label_str,ltable_id,rtable_id,label,id_x,title_x,authors_x,venue_x,year_x,id_y,title_y,authors_y,venue_y,year_y
No,1048,45724,0,1048,the aqua approximate query answering system,"s acharya , p gibbons , v poosala , s ramaswamy",sigmod conference,1999,45724,aqua : a fast decision support systems using approximate query answers,"s acharya , pb gibbons , v poosala","proceedings of the 25th international conference on very & hellip ; ,",1999.0
No,1850,42773,0,1850,extracting large data sets using db2 parallel edition,s padmanabhan,vldb,1996,42773,extracting large data sets using db2 pe,l kollarâ ? ¦,"submitted for publication , february ,",
No,837,10171,0,837,mocha : a self-extensible database middleware system for distributed data sources,"m rodriguez-martinez , n roussopoulos",sigmod conference,2000,10171,mocha : a self-extensibledatabase middleware system for distributed data sources manuel rodrä ± guez -,cp universityofmaryland,,
No,1679,38211,0,1679,the query by image content ( qbic ) system,"j ashley , m flickner , j hafner , d lee , w niblack , d petkovic",sigmod conference,1995,38211,query by image and video content : the qbic { system . technical report rj 9949 ( 87908 ),"m flickner , h sawhney , w niblack , j ashley , q","ibm almaden research center , san jose ,",
No,1637,37342,0,1637,keynote address,,,1995,37342,keynote address-data abstraction and hierarchy,b liskov,acm sigplan,
No,1281,59654,0,1281,infosleuth : semantic integration of information in open and dynamic environments ( experience paper ),"r jr. , w bohrer , r brice , a cichocki , j fowler , a helal , v kashyap , t ksiezyk , g martin , m nodine , m rashid , m rusinkiewicz , r shea , c unnikrishnan , a unruh , d woelk",sigmod conference,1997,59654,infosleuth : agent-based semantic integration of information in open and dynamic environments,â ? ¦,,
No,2587,60772,0,2587,integrating triggers and declarative constraints in sql database sytems,"r cochrane , h pirahesh , n mattos",vldb,1996,60772,declarative constraints in sql database systems,"r cochrane , h pirahesh , n mattos , i triggers","proc . vldb ,",
No,1633,5172,0,1633,keynote address,,,1995,5172,key note address,l zadeh,"proceedings of the 2 ndnew zealand international t wo-stream & hellip ; ,",
No,2280,10507,0,2280,guest editorial,,,2003,10507,guest editor 's introduction,k aberer,"acm sigmod record ,",2003.0
No,835,42169,0,835,wsq/dsq : a practical approach for combined querying of databases and the web,"r goldman , j widom",sigmod conference,2000,42169,"iso/iec . [ r. goldman , 2000 ] r. goldman , jw ( 2000 ) . wsq/dsq : a practical approach for combined",s image,proc . of the acm sigmod int . conf . on management of,
No,2543,47486,0,2543,management of multidimensional discrete data,p baumann,vldb j.,1994,47486,database support for multidimensional discrete data,p baumann,"proceedings of the third international symposium on advances & hellip ; ,",1993.0
No,406,37028,0,406,xquery : a query language for xml,,,2003,37028,"xquery : a query language for xml , february 2001","d chamberlin , d florescu , j robie , j simeon , m",,
No,429,32605,0,429,irisnet : internet-scale resource-intensive sensor services,"a deshpande , s nath , p gibbons , s seshan",sigmod conference,2003,32605,irisnet : an architecture for internet-scale sensing services . demo and abstract in,"s nath , a deshpande , y ke , pb gibbons , b karp , s","proceedings of very large databases ( vldb ) ,",
No,994,34787,0,994,a consensus glossary of temporal database concepts,"c jensen , j clifford , r elmasri , s gadia , p hayes , s jajodia",sigmod record,1994,34787,"a glossary of temporal database concepts , ''","cs jansen , j clifford , sk gadia , rt snodgrass","sigmod record ,",
No,1135,27923,0,1135,changing the rules : transformations for rule-based optimizers,"m cherniack , s zdonik",sigmod conference,1998,27923,rule languages and internal algebras for rule-based optimizers,"m chemiack , s zdonik","proc . of the acm slgmod int . co @ on management of data ,",
No,1074,43799,0,1074,petabyte databases,,,1999,43799,in search of petabyte databases,"j gray , t hey",,
No,1637,28132,0,1637,keynote address,,,1995,28132,keynote address,p burns,"proceedings 17th isba sheffield conference ,",
No,1048,28685,0,1048,the aqua approximate query answering system,"s acharya , p gibbons , v poosala , s ramaswamy",sigmod conference,1999,28685,join synopses for improving approximate query answers,"s acharya , p gibbons , v poosala , s ramaswarmy","proc . of acm sigmod conf ,",
No,2070,6373,0,2070,efficient mining of xml query patterns for caching,"l yang , m lee , w hsu",vldb,2003,6373,2pxminer : an efficient two pass mining of frequent xml query patterns,"lh yang , ml lee , w hsu , x guo",,
No,2106,35006,0,2106,"adaptive , hands-off stream mining","s papadimitriou , a brockwell , c faloutsos",vldb,2003,35006,"adaptive , unsupervised stream mining","s papadimitriou , a brockwell , c faloutsos","the vldb journal ,",2004.0
No,1065,52160,0,1065,query rewriting for semistructured data,"y papakonstantinou , v vassalos",sigmod conference,1999,52160,rewriting queries using semistructured views,"y papakonstantinou , v vassalos","acm sigmod international conference on management of data ,",
No,1189,18237,0,1189,dtl 's dataspot : database exploration as easy as browsing the web,"s dar , g entin , s geva , e palmon",sigmod conference,1998,18237,dtl 's dataspot : database exploration using plain language,"s dar , g entin , s geva , e palmon","vldb ,",1998.0
No,866,2667,0,866,index research : forest or trees ? ( panel abstract ),j hellerstein,sigmod conference,2000,2667,index research ( panel session ) : forest or trees ?,"jm hellerstein , hp kriegel , d comet , c falsutsos ,",acm computing surveys,
No,122,34045,0,122,reminiscences on influential papers,,,2002,34045,reminiscences on influential papers,r snodgrass,"acm transactions on database systems ,",1976.0
No,95,20026,0,95,fast algorithms for mining association rules in large databases,"r agrawal , r srikant",vldb,1994,20026,shrikant . mining association rules between sets of items in large databases,"r agrawal , t imielinski andr",proceedings of acm sigmod conference on management of,
No,1127,38576,0,1127,the wasa2 object-oriented workflow management system,"g vossen , m weske",sigmod conference,1999,38576,the wasa approach to workflow management for scientific applications,"g vossen , m weske",,
No,2455,31381,0,2455,answering queries using views : a survey,a halevy,vldb j.,2001,31381,answering queries using views,m vines,"vldb journal ,",2001.0
No,439,4755,0,439,qxtract : a building block for efficient information extraction from plain-text databases,"e agichtein , l gravano",sigmod conference,2003,4755,querying large text databases for efficient information extraction,"e agichtein , l gravano",,
No,2588,33048,0,2588,guest editor 's introduction,,,2002,33048,taking issue : guest editor 's introduction,hj levesque,"computational intelligence ,",
No,1883,43918,0,1883,multiple-view self-maintenance in data warehousing environments,n huyn,vldb,1997,43918,self maintenance of multiple views in data warehousing,"s samtani , v kumar , m mohania",,
No,1375,31902,0,1375,strudel : a web-site management system,"m fernandez , d florescu , j kang , a levy , d suciu",sigmod conference,1997,31902,andd . suciu . catching the boat with strudel : experiences with a web-site management system,"m fernandez , d florescu , j king , a levy",proc . acm,
No,1035,22091,0,1035,surfing wavelets on streams : one-pass summaries for approximate aggregate queries,"a gilbert , y kotidis , s muthukrishnan , m strauss",vldb,2001,22091,"s. muthukrishnan , and mj strauss , â ?? surfing wavelets on streams : one-pass summaries for approximate","ac gilbert , y kotidis","proc . very large data bases conf ,",
No,2323,40852,0,2323,optimizing object queries using an effective calculus,"l fegaras , d maier",acm trans . database syst .,2000,40852,toward an effective calculus for object query processing,"l fegaras , d maier","proc . acm sigmod conf . on management of data ,",
No,2072,17320,0,2072,phrase matching in xml,"s amer-yahia , m fernandez , d srivastava , y xu",vldb,2003,17320,pix : exact and approximate phrase matching in xml .,"s amer-yahia , mf fernandez , d srivastava , y xu",,
No,1954,44203,0,1954,discovery of multiple-level association rules from large databases,"j han , y fu",vldb,1995,44203,mining association rules between sets of items in large databases,"ra as941 , t imielinksi , a swami","proc . of the acm sigmod intâ ?? l conf . on management of data , & hellip ; ,",
No,408,2170,0,408,guest editor 's introduction,,,1998,2170,guest editorial,"z bankowski , a scott , f snyder","european law journal ,",1998.0
No,460,339,0,460,chair 's message,,,1999,339,sigcas chair 's message,cd martin,"computers and society ,",
No,1602,58544,0,1602,the merge/purge problem for large databases,"m hernсndez , s stolfo",sigmod conference,1995,58544,"hernandez , and sj stolfo . the merge/purge problem for large databases",a mauricio,,1995.0
No,2483,18281,0,2483,guest editorial,,,2000,18281,guest editorial,s chaudhuri,"data mining and knowledge discovery ,",2000.0
No,2418,41409,0,2418,parametric query optimization,"y ioannidis , r ng , k shim , t sellis",vldb j.,1997,41409,parametric query optimization . 18th vldb conf,"ye ioannidis , rt ng , k shim , tk sellis","vancouver , bc , canada ,",
No,1973,35095,0,1973,a practical and modular implementation of extended transaction models,"r barga , c pu",vldb,1995,35095,a practical approach to realizing extended transaction models,"r barga , c pu","proc . 21st conf . very large data bases ,",
No,1685,4585,0,1685,ptool : a light weight persistent object manager,"r grossman , d hanley , x qin",sigmod conference,1995,4585,ptool : a scalable persistent object manager,"rl grossman , x qin","proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0
No,506,62414,0,506,efficient algorithms for minimizing tree pattern queries,p ramanan,sigmod conference,2002,62414,efficient algorithms for minimizing tree pattern queries,"s amer-yahia , s cho , l lakshmanan , d srivastava","proc . of the acm sigmod conf . on management of data ,",
No,90,47847,0,90,an effective deductive object-oriented database through language integration,"m barja , n paton , a fernandes , m williams , a dinn",vldb,1994,47847,a deductive object-oriented database for data intensive application development,"aaa fernandes , ml barja , nw paton , mh williams",,
No,408,48218,0,408,guest editor 's introduction,,,1998,48218,guest editor 's introduction : new vlsi tools,"dd gajski , r kuhn","ieee computer ,",
No,758,37487,0,758,the mariposa distributed database management system,j sidell,sigmod record,1996,37487,performance of adaptive query processing in the mariposa distributed database management system,j sidell,,
No,913,42755,0,913,research perspectives for time series management systems,"w dreyer , a dittrich , d schmidt",sigmod record,1994,42755,using the calanda time series management system,"w dreyer , ak dittrich , d schmidt",,
No,1773,58477,0,1773,multi-step processing of spatial joins,"t brinkhoff , h kriegel , r schneider , b seeger",sigmod conference,1994,58477,efiienr processing of spatial joins using r-trees,"t brink & ff , hp kriegel , b seeger","proc . acm sigmod int . conf . on management of data , & hellip ; ,",
No,1485,44502,0,1485,sonar : system for optimized numeric associationrules,"t fukuda , y morimoto , s morishita , t tokuyama",sigmod conference,1996,44502,"t. '' mining optimized association rules for numeric attributes , . ''","ty fukada , m sinichi , m tokuyama","proceedings of the acm sigmod international conference on & hellip ; ,",
No,1048,33309,0,1048,the aqua approximate query answering system,"s acharya , p gibbons , v poosala , s ramaswamy",sigmod conference,1999,33309,"poosalav. , ramaswamy s. join synopses for approximate query answering","s acharya , pb gibbons",proc . 1999 acm sigmod international conference on management,
No,1131,49156,0,1131,efficiently mining long patterns from databases,r jr.,sigmod conference,1998,49156,eâ ? ciently mining long patterns from databases,rj bayardo,"proc . acm sigmod ,",
No,224,34045,0,224,reminiscences on influential papers,,,2001,34045,reminiscences on influential papers,r snodgrass,"acm transactions on database systems ,",1976.0
No,2600,8255,0,2600,supporting periodic authorizations and temporal reasoning in database access control,"e bertino , c bettini , e ferrari , p samarati",vldb,1996,8255,an access control model supporting periodicity constraints and temporal reasoning,"e bertino , c bettini , e ferrari , p samarati","acm transactions on database systems ,",1998.0
No,2323,4693,0,2323,optimizing object queries using an effective calculus,"l fegaras , d maier",acm trans . database syst .,2000,4693,toward an effective calculus for object query processing,"lf fm , d maier",proc . acm sigmod conf . on management of,
No,758,32033,0,758,the mariposa distributed database management system,j sidell,sigmod record,1996,32033,mariposa : a wide-area distributed database system,"m stonebraker , pm aoki , w litwin , a pfeffer , a sah","the vldb journal the international journal on very large & hellip ; ,",1996.0
No,2295,5805,0,2295,guest editorial,,,2003,5805,guest editorial,p aplin,,
No,2295,14605,0,2295,guest editorial,,,2003,14605,guest editorâ ?? s introduction,tnd independence,"sigmod record ,",2003.0
No,2475,3375,0,2475,objectglobe : ubiquitous query processing on the internet,"r braumandl , m keidl , a kemper , d kossmann , a kreutz , s seltzsam , k stocker",vldb j.,2001,3375,objectglobe : open distributed query processing services on the internet,"r braumandl , m keidl , a kemper , d kossmann , s",,
No,104,60455,0,104,query processing in tertiary memory databases,s sarawagi,vldb,1995,60455,query processing and caching in tertiary memory,s sarawagi,"proc . of the 21st conference on very large databases , zurich ,",
No,746,57513,0,746,minimization of tree pattern queries,"s amer-yahia , s cho , l lakshmanan , d srivastava",sigmod conference,2001,57513,treepattern queriesminimization,"s amer-yahia , s cho , l lakshmanan , d srivastava",,
No,544,55574,0,544,minimal probing : supporting expensive predicates for top-k queries,"k chang , s hwang",sigmod conference,2002,55574,w. huang . minimal probing : supportingexpensive predicates for top-k queries,k changands,"proceedings of acm sigmod ,",
No,2295,39902,0,2295,guest editorial,,,2003,39902,gaps in perception ( guest editorial ),ma heller,"perception ,",
No,860,6868,0,860,xmill : an efficient compressor for xml data,"h liefke , d suciu",sigmod conference,2000,6868,an extensible compressor for xml data,"h liefke , d suciu","sigmod record ,",2000.0
No,2401,44167,0,2401,the lham log-structured history data access method,"p muth , p o'neil , a pick , g weikum",vldb j.,2000,44167,performance of the lham log-structured history data access method,"p muth , eon patrick , a pick , g weikum , i design",& hellip ; of the 24rd international conference on very large data,
No,2024,36632,0,2024,controlling access to published data using cryptography,"g miklau , d suciu",vldb,2003,36632,controlling access to published data using cryptography,m datenbanken,,
No,2100,20050,0,2100,wise-integrator : an automatic integrator of web search interfaces for e-commerce,"h he , w meng , c yu , z wu",vldb,2003,20050,automatic integration of web search interfaces with wise-integrator,"h he , w meng , c yu , z wu","the vldb journal ,",2004.0
No,1901,14557,0,1901,guest editor 's introduction,,,2003,14557,guest editorial,aw czarnik,"acc . chem . res ,",
No,287,51662,0,287,hierarchies and relative operators in the olap environment,"e pourabbas , m rafanelli",sigmod record,2000,51662,characterization of hierarchies and some operators in olap environment,"e pourabbas , m rafanelli",,
No,1131,60702,0,1131,efficiently mining long patterns from databases,r jr.,sigmod conference,1998,60702,efficiently mining long patterns from databases . in 1998 acm sigmod intl,rj bayardo,conference on management of,
No,2456,48824,0,2456,psoup : a system for streaming queries over streaming data,"s chandrasekaran , m franklin",vldb j.,2003,48824,streaming data over streaming queries,"s chandrasekaran , m franklin",submitted for,
No,2537,53176,0,2537,the software information base : a server for reuse,"p constantopoulos , m jarke , j mylopoulos , y vassiliou",vldb j.,1995,53176,repositories for software reuse : the software information base,"p constantopoulos , m doerr , y vassiliou",,
No,2552,59474,0,2552,"the glue-nail deductive database system : design , implementation , and evaluation","m derr , s morishita , g phipps",vldb j.,1994,59474,design and implcmmtation of the glue-nail database system,"ma dcrr , s morishita , g phipps","proc . f & l3 acm sigmod in . conf . mnnngement of dnln , & hellip ; ,",
No,682,57030,0,682,improving timeliness in real-time secure database systems,"s son , r david , b thuraisingham",sigmod record,1996,57030,an adaptive policy for improved timeliness in secure database systems,"sh son , r david , bm thuraisingham",,
No,2282,36053,0,2282,aurora : a new model and architecture for data stream management,"d abadi , d carney , u чetintemel , m cherniack , c convey , s lee , m stonebraker , n tatbul , s zdonik",vldb j.,2003,36053,aurora : a data stream management system ( demo description ),"d abadi , d carney , u cetintemel , m cherniack , c",proceedings of the 2003 acm sigmod conference on management,
No,118,6703,0,118,book review column,k aberer,sigmod record,2002,6703,book review column,k aberer,sigmod,2002.0
No,2487,60417,0,2487,online dynamic reordering,"v raman , b raman , j hellerstein",vldb j.,2000,60417,online dynamic reorderingfor interactive data processing,"jm hellerstein , v raman , b raman","proc . intlâ ?? conf . on very large data bases ,",
No,360,32188,0,360,stream processing of xpath queries with predicates,"a gupta , d suciu",sigmod conference,2003,32188,stream processing of xpath queries with predicates,"f peng , ss chawathe",,2003.0
No,1397,44600,0,1397,the sr-tree : an index structure for high-dimensional nearest neighbor queries,"n katayama , s satoh",sigmod conference,1997,44600,the sr-tree : an index structure for spatial searching,"n katayama , s satoh",acm sigmod international conference on management of,
No,1375,44119,0,1375,strudel : a web-site management system,"m fernandez , d florescu , j kang , a levy , d suciu",sigmod conference,1997,44119,catching the boat with strudel : experience with a web-site management system,"d florescu , m fernandez , j kang , a levy , d suciu",proceedings of acm sigmod conference on management of,
No,2431,60857,0,2431,enhanced abstract data types in object-relational databases,p seshadri,vldb j.,1998,60857,thecasefor enhancedabstract data types,"p seshadri , m livny , r ramakrishnan",23rd vldb,
No,107,46421,0,107,near neighbor search in large metric spaces,s brin,vldb,1995,46421,near neighbour search in very large databases,s brin,21st international conference on very large data,
No,336,38944,0,336,theory of answering queries using views,a halevy,sigmod record,2000,38944,y. sagiv answering queries using views,"ay levy , ao mendelzon","proc of the 16th acm sigact sigmod sigart symp on principles & hellip ; ,",
No,622,27009,0,622,chair 's message,,,1998,27009,fact division chair 's message,"ak gupta , d mahr",,
No,367,25043,0,367,the design of an acquisitional query processor for sensor networks,"s madden , m franklin , j hellerstein , w hong",sigmod conference,2003,25043,the design and evaluation of a query processing architecture for sensor networks,sr madden,,2003.0
No,318,39715,0,318,information director 's message,,,2000,39715,head/director 's message,rdae status,,
No,689,5647,0,689,workshop report : the first international workshop on active and real-time database systems ( artdb-95 ),,,1996,5647,report on l irst international workshop on real-time database systems,s son,"sigmod record ,",1996.0
No,1432,60799,0,1432,sql query optimization : reordering for a general class of queries,"p goel , b iyer",sigmod conference,1996,60799,reordering for a general class of queries,pgbisql queryoptimization,"proceedings of acm sigmod ,",
No,399,62323,0,399,continuously adaptive continuous queries over streams,"s madden , m shah , j hellerstein , v raman",sigmod conference,2002,62323,continuously adaptive query processingâ ??,arh jmâ ?? eddies,"proc . acm sigmod int . conf . management of data , dallas , tx , & hellip ; ,",
No,1671,7789,0,1671,algorithms for materialized view design in data warehousing environment,"j yang , k karlapalem , q li",vldb,1997,7789,fast computation of sparse databases algorithms for materialized view design in data warehousing,"j yang , kk karlapalem , q li","proc . 23rd vldb conf. , athens , greece ,",
No,2521,33081,0,2521,fibonacci : a programming language for object databases,"a albano , g ghelli , r orsini",vldb j.,1995,33081,an introduction to fibonacci : a programming language for object databases,"a albano , g ghelli , r orsini",,
No,2483,56451,0,2483,guest editorial,,,2000,56451,guest editorial,gh rassool,"journal of advanced nursing ,",2000.0
No,566,20309,0,566,an overview of data warehousing and olap technology,"s chaudhuri , u dayal",sigmod record,1997,20309,of data warehouseing and olap technology,csdua overview,"sigmod record ,",
No,997,23676,0,997,join synopses for approximate query answering,"s acharya , p gibbons , v poosala , s ramaswamy",sigmod conference,1999,23676,the aqua approximate query answering system,"sa cr941 , pb gibbons , v poosaia , s ramaswamy","proc . acm sigmod lnrernational co @ on management of data , & hellip ; ,",
No,1895,27009,0,1895,chair 's message,,,2003,27009,fact division chair 's message,"ak gupta , d mahr",,
No,1188,28636,0,1188,efficiently publishing relational data as xml documents,"j shanmugasundaram , e shekita , r barr , m carey , b lindsay , h pirahesh , b reinwald",vldb,2000,28636,efficiently publishing xml views of relational databases,"j shanmugasundaram , e shekita , r barr","proc . of vldb ,",
No,335,18841,0,335,generating spatiotemporal datasets on the www,"y theodoridis , m nascimento",sigmod record,2000,18841,on the generation of spatiotemporal datasets,"y theodoridis , jro silva , ma nascimento",,
No,1707,63656,0,1707,energy efficient indexing on air,"t imielinski , s viswanathan , b badrinath",sigmod conference,1994,63656,energy efficient filtering of data on the air,"t imielinski , s viswanathan , br badrinath",proc . of the acm sigmod conference ( may,
No,863,1966,0,863,xtract : a system for extracting document type descriptors from xml documents,"m garofalakis , a gionis , r rastogi , s seshadri , k shim",sigmod conference,2000,1966,xtract : learning document type descriptors from xml document collections,"m garofalakis , a gionis , r rastogi , s seshadri , k","data mining and knowledge discovery ,",2003.0
No,1679,45774,0,1679,the query by image content ( qbic ) system,"j ashley , m flickner , j hafner , d lee , w niblack , d petkovic",sigmod conference,1995,45774,wn et al. query by image and video content : the qbic system,"m flickner , h sawhney","ieee computer magazine ,",
No,1131,44242,0,1131,efficiently mining long patterns from databases,r jr.,sigmod conference,1998,44242,"j. : 1998 , â ?? efficiently mining long patterns from databasesâ ??",rj bayardo,proceedings of the 1998 acm-sigmod international conference,
No,1668,22798,0,1668,an efficient cost-driven index selection tool for microsoft sql server,"s chaudhuri , v narasayya",vldb,1997,22798,white paper : microsoft index selection tool for sql server,"s ghaudhuri , v narasayya",,1998.0
No,1283,36034,0,1283,online aggregation,"j hellerstein , p haas , h wang",sigmod conference,1997,36034,ripple algorithms for online aggregation,"pj haas , jm hellerstein","proc . acm-sigmod international conference on management of & hellip ; ,",
No,1812,43032,0,1812,sybase replication server,"a gorelik , y wang , m deppe",sigmod conference,1994,43032,sybase replication server,a moissis,"technical report http://www . sybase . com/products , sybase , inc. ,",
No,1970,7114,0,1970,bypassing joins in disjunctive queries,"m steinbrunn , k peithner , g moerkotte , a kemper",vldb,1995,7114,disjunctive queries in object bases,"a kemper , g moerkotte , k peithner , m steinbrunn","proc . of the acm sigmod conf . on management of data ,",
No,880,53419,0,880,making b + - trees cache conscious in main memory,"j rao , k ross",sigmod conference,2000,53419,cache conscious indexing for decision-support in main memory,"j rao , ka ross","proceedings of the international conference on very large & hellip ; ,",1999.0
No,564,56306,0,564,middle-tier database caching for e-business,"q luo , s krishnamurthy , c mohan , h pirahesh , h woo , b lindsay , j naughton",sigmod conference,2002,56306,dbcache : middle-tier database caching for highly scalable e-business architectures,"c bornovd , m altinel , s krishnamurthy , c mohan , h","proceedings of acm sigmod , san diego ,",
No,870,30928,0,870,\ response to \ '' \ `` a close look at the ifo data model \ '' \ '' \ '' '',"s abiteboul , r hull",sigmod record,1995,30928,a close look at the ifo data model,ms hanna,"sigmod record ,",1995.0
No,243,18550,0,243,reasoning about spatial relationships in picture retrieval systems,"a sistla , c yu , r haddad",vldb,1994,18550,retrieval of pictures using a similarity based approach employing indices on spatial relationships,"ap sistla , c yu",,
No,278,339,0,278,chair 's message,,,2000,339,sigcas chair 's message,cd martin,"computers and society ,",
No,528,27082,0,528,foreword : management of semistructured data,,,1997,27082,"semistructured data , may 1997",p buneman,tutorial sigmod,
No,1564,21868,0,1564,active storage for large-scale data mining and multimedia,"e riedel , g gibson , c faloutsos",vldb,1998,21868,active disks for large-scale data mining,"e riedel , g gibson , a moore , c faloutsos",,
No,95,7998,0,95,fast algorithms for mining association rules in large databases,"r agrawal , r srikant",vldb,1994,7998,fast algorithmsforminingassociation rules,ra ramakrishnansrikant,"proceedings of the 20th vldb conference ,",
No,2312,26406,0,2312,tracing the lineage of view data in a warehousing environment,"y cui , j widom , j wiener",acm trans . database syst .,2000,26406,lineage tracing in a data warehousing system,"d proposal , y cui , j widom",,
No,408,33048,0,408,guest editor 's introduction,,,1998,33048,taking issue : guest editor 's introduction,hj levesque,"computational intelligence ,",
No,902,54772,0,902,efficient dynamic mining of constrained frequent sets,"l lakshmanan , c leung , r ng",acm trans . database syst .,2003,54772,optimization of constrained frequent set queries with2-variable constraints,"lvs lakshmanan , r ngâ ? ¦",proc . sigmod,
No,394,40576,0,394,efficient evaluation of queries in a mediator for websources,"v zadorozhny , l raschid , m vidal , t urhan , l bright",sigmod conference,2002,40576,efficient evaluation of queries in a web query optimizer,"v zadorozhny , l raschid , t urhanâ ? ¦","proceedings of the acm sigmod conference ,",
No,1491,43088,0,1491,lore : a lightweight object repository for semistructured data,"d quass , j widom , r goldman , k haas , q luo , j mchugh , s nestorov , a rajaraman , h rivero , s abiteboul , j ullman , j wiener",sigmod conference,1996,43088,lore : a database management system for semistructued data,"j mchugh , s abiteboul , r goldmanâ ? ¦","acm sigmod ,",
No,2138,38651,0,2138,a new passenger support system for public transport using mobile database access,"k goto , y kambayashi",vldb,2002,38651,study on mobile passenger support systems for public transportation using multi-channel data,"k goto , y kambayashi",,
No,1895,339,0,1895,chair 's message,,,2003,339,sigcas chair 's message,cd martin,"computers and society ,",
No,1059,10805,0,1059,cache portal : technology for accelerating database-driven e-commerce web sites,"w li , k candan , w hsiung , o po , d agrawal , q luo , w huang , y akca , c yilmaz",vldb,2001,10805,enabling dynamic content caching for database-driven web sites,"k selcuk , ws li , q luoand , wp hsiung , d agrawal","acm sigmod conference ,",
No,1520,17229,0,1520,multi-dimensional resource scheduling for parallel queries,"m garofalakis , y ioannidis",sigmod conference,1996,17229,parallel query scheduling and optimization with timeand space-shared resources,"mn garofalakis , ye ioannidis",proceedings of the 23rd international conference on very,
No,1059,63356,0,1059,cache portal : technology for accelerating database-driven e-commerce web sites,"w li , k candan , w hsiung , o po , d agrawal , q luo , w huang , y akca , c yilmaz",vldb,2001,63356,enabling dynamic content caching for database-driven web sites,"ks candan , ws li , q luo , wp hsiung , d agrawal","proceedings of the 2001 acm sigmod international conference & hellip ; ,",2001.0
No,825,62728,0,825,implementing deletion in b + - trees,j jannink,sigmod record,1995,62728,optimizing jan janninkâ ?? s implementation of b + - tree deletion,"r maelbrancke , h olivie","acm sigmod record ,",1995.0
No,2469,62414,0,2469,tree pattern query minimization,"s amer-yahia , s cho , l lakshmanan , d srivastava",vldb j.,2002,62414,efficient algorithms for minimizing tree pattern queries,"s amer-yahia , s cho , l lakshmanan , d srivastava","proc . of the acm sigmod conf . on management of data ,",
No,2430,47957,0,2430,integrating symbolic images into a multimedia database system using classification and abstraction approaches,"a soffer , h samet",vldb j.,1998,47957,two approaches for integrating symbolic images into a multimedia database system : a comparative,"a soffer , h samet","vldb journal ,",
No,2072,9343,0,2072,phrase matching in xml,"s amer-yahia , m fernandez , d srivastava , y xu",vldb,2003,9343,exact and approximate phrase matching in xml,"s amer-yahia , m fernandez , d srivastava , yx pix","acm [ acm03a ] ,",
No,841,16388,0,841,webview materialization,"a labrinidis , n roussopoulos",sigmod conference,2000,16388,adaptive webview materialization,"a labrinidis , n roussopoulos",,
No,1525,61601,0,1525,improved histograms for selectivity estimation of range predicates,"v poosala , y ioannidis , p haas , e shekita",sigmod conference,1996,61601,selectivity estimation of range predicates using histograms,"v poosala , ye ioannidis , pj haas , ej shekita","proc . acm-sigmod international conference on management of & hellip ; ,",
No,352,22300,0,352,processing set expressions over continuous update streams,"s ganguly , m garofalakis , r rastogi",sigmod conference,2003,22300,tracking set-expression cardinalities over continuous update streams,"s ganguly , m garofalakis , r rastogi","the vldb journal the international journal on very large & hellip ; ,",2004.0
No,1175,54550,0,1175,memory management during run generation in external sorting,"p larson , g graefe",sigmod conference,1998,54550,"larson , and g. graefe . memory management during run generation in external sorting",p ã ?,"proceedings of the 1998 acm sigmod conference ,",
No,2330,21895,0,2330,editorial,,,2001,21895,editorial,"j regnault , r temple","bt technology journal ,",2001.0
No,2492,17082,0,2492,guest editorial,,,2001,17082,guest editors ' introduction,"dc phillips , e callan","international journal of educational research ,",2001.0
No,1899,28595,0,1899,towards an odmg-compliant visual object query language,"m chavda , p wood",vldb,1997,28595,a visual query language for odmg-compliant databases,"m chavda , pt wood",,
No,2588,30332,0,2588,guest editor 's introduction,,,2002,30332,guest editor 's introduction : imaging in medical education,p dev,,
No,1633,42218,0,1633,keynote address,,,1995,42218,globalization : a keynote address,a giddens,"unrisd news ,",
No,1939,41067,0,1939,selective information dissemination in p2p networks : problems and solutions,"m koubarakis , c tryfonopoulos , s idreos , y drougas",sigmod record,2003,41067,"selective dissemination of information in p2p systems : data models , query languages , algorithms and","c tryfonopoulos , m koubarakis",,
No,87,32907,0,87,sql/med - a status report,"j melton , j michels , v josifovski , k kulkarni , p schwarz",sigmod record,2002,32907,sql/med â ?? a status report,gc introduction,"sigmod record ,",2002.0
No,772,51585,0,772,efficient algorithms for mining outliers from large data sets,"s ramaswamy , r rastogi , k shim",sigmod conference,2000,51585,"andk . shim , 2000 . â ?? efficient algorithms for miningoutliers fromlarge datasetsâ ??","s ramaswarny , r rastogi",proc . of theacm sigmod 2000 int . conference on management of,
No,429,22620,0,429,irisnet : internet-scale resource-intensive sensor services,"a deshpande , s nath , p gibbons , s seshan",sigmod conference,2003,22620,irisnet : an architecture for compute-intensive wide-area sensor network services,"s nath , a deshpande , y ke , pb gibbons , b karp , s",,
No,1156,27585,0,1156,incremental distance join algorithms for spatial databases,"g hjaltason , h samet",sigmod conference,1998,27585,distance browsing in spatial databases,"h samet , g hjaltason","acm tods ,",
No,2460,4817,0,2460,business-to-business interactions : issues and enabling technologies,"b medjahed , b benatallah , a bouguettaya , a ngu , a elmagarmid",vldb j.,2003,4817,elmagarmid ahmed k. . business-to-business interactions : issues and enabling technologies,"m brahim , b boualem , b athman , na hh","the vldb journal ,",
