label_str,ltable_id,rtable_id,label,id_x,title_x,authors_x,venue_x,year_x,id_y,title_y,authors_y,venue_y,year_y
No,1635,40767,0,1635,parallel database systems 101,j gray,sigmod conference,1995,40767,production rules in parallel and distributed database systems,"s ceri , j widom","proceedings of the 18th vldb conference , aug ,",
No,1815,30895,0,1815,a new sql-like operator for mining association rules,"r meo , g psaila , s ceri",vldb,1996,30895,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0
No,1960,12904,0,1960,information rules,d stirling,sigmod record,2003,12904,information paradox,pa strassmann,"computerworld ,",
No,2445,47172,0,2445,efficient similarity search for market basket data,"a nanopoulos , y manolopoulos",vldb j.,2002,47172,an efficient access method for similarity search in metric spaces,"p ciaccia , m patella , p zezula",proceedings of the 23rd international conference on very,
No,758,37765,0,758,the mariposa distributed database management system,j sidell,sigmod record,1996,37765,ditse : an experimental distributed database system,"n cheng-yao , y shyan-ming","information and software technology ,",1996.0
No,612,35665,0,612,mining fuzzy association rules in databases,"c kuok , a fu , m wong",sigmod record,1998,35665,maintaing data privacy in association rule mining,"sj rizvi , jr haritsa",proceedings of the 28th international conference on very,
No,1401,23109,0,1401,revisiting commit processing in distributed database systems,"r gupta , j haritsa , k ramamritham",sigmod conference,1997,23109,concurrency control in a system for distributed databases,"bb pa , dw shipman , jb rothnr jr","acm tods ,",
No,1826,17317,0,1826,the design and implementation of a sequence database system,"p seshadri , m livny , r ramakrishnan",vldb,1996,17317,design and implementation of a genetic-based algorithm for data mining,s choenni,"vldb ,",2000.0
No,2466,31468,0,2466,guest editorial,,,2002,31468,guest editorial,"m huhns , g weiss","machine learning ,",1998.0
No,318,27009,0,318,information director 's message,,,2000,27009,fact division chair 's message,"ak gupta , d mahr",,
No,562,6409,0,562,converting relational to object-oriented databases,j fong,sigmod record,1997,6409,"metu object-oriented database system , demo description",a dogac,"proceedings of acm sigmod intl. conf . on management of data , & hellip ; ,",
No,40,7208,0,40,bringing order to query optimization,"g slivinskas , c jensen , r snodgrass",sigmod record,2002,7208,eddies : continuous query optimization,"r avnur , j hellerstein","proceedings of sigmod ,",
No,2443,1113,0,2443,editorial,,,2002,1113,special issue editorial,k ramamohanarao,"the vldb journal the international journal on very large & hellip ; ,",1994.0
No,1336,47486,0,1336,a toolkit for negotiation support interfaces to multi-dimensional data,"m gebhardt , m jarke , s jacobs",sigmod conference,1997,47486,database support for multidimensional discrete data,p baumann,"proceedings of the third international symposium on advances & hellip ; ,",1993.0
No,1221,53104,0,1221,the multidimensional database system rasdaman,"p baumann , a dehmel , p furtado , r ritsch , n widmann",sigmod conference,1998,53104,the ores temporal database management system,"b theodoulidis , a ait-braham , g andrianopoulos , j",proc . acm sigmod int &#39; l conf . management of,
No,1397,59334,0,1397,the sr-tree : an index structure for high-dimensional nearest neighbor queries,"n katayama , s satoh",sigmod conference,1997,59334,the rc-tree : a dynamic index for multi-dimensional dynamic indexes,"t sellis , n roussopoulos , c faloutsos","proc , vldb , brighton ,",
No,716,21921,0,716,materialized view and index selection tool for microsoft sql server 2000,"s agrawal , s chaudhuri , v narasayya",sigmod conference,2001,21921,stacked indexed views in microsoft sql server,"d dehaan , pa larson , j zhou","proceedings of the 2005 acm sigmod international conference & hellip ; ,",2005.0
No,2338,63938,0,2338,a logical foundation for deductive object-oriented databases,"m liu , g dobbie , t ling",acm trans . database syst .,2002,63938,storage reclamation in object-oriented database systems,mh butler,proceedings of the acm sigmod international conference on,
No,120,7729,0,120,promises and realities of active database systems,"e simon , a dittrich",vldb,1995,7729,an introduction to deductive database languages and systems,"k ramamohanarao , j harland","the vldb journal the international journal on very large & hellip ; ,",1994.0
No,1872,60617,0,1872,energy and rate based mac protocol for wireless sensor networks,"r kannan , r kalidindi , s iyengar , v kumar",sigmod record,2003,60617,a network-aware mac and routing protocol for effective load balancing in ad hoc wireless networks,s bandopadhyayâ ? ¦,"proceedings of acm mobihoc ,",
No,562,28180,0,562,converting relational to object-oriented databases,j fong,sigmod record,1997,28180,watermarking relational databases,"r agrawal , j kiernan","vldb ,",2002.0
No,1583,29808,0,1583,evaluating functional joins along nested reference sets in object-relational and object-oriented databases,"r braumandl , j clauпen , a kemper",vldb,1998,29808,meta-functions and contexts in an object-oriented database language,m caruso,,
No,2466,13325,0,2466,guest editorial,,,2002,13325,guest editorial,m jarke,"the vldb journal the international journal on very large & hellip ; ,",1998.0
No,658,18894,0,658,online query processing,,,2001,18894,the complexity of xpath query processing,"g gottlob , c koch , r pichler",proceedings of the 22nd acm sigact-sigmod-sigart symposium,
No,781,25371,0,781,an annotated bibliography on active databases,"u jaeger , j freytag",sigmod record,1995,25371,bibliography on database security,"g pernul , g luef","acm sigmod record ,",1992.0
No,2554,63981,0,2554,the aditi deductive database system,"j vaghani , k ramamohanarao , d kemp , z somogyi , p stuckey , t leask , j harland",vldb j.,1994,63981,glue-nail : a deductive database system,"g phipps , ma derr , ka ross",,
No,1827,5278,0,1827,editor 's notes,l liu,sigmod record,2003,5278,editor 's notes,nl smith,"new directions for program evaluation ,",1981.0
No,570,38879,0,570,lore : a database management system for semistructured data,"j mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record,1997,38879,query rewriting for semistructured data,y papakonstantinou,,
No,858,2389,0,858,influence sets based on reverse nearest neighbor queries,"f korn , s muthukrishnan",sigmod conference,2000,2389,nearest neighbor queries,"n rossopoulos , s kelly , f vincent","proc . of acm-sigmod ,",
No,2294,34226,0,2294,composing web services on the semantic web,"b medjahed , a bouguettaya , a elmagarmid",vldb j.,2003,34226,importing the semantic web in uddi,"m paolucci , t kawamura , tr payne , k sycara","lecture notes in computer science ,",2002.0
No,1133,32611,0,1133,cure : an efficient clustering algorithm for large databases,"s guha , r rastogi , k shim",sigmod conference,1998,32611,"mir livny , '' birch : an efficient data clustering method for very large databases , ''","t zhang , r ramakrishnan","proc . sigmod intl. conf . on management of data ,",
No,842,31328,0,842,temporal database system implementations,m bіhlen,sigmod record,1995,31328,buer managementin relational database systems,"gm sacco , m schkolnick","acm transactions on database systems ,",
No,529,16604,0,529,information systems research at george mason university,"s jajodia , d barbarс , a brodsky , l kerschberg , a motro , e sibley , x wang",sigmod record,1997,16604,research in information managment at dublin city university,"m roantree , af smeaton","acm sigmod record ,",2002.0
No,1350,58524,0,1350,managing intervals efficiently in object-relational databases,"h kriegel , m pіtke , t seidl",vldb,2000,58524,sideway value algebra for object-relational databases,"g ã?zsoyoç § lu , a al-hamdani , is altingã ¶ vde , sa","proceedings of the 28th international conference on very & hellip ; ,",
No,363,40965,0,363,xpath queries on streaming data,"f peng , s chawathe",sigmod conference,2003,40965,fjording the stream : an architecture for queries over streaming data,fjs madden,"proc . int . conf . on data engineering ,",
No,647,38842,0,647,modeling high-dimensional index structures using sampling,"c lang , a singh",sigmod conference,2001,38842,"high-dimensional index structures , proc","s berchtold , da keim","acm sigmod ,",
No,2279,41598,0,2279,an axiomatic model of dynamic schema evolution in objectbase systems,"r peters , m жzsu",acm trans . database syst .,1997,41598,schema and database evolution in the oâ 3/4 object database system,"f ferrandina , t meyer , r zicari , g ferran , j madec",proc . of the 21st intâ ?? l conf . on very large databases (,
No,95,38474,0,95,fast algorithms for mining association rules in large databases,"r agrawal , r srikant",vldb,1994,38474,algorithms for mining distance-based outliers in large datasets,"em knox , rt ng",,
No,2481,2004,0,2481,one-dimensional and multi-dimensional substring selectivity estimation,"h jagadish , o kapitskaia , r ng , d srivastava",vldb j.,2000,2004,multi-dimensional selectivity estimation using compressed histogram information,"jh lee , dh kim , cw chung","sigmod conference ,",1999.0
No,342,38562,0,342,reminiscences on influential papers,,,2000,38562,reminiscences on influential papers,ka ross,sigmod,2002.0
No,1980,39695,0,1980,book review column,k aberer,sigmod record,2003,39695,book review column,sm databases,"sigmod record ,",2002.0
No,1749,57193,0,1749,implementation of magic-sets in a relational database system,"i mumick , h pirahesh",sigmod conference,1994,57193,design and implementation of the glue-nail database system,"ma derr , s morishita , g phipps","proceedings of the 1993 acm sigmod international conference & hellip ; ,",1993.0
No,180,48523,0,180,building a laboratory information system around a c++ - based object-oriented dbms,"n goodman , s rozen , l stein",vldb,1994,48523,application of object-oriented databases to geographic information systems,"s roberts , m gahegan , j hogg , b hoyle","information and software technology ,",1991.0
No,329,53053,0,329,editor 's notes,m franklin,sigmod record,2000,53053,editor 's notes,sb merriam,"new directions for adult and continuing education ,",
No,2560,17566,0,2560,the tv-tree : an index structure for high-dimensional data,"k lin , h jagadish , c faloutsos",vldb j.,1994,17566,the sr-tree : an index structure for high-dimensional nearest neighbor queries,n katayama,,1997.0
No,361,42334,0,361,xml and information retrieval : a sigir 2000 workshop,,,2001,42334,text information retrieval systems,ct meadow,,
No,529,32403,0,529,information systems research at george mason university,"s jajodia , d barbarс , a brodsky , l kerschberg , a motro , e sibley , x wang",sigmod record,1997,32403,research in information managment at dublin city university,mraf smeaton,"sigmod record ,",2002.0
No,1612,11678,0,1612,view maintenance in a warehousing environment,"y zhuge , h garcia-molina , j hammer , j widom",sigmod conference,1995,11678,efficient incremental view maintenance in data warehouses,"ky lee , jh son , mh kim",,
No,139,41445,0,139,the ecobase project : database and web technologies for environmental information systems,"a tanaka , p valduriez",sigmod record,2001,41445,data management in environmental information systems,o gã 1/4 nther,"handbook of massive data sets table of contents ,",2002.0
No,1640,15825,0,1640,algorithms for mining association rules for binary segmentations of huge categorical databases,"y morimoto , t fukuda , h matsuzawa , t tokuyama , k yoda",vldb,1998,15825,anecientalgorithmforminingassociationrules in large databases,"a savasere , e omiecinski , sb navathe","proceedings of the 21st international conference on very & hellip ; ,",
No,1363,2604,0,1363,the infosleuth project,"r jr. , w bohrer , r brice , a cichocki , j fowler , a helal , v kashyap , t ksiezyk , g martin , m nodine , m rashid , m rusinkiewicz , r shea , c unnikrishnan , a unruh , d woelk",sigmod conference,1997,2604,the mitdice project,"d sriram , r logcher","ieee computer ,",
No,151,3034,0,151,odefs : a file system interface to an object-oriented database,"n gehani , h jagadish , w roome",vldb,1994,3034,wk im . multimedia information management in an object-oriented database system,d woelk,"proc . very large data bases ,",
No,1925,53527,0,1925,report on the 4th international conference on mobile data management,,,2003,53527,source international conference on management of data archive,m stonebraker,"proceedings of the 1992 acm sigmod international conference & hellip ; ,",1992.0
No,2531,15639,0,2531,priority assignment in real-time active databases,"r sivasankaran , j stankovic , d towsley , b purimetla , k ramamritham",vldb j.,1996,15639,priority and deadline assignment to triggered transactions in distributed real-time active databases,"ky lam , gck law , vcs lee","journal of systems and software ,",2000.0
No,2538,62792,0,2538,an introduction to spatial database systems,r gќting,vldb j.,1994,62792,chorochronos : research on spatiotemporal database systems,tk sellis,,
No,1785,2832,0,1785,sequence query processing,"p seshadri , m livny , r ramakrishnan",sigmod conference,1994,2832,knowledge-based query processing,"m hammer , sb zdonik","vldb ,",
No,367,15743,0,367,the design of an acquisitional query processor for sensor networks,"s madden , m franklin , j hellerstein , w hong",sigmod conference,2003,15743,the design and simulation of a multi-computer network message processor,"b unger , ds bidulock","computer networks ,",1982.0
No,1244,49970,0,1244,vxmlr : a visual xml-relational database system,"a zhou , h lu , s zheng , y liang , l zhang , w ji , z tian",vldb,2001,49970,delaunay : a database visualization system,"if cruz , m averbuch , wt lucas , m radzyminski , k",,
No,1841,5877,0,1841,database management systems and the internet,s malaika,vldb,1996,5877,buffer management algorithms for relational database management systems .,"mec hull , ff cai , d bell","information and software technology ,",1988.0
No,720,12644,0,720,dynamic information visualization,y ioannidis,sigmod record,1996,12644,dynamic video summarization and visualization,"n jeho , ht ahmed","proc . of acm multimedia ,",
No,1742,22351,0,1742,a performance study of transitive closure algorithms,"s dar , r ramakrishnan",sigmod conference,1994,22351,an experimental study of dynamic algorithms for transitive closure,"d frigioni , t miller , u nanni , c zaroliagis",,
No,1996,48744,0,1996,object fusion in mediator systems,"y papakonstantinou , s abiteboul , h garcia-molina",vldb,1996,48744,capabilities-based rewriting in mediator systems,"y papakonstantinou , a gupta , l haas","technical report , ibm almaden research ,",
No,986,13989,0,986,clustering methods for large databases : from the past to the future,"a hinneburg , d keim",sigmod conference,1999,13989,cure : a clustering algorithm for large databases,"s guha , r rastogi , k shim","proc . of the acm sigmod conference on management of data , & hellip ; ,",
No,798,12097,0,798,metu interoperable database system,"a dogac , c dengi , e kilic , g жzhan , f ozcan , s nural , c evrendilek , u halici , i arpinar , p koksal , n kesim , s mancuhan",sigmod record,1995,12097,deductive database system,g phippc,"proc acn sigmod on management of data ,",
No,1920,16634,0,1920,optimizing queries with universal quantification in object-oriented and object-relational databases,"j clauпen , a kemper , g moerkotte , k peithner",vldb,1997,16634,event specification in an active object-oriented database,"nh gehani , hv jagadish , o shmueli",,
No,895,34602,0,895,maintenance of automatic summary tables,"w lehner , r sidle , h pirahesh , r cochrane",sigmod conference,2000,34602,maintenance of data cubes and summary tables in a warehouse,w johnâ ? ¦,"proc of the 1997 acm sigmod intl conf on management of data , & hellip ; ,",
No,66,58595,0,66,the cougar approach to in-network query processing in sensor networks,"y yao , j gehrke",sigmod record,2002,58595,a framework for spatio-temporal query processing over wireless sensor networks,"a coman , ma nascimento , j sander",,
No,1512,6494,0,1512,query execution techniques for caching expensive methods,"j hellerstein , j naughton",sigmod conference,1996,6494,optimization techniques for queries with expensive methods,jm hellerstein,"acm transactions on database systems ,",1998.0
No,1826,23534,0,1826,the design and implementation of a sequence database system,"p seshadri , m livny , r ramakrishnan",vldb,1996,23534,architecture and implementation of the darmstadt database kernel system . acm-sigmod,hb paulâ ? ¦,"proc . int . conf . on management of data , san francisco ,",
No,2565,33081,0,2565,an introduction to deductive database languages and systems,"k ramamohanarao , j harland",vldb j.,1994,33081,an introduction to fibonacci : a programming language for object databases,"a albano , g ghelli , r orsini",,
No,120,37076,0,120,promises and realities of active database systems,"e simon , a dittrich",vldb,1995,37076,better static rule analysis for active database systems,"e baralis , j widom","acm transactions on database systems ,",
No,1873,57690,0,1873,the case for enhanced abstract data types,"p seshadri , m livny , r ramakrishnan",vldb,1997,57690,the design of a relational database system with abstract data types for domains,"sl osborn , te heaven","acm transactions on database systems ,",1986.0
No,151,43919,0,151,odefs : a file system interface to an object-oriented database,"n gehani , h jagadish , w roome",vldb,1994,43919,queries and query processing in object-oriented database systems,"dd straube , mt ã?zsu","acm transactions on information systems ( tois ) ,",1990.0
No,1549,51973,0,1549,applying update streams in a soft real-time database system,"b adelberg , h garcia-molina , b kao",sigmod conference,1995,51973,maintaining security and timeliness in real-time database system,"qn ahmed , sv vrbsky","journal of systems and software ,",2002.0
No,2218,36092,0,2218,updates for structure indexes,"r kaushik , p bohannon , j naughton , p shenoy",vldb,2002,36092,lazy updates for distributed search structure,"t johnson , p krishna",,
No,393,33904,0,393,editor 's notes,m franklin,sigmod record,1998,33904,editor 's notes,"dj rog , d fournier","new directions for program evaluation ,",
No,1006,11087,0,1006,databases for gis,"c medeiros , f pires",sigmod record,1994,11087,database machines,"syw su , pb berra , p fisher , h chang , s schuster , g","proceedings of the 1978 acm sigmod international conference & hellip ; ,",1978.0
No,2418,38005,0,2418,parametric query optimization,"y ioannidis , r ng , k shim , t sellis",vldb j.,1997,38005,efficient mid-query reoptimization,"n kabra , j dewitt","proc . sigmod ,",
No,1099,63301,0,1099,electronic commerce : tutorial,"n adam , y yesha",sigmod conference,1998,63301,electronic commerce back-office integration,"k lamond , ja edelheit","bt technology journal ,",1999.0
No,1109,19769,0,1109,architectures for internal web services deployment,o shmueli,vldb,2001,19769,towards a pattern language for web services architecture,a arsanjani,,
No,93,3732,0,93,an algebraic approach to rule analysis in expert database systems,"e baralis , j widom",vldb,1994,3732,an approach to object sharing in distributed datbase systems,"p lyngbaek , d mcleod","vldb ,",1983.0
No,670,15639,0,670,deeds towards a distributed and active real-time database system,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,1996,15639,priority and deadline assignment to triggered transactions in distributed real-time active databases,"ky lam , gck law , vcs lee","journal of systems and software ,",2000.0
No,1865,40470,0,1865,materialized views selection in a multidimensional database,"e baralis , s paraboschi , e teniente",vldb,1997,40470,materialized views in oracle,"rg bello , k dias , a downing , j feenan , j finnerty ,","proceedings of the international conference on very large & hellip ; ,",1998.0
No,2368,51583,0,2368,indexing large metric spaces for similarity search queries,"t bozkaya , z жzsoyoglu",acm trans . database syst .,1999,51583,indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches,"c wang , xs wang","the vldb journal the international journal on very large & hellip ; ,",2001.0
No,2188,16579,0,2188,efficient algorithms for processing xpath queries,"g gottlob , c koch , r pichler",vldb,2002,16579,efficient processing of regular path joins using pid,"j kim , hj kim","information and software technology ,",2003.0
No,42,29717,0,42,editor 's notes,l liu,sigmod record,2002,29717,editor 's notes,r diem,"social studies and the young learner ,",
No,1133,38444,0,1133,cure : an efficient clustering algorithm for large databases,"s guha , r rastogi , k shim",sigmod conference,1998,38444,"r. , and livny , m. 1996 . birch : an efficient data clustering method for very large databases",tr zhang,proc . acm sigmod int . conf . management of data,
No,1426,51769,0,1426,performance measurements of compressed bitmap indices,t johnson,vldb,1999,51769,the implementation and performance of compressed databases,"t westmann , d kossmann , s helmer , g moerkotte","sigmod record ,",2000.0
No,204,31823,0,204,describing semistructured data,l cardelli,sigmod record,2001,31823,storing semistructured data in relations,"a deutsch , m fernandez , d suciu",,
No,2538,18751,0,2538,an introduction to spatial database systems,r gќting,vldb j.,1994,18751,an introduction to web services,p muschamp,"bt technology journal ,",2004.0
No,1561,13007,0,1561,efficient maintenance of materialized mediated views,"j lu , g moerkotte , j schќ , v subrahmanian",sigmod conference,1995,13007,maintenance of views,"o shmueli , a itai","proceedings of the 1984 acm sigmod international conference & hellip ; ,",1984.0
No,1531,2546,0,1531,active views for electronic commerce,"s abiteboul , b amann , s cluet , a eyal , l mignet , t milo",vldb,1999,2546,ediâ ?? the grand daddy of electronic commerce,"m unitt , ic jones","bt technology journal ,",1999.0
No,2113,50781,0,2113,processing sliding window multi-joins in continuous queries over data streams,"l golab , m жzsu",vldb,2003,50781,characterizing memory requirements for queries over continuous data streams,j widom,"acm transactions on database systems ,",2004.0
No,1580,15862,0,1580,nd-sql : a multi-dimensional language for interoperability and olap,"f gingras , l lakshmanan",vldb,1998,15862,schemasql : a language for interoperability in multiple relational databases,"lv lakshmanan , f sadri , in subramanian",,1996.0
No,711,50858,0,711,environment information systems - guest editor 's foreword,,,1997,50858,information systems management issues for the 1990s,"f niederman , jc brancheau , jc wetherbe","mis quarterly ,",1991.0
No,2609,15812,0,2609,information retrieval from an incomplete data cube,c dyreson,vldb,1996,15812,"incompleteinformation and dependencies in relational databases , ''",tiw lipski,"proc . acm sigmod int . conf . management of data , san jose , ca & hellip ; ,",
No,820,46429,0,820,anatomy of a real e-commerce system,a jhingran,sigmod conference,2000,46429,anatomy of a native xml base management system,"t fiebig , s helmer , cc kanne , g moerkotte , j","the vldb journal the international journal on very large & hellip ; ,",2002.0
No,2355,20140,0,2355,optimization techniques for queries with expensive methods,j hellerstein,acm trans . database syst .,1998,20140,query execution strategies for caching expensive methods,"j hellerstein , j naughton","proc . of the acm sigmod conf . on management of data ,",
No,2368,30077,0,2368,indexing large metric spaces for similarity search queries,"t bozkaya , z жzsoyoglu",acm trans . database syst .,1999,30077,m-tree : an efficient access method for similarity search in metrix spaces,"p ciacca , m patella , p zezula","proceedings of the 23rd international conference on very & hellip ; ,",
No,628,61810,0,628,editor 's notes,m franklin,sigmod record,1997,61810,editor 's notes,l sechrest,"new directions for program evaluation ,",1993.0
No,1435,17473,0,1435,multi-dimensional substring selectivity estimation,"h jagadish , o kapitskaia , r ng , d srivastava",vldb,1999,17473,multidimensional spectral estimation,jh mcclellan,"ieee , proceedings ,",1982.0
No,713,15065,0,713,on supporting containment queries in relational database management systems,"c zhang , j naughton , d dewitt , q luo , g lohman",sigmod conference,2001,15065,a syntax and semantics for set-oriented production rules in relational database systems,j widom,"sigmod record ,",1989.0
No,1810,42855,0,1810,oracle 's symmetric replication technology and implications for application design,"d daniels , l doo , a downing , c elsbernd , g hallmark , s jain , b jenkins , p lim , g smith , b souder , j stamos",sigmod conference,1994,42855,application and implications of agent technology for libraries,"ba nardi , vl o'day","electronic library ,",1998.0
No,2481,24116,0,2481,one-dimensional and multi-dimensional substring selectivity estimation,"h jagadish , o kapitskaia , r ng , d srivastava",vldb j.,2000,24116,selectivity estimators for multidimensional range queries over real attributes,"d gunopulos , g kollios , vj tsotras , c domeniconi","the vldb journal the international journal on very large & hellip ; ,",2005.0
No,707,47438,0,707,the network is the database : data management for highly distributed systems,"j navas , m wynblatt",sigmod conference,2001,47438,heterogeneity in the distributed database management system sirius-delta .,"a ferrier , c stangret","vldb ,",1982.0
No,2264,59081,0,2264,solving satisfiability and implication problems in database systems,"s guo , w sun , m weiss",acm trans . database syst .,1996,59081,application of sub-predicate tests in database systems,"r munz , hj schneider , f steyer","vldb ,",1979.0
No,209,37750,0,209,mining system audit data : opportunities and challenges,"w lee , w fan",sigmod record,2001,37750,wireless protocols design : challenges and opportunities,"jl da silva jr , m sgroi , f de bernardinis , sf li ,",,
No,485,35854,0,485,engineering federated information systems : report of efis '99 workshop,"s conrad , w hasselbring , u hohenstein , r kutsche , m roantree , g saake , f saltor",sigmod record,1999,35854,engineering federated information systems,rd kutsche,,2001.0
No,2528,41474,0,2528,mariposa : a wide-area distributed database system,"m stonebraker , p aoki , w litwin , a pfeffer , a sah , j sidell , c staelin , a yu",vldb j.,1996,41474,design criteria for distributed database systems,tl kunii,"vldb ,",1977.0
No,1518,49714,0,1518,static detection of security flaws in object-oriented databases,k tajima,sigmod conference,1996,49714,semantics and implications of schema evolution in object-oriented databases .,"j banerjee , w kim , h kim , h korth","proceedings of acm sigmod , san francisco ,",
No,1828,13700,0,1828,optimization of queries with user-defined predicates,"s chaudhuri , k shim",vldb,1996,13700,predicate migration : optimizing queries with expensive predicates,jm hellerstein,,
No,1635,62619,0,1635,parallel database systems 101,j gray,sigmod conference,1995,62619,data placement in shared-nothing parallel database systems,"m mehta , dj dewitt","the vldb journal the international journal on very large & hellip ; ,",1997.0
No,960,61117,0,960,description logics for semantic query optimization in object-oriented database systems,"d beneventano , s bergamaschi , c sartori",acm trans . database syst .,2003,61117,the object-oriented database system manifesto,"mp atkinson , f bancilhon , dj dewitt , kr dittrich ,","sigmod conference ,",1990.0
No,1518,1043,0,1518,static detection of security flaws in object-oriented databases,k tajima,sigmod conference,1996,1043,converting relational to object-oriented databases,j fong,"sigmod record ,",1997.0
No,526,15491,0,526,storing and querying ordered xml using a relational database system,"i tatarinov , s viglas , k beyer , j shanmugasundaram , e shekita , c zhang",sigmod conference,2002,15491,data densification in a relational database system,"a gupta , s subramanian , s bellamkonda , t bozkaya ,","proceedings of the 2004 acm sigmod international conference & hellip ; ,",2004.0
No,2380,9462,0,2380,optimizing multiple dimensional queries simultaneously in multidimensional databases,"w liang , m orlowska , j yu",vldb j.,2000,9462,querying multidimensional databases .,acms anthology,,
No,151,42029,0,151,odefs : a file system interface to an object-oriented database,"n gehani , h jagadish , w roome",vldb,1994,42029,object-oriented database systems : in transition,"f bancilhon , w kim","sigmod record ,",1990.0
No,2610,34045,0,2610,reminiscences an influential papers,,,2003,34045,reminiscences on influential papers,r snodgrass,"acm transactions on database systems ,",1976.0
No,515,20155,0,515,processing complex aggregate queries over data streams,"a dobra , m garofalakis , j gehrke , r rastogi",sigmod conference,2002,20155,approximate frequency counts over data streams,"m charikar , k chen , m farach-colton","in proc . of 29th int . colloq . on automata , languages and & hellip ; ,",
No,1826,55804,0,1826,the design and implementation of a sequence database system,"p seshadri , m livny , r ramakrishnan",vldb,1996,55804,the design of the triton nested relational database system,"tm harvey , cw schnepf , ma roth","sigmod record ,",1991.0
No,1200,27863,0,1200,query unnesting in object-oriented databases,l fegaras,sigmod conference,1998,27863,structures for manipulating proposed updates in object-oriented databases,"m doherty , r hull , m rupawalla","sigmod conference ,",1996.0
No,2508,42343,0,2508,a taxonomy of correctness criteria in database applications,"k ramamritham , p chrysanthis",vldb j.,1996,42343,behaviour management in database applications,"jy lingat , p nobecourt , c rolland",,
No,2572,26349,0,2572,query processing techniques for multiversion access methods,"j bercken , b seeger",vldb,1996,26349,techniques for design and implementation of efficient spatial access methods,"b seeger , hp kriegel","vldb ,",1988.0
No,19,22308,0,19,mining generalized association rules,"r srikant , r agrawal",vldb,1995,22308,mining large itemsets for association rules,"cc aggarwal , ps yu",,
No,2431,27955,0,2431,enhanced abstract data types in object-relational databases,p seshadri,vldb j.,1998,27955,the casefor enhanced abstract datatypes,"p seshadri , m livny , r ramakrishnan",proceedings of the 23th vldb,
No,1949,11056,0,1949,the structured information manager : a database system for sgml documents,r sacks-davis,vldb,1996,11056,a database management system for the federal courts,"jr buchanan , rd fennell , h samet","acm transactions on database systems ,",1984.0
No,899,39381,0,899,the mlpq/gis constraint database system,"p revesz , r chen , p kanjamala , y li , y liu , y wang",sigmod conference,2000,39381,the mariposa distributed database management system,j sidell,"sigmod record ,",1996.0
No,1692,24779,0,1692,paradise : a database system for gis applications,p team,sigmod conference,1995,24779,parallel execution of test runs for database application systems,"f haftmann , d kossmann , e lo","proceedings of the 31st international conference on very & hellip ; ,",2005.0
No,2423,18329,0,2423,erratum : a database model for object dynamics,"m papazoglou , b krфmer",vldb j.,1997,18329,a dynamic model for conceptual clustering in object-oriented databases,"q li , j smith","proc . of vldb ,",
No,1602,20963,0,1602,the merge/purge problem for large databases,"m hernсndez , s stolfo",sigmod conference,1995,20963,image processing on compressed data for large databases,"a arman , a hsu , m chiu","proc . of acm multimedia ,",
No,441,53098,0,441,semantic integration of semistructured and structured data sources,"s bergamaschi , s castano , m vincini",sigmod record,1999,53098,interactive query formulation in semistructured databases,a trigoni,,
No,1749,59474,0,1749,implementation of magic-sets in a relational database system,"i mumick , h pirahesh",sigmod conference,1994,59474,design and implcmmtation of the glue-nail database system,"ma dcrr , s morishita , g phipps","proc . f & l3 acm sigmod in . conf . mnnngement of dnln , & hellip ; ,",
No,778,23362,0,778,an annotated bibliography of benchmarks for object databases,a chaudhri,sigmod record,1995,23362,an annotated bibliography of interactive program steering,"w gu , j vetter , k schwan","acm sigplan notices ,",1994.0
No,68,7564,0,68,introduction to constraint databases - book review,,,2002,7564,introduction to object-oriented databases,w kim,,
No,468,52870,0,468,dbxplorer : enabling keyword search over relational databases,"s agrawal , s chaudhuri , g das",sigmod conference,2002,52870,watermarking relational databases,"j kiernan , r agrawal","proceedings of the 28th international conference on very & hellip ; ,",
No,2139,37724,0,2139,information integration and xml in ibm 's db2,p selinger,vldb,2002,37724,information integration,a levy,,
No,2307,11856,0,2307,synthesis of extended transaction models using acta,"p chrysanthis , k ramamritham",acm trans . database syst .,1994,11856,c. pu . a practical and modular implementation of extended transaction models,rs barga,proc . of the 21st intâ ?? l conf . on very large data,
No,935,58383,0,935,searching in metric spaces with user-defined and approximate distances,"p ciaccia , m patella",acm trans . database syst .,2002,58383,searching in metric spaces by spatial approximation,g navarro,"the vldb journal the international journal on very large & hellip ; ,",2002.0
No,1342,15024,0,1342,the a-tree : an index structure for high-dimensional spaces using relative approximation,"y sakurai , m yoshikawa , s uemura , h kojima",vldb,2000,15024,the-kdb tree : a fast index structure for high-dimensional similarity joins,"k shim , r srikant , r agrawal","research report , ibm almaden research center , san jose , & hellip ; ,",
No,1270,28214,0,1270,hyperqueries : dynamic distributed query processing on the internet,"a kemper , c wiesner",vldb,2001,28214,query processing in distributed mediated systems,"s adali , ks candan , y papakonstantinou , vs","proc . 1996 acm sigmod conf. , montreal , canada , june ,",
