label_str,ltable_id,rtable_id,label,title_x,authors_x,venue_x,year_x,title_y,authors_y,venue_y,year_y
No,713,14018,0,"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference",,,2001.0,"supporting consistent updates in replicated multidatabase systems . int journal on vldb ,","w du , a elmagarmid , w kim , o bukhres",,
No,713,16906,0,"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference",,,2001.0,multimedia database management systems a ghafoo17,,"acm computing surveys ,",1995.0
No,713,23818,0,"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference",,,2001.0,"operations and queries in object-oriented databases supporting complex objects information and software technology , 1993.0","n bhalla , s balasundaram",,
No,713,26355,0,"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference",,,2001.0,relational data-base management systems dd chamberlin,,"acm computing surveys ( csur ) ,",1976.0
No,713,26880,0,"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference",,,2001.0,"access pathselectionina relationaldatabase management system proceedings of the acm-sigmod international conference on & hellip ; ,","p selinger , mm astrahan , dd chamberlin , ra lorie ,",,
No,713,29092,0,"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference",,,2001.0,"query processmg ma relauonal database management system k youssefi , e wong proceedmgs of 1979 vldb conference ,",,,
No,713,32362,0,"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference",,,2001.0,multimedia database management systems b prabhakaran,,,
No,713,32783,0,"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference",,,2001.0,a video-on-demand system supporting content based queries,"tdc little , g ahanger , r folz , jf gibbon , f reeve ,","proc . acm multimedia , san diego ,",
No,713,36009,0,"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference",,,2001.0,set-oriented production rules in relational database systems,portal.acm.org,,
No,713,41278,0,"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference",,,2001.0,"access path selectwn ma relational database management system pg sehnger , mm astrahan , dd chamberhn , ra lone , tg proceedmgs acm sigmod ,",,,
No,713,50005,0,"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference",,,2001.0,multimedia database management systems g lu,,,1999.0
No,713,52056,0,"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference",,,2001.0,semantics for update rule programs and implementation in a relational database management system 1996.0,"l raschid , j lobo",,
No,713,54243,0,"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference",,,2001.0,grid data servicesâ ?? relational database management systems 2002.0,"b collins , a borley , n hardman , a knox , s laws , j",,
No,713,59246,0,"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference",,,2001.0,"tsichritz ~ s , d. zeta : a relational data base management system","b czarnik , sa schuster , d tsichritzis","proc . acm pacific conf ,",
No,713,59307,0,"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference",,,2001.0,"access path selection in a relational database management system sigmod conference , 1979.0","pg selinger , mm astrahan , dd chamberlin",,
No,713,60770,0,"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference",,,2001.0,query containment for data integration systems,"t millstein , a levy , m friedman",,
No,714,45580,0,"improving index performance through prefetching s chen , p gibbons , t mowry sigmod conference",,,2001.0,improving paging performance with object prefetching,"n saboo , lv kale",,
No,714,55490,0,"improving index performance through prefetching s chen , p gibbons , t mowry sigmod conference",,,2001.0,"improving performance through object fusion s chen , n hardavellas",,,
No,714,60479,0,"improving index performance through prefetching s chen , p gibbons , t mowry sigmod conference",,,2001.0,"improving performance through object fusion n hardavellas , s chen",,,
No,718,41445,0,"management of data and services in the environmental information system ( uis ) of baden-wќrttemberg w riekert , r mayer-fіll , g wiest",,sigmod record,1997.0,data management in environmental information systems o gã 1/4 nther 2002.0,,"handbook of massive data sets table of contents ,",
No,718,44720,0,"management of data and services in the environmental information system ( uis ) of baden-wќrttemberg w riekert , r mayer-fіll , g wiest",,sigmod record,1997.0,"geo/environmental and medical data management in the rasdaman system p baumann , p furtado , r ritsch , n widmann",,"proceedings of the international conference on very large & hellip ; ,",1997.0
No,720,17165,0,dynamic information visualization sigmod record,y ioannidis,,1996.0,"a framework for physically-based information visualization tc sprenger , mh gross , a eggenberger , m kaufmann",,,
No,720,45902,0,dynamic information visualization sigmod record,y ioannidis,,1996.0,"envision : information visualization in a digital library demonstration . seattle , wa : acm","lt nowell , ea fox",,
No,721,22731,0,"selectivity estimation using probabilistic models l getoor , b taskar , d koller sigmod conference",,,2001.0,selectivity estimation in spatial databases,"s acharya , v poosala , s ramaswamy",,
No,721,49310,0,"selectivity estimation using probabilistic models l getoor , b taskar , d koller sigmod conference",,,2001.0,"selection of file organization using an analytic model sb yao , ag merten",,"vldb ,",1975.0
No,721,58895,0,"selectivity estimation using probabilistic models l getoor , b taskar , d koller sigmod conference",,,2001.0,"selectivity estimation for boolean queries z chen , s muthukrishnan",,,
No,721,59728,0,"selectivity estimation using probabilistic models l getoor , b taskar , d koller sigmod conference",,,2001.0,learning probabilistic relational models,"n friedman , l getoor , d koller , a pfeffer",,
No,724,58774,0,opportunities in information management and assurance sigmod record,x qian,,1997.0,multimedia information management,"d woelk , w kim","vldb conf ,",
No,729,46522,0,an orthogonally persistent java 1996,"m atkinson , l daynшs , m jordan , t printezis , s spence",sigmod record,,optimizing orthogonal persistence for java kj brahnmath 1998.0,,,
No,732,33641,0,locally adaptive dimensionality reduction for indexing large time series databases sigmod conference,"e keogh , k chakrabarti , s mehrotra , m pazzani",,2001.0,"cmvf : a novel dimension reduction scheme for efficient indexing in a large image database j shen , ahh ngu , j shepherd , dq huynh , qz sheng sigmod conference ,",,,2003.0
No,733,39107,0,applying database visualization to the world wide web,"m hasan , a mendelzon , d vista",sigmod record,1996.0,world wide database å ? integrating the web,a bouguettayaâ ? ¦,"corba and databases ,",
No,734,56345,0,"a framework for information visualisation j kennedy , k mitchell , p barclay 1996",,sigmod record,,"special issue on information visualization t catarci , if cruz",,"acm sigmod record ,",
No,736,20020,0,vqbd : exploring semistructured data sigmod conference,"s chawathe , t baby , j yeo",,2001.0,"storing semi-structured data using stored a deutsch , m fernandez , d suciu proc. , acm sigmod ,",,,
No,736,25396,0,vqbd : exploring semistructured data sigmod conference,"s chawathe , t baby , j yeo",,2001.0,query rewriting for semistructured data v vassalos,,,1999.0
No,741,12540,0,editor 's notes jennifer widom sigmod record,,,1996.0,"editorsâ ?? notes l yorks , e kasl new directions for adult and continuing education , 2002.0",,,
No,741,16311,0,editor 's notes jennifer widom sigmod record,,,1996.0,"editor 's notes tw banta implementing outcomes assessment : promise and perils . new & hellip ; ,",,,
No,741,42156,0,editor 's notes jennifer widom sigmod record,,,1996.0,editors ' notes jh astrachan,,,
No,743,35571,0,spatial data management for computer aided design sigmod conference 2001,"h kriegel , a mќller , m pіtke , t seidl",,,data management for pervasive computing 2001.0,"m cherniack , mj franklin , sb zdonik","& hellip ; international conference on very large data bases table of & hellip ; ,",
No,746,16106,0,"minimization of tree pattern queries s amer-yahia , s cho , l lakshmanan , d srivastava",,sigmod conference,2001.0,on the minimization of xpath queries,s bottcher,,
No,746,29605,0,"minimization of tree pattern queries s amer-yahia , s cho , l lakshmanan , d srivastava",,sigmod conference,2001.0,"on the minimization of xpath queries s flesca , f furfaro , e masciari proceedings of the international conference on very large & hellip ; , 2003.0",,,
No,746,34639,0,"minimization of tree pattern queries s amer-yahia , s cho , l lakshmanan , d srivastava",,sigmod conference,2001.0,"complex spatio-temporal pattern queries m hadjieleftheriou , g kollios , p bakalov , vj 2005.0",,"proceedings of the 31st international conference on very & hellip ; ,",
No,746,38360,0,"minimization of tree pattern queries s amer-yahia , s cho , l lakshmanan , d srivastava",,sigmod conference,2001.0,"containment and equivalence of tree pattern queries g miklau , d suciu",,,
No,746,57991,0,"minimization of tree pattern queries s amer-yahia , s cho , l lakshmanan , d srivastava",,sigmod conference,2001.0,optimization of nonrecursive queries,"r krishnamurthy , h boral , c zaniolo","vldb ,",1986.0
No,748,18456,0,"using the golden rule of sampling for query estimation y wu , d agrawal , a abbadi",,sigmod conference,2001.0,"sequential sampling procedures for query size estimation pj haas , an swami proceedings of the 1992 acm sigmod international conference & hellip ; , 1992.0",,,
No,749,8719,0,incremental data structures and algorithms for dynamic query interfaces 1996,"e tanin , r beigel , b shneiderman",sigmod record,,"vist : a dynamic index method for querying xml data structures h wang , s park , w fan , ps yu",,"proceedings of the acm sigmod international conference on & hellip ; ,",
No,750,4298,0,on computing correlated aggregates over continual data streams 2001,"j gehrke , f korn , d srivastava",sigmod conference,,continuous queries over data streams,"s balu , j widom",,
No,750,57630,0,on computing correlated aggregates over continual data streams 2001,"j gehrke , f korn , d srivastava",sigmod conference,,"processing complex aggregate queries over data streams sigmod conference ,","a dobra , mn garofalakis , j gehrke , r rastogi",,2002.0
No,750,61473,0,on computing correlated aggregates over continual data streams 2001,"j gehrke , f korn , d srivastava",sigmod conference,,processing complex aggregate queries over data streams,"d alin , g minos , g johannes , r rajeev","proc . of the 2002 acm sigmod intl. conf . on management of & hellip ; ,",2002.0
No,753,58965,0,"finding generalized projected clusters in high dimensional spaces c aggarwal , p yu",,sigmod conference,2000.0,fast outlier detection in high dimensional spaces,"f angiulli , c pizzuti",,
No,755,435,0,density biased sampling : an improved method for data mining and clustering 2000,"c palmer , c faloutsos",sigmod conference,,clarans : a method for clustering objects for spatial data mining,rt ng,,
No,755,13770,0,density biased sampling : an improved method for data mining and clustering 2000,"c palmer , c faloutsos",sigmod conference,,e. cient and e. ective clustering methods for spatial data mining,"r ng , j han","proc . 1994 vldb ,",
No,755,28641,0,density biased sampling : an improved method for data mining and clustering 2000,"c palmer , c faloutsos",sigmod conference,,clarans : efficient and effective clustering method for spatial data mining,r ngâ ? ¦,proc . 1994 int . conf . very large data bases,
No,757,47088,0,report from the nsf workshop on workflow and process automation in information systems 1996,,,,"nsf workshop on visual information management systems r jain acm sigmod record ,",,,1993.0
No,758,3191,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,a territorial database management system,"f antonacci , p dell ` orco , a turtur","proceedings of the 1982 acm sigmod international conference & hellip ; ,",1982.0
No,758,3916,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,the araneus web-base management system,"p atzeni , g mecca , p merialdo , a masci , g sindoni","proc . int . conf . sigmod ,",
No,758,5087,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,"database management systems r ramakrishnan , j gehrke 2002.0",,,
No,758,5159,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,data allocation in distributed database systems 1988.0,pmg apers,acm transactions on database,
No,758,15339,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,"database management systems on a multi-computer computer m sinutko sigmod record , 1977.0",,,
No,758,15455,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,"j. wid om . lore : a database management system for semistructured data j mchugh , s abiteboul , r goldman , d quass",,"sigmod record ,",
No,758,16272,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,temporal support in database management systems,"g introduction , p statement",,
No,758,18168,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,an object-oriented sgml/hytime compliant multimedia database management system,"mt oezsu , p iglinski , d szafron , s el-medani , m",,
No,758,20987,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,"notes on ddts : an apparatus for experimental research in distributed database management systems r elmasri , c devor , s rahimi acm sigmod record , 1981.0",,,
No,758,26775,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,on the design of a reliable storage component for distributed database management systems,"da menasce , oe landes",,
No,758,26880,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,"access pathselectionina relationaldatabase management system proceedings of the acm-sigmod international conference on & hellip ; ,","p selinger , mm astrahan , dd chamberlin , ra lorie ,",,
No,758,26919,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,"constraint management in loosely coupled distributed databases ss chawathe , h garcia-molina , j widom",,,
No,758,30919,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,"mdas : heterogeneous distributed database management system bc desai , r pollock information and software technology ,",,,1992.0
No,758,32362,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,multimedia database management systems b prabhakaran,,,
No,758,34485,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,"deeds towards a distributed and real-time database system sa andler , j hansson , j eriksson , j mellin , m",,"sigmod record 25 ( 1 ) ,",
No,758,35934,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,"access path selectlon in a relational database management system proceedings ( 1979 ) sigmod conference ,","mm astrahan , pg sellinger , dd chamberlain , ra",,
No,758,35978,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,genesis : a distributed database operating system 1985.0,"tw page jr , mj weinstein , gj popek","proceedings of the 1985 acm sigmod international conference & hellip ; ,",
No,758,36236,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,the o2 object-oriented database system f bancilhon,,"proceedings of the 1992 acm sigmod international conference & hellip ; ,",1992.0
No,758,40231,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,"panel : user interfaces and database management systems tl anderson , g ariav proceedings of the 1986 acm sigmod international conference & hellip ; , 1986.0",,,
No,758,43016,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,"effects of locking granularity in a database management system acm transactions on database systems , 1977.0","dr ries , m stonebraker",,
No,758,45703,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,management system csd recording,,,
No,758,45879,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,principles of distributed database systems prentice,", p valduriez",,
No,758,46239,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,the mlpq/gis constraint database system,"p revesz , r chen , p kanjamala , y li , y liu , y wang",,
No,758,48864,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,"self-managing technology in database management systems s chaudhuri , b dageville , g lohman",,,
No,758,52517,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,hydro : a heterogeneous distributed database system,", j rajkumar , p ram",,
No,758,57065,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,"the architecture of an act , ve data base management system proceedings of the acm sigmod conference ( portland , or , may","dr mccarthy , u dayal",,
No,758,57253,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,"the arechitecture of an active database management system r dennis , du mccarthy proc . of acm sigmod symposium on man agement of data ,",,,
No,758,57877,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,"the role of trust management in distributed systems security m blaze , j feigenbaum , j ioannidis , ad keromytis 1999.0",,"lecture notes in computer science ,",
No,758,60418,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,security on database systems and distributed databases .,"s tanimoto , my lai","proceedings 25 th annual 1991 ieee international carnahan & hellip ; ,",1991.0
No,758,60693,0,the mariposa distributed database management system sigmod record,j sidell,,1996.0,the cedar database management system,m brownâ ? ¦,"proc . 1981 acmsigmod conference on management of data , ann & hellip ; ,",
No,761,37001,0,the prototype of the dare system 2001,"t catarci , g santucci",sigmod conference,,the role of the private sector in the greek health care system,k souliotis,"papazisis athens greece ,",
No,763,12641,0,pbir - perception-based image retrieval,"e chang , t cheng , l chang",sigmod conference,2001.0,"part-based shape retrieval m tanase , rc veltkamp",,,
No,763,44754,0,pbir - perception-based image retrieval,"e chang , t cheng , l chang",sigmod conference,2001.0,"auction-based retrieval f martin , e plaza",,,
No,767,12540,0,editor 's notes j widom sigmod record 1996,,,,"editorsâ ?? notes l yorks , e kasl new directions for adult and continuing education , 2002.0",,,
No,767,31216,0,editor 's notes j widom sigmod record 1996,,,,editor 's notes,wmk trochim,"new directions for program evaluation ,",
No,767,32584,0,editor 's notes j widom sigmod record 1996,,,,editorâ ?? s notes gr maughan,,"new directions for higher education ,",2001.0
No,767,33904,0,editor 's notes j widom sigmod record 1996,,,,"editor 's notes new directions for program evaluation ,","dj rog , d fournier",,
No,767,43210,0,editor 's notes j widom sigmod record 1996,,,,"editors ' notes c knapper , s piccinin",,"new directions for teaching and learning ,",
No,767,44766,0,editor 's notes j widom sigmod record 1996,,,,"editors ' notes new directions for higher education ,","lf goodchild , ke green , el katz , rc kluever",,
No,767,50551,0,editor 's notes j widom sigmod record 1996,,,,editors ' notes,"n van note chism , dj bickford","new directions for teaching and learning ,",
No,769,28945,0,"a comparison of three user interfaces to relational microcomputer data bases c medsker , m christensen , i song",,sigmod record,1995.0,"the relational and network approaches : comparison of the application programming interfaces cj date , ef codd proceedings of the 1975 acm sigfidet ( now sigmod ) workshop & hellip ; ,",,,1975.0
No,772,4376,0,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,"cure : an efficient clustering algorithm for large data databases s guha , r rastogi , k shim proc . of the acm sigmod ,",,,
No,772,7012,0,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,efficient algorithms for processing xpath queries 2005.0,"g gottlob , c koch , r pichler","acm transactions on database systems ,",
No,772,7844,0,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,fast algorithms for mining association rules in large databases 1994.0,"r agrawal , r srikant",,
No,772,8511,0,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,efficient algorithms for processing xpath queries,"a halverson , j burger , l galanis , a kini , r",,2003.0
No,772,17648,0,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe 1995.0",,,
No,772,20258,0,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,"fast algorithms for mining association rules in large database a rakesh , r srikant",,,1994.0
No,772,28116,0,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,"efficient algorithms for processing xpath queries 28th vldb conference ,","g koch , c koch , r pichler",,
No,772,34715,0,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,"efficient algorithms for discovering frequent sets in incremental databases i > proc . acm sigmod workshop research issues on data mining & hellip ; ,","rfyaa amir , h mannila",,
No,772,45920,0,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,"fast algorithms for mining association rules in large datab as es r agrawal , r srikant",,"proceedings of the 20th international conference on very & hellip ; ,",
No,773,15386,0,implementation aspects of an object-oriented dbms sigmod record 1995,"a dogac , m altinel , c ozkan , i durusoy",,,semantics and implementation of schema evolution in object-oriented database systems,"j banerjee , w kim , hj kim , hf korth",proceedings of the international conference on management of,
No,773,28305,0,implementation aspects of an object-oriented dbms sigmod record 1995,"a dogac , m altinel , c ozkan , i durusoy",,,"an object-oriented approach to database system implementation a james baroody jr , dj dewitt 1981.0",,"acm trans . database syst ,",
No,773,29378,0,implementation aspects of an object-oriented dbms sigmod record 1995,"a dogac , m altinel , c ozkan , i durusoy",,,"incomplete information in object-oriented databases r zicari sigmod record ,",,,1990.0
No,773,29870,0,implementation aspects of an object-oriented dbms sigmod record 1995,"a dogac , m altinel , c ozkan , i durusoy",,,improving object-oriented analysis,g eckertâ ? ¦,,1994.0
No,773,50416,0,implementation aspects of an object-oriented dbms sigmod record 1995,"a dogac , m altinel , c ozkan , i durusoy",,,"view definition in an object-oriented database information and software technology ,",s monk,,
No,773,55072,0,implementation aspects of an object-oriented dbms sigmod record 1995,"a dogac , m altinel , c ozkan , i durusoy",,,implementation techniques of complex objects 1986.0,"p valduriez , gp copeland","vldb ,",
No,773,55580,0,implementation aspects of an object-oriented dbms sigmod record 1995,"a dogac , m altinel , c ozkan , i durusoy",,,"on using prolog to implement object-oriented databases nw paton , s leishman , sm embury , pmd gray information and software technology , 1993.0",,,
No,773,62964,0,implementation aspects of an object-oriented dbms sigmod record 1995,"a dogac , m altinel , c ozkan , i durusoy",,,"cactis : a self-adaptive , concurrent implementation of an object-oriented database management system . se hudson , r king acm transactions on database systems , 1989.0",,,
No,774,6255,0,hodfa : an architectural framework for homogenizing heterogeneous legacy database sigmod record,"k karlapalem , q li , c shum",,1995.0,an architecturalframework forsupporting heterogeneous instruction-setarchitectures,gmsk ebcioglu,"ieee computer ,",
No,776,10794,0,"approximating multi-dimensional aggregate range queries over real attributes d gunopulos , g kollios , v tsotras , c domeniconi 2000",,sigmod conference,,approximate computation of multidimensional aggregates of sparse data using wavelets js vitter 1999.0,,"sigmod conference ,",
No,776,45777,0,"approximating multi-dimensional aggregate range queries over real attributes d gunopulos , g kollios , v tsotras , c domeniconi 2000",,sigmod conference,,"congressional samples for approximate answering of aggregate queries proceedings of acm sigmod ,","s acharya , pb gibbons , v poosala",,
No,777,18538,0,a close look at the ifo data model sigmod record,m hanna,,1995.0,the logical data model 1993.0,"gm kuper , my vardi","acm transactions on database systems ,",
No,778,23777,0,an annotated bibliography of benchmarks for object databases sigmod record,a chaudhri,,1995.0,schema evolution in database systems : an annotated bibliography jf roddick,,"acm sigmod record ,",1992.0
No,778,60400,0,an annotated bibliography of benchmarks for object databases sigmod record,a chaudhri,,1995.0,i ching : an annotated bibliography,"ea hacker , s moore , l patsco",,2002.0
No,778,61887,0,an annotated bibliography of benchmarks for object databases sigmod record,a chaudhri,,1995.0,an annotated bibliography for object-oriented analysis and design s webster,,"information and software technology ,",
No,779,16205,0,congressional samples for approximate answering of group-by queries,"s acharya , p gibbons , v poosala",sigmod conference,2000.0,icicles : selftuning samples for approximate query processing,"v ganti , ml lee , r ramakrishnan","proceedings of vldb ,",
No,781,57113,0,an annotated bibliography on active databases sigmod record,"u jaeger , j freytag",,1995.0,"annotated z bibliography information and software technology , 1995.0","jp bowen , s stepney , r barden",,
No,783,3034,0,"acm multimedia '94 conference workshop on multimedia database management systems p berra , k nwosu , b thuraisingham 1995",,sigmod record,,"wk im . multimedia information management in an object-oriented database system proc . very large data bases ,",d woelk,,
No,783,6685,0,"acm multimedia '94 conference workshop on multimedia database management systems p berra , k nwosu , b thuraisingham 1995",,sigmod record,,a schema partition for multimedia database management systems,v turau,,
No,783,33952,0,"acm multimedia '94 conference workshop on multimedia database management systems p berra , k nwosu , b thuraisingham 1995",,sigmod record,,"codasyl data-base management systems rw taylor , rl frank 1976.0",,"acm computing surveys ( csur ) ,",
No,783,61470,0,"acm multimedia '94 conference workshop on multimedia database management systems p berra , k nwosu , b thuraisingham 1995",,sigmod record,,"multimedia database management ( panel session ) d badal , a cardenas , p mantey , f tompa , d acm sigmod record , 1985.0",,,
No,785,61057,0,information finding in a digital library : the stanford perspective 1995,"t yan , h garcia-molina",sigmod record,,distance learning and the digital library : transforming the library into an information center 1997.0,"rl derlin , e erazo","new directions for teaching and learning ,",
No,787,2296,0,closest pair queries in spatial databases sigmod conference 2000,"a corral , y manolopoulos , y theodoridis , m vassilakopoulos",,,"content-based queries in image databases u shaft , r ramakrishnan",,"computer sciences technical report-university of wisconsin & hellip ; ,",1996.0
No,787,13699,0,closest pair queries in spatial databases sigmod conference 2000,"a corral , y manolopoulos , y theodoridis , m vassilakopoulos",,,selectivity estimation in spatial databases,"s achaya , v poosala , s ramaswamy","proc . acm sigmod intâ ?? l conf . management of data ,",
No,787,27470,0,closest pair queries in spatial databases sigmod conference 2000,"a corral , y manolopoulos , y theodoridis , m vassilakopoulos",,,"supporting top-k join queries in relational databases if ilyas , wg aref , ak elmagarmid the vldb journal ,",,,2004.0
No,787,27585,0,closest pair queries in spatial databases sigmod conference 2000,"a corral , y manolopoulos , y theodoridis , m vassilakopoulos",,,"distance browsing in spatial databases h samet , g hjaltason acm tods ,",,,
No,787,48578,0,closest pair queries in spatial databases sigmod conference 2000,"a corral , y manolopoulos , y theodoridis , m vassilakopoulos",,,"query processing in spatial network databases vldb ,","d papadias , j zhang , n mamoulis , y tao",,2003.0
No,787,49953,0,closest pair queries in spatial databases sigmod conference 2000,"a corral , y manolopoulos , y theodoridis , m vassilakopoulos",,,answermg queries m relational databases,"mm ad ` atn , n spyratos","proc a cm sigmod int conference on management of data , san",
No,787,64033,0,closest pair queries in spatial databases sigmod conference 2000,"a corral , y manolopoulos , y theodoridis , m vassilakopoulos",,,preference queries in relational databases,j chomicki,acm transactions on database systems . to,
No,788,48374,0,"efficient and extensible algorithms for multi query optimization p roy , s seshadri , s sudarshan , s bhobe",,sigmod conference,2000.0,optimization and dataflow algorithms for nested tree queries m muralikrishna 1989.0,,"vldb ,",
No,788,61078,0,"efficient and extensible algorithms for multi query optimization p roy , s seshadri , s sudarshan , s bhobe",,sigmod conference,2000.0,"opt + + : an object-oriented implementation for extensible database query optimization n kabra , dj dewitt 1999.0",,"the vldb journal the international journal on very large & hellip ; ,",
No,791,10985,0,"eddies : continuously adaptive query processing r avnur , j hellerstein sigmod conference 2000",,,,continuously adaptive continuous queries over streams y liu,,,
No,791,42492,0,"eddies : continuously adaptive query processing r avnur , j hellerstein sigmod conference 2000",,,,multiple query processing,tk sellis,"acm transactions on database systems ,",
No,791,63430,0,"eddies : continuously adaptive query processing r avnur , j hellerstein sigmod conference 2000",,,,"telegraphcq : continuous dataflow processing s chandrasekaran proceedings of the 2003 acm sigmod international conference & hellip ; , 2003.0",,,
No,794,15845,0,"on the issue of valid time ( s ) in temporal databases s kokkotos , e ioannidis , t panayiotopoulos , c spyropoulos 1995",,sigmod record,,"on the semantics of \ \ now '' in temporal databases j cliord , c dyreson , t isakowitz , cs jensen , rt acm transaction on database systems ,",,,
No,794,26568,0,"on the issue of valid time ( s ) in temporal databases s kokkotos , e ioannidis , t panayiotopoulos , c spyropoulos 1995",,sigmod record,,"on temporal modeling in the context of object databases n pissinou sigmod record ,",,,1993.0
No,794,46289,0,"on the issue of valid time ( s ) in temporal databases s kokkotos , e ioannidis , t panayiotopoulos , c spyropoulos 1995",,sigmod record,,"temporal databases i ahn , r snodgrass ieee computer ,",,,
No,795,34699,0,"a framework for expressing and combining preferences r agrawal , e wimmers sigmod conference",,,2000.0,a general framework for expressing preferences in causal reasoning and planning,"pj delgrande , t schaub , h tompits",,
No,797,1769,0,"a data model and data structures for moving objects databases l forlizzi , r gќting , e nardelli , m schneider",,sigmod conference,2000.0,ã cents â ? ¬ classic : a structural data model for objectsã cents â ? ¬ â ? cents,"a borgida , rj brachman , dl mcguinness , la resnick",proceedings of the acm/sigmod international conference on,
No,797,9722,0,"a data model and data structures for moving objects databases l forlizzi , r gќting , e nardelli , m schneider",,sigmod conference,2000.0,"an architecture and data model for cad databases ap buchmann vldb , 1985.0",,,
No,797,18275,0,"a data model and data structures for moving objects databases l forlizzi , r gќting , e nardelli , m schneider",,sigmod conference,2000.0,"a database model for object dynamics mp papazoglou , bj krã $ mer the vldb journal the international journal on very large & hellip ; , 1997.0",,,
No,797,19065,0,"a data model and data structures for moving objects databases l forlizzi , r gќting , e nardelli , m schneider",,sigmod conference,2000.0,the performance of three database storage structures for managing large objects portal.acm.org,,,
No,797,30082,0,"a data model and data structures for moving objects databases l forlizzi , r gќting , e nardelli , m schneider",,sigmod conference,2000.0,a model of queries for object-oriented databases 1989.0,w kim,"vldb ,",
No,797,50620,0,"a data model and data structures for moving objects databases l forlizzi , r gќting , e nardelli , m schneider",,sigmod conference,2000.0,classic/db : a structural data model for objects,"a borgida , r brachman , d mcguiness , l resnick",proceedings acm sigmod international conference on the,
