label_str,ltable_id,rtable_id,label,id_x,title_x,manufacturer_x,price_x,id_y,title_y,manufacturer_y,price_y
Yes,469,2480,1,469,ae mappoint 2006 cd,microsoft corp,49.95,2480,microsoft b21-00806 ae mappoint 2006 cd,,50.39
Yes,508,168,1,508,acrobat professional 8 mac upsell standard-professional,adobe,273.0,168,adobe acrobat v8 .0 professional for mac upsell from std-pro,,145.99
Yes,961,9,1,961,vegas movie studiodvd +8 plat,sony media,129.95,9,vegas movie studiodvd +8 plat,sony creative software,92.99
Yes,1194,573,1,1194,roxio toast 8 titanium,roxio,99.95,573,roxio toast 8 titanium cdr software,,82.99
Yes,970,2209,1,970,computrace lojack for laptops : 3 year subscription,absolute software,99.99,2209,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp ),,85.97
Yes,1024,2936,1,1024,punch super home suite 3.0,punch ! software,49.99,2936,punch software 17100 punch ! super home suite,punch software,45.99
Yes,1171,905,1,1171,stuffit deluxe 11,aladdin systems,79.99,905,allume stuffit deluxe 11 os x 10.4 or higher,,79.99
Yes,1291,701,1,1291,big tiny little a tiny little christmas,yamaha,34.95,701,big tiny little big tiny little a tiny little christmas,,23.59
Yes,1075,991,1,1075,modeless liquid ledger personal finance software ( mac ),csdc,79.99,991,modeless software liquid ledger personal finance,,71.99
Yes,546,1696,1,546,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,1696,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,,139.51
Yes,580,264,1,580,quickbooks premier edition 2007 5 user multi-pack,intuit,1499.95,264,intuit inc quickbooks premier edition 2007 5 user,,1309.31
Yes,863,208,1,863,cubase se3 educational edition,steinberg,,208,steinberg software cubase se 3.0 educational edition,,145.73
Yes,1066,2036,1,1066,the print shop design suite pro ed sb cs by the print shop,encore software,199.99,2036,encore software 10931 the print shop design suite proed sb cs by the print shop,,105.97
Yes,750,342,1,750,microspot interiors ( mac ),microspot ltd.,99.95,342,microspot interiors version 3.6,,85.99
Yes,746,349,1,746,marketcircle daylite v3 .0 ( mac ),csdc,149.0,349,marketcircle daylite 3 customer relationship management crm,,125.99
Yes,589,2367,1,589,quicken 2007 deluxe,intuit,59.95,2367,intuit quicken deluxe 2007 software for windows tax & finance software,,54.95
Yes,926,2554,1,926,pc hoyle jewels : swap & drop it,encore software,9.99,2554,encore software 10662 hoyle jewels : swap & drop win 98 me 2000 xp,,7.69
Yes,1321,687,1,1321,instant immersion american sign language win/mac,topics entertainment,9.99,687,american sign language,,10.57
Yes,64,2121,1,64,kids power fun for kids,topics entertainment,19.99,2121,kids power fun for kids,,15.9
Yes,1286,1038,1,1286,webroot desktop firewall,webroot software,29.99,1038,webroot software inc 54210 webroot desktop firewall firewall pc,,25.97
Yes,1294,703,1,1294,jumpstart 4th-6th grade v 2.0 b43,knowledge adventure,19.99,703,knowledge adventure inc. jumpstart 4th-6th grade v 2.0 b43,,16.93
Yes,83,1622,1,83,scratches : directors cut,got game,19.99,1622,got game entertainment exclusive 00050 scratches : directors cut,,15.58
Yes,1356,624,1,1356,sentinel : descendants in time,dreamcatcher interactive,19.99,624,dreamcatcher interactive sentinel : descendants in time,,17.55
Yes,319,3119,1,319,poetry fiction and drama ( win/mac ) ( jewel case ),fogware publishing,9.99,3119,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),,9.59
Yes,755,337,1,755,micromat protogo,micromat,,337,micromat techtool protogo,,109.99
Yes,497,1569,1,497,microsoft data analyzer 2002,microsoft,179.0,1569,microsoft ho2-00003 data analyzer 2002 complete package 1 user,microsoft,154.99
Yes,481,2459,1,481,art explosion t-shirt factory deluxe 3.0,nova development,29.99,2459,t-shirt factory deluxe 3.0,,27.99
Yes,15,1970,1,15,omnioutliner professional 3.0,csdc,69.95,1970,omnioutliner professional 3.0 for mac,,69.99
Yes,1197,575,1,1197,finale 2007 academic ( win/mac ),emedia,350.0,575,makemusic finale 2007 academic create edit and print sheet music,,269.0
Yes,362,2855,1,362,national geographic photo gallery ( jewel case ),topics entertainment,9.99,2855,national geographic photo gallery topics,,9.95
Yes,471,145,1,471,photoshop elements 4 mac retail eng 1u ( 19230169 ),adobe,145.39,145,adobe photoshop elements 4.0 mac,,79.99
Yes,178,1548,1,178,smart steps 4th grade,dorling-kindersley-multimedia - ( dk ),29.95,1548,smart steps 4th grade ( jc ),dorling-kindersley-multimedia - ( dk ),11.95
Yes,1261,2389,1,1261,intervideo dvd copy 5 express,corel,29.99,2389,corel intervideo dvd copy 5 express software for windows authoring software,,29.95
Yes,1010,2379,1,1010,roxio easy media creator 9,roxio,99.95,2379,roxio easy media creator 9 suite software for windows authoring software,,98.95
Yes,1343,645,1,1343,liquid ledger personal finance,csdc,79.99,645,csdc liquid ledger personal finance modeless software,,71.01
Yes,464,2494,1,464,ae painter v9 win/mac box,corel corp,166.19,2494,corel corporation ptr9engpcma ae painter ix win/mac,,89.99
Yes,939,2274,1,939,bias peak pro 5 macintosh ),bias,599.0,2274,bias peak pro 5 software music production software,,499.0
Yes,734,435,1,734,middle school success essentials,topics entertainment,29.99,435,topics entertainment middle school success essentials,,17.55
Yes,1282,2377,1,1282,adobe after effects cs3,adobe,999.0,2377,adobe after effects cs3 professional software for mac effects software,,998.95
Yes,1253,532,1,1253,reel deal casino shuffle master edition,phantom efx,19.99,532,phantom efx reel deal casino shuffle master edition,,17.24
Yes,1271,467,1,1271,anime studio 5 win 98/me 2000/xp mac os 10.4 & up,aladdin systems,49.99,467,allume anime studio 5,,44.99
Yes,58,2113,1,58,matchbox cross-town heroes,thq,19.99,2113,matchbox cross town heros,,14.9
Yes,75,1921,1,75,epson storyteller photo book creator 8 x 10 ( 20 pages ),epson,29.99,1921,epson s041886 epson epson storyteller photo book creator w / 8in x 10in book with 20 pages complete package 1 user std win,,23.61
Yes,124,2845,1,124,tlc dr. seuss reading learning system 2008,encore,19.99,2845,dr. seuss reading learning system 2008 encore,,19.95
Yes,740,427,1,740,chessmaster 9000 ( mac ),feral interactive,39.99,427,feral interactive limited chessmaster 9000,,35.98
Yes,588,558,1,588,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,558,adobe cs3 design standard,,1243.99
Yes,463,2495,1,463,kaplan sat/act/psat platinum 2007 win/mac,topics entertainment,49.99,2495,sat act & psat 2007 platinum,,29.85
Yes,1252,1081,1,1252,adobe photoshop cs2 fundamental techniques by julieanne kost,software cinema,,1081,software cinema dvd-rom : dvdrom : photoshop cs2 fundamental techniques ( training ) photoshop software,,159.95
Yes,946,2283,1,946,the print shop 21 deluxe by broderbund,encore software,,2283,encore software 10038 encore the print shop v. 21.0 deluxe print management pc,,41.97
Yes,554,3014,1,554,instant immersion german deluxe 2.0,topics entertainment,39.99,3014,instant immers german dlux 2.0,,36.11
Yes,453,2133,1,453,phonics success deluxe 2006 ( large box ),topics entertainment,49.99,2133,phonics success deluxe 2006,,22.9
Yes,26,372,1,26,adobe premiere pro cs3 upgrade,adobe,299.0,372,adobe premiere pro cs3 upgrade,,308.99
Yes,78,1602,1,78,emedia intermediate guitar method os x,emedia,59.99,1602,emedia eg04025 intermediate guitar method complete package,emedia,53.99
Yes,647,311,1,647,readiris pro 11 corporate edition ( mac ),iris,499.95,311,iris inc readiris pro 11 corporate edition,,430.58
Yes,272,2372,1,272,adobe audition 2.0,adobe,349.0,2372,adobe audition 2.0 audio production software music production software,,348.95
Yes,1040,2350,1,1040,encore the big box of art 410 000 460001 ),encore software,19.99,2350,encore software 460001 the big box of art 410000 95/98/me / nt4/w2k/xp ( win 95 98 me nt 2000 xp ),,17.97
Yes,276,2996,1,276,instant immersion 33 languages,topics entertainment,49.99,2996,instant immersion 33 languages,topics entertainment,43.99
Yes,437,2211,1,437,aircraft power pack for ms flight simulator,red mile,29.99,2211,red mile entertainment 124 aircraft power pack for ms flight simulator win 98 me nt 2000 xp,,27.97
Yes,380,2676,1,380,kaspersky anti-virus 6.0,kaspersky lab,59.95,2676,kaspersky anti-virus 6.0 ( pc ),,59.99
Yes,1249,2922,1,1249,window washer,navarre ( software ),29.95,2922,webroot software window washer,,29.99
Yes,48,2074,1,48,national geographic presents : forces of nature,topics entertainment,29.99,2074,national geographic : forces of nature,,12.9
Yes,359,2836,1,359,adventure workshop 1st-3rd grade 8th edition,encore,19.99,2836,adventure workshop 1st-3rd grade . 8th edition ( pc ) encore,,19.95
Yes,507,1490,1,507,raster design 2006 essentials,autodesk psg,59.95,1490,autodesk 34006-010008-160 raster design 2006 essentials,autodesk,52.99
Yes,853,2440,1,853,onone essentials for adobe photoshop elements,onone software,59.95,2440,onone software ele-10211 on1 essentials v. 1.0 for photoshop elements complete product graphics/designing 1 user complete product standard english pc mac,,50.97
Yes,737,1667,1,737,adobe photoshop cs2 ( mac ) [ old version ],adobe,649.0,1667,adobe systems inc 13102124 adobe photoshop cs 2 mac os x v. 10.2.8 to 10.3,adobe systems inc,788.63
Yes,1234,2881,1,1234,logic express 6,apple,299.99,2881,apple software t9164ll/a logic express 6,apple software,219.0
Yes,1125,1676,1,1125,adobe solution expert support,adobe,299.0,1676,adobe 09951404 solution expert annu all,adobe,233.99
Yes,130,1794,1,130,microsoft licenses sps extrnlconnnonemplyenglands c ( h3200034 ),microsoft licenses,101515.55,1794,microsoft h32-00034 sps extrnlconnnonemplyengl & s c 805529073074,,55420.56
Yes,817,2675,1,817,macjournal v4 ( mac ),csdc,39.95,2675,mariner software macjournal v4,,39.99
Yes,1142,2201,1,1142,adobe captivate 2.0,adobe,1083.95,2201,adobe captivate 2 software for windows presentation software,,598.95
Yes,375,2636,1,375,reel deal casino championship edition,phantom efx,19.99,2636,reel deal casino championship edition ( win 98 me nt 2000 xp ),,19.95
Yes,286,3015,1,286,my maillist & addressbook,mysoftware company,19.95,3015,my maillist & addressbook,,7.69
Yes,628,276,1,628,delorme topo usa mapping software 6.0 west region,delorme,49.95,276,delorme mapping topo usa 6.0 west region,,43.36
Yes,609,900,1,609,quicken 2007 for mac,intuit,69.95,900,intuit quicken 2007 macintosh,,69.99
Yes,396,2470,1,396,quickbooks premier non-profit edition 2005,intuit inc.,499.95,2470,intuit inc 284216 qckbks prem nonprofit ed 2005,,404.0
Yes,653,313,1,653,3d home architect home design deluxe version 9,encore,29.99,313,encore inc 3d home architect home design deluxe version 9,,25.49
Yes,1336,625,1,1336,delorme topo usa mapping software 6.0 east region,delorme,49.95,625,delorme mapping topo usa 6.0 east region,,43.36
Yes,1093,1409,1,1093,final cut express 2.0 upgrade,apple computer,99.99,1409,apple software m9372z/a final cut express 2.0 upgrade,apple software,79.99
Yes,41,2043,1,41,imsi turbocad designer v. 11,imsi,39.99,2043,imsi turbocad designer 11,,12.9
Yes,85,1627,1,85,write brothers dramatica pro win/mac,write brothers,269.99,1627,dramatica pro 4 for pc,,249.99
Yes,1275,1032,1,1275,punch ! super home suite,punch ! software,49.99,1032,punch software 38100 punch ! super home suite complete product architectural 1 user complete productcomplete productstandard english pc,,45.97
Yes,1278,477,1,1278,easy video editor 2.0 by honest technology,global-marketing-partners,50.88,477,global marketing partners easy video editor 2.0 honest technology,global-marketing-partners,25.21
Yes,756,341,1,756,44 years of the fantastic four,git corp,49.99,341,git 44 years of marvel fantastic 4 dvd-rom,,42.99
Yes,509,1961,1,509,services for netware 5.0,microsoft,149.0,1961,microsoft windows services for netware v. 5.0 complete package,,138.17
Yes,1199,580,1,1199,dreamweaver cs3 9 mac ed 1u,adobe-education-box,199.0,580,adobe dreamweaver cs3 academic,adobe-education-box,195.99
Yes,1144,931,1,1144,play music together mac,iplaymusic,39.99,931,play music together dvd by iplaymusic mac,,32.99
Yes,1101,1368,1,1101,steinberg cubase studio 4,steinberg,499.99,1368,steinberg cubase studio 4 software music production software,,399.99
Yes,1280,482,1,1280,national parks : enhanced scenery add-on for microsoft flight simulator 2002 & 2000,abacus,19.99,482,abacus national parks enhanced scenery,,17.55
Yes,583,149,1,583,roxio popcorn 2 ( mac ),roxio,49.95,149,roxio popcorn 2 video conversion software,,44.99
Yes,617,214,1,617,norton antivirus mac 10.0 ( mac ),symantec,69.95,214,symantec norton anti-virus v. 10 mac,,64.99
Yes,1333,629,1,1333,age of empires iii : the warchiefs expansion pack ( mac ),destineer,34.95,629,destineer inc age of empires iii : the warchiefs expansion pack,,26.14
Yes,691,2781,1,691,dk amazing animals 1.1,global-software-publishing,9.99,2781,global software a1826m2w dk amazing animals 1.1 win 95 98 2000 xp vista,global-software-publishing,9.08
Yes,982,2224,1,982,power on now up to date & contact windows,power-on-software,129.99,2224,now software nuw45e1k now up-to-date & contact for windows,power-on-software,114.99
Yes,163,1486,1,163,hallmark blank greeting cards half-fold matte premium 20 count,nova development,12.99,1486,hallmark half-fold matte prem . blank greeting cards ( 20 pack ) ( paper ),,10.99
Yes,1350,595,1,1350,train sim modeler design studio,abacus,39.99,595,abacus train sim modeler,,29.84
Yes,757,340,1,757,rise of nations : gold ( mac ),macsoft,49.99,340,destineer rise of nations gold edition,,45.99
Yes,131,1816,1,131,microspot interiors,microspot ltd.,99.95,1816,microspot interiors ( mac 10.2 or later ),,99.95
Yes,920,2558,1,920,mobi recam camera monitoring and notification software,mobi,119.99,2558,mobi-cam 70008 monitoring and notification software,mobi-technologies-inc .,89.69
Yes,1118,950,1,1118,adobe creative suite cs3 master collection upsell,adobe,1999.0,950,adobe cs3 master collection upsell from cs1,,2054.99
Yes,1093,2755,1,1093,final cut express 2.0 upgrade,apple computer,99.99,2755,apple software m9372z/a final cut express 2.0 upgrade,apple software,79.99
Yes,1333,993,1,1333,age of empires iii : the warchiefs expansion pack ( mac ),destineer,34.95,993,age of empires iii : warchiefs expansion pack,,34.95
Yes,8,2328,1,8,mia 's math adventure : just in time,kutoka,19.99,2328,kutoka interactive 61208 mias math adventure ( just in time ) ( win 95 98 me 2000 xp/mac 8.6-9.x ( classic ) x v10 .1 or higher ),,18.97
Yes,651,317,1,651,vuvideo anywhere for your ipod,abacus software,29.95,317,abacus vuvideo anywhere for your ipod,,26.14
Yes,1212,548,1,1212,math success deluxe 2008,topics entertainment,49.99,548,topics entertainment math success deluxe 2008,,31.06
Yes,967,2131,1,967,mavis beacon teaches typing 16,broderbund,19.99,2131,mavis beacon 16,,17.9
Yes,1170,2156,1,1170,steinberg cubase 4 digital audio software,steinberg,999.99,2156,steinberg cubase 4 software music production software,,799.99
Yes,581,2583,1,581,hoyle board games,encore,9.99,2583,encore software 10027 hoyle board games ( win 98 me 2000 xp ),,7.47
Yes,704,407,1,704,ilisten with headset microphone 1.7,csdc,,407,macspeech ilisten with headset and microphone,,149.99
Yes,1007,815,1,1007,wisdom of the bible holy land edition,hip interactive,29.99,815,tri synergy inc wisdom of the bible holy land edition,,16.01
Yes,828,2759,1,828,pinnacle mobile media converter,pinnacle,29.99,2759,pinnacle mobile media converter software for windows ipod software,,29.95
Yes,59,2119,1,59,studyworks ! teaching pro : middle school math & science ( win/mac ),global-software-publishing,29.99,2119,middle school math & science,global-software-publishing,12.9
Yes,742,356,1,742,star wars empire at war ( intel only macs ),aspyr media,49.99,356,aspyr star wars empire at war,,47.99
Yes,833,2630,1,833,punch ! viacad 2d/3d,punch ! software,99.0,2630,viacad 2d/3d ( win 2000 xp vista ),,99.95
Yes,831,2767,1,831,rainbow fish and the whale ( win/mac ),global-software-publishing,9.99,2767,global software a2649m2h rainbow fish & the whale win 95 98 me xp/mac 8.6-9.x ( classic ) x v10 .1 or higher,global-software-publishing,8.79
Yes,1210,544,1,1210,kaplan sat/act/psat gold 2007 win/mac,topics entertainment,29.99,544,kaplan act/sat/psat gold 2007 mac os x,,22.99
Yes,434,2233,1,434,upgrade pitstop server 3.5 1u win 2k/xp & mac os 10.2.8,enfocus software,499.0,2233,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac,enfocus,471.99
Yes,574,3029,1,574,microsoft mappoint 2006 with gps,microsoft,349.0,3029,microsoft mappoint 2006 with gps locator ( pc ),,349.99
Yes,838,2714,1,838,computrace lojack for laptops 3 year license ( mac ),absolute software,99.95,2714,absolute software lfl-m2-36 computrace lojack for laptops 3 year license mac 10.2 or higher,,80.97
Yes,1097,1360,1,1097,spy sweeper with antivirus/child safe,webroot software,39.95,1360,webroot software inc 52310 spy sweeper with antivirus/child safe 1-pc win 2000 xp vista,,37.97
Yes,1117,1431,1,1117,dk rainbow fish most beautiful fish in the ocean,encore,9.99,1431,encore software a5992jch dk rainbow fish most beautiful fish in the ocean win 95 98 me xp,,9.08
Yes,851,2920,1,851,punch ! professional home design platinum v10,punch ! software,99.0,2920,punch software professional home design platinum version 10,,99.99
Yes,832,2768,1,832,global software smart steps 2nd grade windows macintosh ),global software,,2768,global software a0447jch dk smart steps 2nd grade win 95 98 me 2000 xp vista,,9.08
Yes,735,2931,1,735,adventure workshop preschool ( jewel case ),encore software,29.99,2931,encore software 10538 adventure workshop preschool 7 by the learning company,,17.97
Yes,26,3032,1,26,adobe premiere pro cs3 upgrade,adobe,299.0,3032,premiere pro cs3 mac upgrade,,320.25
Yes,429,2284,1,429,the guild 2 pirates of the seas,dreamcatcher interactive,29.99,2284,guild 2 : pirates of the seas,,23.99
Yes,1192,574,1,1192,mcafee virusscan plus 3 user,mcafee,59.99,574,mcafee inc mcafee virusscan plus sub 1:1 3u mb en,,56.38
Yes,30,428,1,30,adobe fireworks cs3 [ mac ],adobe,299.0,428,adobe fireworks cs3,,309.99
Yes,1069,2049,1,1069,hasbro family game collection 2006,encore software,19.99,2049,encore software 11273 hasbro family collection 2006 sb cs by hasbro,,17.97
Yes,605,998,1,605,microsoft word 2004 ( mac ),microsoft,229.99,998,microsoft word 2004,,209.99
Yes,635,279,1,635,family tree maker version 16 essentials,encore,29.95,279,encore inc family tree maker v 16 essentials,,25.75
Yes,969,837,1,969,talk now ! learn afrikaans beginning level,eurotalk,29.99,837,topics entertainment talk now ! afrikaans beginners,,16.93
Yes,111,1692,1,111,instant play electric guitar deluxe,topics entertainment,39.99,1692,topics entertainment topics entertainment play electric guitar deluxe windows,,39.9
Yes,444,2159,1,444,jumpstart 1st grade,knowledge adventure,,2159,jumpstart 1st grade ( jc ),,9.9
Yes,1195,1028,1,1195,home design architect series 3000 v10 .0,punch ! software,149.95,1028,punch software 83100 punch ! home design architectural series 3000 v 10 ( win 98 me nt 2000 xp ),,124.97
Yes,1264,2752,1,1264,punch ! professional home design suite,punch ! software,69.99,2752,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99
Yes,979,994,1,979,logic express 7,apple computer,299.0,994,apple logic express 7.2,,299.99
Yes,1028,2333,1,1028,makemusic finale 2007 win/mac,emedia,600.0,2333,make finale 2007 software music production software,,429.95
Yes,772,465,1,772,adobe illustrator cs3 [ mac ],adobe,599.0,465,adobe illustrator cs3 for mac,,619.99
Yes,1345,603,1,1345,jumpstart advanced preschool v2 .0,knowledge adventure,19.99,603,knowledge adventure inc. jumpstart advanced preschool v2 .0,,16.93
Yes,990,2243,1,990,power production storyboard artist 4,power production,,2243,power production power production storyboard artist software animation software,,498.95
Yes,956,2291,1,956,apple logic pro 7.2 retail,apple,999.0,2291,apple/emagic logic pro 7.2 software music production software,,999.0
Yes,528,2301,1,528,quickbooks simple start 2007,intuit,99.95,2301,intuit quickbooks simple start edition 2007 software for windows tax & finance software,,83.95
Yes,177,1481,1,177,world of warcraft 60 day pre-paid time card,blizzard entertainment,29.99,1481,vivendi-universal games inc 72305 world of warcraft 60 day prepaid,,27.99
Yes,675,258,1,675,art explosion 600 000 images,nova development,79.99,258,nova development corp art explosion 600000 images,,72.86
Yes,769,384,1,769,power director 3,avanquest-publishing-usa-inc .,79.95,384,cyberlink power director 3,avanquest-publishing-usa-inc .,9.99
Yes,632,924,1,632,microsoft windows xp professional full version with sp2,microsoft,299.99,924,microsoft windows xp pro oem sp2 no open box returns,,149.99
Yes,462,2538,1,462,emc retrospect 7.5 svr 1-client windows,dantz,249.0,2538,emc insignia retrospect server client v. 7.5 complete package,,181.97
Yes,600,515,1,600,apple . mac 4.0 online service family pack,apple,179.95,515,apple . mac 4.0 family pack ( new or renewal ),,145.99
Yes,819,2830,1,819,mavis beacon 17 standard,encore software,19.95,2830,mavis beacon teaches typing 17 standard ( pc/mac ) encore,,19.99
Yes,1179,896,1,1179,microspot x-rip ( mac ),microspot ltd,349.99,896,microspot x-rip large format print driver for os x,,335.99
Yes,875,2475,1,875,century software tinyterm plus v. 4.0 complete product,century software,,2475,century software ttpl-1 century tinyterm plus v. 4.0 complete product connectivity/data acess 1 user ( s ) complete product standard english pc,,188.97
Yes,538,995,1,538,apple iwork '06 ( mac dvd ),apple,79.0,995,apple iwork '06,,79.99
Yes,753,1497,1,753,microsoft office & windows training professional,topics entertainment,49.95,1497,microsoft office and windows training professional,,29.99
Yes,1044,753,1,1044,hoyle puzzle & board games 2007,encore software,19.99,753,encore software 10567 hoyle puzzle games 2007 win 98 me 2000 xp,,18.97
Yes,892,800,1,892,adobe premiere pro cs3,adobe,799.0,800,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95
Yes,1133,304,1,1133,apple shake 4.1 visual effects ( mac ),apple computer,499.0,304,apple shake 4.1 mac os x,,499.99
Yes,165,1503,1,165,hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ),hewlett packard,,1503,hewlett packard 213076-b26 secure path v4 .0 c win wkgp ed 1 lic/cd,,1888.39
Yes,712,401,1,712,spongebob squarepants typing 2008 win/mac,encore software,19.95,401,encore inc spongebob squarepants typing fun,,17.1
Yes,542,1504,1,542,apple ilife '06 ( mac dvd ) [ older version ],apple computer,79.0,1504,ilife '06 mac apple ma166z/a,,47.8
Yes,893,156,1,893,starship troopers/first to fight bundle,destineer,19.95,156,destineer publishing coporation starship troopers/first to fight bundle,,15.08
Yes,1114,1420,1,1114,webroot spy sweeper antispyware 5.x,webroot software,29.95,1420,webroot software inc 66410 spy sweeper ( small box ) ( win 98 me 2000 xp ),,25.97
Yes,115,1685,1,115,encyclopedia britannica deluxe 2008 win/mac,avanquest,29.95,1685,britannica deluxe 2008,,26.5
Yes,692,425,1,692,sunset boulevard,yamaha,31.95,425,mike garson andrew lloyd webber andrew lloyd webber favorites featuring sunset boulevard,,23.59
Yes,958,2445,1,958,onone plug-in suite 3 for adobe photoshop,onone software,399.95,2445,onone software pps-30211 on1 plug-in suite v. 3.0 for adobe photoshop complete product image collection/editing/archive complete product pc mac intel-based mac,,365.97
Yes,17,1985,1,17,upg sgms 1000 incremental node,sonic-systems-inc .,,1985,sonicwall gms 1000 upgrade,,63074.12
Yes,711,403,1,711,family tree maker 2008 platinum,encore,99.95,403,encore inc family tree maker 2008 platinum,,85.07
Yes,1263,458,1,1263,photoedit 2 ( mac ),macware,29.99,458,summitsoft corp photoedit 2,,26.14
Yes,852,2442,1,852,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,2442,sony media software cinescore soundtrack creation software audio software for video,sony-pictures-digital-entertainment,179.95
Yes,698,414,1,698,morpheus photo animation suite,smith-micro-software-inc .,49.99,414,allume morpheus photo animation suite,smith-micro-software-inc .,41.99
Yes,830,972,1,830,acad corel painter x pc/mac,corel,155.22,972,corel painter x academic,,94.99
Yes,1111,1418,1,1111,apple final cut studio 2 ( mac ),apple,1299.0,1418,apple final cut studio 2 production suite for mac av production software,,1298.95
Yes,1165,908,1,1165,chronos stickybrain 3.0 ( mac ),chronos l.c.,34.99,908,chronos stickybrain 3.0,,39.99
Yes,411,2872,1,411,podmaxx '07,bling,29.99,2872,podmaxx '07 eb carlson,,29.99
Yes,1257,462,1,1257,total 3d home & landscape design suite version 9,individual software,39.99,462,individual software inc total 3d home & landscape deluxe 9,,33.5
Yes,1067,12,1,1067,evergirl,thq,14.99,12,evergirl : pc cd-rom video game,,14.99
Yes,529,1600,1,529,zoo tycoon 2 : marine mania expansion,microsoft,19.99,1600,zoo tycoon for windows,,25.99
Yes,536,145,1,536,adobe photoshop elements 4.0 ( mac ),adobe,89.99,145,adobe photoshop elements 4.0 mac,,79.99
Yes,68,1578,1,68,mom standard ops mgmt lic 2005 english mlp 5 oml,microsoft,,1578,mom standard ops mgmt lic 2005 english mlp 5 oml,,889.99
Yes,123,1740,1,123,master server-upg,novastor corporation,,1740,master server-upg,,174.99
Yes,736,3017,1,736,adobe creative suite cs3 production premium upgrade,adobe,799.0,3017,production prem cs3 mac upgrad,,808.15
Yes,456,2550,1,456,clickart fonts ( 2006 ) by encore,encore software,19.99,2550,encore software 10463 clickart fonts ( 2006 ) by encore,,17.97
Yes,1113,948,1,1113,logic express 7.2 upgrade from logic express 6,apple-computer - ( direct ),99.0,948,apple logic express 7.2 upgrade from v. 6,apple-computer - ( direct ),99.99
Yes,91,1681,1,91,iriscard pro business card scanner,iris,199.99,1681,iris card pro,navarre distribution services,198.87
Yes,785,2576,1,785,jewels of cleopatra,encore software,19.95,2576,encore software 11861 jewels of cleopatra win xp vista,,18.97
Yes,1060,2051,1,1060,web.com site builder & hosting suite sb by web.com,encore software,49.99,2051,encore software 10652 web.com site builder & hosting suite sb by web.com,,41.97
Yes,365,2849,1,365,english literature basics ( win/mac ) ( jewel case ),fogware publishing,9.99,2849,elementary school english literature basics ( pc/mac ) fogware,,9.99
Yes,981,845,1,981,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,845,topics entertainment instant immersion italian 2.0,,17.55
Yes,871,2799,1,871,apple garageband jam pack : rhythm section,apple,99.0,2799,garageband jampack rhythm section ( mac ) apple,,99.99
Yes,779,2573,1,779,3d home architect landscape v. 8 by encore software,encore software,39.99,2573,encore software 10636 3d home architect landscape v. 8by,,25.97
Yes,770,385,1,770,cosmi rom03558 print perfect clip art deluxe,cosmi,,385,cosmi print perfect clip art deluxe,,6.99
Yes,13,1966,1,13,spy sweeper spanish,webroot software,29.95,1966,webroot software inc 31250 spy sweeper spanish,,24.81
Yes,1304,712,1,1304,piano wizard premier software & stickers & midi cable,re : launch,149.95,712,re : launch piano wizard premier software & stickers & midi cable,,113.86
Yes,683,243,1,683,math advantage 2008,encore,39.99,243,encore inc math advantage 2008,,33.89
Yes,1036,769,1,1036,brain food games : cranium collection 2006,encore,19.95,769,encore software 11252 brain food games : cranium collection 2006 win 98 me 2000 xp,,18.97
Yes,637,325,1,637,mah jong quest,united developers,,325,macplay mah jong quest,,22.99
Yes,1148,2192,1,1148,sibelius 4 professional edition,sibelius-software-ltd .,599.99,2192,sibelius sibelius 4 software music production software,sibelius-software-ltd .,449.95
Yes,721,447,1,721,backpack journalist,honest technology,79.99,447,global marketing partners backpack journalist honest technology,,83.27
Yes,813,336,1,813,notetaker 1.5,aquaminds,69.99,336,aquaminds notetaker,,62.99
Yes,590,316,1,590,apple garageband jam pack : world music,apple,99.0,316,apple garageband jam pack : world music,,95.99
Yes,480,2457,1,480,jumpstart world 1st grade,knowledge adventure,19.99,2457,knowledge adventure inc. 20223 jumpstart world 1st grade mini box,,16.93
Yes,1233,513,1,1233,audio success suite edition : sales success,topics entertainment,19.95,513,topics entertainment audio success suite edition : sales success,,12.05
Yes,589,3038,1,589,quicken 2007 deluxe,intuit,59.95,3038,quicken 2007 deluxe win cd,intuit,57.99
Yes,1091,1401,1,1091,soundtrack 1.2,apple,199.99,1401,apple software m9301z/b soundtrack v1 .2,apple software,199.0
Yes,783,2173,1,783,corel dvd moviefactory 6.0,corel,49.99,2173,corel ulead dvd moviefactory 6 software for windows authoring software,,49.95
Yes,1079,997,1,1079,tropico 2 : pirate cove ( mac ),destineer inc,29.99,997,destineer tropico 2 : pirate cove,,29.99
Yes,801,2602,1,801,ulead systems dvd workshop 2,ulead systems,494.99,2602,corel ulead dvd workshop 2 authoring software,,299.95
