label_str,ltable_id,rtable_id,label,id_x,title_x,manufacturer_x,price_x,id_y,title_y,manufacturer_y,price_y
No,244,124,0,244,microsoft visual studio team edition for software developers 2005 with msdn premium,microsoft,5479.0,124,123-00001 microsoft visual studio 2005 team test load agent complete package 1 process,,4792.85
No,837,1564,0,837,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,1564,adobe dreamweaver cs3 upgrade windows,,236.74
No,632,808,0,632,microsoft windows xp professional full version with sp2,microsoft,299.99,808,microsoft digital image suite plus full version of photo editing software for windows .,,89.95
No,12,3109,0,12,microsoft sql server standard edition 2005 64 bit cd/dvd 5 client,microsoft,1849.0,3109,microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39
No,283,3108,0,283,tonka town ( jewel case ),atari,9.99,3108,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
No,452,428,0,452,adobe after effects cs3,adobe,999.0,428,adobe fireworks cs3,,309.99
No,53,3045,0,53,boomerang webshop platinum,boomerang,,3045,ghostsurf 2006 platinum,,14.95
No,762,2123,0,762,i transfer dvds 2 ipod edition ( win/mac ),me-too-software,29.99,2123,i copy dvds 2 ultra edition,,29.9
No,1177,1007,0,1177,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,1007,microsoft academic microsoft office project 2003 professional,,176.99
No,496,2853,0,496,microsoft windows vista business 32-bit for system builders,microsoft,179.99,2853,microsoft windows xp professional edition ( upgrade ),,199.99
No,738,2039,0,738,print shop 22 deluxe,encore,49.99,2039,the printshop pro publisher v22 deluxe dvd-rom,,69.9
No,808,1039,0,808,3d home architect landscape designer v8,encore software,29.99,1039,punch software 25100 punch ! master landscape and home design,punch software,45.99
No,588,923,0,588,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,923,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
No,642,371,0,642,adobe flash pro cs3 [ mac ],adobe,699.0,371,adobe photoshop cs3 for mac upgrade,,189.99
No,528,1214,0,528,quickbooks simple start 2007,intuit,99.95,1214,quickbooks ( r ),,103.99
No,661,977,0,661,adobe cs3 design standard macosx dvd,adobe,399.0,977,adobe cs3 web standard academic,,389.99
No,1127,2802,0,1127,steinberg sequel ( pc or mac ) music creation & performance software,steinberg,129.0,2802,steinberg nuendo 3 music production software,,1999.99
No,650,1171,0,650,symantec gateway security 300 series 10 10224341 ),symantec,349.0,1171,symantec ( tm ) norton internet security ( tm ) 2005 3-user,,119.99
No,1322,917,0,1322,adobe creative suite cs3 design premium upsell,adobe,1599.0,917,adobe cs3 design standard upsell,,934.99
No,773,915,0,773,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,915,microsoft office 2004 std upgrade,,219.99
No,113,1011,0,113,microsoft licenses win svr 2003 ext conn lic ( r3900292 ),microsoft licenses,3371.85,1011,microsoft windows server 2003 terminal server cals 20-pack ( per device ),,2429.99
No,944,2564,0,944,registry mechanic by encore software,encore software,46.52,2564,encore software 11253 brain food games : cranium collection 2006 sb cs by encore,,17.97
No,659,3039,0,659,more brain games,csdc,9.99,3039,hoyle card games,,9.95
No,1264,2920,0,1264,punch ! professional home design suite,punch ! software,69.99,2920,punch software professional home design platinum version 10,,99.99
No,604,3027,0,604,microsoft office small business 2007 full version,microsoft,449.95,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95
No,1005,330,0,1005,sibelius 4 educational edition,sibelius-software-ltd .,329.0,330,microspot macdraft pe personal edition,,85.99
No,558,2227,0,558,instant immersion spanish 2.0,topics entertainment,29.99,2227,topics entertainment 80542 instant immersion french 2.0 781735805428,,18.2
No,511,2518,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,2518,microsoft powerpoint mac 2004 version upgrade,,89.99
No,604,1477,0,604,microsoft office small business 2007 full version,microsoft,449.95,1477,mcafee total protection 2007 for small business adv. w/1yr gold maintenance 5 -,,215.5
No,511,1137,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,1137,microsoft windows vista business upgrade license 1 pc english,,168.99
No,94,3106,0,94,warlords 3 ( jewel case ),red-orb-entertainment,,3106,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59
No,681,1248,0,681,hospital tycoon for pc,warner-new-media,29.99,1248,roller coaster tycoon 3 for pc,,29.99
No,348,1010,0,348,microsoft office & windows training,topics entertainment,29.99,1010,microsoft ( r ) office standard 2007,,399.99
No,586,3092,0,586,quickbooks premier professional services edition 2007,intuit,399.95,3092,quickbooks ( r ) pro 2007,,179.99
No,12,3171,0,12,microsoft sql server standard edition 2005 64 bit cd/dvd 5 client,microsoft,1849.0,3171,microsoft ( r ) project standard 2007,,599.95
No,993,1402,0,993,quickbooks customer manager 2.5,intuit,79.95,1402,quickbooks ( r ),,103.99
No,863,292,0,863,cubase se3 educational edition,steinberg,,292,steinberg software halion symphonic orchestra educational edition,,545.51
No,937,1785,0,937,symc backup exec sbs std 11d win small business server standard,symantec,811.21,1785,symantec backup exec 11d for windows servers agent for lotus domino server complete package,,772.14
No,779,2402,0,779,3d home architect landscape v. 8 by encore software,encore software,39.99,2402,punch software 41100 punch ! home design architectural series 18,punch software,118.99
No,56,2121,0,56,kids power fun for little ones,topics entertainment,19.99,2121,kids power fun for kids,,15.9
No,1008,3095,0,1008,norton internet security 2008 10 user,symantec,199.99,3095,f-secure internet security 2007 3 pcs ( global marketing partners ),global-marketing-partners,63.35
No,29,403,0,29,family tree maker 11.2 collector 's edition,encore,109.95,403,encore inc family tree maker 2008 platinum,,85.07
No,105,423,0,105,instant immersion spanish ( audio book ),topics entertainment,,423,topics entertainment instant immersion japanese crash course,,6.56
No,420,3062,0,420,student home learning system for pc/mac,fogware publishing,139.99,3062,math learning system 2007,,15.95
No,611,922,0,611,quickbooks premier manufacturer and wholesale edition 2007,intuit,399.95,922,intuit quickbooks pro 2007 for mac,,185.99
No,353,1140,0,353,sony vegas 6 + dvd [ old version ],sony-pictures-digital-entertainment,899.95,1140,sony vegas movie studio 7 + dvd platinum edition academic,,92.99
No,355,1164,0,355,zonealarm internet security suite,zone labs,49.99,1164,pc-cillin ( tm ) internet security 2007,,49.99
No,258,73,0,258,microsoft visual studio team edition for software architect 2005 with msdn premium,microsoft,5479.0,73,cabprenaen150 ca business protection suite for microsoft small business server premium edition,,666.65
No,498,2055,0,498,mavis beacon typing 17 deluxe by broderbund,encore software,39.99,2055,encore software 10076 mavis beacon typing 17 standardby broderbund,,17.97
No,309,2002,0,309,family tree maker version 16 deluxe,encore,69.95,2002,family tree maker 11 collector 's edition,,34.9
No,753,3160,0,753,microsoft office & windows training professional,topics entertainment,49.95,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
No,177,405,0,177,world of warcraft 60 day pre-paid time card,blizzard entertainment,29.99,405,world of warcraft burning crusade,,39.99
No,617,373,0,617,norton antivirus mac 10.0 ( mac ),symantec,69.95,373,symantec norton anti-virus 10 mac 5 user pack,,189.99
No,90,2766,0,90,emc retrospect 7.5 professional for windows upgrade,dantz,,2766,avid liquid 7.0 professional video editing software for windows professional editing software,,439.95
No,348,1636,0,348,microsoft office & windows training,topics entertainment,29.99,1636,microsoft 164-04052,microsoft,90.24
No,313,2888,0,313,backyard soccer ( mls edition ),humongous sports,,2888,backyard skateboarding,,7.95
No,76,2275,0,76,adobe acrobat capture 3.0 22101258 ),adobe,299.99,2275,adobe 22101251dg glp acrobat capture v3 win cd set,,20.13
No,333,352,0,333,adobe after effects 7.0 professional ( mac ),adobe,999.0,352,adobe cs3 flash professional,,724.99
No,26,2393,0,26,adobe premiere pro cs3 upgrade,adobe,299.0,2393,adobe production premium cs3 software suite for mac av production software,,1698.95
No,407,3116,0,407,rayman 10th anniversary collection,ubi soft,19.99,3116,ultimate puzzle collection,,9.95
No,562,326,0,562,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,326,adobe dreamweaver cs3,,415.99
No,532,264,0,532,quickbooks pro 2007 for mac ( mac ),intuit,199.95,264,intuit inc quickbooks premier edition 2007 5 user,,1309.31
No,1129,1355,0,1129,bias deck le 3.5 macintosh cd,bias,99.0,1355,bias deck 3.5 software music production software,,299.0
No,145,3029,0,145,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,3029,microsoft mappoint 2006 with gps locator ( pc ),,349.99
No,546,508,0,546,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,508,adobe photoshop elements 4.0 mac academic,adobe-education-box,69.99
No,318,3088,0,318,ultimate puzzle games,valusoft,19.99,3088,ultimate fonts,,19.99
No,1264,2421,0,1264,punch ! professional home design suite,punch ! software,69.99,2421,punch software 17100 punch ! super home suite,punch software,45.99
No,853,902,0,853,onone essentials for adobe photoshop elements,onone software,59.95,902,adobe photoshop cs3 extended for mac upgrade,,329.99
No,105,2996,0,105,instant immersion spanish ( audio book ),topics entertainment,,2996,instant immersion 33 languages,topics entertainment,43.99
No,606,3060,0,606,microsoft office 2004 professional ( mac ),microsoft,499.99,3060,resume maker professional 12,,17.95
No,888,332,0,888,microsoft oem 3pk xp home edition sp2 n09-01624 ),microsoft corporation,,332,microsoft virtual pc 7.0 windows xp home,,205.99
No,923,465,0,923,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,465,adobe illustrator cs3 for mac,,619.99
No,541,1512,0,541,microsoft onenote 2007,microsoft,99.95,1512,microsoft w87-02380 office sbe 2007 win32,,400.34
No,839,324,0,839,adobe photoshop cs3 extended,adobe,999.0,324,adobe cs3 web premium,,1659.99
No,1190,2510,0,1190,punch ! professional home design,punch ! software,89.99,2510,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99
No,279,2050,0,279,the printshop 20,broderbund,29.99,2050,the printshop v22 deluxe,,29.9
No,858,2195,0,858,microsoft onenote 2007 upgrade,microsoft,79.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95
No,171,2474,0,171,microsoft licenses word mac 10.0 eng govt ( d4800369 ),microsoft licenses,349.83,2474,word mac 2004 upgrade microsoft d48-00488,,97.36
No,423,998,0,423,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,998,microsoft word 2004,,209.99
No,208,1834,0,208,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,1834,eesk1017 emc insignia eroom smb edition v. 7.3 complete package 10 users cd -,,950.92
No,685,629,0,685,the sims 2 : open for business expansion pack,aspyr media,34.99,629,destineer inc age of empires iii : the warchiefs expansion pack,,26.14
No,1001,2071,0,1001,printmaster 17 platinum by encore software,encore software,39.99,2071,encore software 13791 super granny 3,,17.97
No,1175,2236,0,1175,apple mac os x tiger 10.4.6 family pack ( mac ),apple computer,199.0,2236,apple ilife '06 family pack software av production software,,99.0
No,761,2803,0,761,microsoft visual studio team edition for software testers 2005 w/msdn premium renewal,microsoft software,2309.0,2803,visual studio pro 2005 upgrade ( pc ) microsoft,,549.0
No,265,953,0,265,adobe indesign cs3 [ mac ],adobe,699.0,953,adobe cs3 master collection,,2499.99
No,452,68,0,452,adobe after effects cs3,adobe,999.0,68,15510669dm adobe after effects cs3 professional v. 8 media tlp tlp nonprofit d,,18.88
No,15,1485,0,15,omnioutliner professional 3.0,csdc,69.95,1485,diskeeper 2007 professional,,46.95
No,1034,402,0,1034,marine aquarium 2.5 virtual undersea paradise win/mac,encore software,19.99,402,encore marine aquarium 2.0,,19.99
No,1005,3024,0,1005,sibelius 4 educational edition,sibelius-software-ltd .,329.0,3024,sibelius sibelius 5 software music production software,sibelius-software-ltd .,449.95
No,202,461,0,202,the computrace lojack for laptops computer tracking and loss control solution by,lenovo,,461,computrace lojack for laptops 3 yr subscription,,89.99
No,1272,1052,0,1272,punch ! home design architectural series 18,punch ! software,129.99,1052,punch software 25100 punch ! master landscape & home design architectural 1 user ( s ) pc,,45.97
No,23,1157,0,23,the printshop 20 professional publisher,broderbund,69.99,1157,the print shop ( r ) 22,,29.99
No,106,2469,0,106,cisco security server agent for windows and solaris license 100 agents win solaris csa-b100-srvr-k9 ),cisco-systems-enterprise,,2469,cisco csa-b250-dtop-k9 cisco security desktop agent win + sol 250 agent bundle cisco security desktop agent license 250 agents 0746320832500,,10267.54
No,518,2837,0,518,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,2837,microsoft money 2007 home and business ( pc ),,89.99
No,916,3110,0,916,professor fuji 's sudoku ( jewel case ),encore software,9.99,3110,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
No,523,3020,0,523,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,3020,studio ultimate version 11,,129.1
No,271,1137,0,271,microsoft office small business 2007,microsoft software,735.33,1137,microsoft windows vista business upgrade license 1 pc english,,168.99
No,606,3220,0,606,microsoft office 2004 professional ( mac ),microsoft,499.99,3220,microsoft ( r ) expression web 1.0,,299.95
No,520,1307,0,520,quickbooks premier nonprofit edition 2007,intuit,399.95,1307,quickbooks ( r ),,103.99
No,273,1402,0,273,quickbooks credit card processing kit 3.0,intuit,39.95,1402,quickbooks ( r ),,103.99
No,284,208,0,284,sibelius 5 educational edition,sibelius-software-ltd .,329.0,208,steinberg software cubase se 3.0 educational edition,,145.73
No,608,430,0,608,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,430,adobe cs3 web standard upgrade,,413.99
No,504,2372,0,504,adobe audition 2.0 upgrade,adobe,129.0,2372,adobe audition 2.0 audio production software music production software,,348.95
No,39,2029,0,39,x-oom movie clone 3 gold,x-oom,,2029,x-oom internet movies 2,,22.9
No,271,2137,0,271,microsoft office small business 2007,microsoft software,735.33,2137,microsoft microsoft office 2004 software suite mac education apple & mac software,,148.95
No,1264,1039,0,1264,punch ! professional home design suite,punch ! software,69.99,1039,punch software 25100 punch ! master landscape and home design,punch software,45.99
No,44,3014,0,44,instant immersion language lab deluxe edition,topics entertainment,,3014,instant immers german dlux 2.0,,36.11
No,642,358,0,642,adobe flash pro cs3 [ mac ],adobe,699.0,358,adobe illustrator cs3 for mac academic,adobe-education-box,199.99
No,1264,2765,0,1264,punch ! professional home design suite,punch ! software,69.99,2765,punch software 41100 punch ! home design architectural series 18,punch software,118.99
No,359,2355,0,359,adventure workshop 1st-3rd grade 8th edition,encore,19.99,2355,encore software 12411 encore adventure workshop preschool-1st grade 8th edition educational pc,,17.97
No,781,3215,0,781,microsoft excel 2004 ( mac ),microsoft,229.99,3215,microsoft ( r ) money 2007 deluxe,,49.99
No,883,893,0,883,adobe creative suite cs3 production premium,adobe,1699.0,893,adobe cs3 design premium upgrade,,619.99
No,516,1612,0,516,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,1612,total training for adobe creative suite 3 design premium,,279.95
No,944,2081,0,944,registry mechanic by encore software,encore software,46.52,2081,encore software 13781 westward,,17.97
No,526,3123,0,526,cadopia 6 standard edition by cadopia,global marketing partners,295.0,3123,goldmine ( r ) standard edition 6.7,,199.99
No,197,1818,0,197,sonicwall global vpn client license 01-ssc-5310 ),sonic systems inc. .,,1818,procurve vpn client software unlimited client licenses,,2598.96
No,550,1137,0,550,windows vista business spanish full version [ dvd ],microsoft,329.95,1137,microsoft windows vista business upgrade license 1 pc english,,168.99
No,1115,2510,0,1115,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,2510,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99
No,346,306,0,346,mcafee internet security suite 2007 3 users,mcafee,89.99,306,mcafee inc total protection 2007 3-user,,92.51
No,614,2821,0,614,microsoft works suite 2006,microsoft,99.0,2821,microsoft excel 2007 ( pc ),,229.95
No,157,2391,0,157,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,2391,adobe premiere elements 3.0,,89.99
No,799,2615,0,799,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,2615,sony creative software sound forge audio studio v. 8.0 complete product,,46.47
No,15,448,0,15,omnioutliner professional 3.0,csdc,69.95,448,adobe cs3 flash professional academic,,239.99
No,918,1117,0,918,recam remote monitoring software,mobi-technologies-inc .,129.0,1117,software,,736.95
No,109,2143,0,109,instant immersion french 2.0,topics entertainment,29.99,2143,instant immersion translator deluxe 2.0,,22.9
No,79,1907,0,79,ca internet security suite 2007 3 user,computer associates,69.95,1907,pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win,,29.02
No,1290,1026,0,1290,punch ! home design architectural series 4000 v10,punch ! software,199.99,1026,punch software 14100 punch ! professional home design suite for windows,punch software,62.99
No,654,1497,0,654,acrobat professional 8 ( windows ),adobe,273.0,1497,microsoft office and windows training professional,,29.99
No,1246,787,0,1246,peachtree by sage complete accounting 2007,sage software,269.99,787,peachtree software vernfp2008rt sage peachtree premium accounting 2008 for nonprofits financial management pc,,540.97
No,823,1182,0,823,microsoft word 2004 upgrade ( mac ),microsoft,109.99,1182,microsoft ( r ) office word 2004 for mac full version,,231.29
No,438,2070,0,438,winway resume deluxe 11.0 network 10,nova development,,2070,resume writer deluxe,,12.9
No,672,1240,0,672,scholastic brain play : pre-kindergarten 1st grade,topics entertainment,19.99,1240,brain play 1st-3rd grade,,17.9
No,323,3110,0,323,geometry ( win/mac ) ( jewel case ),fogware publishing,9.99,3110,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
No,578,2863,0,578,microsoft office excel 2007,microsoft,229.95,2863,microsoft money 2007 premium ( pc ),,79.99
No,654,1083,0,654,acrobat professional 8 ( windows ),adobe,273.0,1083,punch software 14100 punch ! professional home design suite for windows,punch software,62.99
No,490,2600,0,490,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,2600,microsoft word 2004 upgrade for mac os x apple & mac software,,108.95
No,1287,2926,0,1287,punch ! 5 in 1 home design,punch ! software,39.99,2926,punch software 41100 punch ! home design architectural series 18,punch software,118.99
No,701,3152,0,701,airline tycoon deluxe,topware interactive,19.99,3152,mymaillist deluxe,,49.99
No,1122,442,0,1122,apple xsan ( mac ),apple,,442,apple mac os x 10.4.6 tiger,,119.99
No,1353,647,0,1353,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,647,topics entertainment instant immersion hawaiian audio,,12.05
No,804,2175,0,804,digidesign music production toolkit ( pro tools le ),digidesign,495.0,2175,bias deck 3.5 le digital audio recording software music production software,,69.95
No,1305,2803,0,1305,microsoft visual studio professional w/msdn professional 2005 renewal,microsoft software,799.0,2803,visual studio pro 2005 upgrade ( pc ) microsoft,,549.0
No,981,260,0,981,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,260,topics entertainment instant immersion german 2.0,,17.55
No,353,2307,0,353,sony vegas 6 + dvd [ old version ],sony-pictures-digital-entertainment,899.95,2307,sony vegas movie studio + dvd v8 platinum edition video editing software professional editing software,,129.95
No,642,2308,0,642,adobe flash pro cs3 [ mac ],adobe,699.0,2308,adobe premiere pro cs3 video editing software for mac av production software,,798.95
No,514,332,0,514,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,332,microsoft virtual pc 7.0 windows xp home,,205.99
No,523,1643,0,523,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,1643,microsoft windows vista business 32-bit oem,,149.99
No,402,1449,0,402,blues clues preschool,humongous entertainment,,1449,reader rabbit preschool,the-learning-company,17.9
No,382,4,0,382,adobe production studio premium,adobe,1699.0,4,production prem cs3 mac upgrad,adobe software,805.99
No,531,286,0,531,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,286,microsoft windows xp home edition sp2 retail box,,199.99
No,503,1101,0,503,hallmark card studio 2006,sierra home,29.99,1101,hallmark card studio 2004,,29.97
No,608,324,0,608,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,324,adobe cs3 web premium,,1659.99
No,570,2270,0,570,professor teaches windows xp,individual software,19.99,2270,individual software jce-wn5 professor teaches windows j/c,individual software,9.99
No,59,2822,0,59,studyworks ! teaching pro : middle school math & science ( win/mac ),global-software-publishing,29.99,2822,middle school life science classification & ecology ( pc/mac ) fogware,,9.99
No,1353,2804,0,1353,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,2804,instant immersion spanish deluxe 2.0 topics,,39.99
No,6,2377,0,6,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,2377,adobe after effects cs3 professional software for mac effects software,,998.95
No,1127,2889,0,1127,steinberg sequel ( pc or mac ) music creation & performance software,steinberg,129.0,2889,steinberg studio case 2 music production system educational discount music production software,,164.95
No,578,1001,0,578,microsoft office excel 2007,microsoft,229.95,1001,microsoft ( r ) money 2007 premium,,69.99
No,610,2153,0,610,mavis beacon teaches typing deluxe 16,broderbund,39.99,2153,mavis beacon teaches typing v17 deluxe pc/mac,,29.9
No,320,3034,0,320,quicken 2007 premier,intuit,79.95,3034,quickbooks pro 2007 win,,192.26
No,541,904,0,541,microsoft onenote 2007,microsoft,99.95,904,microsoft office 2004 standard,,369.99
No,543,923,0,543,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,923,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
No,659,1106,0,659,more brain games,csdc,9.99,1106,brain games : solitaire,,19.99
No,1148,2620,0,1148,sibelius 4 professional edition,sibelius-software-ltd .,599.99,2620,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0
No,1287,2082,0,1287,punch ! 5 in 1 home design,punch ! software,39.99,2082,instant home design 1 ( jc ),,12.9
No,779,1955,0,779,3d home architect landscape v. 8 by encore software,encore software,39.99,1955,punch software 85100 master landscape professional & home design v 10.0,,61.8
No,571,1129,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,1129,microsoft academic microsoft visio 2003 professional,,159.0
No,271,551,0,271,microsoft office small business 2007,microsoft software,735.33,551,palo alto software business plan pro 2007,palo-alto-software,88.83
No,1257,782,0,1257,total 3d home & landscape design suite version 9,individual software,39.99,782,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99
No,109,845,0,109,instant immersion french 2.0,topics entertainment,29.99,845,topics entertainment instant immersion italian 2.0,,17.55
No,547,998,0,547,microsoft outlook 2007,microsoft,109.95,998,microsoft word 2004,,209.99
No,511,1129,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,1129,microsoft academic microsoft visio 2003 professional,,159.0
No,1085,912,0,1085,burning monkey solitaire 4.0,freeverse software,24.95,912,freeverse burning monkey solitaire 3d,,24.99
No,950,372,0,950,apple logic pro 7.2 upgrade,apple,299.0,372,adobe premiere pro cs3 upgrade,,308.99
No,3,788,0,3,peachtree by sage premium accounting for nonprofits 2007,sage software,599.99,788,peachtree software vernfpm2008rt sage peachtree premium accounting 2008 for nonprofits multiple user financial management pc - free shipping,,1075.97
No,255,3134,0,255,diskeeper 2007 pro premier 5-lic pack,diskeeper corporation,736.66,3134,quicken ( r ) premier 2007,,79.99
No,118,3070,0,118,crystal reports xi professional edition,business objects,495.0,3070,zipmagic personal edition,,8.95
No,1021,192,0,1021,resumemaker professional 12.0,individual software,29.99,192,adobe cs3 flash professional upgrade,,205.99
No,356,3105,0,356,ringtone media studio 2,laplink,19.95,3105,media studio for psp standard editon ( 800060 ),,47.99
No,511,3091,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,3091,microsoft ( r ) word 2007,,109.99
No,229,2998,0,229,vcomm system suite professional 7,avanquest,49.95,2998,orgchart professional 1.3,,39.95
No,1118,3161,0,1118,adobe creative suite cs3 master collection upsell,adobe,1999.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,,859.96
No,250,192,0,250,adobe after effects professional 7.0,adobe,999.0,192,adobe cs3 flash professional upgrade,,205.99
No,615,254,0,615,adobe creative suite cs3 design standard upgrade,adobe,399.0,254,adobe cs3 web standard upsell,,819.99
No,1195,535,0,1195,home design architect series 3000 v10 .0,punch ! software,149.95,535,encore inc 3d home architect landscape designer v 8.0,,25.49
No,572,1017,0,572,adobe dreamweaver cs3 upgrade,adobe,199.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,,799.0
No,586,1099,0,586,quickbooks premier professional services edition 2007,intuit,399.95,1099,quickbooks ( r ) premier 2003,,499.99
No,208,1735,0,208,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,1735,98741h mobile phonetools v. 4.0 complete package 1 user cd win,,18.59
No,118,3160,0,118,crystal reports xi professional edition,business objects,495.0,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
No,1341,2804,0,1341,instant immersion hawaiian audio,topics entertainment,,2804,instant immersion spanish deluxe 2.0 topics,,39.99
No,779,2438,0,779,3d home architect landscape v. 8 by encore software,encore software,39.99,2438,punch software 17100 punch ! super home suite v. 3.0 complete product architectural 1 user complete productcomplete productstandard english pc,,45.97
No,441,1060,0,441,sony acid music studio,sony-pictures-digital-entertainment,69.99,1060,sony media software sound forge audio studio 8 software music production software,sony-pictures-digital-entertainment,69.95
No,88,1146,0,88,total training for adobe creative suite 3 : design premium bundle,total training,299.99,1146,adobe creative suite 3 design standard complete package 1 user academic windows,,369.0
No,27,1485,0,27,i copy dvds 2 professional edition,me-too-software,69.99,1485,diskeeper 2007 professional,,46.95
No,1322,2112,0,1322,adobe creative suite cs3 design premium upsell,adobe,1599.0,2112,adobe production premium cs3 software suite for windows professional editing software,,1698.95
No,264,361,0,264,adobe photoshop cs3 extended [ mac ],adobe,999.0,361,adobe photoshop lightroom,,264.99
No,511,1162,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,1162,microsoft ( r ) access 2007,,109.99
No,514,2419,0,514,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,2419,windows vista business sp microsoft 66j-00063,,272.38
No,731,621,0,731,instant immersion italian platinum,topics entertainment,129.99,621,topics entertainment instant immersion italian deluxe 2.0 ( mass merchant box ),,31.06
No,968,2517,0,968,intervideo windvd 8 gold,intervideo,49.99,2517,corel intervideo windvd 8 platinum software for windows authoring software,,69.95
No,829,801,0,829,avid liquid vs 7 software,avid technology,888.75,801,onone software smartscale software,,189.99
No,897,1853,0,897,adobe creative suite cs3 production premium upsell,adobe,1199.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,,424.74
No,350,984,0,350,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,984,adobe indesign cs3 for mac academic,,192.99
No,220,84,0,220,mobileinventory additional mobile license,wasp technologies,,84,22798 vsi-fax license 8 additional ports linux unix win,,5189.82
No,528,1311,0,528,quickbooks simple start 2007,intuit,99.95,1311,quickbooks ( r ),,178.99
No,258,2112,0,258,microsoft visual studio team edition for software architect 2005 with msdn premium,microsoft,5479.0,2112,adobe production premium cs3 software suite for windows professional editing software,,1698.95
No,597,1842,0,597,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,1842,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download -,,20.97
No,608,1564,0,608,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,1564,adobe dreamweaver cs3 upgrade windows,,236.74
No,1019,3003,0,1019,neuratron photoscore professional 4,sibelius-software-ltd .,199.99,3003,adobe acrobat professional 7,,350.0
No,1195,1048,0,1195,home design architect series 3000 v10 .0,punch ! software,149.95,1048,punch software 42100 punch ! home design architectural series 18 complete product architectural 1 user ( s ) complete product standard english pc,,108.97
No,276,3023,0,276,instant immersion 33 languages,topics entertainment,49.99,3023,instant immers japanese dlx 2 .,,36.11
No,1078,2044,0,1078,3d home architect home v. 8 by encore software,encore software,39.99,2044,encore software 13921 3d home architect home design deluxe version 9,,25.97
No,1065,11,0,1065,ares rising,interplay,69.95,11,ares rising,,29.95
No,518,1014,0,518,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,1014,microsoft office basic edition 2003 license and media,,124.95
