label_str,ltable_id,rtable_id,label,id_x,title_x,authors_x,venue_x,year_x,id_y,title_y,authors_y,venue_y,year_y
Yes,432,1782,1,432,efficient mid-query re-optimization of sub-optimal query execution plans,"david j. dewitt , navin kabra",sigmod conference,1998,1782,efficient mid-query re-optimization of sub-optimal query execution plans,"navin kabra , david j. dewitt",international conference on management of data,1998
Yes,560,1302,1,560,generic schema matching with cupid,"philip a. bernstein , erhard rahm , jayant madhavan",vldb,2001,1302,generic schema matching with cupid,"jayant madhavan , philip a. bernstein , erhard rahm",very large data bases,2001
Yes,803,2041,1,803,formal semantics and analysis of object queries,gavin m. bierman,sigmod conference,2003,2041,formal semantics and analysis of object queries,g. m. bierman,international conference on management of data,2003
Yes,2336,1391,1,2336,e.piphany epicenter technology overview,sridhar ramaswamy,vldb,2000,1391,e.piphany epicenter technology overview,sridhar ramaswamy,very large data bases,2000
Yes,1017,1977,1,1017,safe and efficient sharing of persistent objects in thor,"atul adya , liuba shrira , miguel castro , robert gruber , andrew c. myers , barbara liskov , umesh maheshwari , sanjay ghemawat , mark day",sigmod conference,1996,1977,safe and efficient sharing of persistent objects in thor,"b. liskov , a. adya , m. castro , s. ghemawat , r. gruber , u. maheshwari , a. c. myers , m. day , l. shrira",international conference on management of data,1996
Yes,1274,1262,1,1274,indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches,"xiaoyang sean wang , changzhou wang",vldb j.,2001,1262,indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches,"changzhou wang , x. sean wang",the vldb journal -- the international journal on very large data bases,2001
Yes,407,1696,1,407,supporting dynamic displays using active rules,"oscar díaz , arturo jaime , ghassan al-qaimari , norman w. paton",sigmod record,1994,1696,supporting dynamic displays using active rules,"oscar d &#237; az , arturo jaime , norman w. paton , ghassan al-qaimari",acm sigmod record,1994
Yes,1537,492,1,1537,an optimisation scheme for coalesce/valid time selection operator sequences,costas vassilakis,sigmod record,2000,492,an optimisation scheme for coalesce/valid time selection operator sequences,costas vassilakis,acm sigmod record,2000
Yes,2240,475,1,2240,new tpc benchmarks for decision support and web commerce,"meikel pöss , chris floyd",sigmod record,2000,475,new tpc benchmarks for decision support and web commerce,"meikel poess , chris floyd",acm sigmod record,2000
Yes,2448,28,1,2448,exploratory mining via constrained frequent set queries,"jiawei han , teresa mah , laks v. s. lakshmanan , raymond t. ng",sigmod conference,1999,28,exploratory mining via constrained frequent set queries,"raymond ng , laks v. s. lakshmanan , jiawei han , teresa mah",international conference on management of data,1999
Yes,2301,2096,1,2301,an internet-based negotiation server for e-commerce,"joachim hammer , youzhong liu , chunbo huang , yihua huang , herman lam , liu wang , haifei li , stanley y. w. su , charnyote pluempitiwiriyawej , minsoo lee",vldb j.,2001,2096,an internet-based negotiation server for e-commerce,"stanley y.w. su , chunbo huang , joachim hammer , yihua huang , haifei li , liu wang , youzhong liu , charnyote pluempitiwiriyawej , minsoo lee , herman lam",the vldb journal -- the international journal on very large data bases,2001
Yes,1121,473,1,1121,re-designing distance functions and distance-based applications for high dimensional data,charu c. aggarwal,sigmod record,2001,473,re-designing distance functions and distance-based applications for high dimensional data,charu c. aggarwal,acm sigmod record,2001
Yes,992,1637,1,992,optimizing queries on files,"tova milo , mariano p. consens",sigmod conference,1994,1637,optimizing queries on files,"mariano p. consens , tova milo",international conference on management of data,1994
Yes,1562,2274,1,1562,computing complete answers to queries in the presence of limited access patterns,chen li,vldb j.,2003,2274,computing complete answers to queries in the presence of limited access patterns,chen li,the vldb journal -- the international journal on very large data bases,2003
Yes,2143,1073,1,2143,data warehouse configuration,"timos k. sellis , dimitri theodoratos",vldb,1997,1073,data warehouse configuration,"dimitri theodoratos , timos k. sellis",very large data bases,1997
Yes,1497,1118,1,1497,flexible relations - operational support of variant relational structures,"peter dadam , christian kalus",vldb,1995,1118,flexible relations - operational support of variant relational structures,"christian kalus , peter dadam",very large data bases,1995
Yes,2577,930,1,2577,data manager for evolvable real-time command and control systems,"eric hughes , roman ginis , bhavani m. thuraisingham , peter c. krupp , john a. maurer",vldb,1997,930,data manager for evolvable real-time command and control systems,"eric hughes , roman ginis , bhavani m. thuraisingham , peter c. krupp , john a. maurer",very large data bases,1997
Yes,1168,1990,1,1168,cost-based optimization for magic : algebra and implementation,"hamid pirahesh , t. y. cliff leung , s. sudarshan , praveen seshadri , divesh srivastava , raghu ramakrishnan , joseph m. hellerstein , peter j. stuckey",sigmod conference,1996,1990,cost-based optimization for magic : algebra and implementation,"praveen seshadri , joseph m. hellerstein , hamid pirahesh , t. y. cliff leung , raghu ramakrishnan , divesh srivastava , peter j. stuckey , s. sudarshan",international conference on management of data,1996
Yes,735,1403,1,735,a prototype content-based retrieval system that uses virtual images to save space,"leonard brown , le gruenwald",vldb,2001,1403,a prototype content-based retrieval system that uses virtual images to save space,"leonard brown , le gruenwald",very large data bases,2001
Yes,1310,594,1,1310,describing semistructured data,luca cardelli,sigmod record,2001,594,describing semistructured data,luca cardelli,acm sigmod record,2001
Yes,1047,1437,1,1047,managing a db2 parallel edition database,gilles fecteau,vldb,1995,1437,managing a db2 parallel edition database,gilles fecteau,very large data bases,1995
Yes,361,980,1,361,datablitz : a high performance main-memory storage manager,"p. p. s. narayan , s. joshi , m. nemeth , abraham silberschatz , henry f. korth , a. khivesera , jerry baulier , s. sudarshan , philip bohannon , peter mcilroy , j. miller , s. gogate , rajeev rastogi , c. gupta",vldb,1998,980,datablitz : a high performance main-memory storage manager,"jerry baulier , philip bohannon , s. gogate , s. joshi , c. gupta , a. khivesera , henry f. korth , peter mcilroy , j. miller , p. p. s. narayan , m. nemeth , rajeev rastogi , abraham silberschatz , s. sudarshan",very large data bases,1998
Yes,2404,1163,1,2404,a database model for object dynamics,"mike p. papazoglou , bernd j. krämer",vldb j.,1997,1163,a database model for object dynamics,"m. p. papazoglou , b. j. kr &#228; mer",the vldb journal -- the international journal on very large data bases,1997
Yes,1609,2116,1,1609,business-to-business interactions : issues and enabling technologies,"anne h. h. ngu , athman bouguettaya , brahim medjahed , ahmed k. elmagarmid , boualem benatallah",vldb j.,2003,2116,business-to-business interactions : issues and enabling technologies,"b. medjahed , b. benatallah , a. bouguettaya , a. h. h. ngu , a. k. elmagarmid",the vldb journal -- the international journal on very large data bases,2003
Yes,1576,87,1,1576,cost estimation of user-defined methods in object-relational database systems,"kinji ono , jihad boulos",sigmod record,1999,87,cost estimation of user-defined methods in object-relational database systems,"jihad boulos , kinji ono",acm sigmod record,1999
Yes,1982,2102,1,1982,an architecture to support scalable online personalization on the web,"kaushik dutta , debra e. vandermeer , krithi ramamritham , anindya datta , shamkant b. navathe",vldb j.,2001,2102,an architecture to support scalable online personalization on the web,"anindya datta , kaushik dutta , debra vandermeer , krithi ramamritham , shamkant b. navathe",the vldb journal -- the international journal on very large data bases,2001
Yes,1822,1760,1,1822,where will object techonology drive data administration ?,arnon rosenthal,sigmod record,1998,1760,where will object technology drive data administration ?,arnon rosenthal,acm sigmod record,1998
Yes,1885,1185,1,1885,spatial indexing of high-dimensional data based on relative approximation,"shunsuke uemura , masatoshi yoshikawa , yasushi sakurai , haruhiko kojima",vldb j.,2002,1185,spatial indexing of high-dimensional data based on relative approximation,"yasushi sakurai , masatoshi yoshikawa , shunsuke uemura , haruhiko kojima",the vldb journal -- the international journal on very large data bases,2002
Yes,2110,1347,1,2110,update propagation strategies for improving the quality of data on the web,"nick roussopoulos , alexandros labrinidis",vldb,2001,1347,update propagation strategies for improving the quality of data on the web,"alexandros labrinidis , nick roussopoulos",very large data bases,2001
Yes,12,1213,1,12,priority assignment in real-time active databases,"rajendran m. sivasankaran , bhaskar purimetla , john a. stankovic , krithi ramamritham , donald f. towsley",vldb j.,1996,1213,priority assignment in real-time active databases,"rajendran m. sivasankaran , john a. stankovic , don towsley , bhaskar purimetla , krithi ramamritham",the vldb journal -- the international journal on very large data bases,1996
Yes,862,52,1,862,shrinking the warehouse update window,"hector garcia-molina , ramana yerneni , wilburt labio",sigmod conference,1999,52,shrinking the warehouse update window,"wilburt juan labio , ramana yerneni , hector garcia-molina",international conference on management of data,1999
Yes,148,1470,1,148,os support for vldbs : unix enhancements for the teradata data base,"sorana rabinovici , john catozzi",vldb,1995,1470,os support for vldbs : unix enhancements for the teradata data base,"john catozzi , sorana rabinovici",very large data bases,1995
Yes,2352,808,1,2352,"industrial panel on data warehousing technologies : experiences , challenges , and directions",umeshwar dayal,vldb,1999,808,"industrial panel on data warehousing technologies : experiences , challenges , and directions",umeshwar dayal,very large data bases,1999
Yes,1729,1150,1,1729,coalescing in temporal databases,"michael d. soo , richard t. snodgrass , michael h. böhlen",vldb,1996,1150,coalescing in temporal databases,"michael h. b &#246; hlen , richard thomas snodgrass , michael d. soo",very large data bases,1996
Yes,631,1190,1,631,a template model for multidimensional inter-transactional association rules,"jeffrey xu yu , hongjun lu , ling feng , jiawei han",vldb j.,2002,1190,a template model for multidimensional inter-transactional association rules,"ling feng , jeffrey xu yu , hongjun lu , jiawei han",the vldb journal -- the international journal on very large data bases,2002
Yes,2362,107,1,2362,temporal fds on complex objects,jef wijsen,acm trans . database syst .,1999,107,temporal fds on complex objects,jef wijsen,acm transactions on database systems ( tods ),1999
Yes,1196,1030,1,1196,integrating reliable memory in databases,"peter m. chen , wee teck ng",vldb,1997,1030,integrating reliable memory in databases,"wee teck ng , peter m. chen",very large data bases,1997
Yes,976,1186,1,976,query processing techniques for arrays,"arunprasad p. marathe , kenneth salem",vldb j.,2002,1186,query processing techniques for arrays,"arunprasad p. marathe , kenneth salem",the vldb journal -- the international journal on very large data bases,2002
Yes,28,1176,1,28,a logical view of structured files,"tova milo , serge abiteboul , sophie cluet",vldb j.,1998,1176,a logical view of structured files,"serge abiteboul , sophie cluet , tova milo",the vldb journal -- the international journal on very large data bases,1998
Yes,2527,286,1,2527,monitoring business processes through event correlation based on dependency model,"tali yatzkar-haham , asaf adi , david botzer , opher etzion",sigmod conference,2001,286,monitoring business processes through event correlation based on dependency model,"asaf adii , david botzer , opher etzion , tali yatzkar-haham",international conference on management of data,2001
Yes,2388,1514,1,2388,balancing histogram optimality and practicality for query result size estimation,"yannis e. ioannidis , viswanath poosala",sigmod conference,1995,1514,balancing histogram optimality and practicality for query result size estimation,"yannis e. ioannidis , viswanath poosala",international conference on management of data,1995
Yes,563,370,1,563,optimizing object queries using an effective calculus,"leonidas fegaras , david maier",acm trans . database syst .,2000,370,optimizing object queries using an effective calculus,"leonidas fegaras , david maier",acm transactions on database systems ( tods ),2000
Yes,1109,65,1,1109,efficient resumption of interrupted warehouse loads,"hector garcia-molina , vlad gorelik , wilburt labio , janet l. wiener",sigmod conference,2000,65,efficient resumption of interrupted warehouse loads,"wilburt juan labio , janet l. wiener , hector garcia-molina , vlad gorelik",international conference on management of data,2000
Yes,927,590,1,927,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbará , hector garcia-molina",vldb j.,1994,590,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994
Yes,836,933,1,836,parallel query scheduling and optimization with time - and space-shared resources,"yannis e. ioannidis , minos n. garofalakis",vldb,1997,933,parallel query scheduling and optimization with time - and space-shared resources,"minos n. garofalakis , yannis e. ioannidis",very large data bases,1997
Yes,1156,1726,1,1156,distributed file organization with scalable cost/performance,"yuri breitbart , gerhard weikum , radek vingralek",sigmod conference,1994,1726,distributed file organization with scalable cost/performance,"radek vingralek , yuri breitbart , gerhard weikum",international conference on management of data,1994
Yes,342,2186,1,342,managing multiple and distributed ontologies on the semantic web,"boris motik , alexander maedche , ljiljana stojanovic",vldb j.,2003,2186,managing multiple and distributed ontologies on the semantic web,"a. maedche , b. motik , l. stojanovic",the vldb journal -- the international journal on very large data bases,2003
Yes,1616,1907,1,1616,improving access to environmental data using context information,"anthony tomasic , eric simon",sigmod record,1997,1907,improving access to environmental data using context information,"anthony tomasic , eric simon",acm sigmod record,1997
Yes,1998,1466,1,1998,eager aggregation and lazy aggregation,"weipeng p. yan , per-åke larson",vldb,1995,1466,eager aggregation and lazy aggregation,"weipeng p. yan , per - &#197; ke larson",very large data bases,1995
Yes,1077,55,1,1077,client-site query extensions,"praveen seshadri , tobias mayr",sigmod conference,1999,55,client-site query extensions,"tobias mayr , praveen seshadri",international conference on management of data,1999
Yes,1183,857,1,1183,a database platform for bioinformatics,sandeepan banerjee,vldb,2000,857,a database platform for bioinformatics,sandeepan banerjee,very large data bases,2000
Yes,543,204,1,543,an efficient bitmap encoding scheme for selection queries,"chee yong chan , yannis e. ioannidis",sigmod conference,1999,204,an efficient bitmap encoding scheme for selection queries,"chee-yong chan , yannis e. ioannidis",international conference on management of data,1999
Yes,707,1569,1,707,containment of conjunctive queries : beyond relations as sets,"raghu ramakrishnan , yannis e. ioannidis",acm trans . database syst .,1995,1569,containment of conjunctive queries : beyond relations as sets,"yannis e. ioannidis , raghu ramakrishnan",acm transactions on database systems ( tods ),1995
Yes,902,610,1,902,methodology for development and employment of ontology based knowledge management applications,"steffen staab , rudi studer , york sure",sigmod record,2002,610,methodology for development and employment of ontology based knowledge management applications,"york sure , steffen staab , rudi studer",acm sigmod record,2002
Yes,942,744,1,942,book review column,karl aberer,sigmod record,2002,744,book review column,karl aberer,acm sigmod record,2002
Yes,410,973,1,410,effective memory use in a media server,"edward y. chang , hector garcia-molina",vldb,1997,973,effective memory use in a media server,"edward y. chang , hector garcia-molina",very large data bases,1997
Yes,2087,491,1,2087,hierarchies and relative operators in the olap environment,"maurizio rafanelli , elaheh pourabbas",sigmod record,2000,491,hierarchies and relative operators in the olap environment,"elaheh pourabbas , maurizio rafanelli",acm sigmod record,2000
Yes,1597,1360,1,1597,focused crawling using context graphs,"frans coetzee , steve lawrence , michelangelo diligenti , marco gori , c. lee giles",vldb,2000,1360,focused crawling using context graphs,"michelangelo diligenti , frans coetzee , steve lawrence , c. lee giles , marco gori",very large data bases,2000
Yes,725,2141,1,725,microsoft english query 7.5 : automatic extraction of semantics from relational databases and olap cubes,adam blum,vldb,1999,2141,microsoft english query 7.5 : automatic extraction of semantics from relational databases and olap cubes,adam blum,very large data bases,1999
Yes,2146,1091,1,2146,extracting large data sets using db2 parallel edition,sriram padmanabhan,vldb,1996,1091,extracting large data sets using db2 parallel edition,sriram padmanabhan,very large data bases,1996
Yes,4,1450,1,4,benchmarking spatial join operations with spatial output,"erik g. hoel , hanan samet",vldb,1995,1450,benchmarking spatial join operations with spatial output,"erik g. hoel , hanan samet",very large data bases,1995
Yes,2021,1955,1,2021,rapid bushy join-order optimization with cartesian products,"bennet vance , david maier",sigmod conference,1996,1955,rapid bushy join-order optimization with cartesian products,"bennet vance , david maier",international conference on management of data,1996
Yes,1923,1733,1,1923,metadata for mixed-media access,"julian kupiec , jan o. pedersen , lynn wilcox , marti a. hearst , francine chen",sigmod record,1994,1733,metadata for mixed-media access,"francine chen , marti hearst , julian kupiec , jan pedersen , lynn wilcox",acm sigmod record,1994
Yes,1450,1577,1,1450,acm multimedia '94 conference workshop on multimedia database management systems,"p. bruce berra , bhavani m. thuraisingham , kingsley c. nwosu",sigmod record,1995,1577,acm multimedia '94 conference workshop on multimedia database management systems,"bruce berra , kingsley nwosu , bhavani thuraisingham",acm sigmod record,1995
Yes,2046,582,1,2046,versioning and configuration management in an object-oriented data model,edward sciore,vldb j.,1994,582,versioning and configuration management in an object-oriented data model,edward sciore,the vldb journal -- the international journal on very large data bases,1994
Yes,1617,1488,1,1617,versant replication : supporting fault-tolerant object databases,"h. stephen au-yeung , c. p. chou , yuh-ming shyy",sigmod conference,1995,1488,versant replication : supporting fault-tolerant object databases,"yuh-ming shyy , h. stephen au-yeung , c. p. chou",international conference on management of data,1995
Yes,1533,1640,1,1533,sequence query processing,"raghu ramakrishnan , miron livny , praveen seshadri",sigmod conference,1994,1640,sequence query processing,"praveen seshadri , miron livny , raghu ramakrishnan",international conference on management of data,1994
Yes,1001,1498,1,1001,join queries with external text sources : execution and optimization techniques,"umeshwar dayal , surajit chaudhuri , tak w. yan",sigmod conference,1995,1498,join queries with external text sources : execution and optimization techniques,"surajit chaudhuri , umeshwar dayal , tak w. yan",international conference on management of data,1995
Yes,2289,1877,1,2289,on the cost of monitoring and reorganization of object bases for clustering,"guido moerkotte , alfons kemper , carsten andreas gerlhof",sigmod record,1996,1877,on the cost of monitoring and reorganization of object bases for clustering,"carsten a. gerlhof , alfons kemper , guido moerkotte",acm sigmod record,1996
Yes,2557,1368,1,2557,the 3w model and algebra for unified data mining,"laks v. s. lakshmanan , raymond t. ng , theodore johnson",vldb,2000,1368,the 3w model and algebra for unified data mining,"theodore johnson , laks v. s. lakshmanan , raymond t. ng",very large data bases,2000
Yes,1592,1110,1,1592,from vldb to vmldb ( very many large data bases ) : dealing with large-scale semantic heterogenity,stuart e. madnick,vldb,1995,1110,from vldb to vmldb ( very many large data bases ) : dealing with large-scale semantic heterogenity,stuart e. madnick,very large data bases,1995
Yes,11,2010,1,11,aurora : a data stream management system,"nesime tatbul , daniel j. abadi , c. erwin , anurag maskey , mitch cherniack , alex rasin , christian convey , a. singer , eduardo f. galvez , r. yan , ugur çetintemel , ying xing , stanley b. zdonik , michael stonebraker , donald carney , m. hatoun",sigmod conference,2003,2010,aurora : a data stream management system,"d. abadi , d. carney , u. &#199; etintemel , m. cherniack , c. convey , c. erwin , e. galvez , m. hatoun , a. maskey , a. rasin , a. singer , m. stonebraker , n. tatbul , y. xing , r. yan , s. zdonik",international conference on management of data,2003
Yes,956,1196,1,956,locating and accessing data repositories with websemantics,"george a. mihaila , louiqa raschid , anthony tomasic",vldb j.,2002,1196,locating and accessing data repositories with websemantics,"george a. mihaila , louiqa raschid , anthony tomasic",the vldb journal -- the international journal on very large data bases,2002
Yes,615,1417,1,615,cache portal : technology for accelerating database-driven e-commerce web sites,"yusuf akca , cemal yilmaz , k. selçuk candan , wen-syan li , wei-kuang waine huang , qiong luo , divyakant agrawal , wang-pin hsiung , oliver po",vldb,2001,1417,cache portal : technology for accelerating database-driven e-commerce web sites,"wen-syan li , k. sel &#231; uk candan , wang-pin hsiung , oliver po , divyakant agrawal , qiong luo , wei-kuang waine huang , yusuf akca , cemal yilmaz",very large data bases,2001
Yes,2541,119,1,2541,"sqlj part 0 , now known as sql/olb ( object-language bindings )","andrew eisenberg , jim melton",sigmod record,1998,119,"sqlj part 0 , now known as sql/olb ( object-language bindings )","andrew eisenberg , jim melton",acm sigmod record,1998
Yes,718,2104,1,718,approximate query processing using wavelets,"rajeev rastogi , minos n. garofalakis , kyuseok shim , kaushik chakrabarti",vldb j.,2001,2104,approximate query processing using wavelets,"kaushik chakrabarti , minos garofalakis , rajeev rastogi , kyuseok shim",the vldb journal -- the international journal on very large data bases,2001
Yes,1257,2175,1,1257,index-driven similarity search in metric spaces,"gísli r. hjaltason , hanan samet",acm trans . database syst .,2003,2175,index-driven similarity search in metric spaces,"gisli r. hjaltason , hanan samet",acm transactions on database systems ( tods ),2003
Yes,2492,1124,1,2492,cache coherency in oracle parallel server,boris klots,vldb,1996,1124,cache coherency in oracle parallel server,boris klots,very large data bases,1996
Yes,2139,2220,1,2139,bluetooth-based sensor networks,"philippe bonnet , allan beaufour , mads bondo dydensborg , martin leopold",sigmod record,2003,2220,bluetooth-based sensor networks,"philippe bonnet , allan beaufour , mads bondo dydensborg , martin leopold",acm sigmod record,2003
Yes,418,1529,1,418,the reach active oodbms,"alin deutsch , jürgen zimmermann , m. higa , alejandro p. buchmann",sigmod conference,1995,1529,the reach active oodbms,"a. p. buchmann , a. deutsch , j. zimmermann , m. higa",international conference on management of data,1995
Yes,1421,1029,1,1421,critical database technologies for high energy physics,"david m. malon , edward n. may",vldb,1997,1029,critical database technologies for high energy physics,"david m. malon , edward n. may",very large data bases,1997
Yes,2613,535,1,2613,locally adaptive dimensionality reduction for indexing large time series databases,"kaushik chakrabarti , eamonn j. keogh , michael j. pazzani , sharad mehrotra",acm trans . database syst .,2002,535,locally adaptive dimensionality reduction for indexing large time series databases,"kaushik chakrabarti , eamonn keogh , sharad mehrotra , michael pazzani",acm transactions on database systems ( tods ),2002
Yes,1796,842,1,1796,combining histograms and parametric curve fitting for feedback-driven query result-size estimation,"arnd christian könig , gerhard weikum",vldb,1999,842,combining histograms and parametric curve fitting for feedback-driven query result-size estimation,"arnd christian k &#246; nig , gerhard weikum",very large data bases,1999
Yes,2600,956,1,2600,integrating sql databases with content-specific search engines,"stefan deßloch , nelson mendonça mattos",vldb,1997,956,integrating sql databases with content-specific search engines,"stefan de &#223; loch , nelson mendon &#231; a mattos",very large data bases,1997
Yes,2078,86,1,2078,first-class views : a key to user-centered computing,"arnon rosenthal , edward sciore",sigmod record,1999,86,first-class views : a key to user-centered computing,"arnon rosenthal , edward sciore",acm sigmod record,1999
Yes,2312,487,1,2312,on views and xml,serge abiteboul,sigmod record,1999,487,on views and xml,serge abiteboul,acm sigmod record,1999
Yes,2285,725,1,2285,mid-tier caching : the timesten approach,times-ten team,sigmod conference,2002,725,mid-tier caching : the timesten approach,the timesten team,international conference on management of data,2002
Yes,262,2043,1,262,a characterization of the sensitivity of query optimization to storage access cost parameters,"tapas kanungo , frederick reiss",sigmod conference,2003,2043,a characterization of the sensitivity of query optimization to storage access cost parameters,"frederick r. reiss , tapas kanungo",international conference on management of data,2003
Yes,2236,2060,1,2236,evaluating probabilistic queries over imprecise data,"reynold cheng , dmitri v. kalashnikov , sunil prabhakar",sigmod conference,2003,2060,evaluating probabilistic queries over imprecise data,"reynold cheng , dmitri v. kalashnikov , sunil prabhakar",international conference on management of data,2003
Yes,1561,322,1,1561,lifestreams : a storage model for personal data,"eric freeman , david gelernter",sigmod record,1996,322,lifestreams : a storage model for personal data,"eric freeman , david gelernter",acm sigmod record,1996
Yes,492,2112,1,492,new partnership with acm and update on the journal,m. tamer özsu,vldb j.,2003,2112,new partnership with acm and update on the journal,m. tamer &#214; zsu,the vldb journal -- the international journal on very large data bases,2003
Yes,2355,1351,1,2355,intelligent rollups in multidimensional olap data,"sunita sarawagi , gayatri sathe",vldb,2001,1351,intelligent rollups in multidimensional olap data,"gayatri sathe , sunita sarawagi",very large data bases,2001
Yes,1424,1540,1,1424,informix online xps,robert h. gerber,sigmod conference,1995,1540,informix online xps,bob gerber,international conference on management of data,1995
Yes,1971,886,1,1971,integration of data mining with database technology,"amir netz , surajit chaudhuri , jeff bernhardt , usama m. fayyad",vldb,2000,886,integration of data mining with database technology,"amir netz , surajit chaudhuri , jeff bernhardt , usama m. fayyad",very large data bases,2000
Yes,832,1412,1,832,a sequential pattern query language for supporting instant data mining for e-services,"reza sadri , amir m. zarkesh , jafar adibi , carlo zaniolo",vldb,2001,1412,a sequential pattern query language for supporting instant data mining for e-services,"reza sadri , carlo zaniolo , amir m. zarkesh , jafar adibi",very large data bases,2001
Yes,1846,862,1,1846,"panel : future directions of database research - the vldb broadening strategy , part 2",michael l. brodie,vldb,2000,862,"panel : future directions of database research - the vldb broadening strategy , part 2",michael l. brodie,very large data bases,2000
Yes,840,1766,1,840,workflow history management,"pinar koksal , sena nural arpinar , asuman dogac",sigmod record,1998,1766,workflow history management,"pinar koksal , sena nural arpinar , asuman dogac",acm sigmod record,1998
Yes,1291,2109,1,1291,answering queries using views : a survey,alon y. halevy,vldb j.,2001,2109,answering queries using views : a survey,alon y. halevy,the vldb journal -- the international journal on very large data bases,2001
Yes,124,1064,1,124,resource scheduling in enhanced pay-per-view continuous media databases,"banu özden , minos n. garofalakis , abraham silberschatz",vldb,1997,1064,resource scheduling in enhanced pay-per-view continuous media databases,"minos n. garofalakis , banu &#214; zden , abraham silberschatz",very large data bases,1997
Yes,812,318,1,812,dynamic buffer allocation in video-on-demand systems,"kyu-young whang , yang-sae moon , il-yeol song , sang ho lee",sigmod conference,2001,318,dynamic buffer allocation in video-on-demand systems,"sang-ho lee , kyu-young whang , yang-sae moon , il-yeol song",international conference on management of data,2001
Yes,2415,1309,1,2415,amalgamating knowledge bases,v. s. subrahmanian,acm trans . database syst .,1994,1309,amalgamating knowledge bases,v. s. subrahmanian,acm transactions on database systems ( tods ),1994
Yes,1477,984,1,1477,on the discovery of interesting patterns in association rules,"sridhar ramaswamy , sameer mahajan , abraham silberschatz",vldb,1998,984,on the discovery of interesting patterns in association rules,"sridhar ramaswamy , sameer mahajan , abraham silberschatz",very large data bases,1998
Yes,804,1648,1,804,metu object-oriented dbms,"cetin ozkan , cem evrendilek , yuksel saygin , ilker altintas , ismailcem budak arpinar , mehmet altinel , tansel okay , ilker durusoy , asuman dogac",sigmod conference,1994,1648,metu object-oriented dbms,"asuman dogac , budak arpinar , cem evrendilek , cetin ozkan , ilker altintas , ilker durusoy , mehmet altinel , tansel okay , yuksel saygin",international conference on management of data,1994
Yes,1409,443,1,1409,congressional samples for approximate answering of group-by queries,"viswanath poosala , swarup acharya , phillip b. gibbons",sigmod conference,2000,443,congressional samples for approximate answering of group-by queries,"swarup acharya , phillip b. gibbons , viswanath poosala",international conference on management of data,2000
Yes,2364,307,1,2364,materialized view selection and maintenance using multi-query optimization,"krithi ramamritham , hoshi mistry , prasan roy , s. sudarshan",sigmod conference,2001,307,materialized view selection and maintenance using multi-query optimization,"hoshi mistry , prasan roy , s. sudarshan , krithi ramamritham",international conference on management of data,2001
Yes,641,1043,1,641,how system 11 sql server became fast,t. k. rengarajan,vldb,1996,1043,how system 11 sql server became fast,t. k. rengarajan,very large data bases,1996
Yes,20,742,1,20,report on the acm fourth international workshop on data warehousing and olap ( dolap 2001 ),joachim hammer,sigmod record,2002,742,report on the acm fourth international workshop on data warehousing and olap ( dolap 2001 ),joachim hammer,acm sigmod record,2002
Yes,1508,1404,1,1508,"et tu , xml ? the downfall of the relational empire ( abstract )",philip wadler,vldb,2001,1404,"et tu , xml ? the downfall of the relational empire ( abstract )",philip wadler,very large data bases,2001
Yes,1519,1289,1,1519,a data warehousing architecture for enabling service provisioning process,yannis kotidis,vldb,2001,1289,a data warehousing architecture for enabling service provisioning process,yannis kotidis,very large data bases,2001
Yes,2265,2224,1,2265,an environmental sensor network to determine drinking water quality and security,"jeanne vanbriesen , paul s. fischbeck , christos faloutsos , anastassia ailamaki , mitchell j. small",sigmod record,2003,2224,an environmental sensor network to determine drinking water quality and security,"anastassia ailamaki , christos faloutos , paul s. fischbeck , mitchell j. small , jeanne vanbriesen",acm sigmod record,2003
Yes,64,1256,1,64,the intrinsic problems of structural heterogeneity and an approach to their solution,"theo härder , joachim thomas , günter sauter",vldb j.,1999,1256,the intrinsic problems of structural heterogeneity and an approach to their solution,"theo h &#228; rder , g &#252; nter sauter , joachim thomas",the vldb journal -- the international journal on very large data bases,1999
Yes,1738,1318,1,1738,vxmlr : a visual xml-relational database system,"aoying zhou , wenyun ji , shihui zheng , hongjun lu , yuqi liang , zengping tian , long zhang",vldb,2001,1318,vxmlr : a visual xml-relational database system,"aoying zhou , hongjun lu , shihui zheng , yuqi liang , long zhang , wenyun ji , zengping tian",very large data bases,2001
Yes,1675,1261,1,1675,deadlock detection in distributed database systems : a new algorithm and a comparative performance analysis,"alfons kemper , ehud gudes , natalija krivokapic",vldb j.,1999,1261,deadlock detection in distributed database systems : a new algorithm and a comparative performance analysis,"natalija krivokapi &#263; , alfons kemper , ehud gudes",the vldb journal -- the international journal on very large data bases,1999
Yes,2187,1096,1,2187,scalablity and availability in oracle7 7.3,dieter gawlick,vldb,1996,1096,scalablity and availability in oracle7 7.3,dieter gawlick,very large data bases,1996
