label_str,ltable_id,rtable_id,label,id_x,title_x,authors_x,venue_x,year_x,id_y,title_y,authors_y,venue_y,year_y
No,2525,615,0,2525,estimating page fetches for index scans with finite lru buffers,"arun n. swami , k. bernhard schiefer",sigmod conference,1994,615,estimating page fetches for index scans with finite lru buffers,"arun swami , k. bernhard schiefer",the vldb journal -- the international journal on very large data bases,1995
Yes,266,118,1,266,semantic interoperability in global information systems : a brief introduction to the research area and the special section,"amit p. sheth , aris m. ouksel",sigmod record,1999,118,semantic interoperability in global information systems,"a. m. ouksel , a. sheth",acm sigmod record,1999
Yes,2590,1059,1,2590,olap + + : powerful and easy-to-use federations of olap and object databases,"junmin gu , arie shoshani , torben bach pedersen",vldb,2000,1059,olap + + : powerful and easy-to-use federations of olap and object databases,"junmin gu , torben bach pedersen , arie shoshani",very large data bases,2000
Yes,1283,240,1,1283,dbminer : interactive mining of multiple-level knowledge in relational databases,"wei wang , krzysztof koperski , yongjian fu , osmar r. zaïane , jenny chiang , jiawei han",sigmod conference,1996,240,dbminer : interactive mining of multiple-level knowledge in relational databases,"jaiwei han , youngjian fu , wei wang , jenny chiang , osmar r. za &#239; ane , krzysztof koperski",international conference on management of data,1996
No,1713,980,0,1713,datablitz storage manager : main memory database performance for critical applications,"p. p. s. narayan , s. sudarshan , s. gogate , j. miller , abraham silberschatz , c. gupta , jerry baulier , m. wilder , henry f. korth , peter mcilroy , s. haldar , s. seshadri , philip bohannon , c. wei , a. khivesera , s. joshi , rajeev rastogi , m. nemeth",sigmod conference,1999,980,datablitz : a high performance main-memory storage manager,"jerry baulier , philip bohannon , s. gogate , s. joshi , c. gupta , a. khivesera , henry f. korth , peter mcilroy , j. miller , p. p. s. narayan , m. nemeth , rajeev rastogi , abraham silberschatz , s. sudarshan",very large data bases,1998
No,2219,149,0,2219,integration of heterogeneous databases without common domains using queries based on textual similarity,william w. cohen,sigmod conference,1998,149,providing database-like access to the web using queries based on textual similarity,william w. cohen,international conference on management of data,1998
No,386,513,0,386,book review column,karl aberer,sigmod record,2002,513,book review column,karl aberer,acm sigmod record,2002
Yes,1587,1738,1,1587,data replication for mobile computers,"a. prasad sistla , ouri wolfson , yixiu huang",sigmod conference,1994,1738,data replication for mobile computers,"yixiu huang , prasad sistla , ouri wolfson",international conference on management of data,1994
No,950,272,0,950,walking through a very large virtual environment in real-time,"yixin ruan , kian-lee tan , jason chionh , lidan shou , zhiyong huang",vldb,2001,272,review : a real-time virtual walkthrough system,"l. shou , c. h. chionh , z. huang , y. ruan , kian-lee tan",international conference on management of data,2001
No,2271,1223,0,2271,wavecluster : a multi-resolution clustering approach for very large spatial databases,"surojit chatterjee , gholamhosein sheikholeslami , aidong zhang",vldb,1998,1223,wavecluster : a wavelet-based clustering approach for spatial data in very large databases,"gholamhosein sheikholeslami , surojit chatterjee , aidong zhang",the vldb journal -- the international journal on very large data bases,2000
No,2058,1247,0,2058,caching strategies for data-intensive web sites,"khaled yagoub , patrick valduriez , valérie issarny , daniela florescu",vldb,2000,1247,building and customizing data-intensive web sites using weave,"khaled yagoub , daniela florescu , val &#233; rie issarny , patrick valduriez",very large data bases,2000
Yes,2519,1741,1,2519,asset : a system for supporting extended transactions,"narain h. gehani , krithi ramamritham , alexandros biliris , h. v. jagadish , shaul dar",sigmod conference,1994,1741,asset : a system for supporting extended transactions,"a. biliris , s. dar , n. gehani , h. v. jagadish , k. ramamritham",international conference on management of data,1994
Yes,327,1055,1,327,the role of integrity constraints in database interoperation,"peter m. g. apers , mark w. w. vermeer",vldb,1996,1055,the role of integrity constraints in database interoperation,"mark w. w. vermeer , peter m. g. apers",very large data bases,1996
No,1369,2125,0,1369,call for book reviews,karl aberer,sigmod record,2003,2125,book review column,karl aberer,acm sigmod record,2003
Yes,2027,1966,1,2027,hot mirroring : a study to hide parity upgrade penalty and degradations during rebuilds for raid5,"masaru kitsuregawa , kazuhiko mogi",sigmod conference,1996,1966,hot mirroring : a method of hiding parity update penalty and degradation during rebuilds for raid5,"kazuhiko mogi , masaru kitsuregawa",international conference on management of data,1996
Yes,1126,199,1,1126,query processing techniques for arrays,"kenneth salem , arunprasad p. marathe",sigmod conference,1999,199,query processing techniques for arrays,"arunprasad p. marathe , kenneth salem",international conference on management of data,1999
Yes,2167,1585,1,2167,topological relations in the world of minimum bounding rectangles : a study with r-trees,"dimitris papadias , timos k. sellis , yannis theodoridis , max j. egenhofer",sigmod conference,1995,1585,topological relations in the world of minimum bounding rectangles : a study with r-trees,"dimitris papadias , timos sellis , yannis theodoridis , max j. egenhofer",international conference on management of data,1995
Yes,484,223,1,484,optics : ordering points to identify the clustering structure,"jörg sander , hans-peter kriegel , markus m. breunig , mihael ankerst",sigmod conference,1999,223,optics : ordering points to identify the clustering structure,"mihael ankerst , markus m. breunig , hans-peter kriegel , j &#246; rg sander",international conference on management of data,1999
Yes,207,1054,1,207,clustering techniques for minimizing external path length,"a. a. diwan , s. sudarshan , sanjeeva rane , s. seshadri",vldb,1996,1054,clustering techniques for minimizing external path length,"a. a. diwan , sanjeeva rane , s. seshadri , s. sudarshan",very large data bases,1996
Yes,1869,302,1,1869,main-memory index structures with fixed-size partial keys,"philip bohannon , rajeev rastogi , peter mcilroy",sigmod conference,2001,302,main-memory index structures with fixed-size partial keys,"philip bohannon , peter mcllroy , rajeev rastogi",international conference on management of data,2001
No,2371,342,0,2371,editorial,richard t. snodgrass,acm trans . database syst .,2001,342,editorial,richard snodgrass,acm transactions on database systems ( tods ),2001
No,942,904,0,942,book review column,karl aberer,sigmod record,2002,904,book review column,karl aberer,acm sigmod record,2002
Yes,1388,763,1,1388,"database tuning : principles , experiments , and troubleshooting techniques ( part i )","dennis shasha , philippe bonnet",sigmod conference,2002,763,"database tuning : principles , experiments , and troubleshooting techniques ( part i )","dennis shasha , philippe bonnet",international conference on management of data,2002
Yes,1977,1909,1,1977,environment information systems - guest editor 's foreword,oliver günther,sigmod record,1997,1909,environmental information systems,oliver g &#252; nther,acm sigmod record,1997
No,386,512,0,386,book review column,karl aberer,sigmod record,2002,512,book reviews,karl aberer,acm sigmod record,2002
Yes,399,658,1,399,databases and transaction processing : an application-oriented approach - book review,alfons kemper,sigmod record,2002,658,databases and transaction processing : an application-oriented approach,"philip m. lewis , arthur bernstein , michael kifer",acm sigmod record,2002
Yes,186,102,1,186,videoanywhere : a system for searching and managing distributed video assets,"amit p. sheth , kshitij shah , clemens bertram",sigmod record,1999,102,video anywhere : a system for searching and managing distributed heterogeneous video assets,"amit sheth , clemens bertram , kshitij shah",acm sigmod record,1999
Yes,1425,2196,1,1425,analysis of predictive spatio-temporal queries,"dimitris papadias , jimeng sun , yufei tao",acm trans . database syst .,2003,2196,analysis of predictive spatio-temporal queries,"yufei tao , jimeng sun , dimitris papadias",acm transactions on database systems ( tods ),2003
Yes,2254,121,1,2254,contextualizing the information space in federated digital libraries,"jeroen hoppenbrouwers , mike p. papazoglou",sigmod record,1999,121,contextualizing the information space in federated digital libraries,"m. p. papazoglou , j. hoppenbrouwers",acm sigmod record,1999
Yes,35,1040,1,35,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,1040,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendon &#231; a mattos",very large data bases,1996
Yes,2430,2245,1,2430,challenges for global information systems,"alon y. levy , divesh srivastava , abraham silberschatz , maria zemankova",vldb,1994,2245,challenges for global information systems,"alon y. levy , abraham silberschatz , divesh srivastava , maria zemankova",very large data bases,1994
Yes,1864,2088,1,1864,containment join size estimation : models and methods,"haifeng jiang , hongjun lu , wei wang , jeffrey xu yu",sigmod conference,2003,2088,containment join size estimation : models and methods,"wei wang , haifeng jiang , hongjun lu , jeffrey xu yu",international conference on management of data,2003
Yes,2547,1769,1,2547,applications of the java programming language to database management,"v. wiktor marek , bradley f. burton",sigmod record,1998,1769,applications of java programming language to database management,"bradley f. burton , victor w. marek",acm sigmod record,1998
No,367,939,0,367,a database index to large biological sequences,"robert w. irving , ela hunt , malcolm p. atkinson",vldb,2001,939,database indexing for large dna and protein sequence collections,"ela hunt , malcolm p. atkinson , robert w. irving",the vldb journal -- the international journal on very large data bases,2002
Yes,401,2000,1,401,winmagic : subquery elimination using window aggregation,"qi cheng , hamid pirahesh , linqi liu , kwai wong , wenbin ma , calisto zuzarte",sigmod conference,2003,2000,winmagic : subquery elimination using window aggregation,"calisto zuzarte , hamid pirahesh , wenbin ma , qi cheng , linqi liu , kwai wong",international conference on management of data,2003
Yes,792,71,1,792,synchronizing a database to improve freshness,"junghoo cho , hector garcia-molina",sigmod conference,2000,71,synchronizing a database to improve freshness,"junghoo cho , hector garcia-molina",international conference on management of data,2000
No,1390,26,0,1390,aqua : a fast decision support systems using approximate query answers,"swarup acharya , phillip b. gibbons , viswanath poosala",vldb,1999,26,the aqua approximate query answering system,"swarup acharya , phillip b. gibbons , viswanath poosala , sridhar ramaswamy",international conference on management of data,1999
Yes,1189,1969,1,1189,"a query language for multidimensional arrays : design , implementation , and optimization techniques","limsoon wong , rona machlin , leonid libkin",sigmod conference,1996,1969,"a query language for multidimensional arrays : design , implementation , and optimization techniques","leonid libkin , rona machlin , limsoon wong",international conference on management of data,1996
No,387,649,0,387,reminiscences on influential papers,"kenneth a. ross , kyuseok shim , mary f. fernandez",sigmod record,2002,649,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2002
Yes,583,288,1,583,mining needle in a haystack : classifying rare classes via two-phase rule induction,"ramesh c. agarwal , mahesh v. joshi",sigmod conference,2001,288,mining needle in a haystack : classifying rare classes via two-phase rule induction,"mahesh v. joshi , ramesh c. agarwal , vipin kumar",international conference on management of data,2001
No,2391,924,0,2391,reminiscences on influential papers,"kenneth a. ross , beng chin ooi , frank neven",sigmod record,2003,924,influential papers,ken ross,acm sigmod record,2003
Yes,1602,69,1,1602,lof : identifying density-based local outliers,"hans-peter kriegel , raymond t. ng , markus m. breunig , jörg sander",sigmod conference,2000,69,lof : identifying density-based local outliers,"markus m. breunig , hans-peter kriegel , raymond t. ng , j &#246; rg sander",international conference on management of data,2000
Yes,330,456,1,330,metadata standards for data warehousing : open information model vs. common warehouse metamodel,"anca vaduva , thomas vetterli , martin staudt",sigmod record,2000,456,metadata standards for data warehousing : open information model vs. common warehouse metadata,"thomas vetterli , anca vaduva , martin staudt",acm sigmod record,2000
Yes,2121,1893,1,2121,an axiomatic model of dynamic schema evolution in objectbase systems,"m. tamer özsu , randal j. peters",acm trans . database syst .,1997,1893,an axiomatic model of dynamic schema evolution in objectbase systems,"randel j. peters , m. tamer &#214; zsu",acm transactions on database systems ( tods ),1997
No,387,650,0,387,reminiscences on influential papers,"kenneth a. ross , kyuseok shim , mary f. fernandez",sigmod record,2002,650,influential papers,ken ross,acm sigmod record,2002
Yes,908,136,1,908,a protein patent query system powered by kleisli,"jing chen , louxin zhang , limsoon wong",sigmod conference,1998,136,a protein patent query system powered by kleisli,"jing chen , limsoon wong , louxin zhang",international conference on management of data,1998
Yes,260,2020,1,260,irisnet : internet-scale resource-intensive sensor services,"amol deshpande , suman kumar nath , phillip b. gibbons , srinivasan seshan",sigmod conference,2003,2020,irisnet : internet-scale resource-intensive sensor services,"amol deshpande , suman nath , phillip b. gibbons , srinivasan seshan",international conference on management of data,2003
Yes,500,1974,1,500,a super scalar sort algorithm for risc processors,ramesh c. agarwal,sigmod conference,1996,1974,a super scalar sort algorithm for risc processors,ramesh c. agarwal,international conference on management of data,1996
Yes,2075,1765,1,2075,t2 : a customizable parallel database for multi-dimensional data,"alan sussman , anurag acharya , joel h. saltz , chialin chang",sigmod record,1998,1765,t2 : a customizable parallel database for multi-dimensional data,"chialin chang , anurag acharya , alan sussman , joel saltz",acm sigmod record,1998
Yes,1166,1591,1,1166,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","king-ip lin , christos faloutsos",sigmod conference,1995,1591,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","christos faloutsos , king-ip lin",international conference on management of data,1995
Yes,75,719,1,75,rainbow : mapping-driven xquery processing system,"mukesh mulchandani , elke a. rundensteiner , xin zhang , brian murphy , steffen christ",sigmod conference,2002,719,rainbow : mapping-driven xquery processing system,"xin zhang , mukesh mulchandani , steffen christ , brian murphy , elke a. rundensteiner",international conference on management of data,2002
No,2206,720,0,2206,middle-tier database caching for e-business,"hamid pirahesh , c. mohan , jeffrey f. naughton , sailesh krishnamurthy , honguk woo , qiong luo , bruce g. lindsay",sigmod conference,2002,720,dbcache : database caching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002
Yes,1270,766,1,1270,data streams : fresh current or stagnant backwater ? ( panel ),"joseph m. hellerstein , jennifer widom",sigmod conference,2002,766,data streams : fresh current or stagnant backwater ? ( panel ),"joseph m. hellerstein , jennifer widom",international conference on management of data,2002
Yes,196,712,1,196,cougar : the network is the database,"wai fu fung , david sun , johannes gehrke",sigmod conference,2002,712,cougar : the network is the database,"wai fu fung , david sun , johannes gehrke",international conference on management of data,2002
Yes,859,716,1,859,visual coko : a debugger for query optimizer development,"daniel j. abadi , mitch cherniack",sigmod conference,2002,716,visual coko : a debugger for query optimizer development,"daniel j. abadi , mitch cherniack",international conference on management of data,2002
No,726,650,0,726,reminiscences on influential papers,"kenneth a. ross , anastassia ailamaki , alfred v. aho",sigmod record,2002,650,influential papers,ken ross,acm sigmod record,2002
Yes,1464,2068,1,1464,xml schema,"jim melton , charles e. campbell , andrew eisenberg",sigmod record,2003,2068,xml schema,"charles e. campbell , andrew eisenberg , jim melton",acm sigmod record,2003
Yes,1286,146,1,1286,user-oriented smart-cache for the web : what you seek is what you get !,"arnaud sahuguet , raman chandrasekar , zoé lacroix",sigmod conference,1998,146,user-oriented smart-cache for the web : what you seek is what you get !,"zo &#233; lacroix , arnaud sahuguet , raman chandrasekar",international conference on management of data,1998
Yes,40,1558,1,40,why decision support fails and how to fix it,"kevin strehlo , ralph kimball",sigmod record,1995,1558,why decision support fails and how to fix it,"ralph kimball , kevin strehlo",acm sigmod record,1995
Yes,2529,1568,1,2529,transaction chopping : algorithms and performance studies,"dennis shasha , eric simon , patrick valduriez , françois llirbat",acm trans . database syst .,1995,1568,transaction chopping : algorithms and performance studies,"dennis shasha , francois llirbat , eric simon , patrick valduriez",acm transactions on database systems ( tods ),1995
Yes,1209,822,1,1209,on efficiently implementing schemasql on an sql database system,"fereidoon sadri , laks v. s. lakshmanan , subbu n. subramanian",vldb,1999,822,on efficiently implementing schemasql on an sql database system,"laks v. s. lakshmanan , fereidoon sadri , subbu n. subramanian",very large data bases,1999
Yes,1974,468,1,1974,iceberg-cube computation with pc clusters,"yu yin , raymond t. ng , alan s. wagner",sigmod conference,2001,468,iceberg-cube computation with pc clusters,"raymond t. ng , alan wagner , yu yin",international conference on management of data,2001
Yes,1149,155,1,1149,microsoft index tuning wizard for sql server 7.0,"surajit chaudhuri , vivek r. narasayya",sigmod conference,1998,155,microsoft index turning wizard for sql server 7.0,"surajit chaudhuri , vivek narasayya",international conference on management of data,1998
Yes,1526,1770,1,1526,unbundling active functionality,"hans fritschi , arne koschel , günter von bültzingsloewen , stella gatziu",sigmod record,1998,1770,unbundling active functionality,"stella gatziu , arne koschel , g &#252; nter von b &#252; ltzingsloewen , hans fritschi",acm sigmod record,1998
Yes,496,177,1,496,"high-dimensional index structures , database support for next decade 's applications ( tutorial )","daniel a. keim , stefan berchtold",sigmod conference,1998,177,high-dimensional index structures database support for next decade 's applications ( tutorial ),"stefan berchtold , daniel a. keim",international conference on management of data,1998
Yes,2224,1758,1,2224,lore : a database management system for semistructured data,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",sigmod record,1997,1758,lore : a database management system for semistructured data,"jason mchugh , serge abiteboul , roy goldman , dallas quass , jennifer widom",acm sigmod record,1997
No,726,546,0,726,reminiscences on influential papers,"kenneth a. ross , anastassia ailamaki , alfred v. aho",sigmod record,2002,546,influential papers,ken ross,acm sigmod record,2001
Yes,1599,1524,1,1599,design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ),"stefan deßloch , joachim thomas , nelson mendonça mattos",sigmod conference,1995,1524,design and implementation of advanced knowledge processing in the kbms krisys,"j. thomas , s. de &#223; loch , n. mattos",international conference on management of data,1995
No,926,74,0,926,an extensible compressor for xml data,"dan suciu , hartmut liefke",sigmod record,2000,74,xmill : an efficient compressor for xml data,"hartmut liefke , dan suciu",international conference on management of data,2000
Yes,1306,2216,1,1306,"the sensor spectrum : technology , trends , and requirements","samuel madden , wei hong , joseph m. hellerstein",sigmod record,2003,2216,"the sensor spectrum : technology , trends , and requirements","joseph m. hellerstein , wei hong , samuel r. madden",acm sigmod record,2003
Yes,1901,1867,1,1901,geominer : a system prototype for spatial data mining,"jiawei han , nebojsa stefanovic , krzysztof koperski",sigmod conference,1997,1867,geominer : a system prototype for spatial data mining,"jaiwei han , krzysztof koperski , nebojsa stefanovic",international conference on management of data,1997
Yes,2273,419,1,2273,on effective multi-dimensional indexing for strings,"nick koudas , h. v. jagadish , divesh srivastava",sigmod conference,2000,419,on effective multi-dimensional indexing for strings,"h. v. jagadish , nick koudas , divesh srivastava",international conference on management of data,2000
Yes,2324,1803,1,2324,an alternative storage organization for rolap aggregate views based on cubetrees,"yannis kotidis , nick roussopoulos",sigmod conference,1998,1803,an alternative storage organization for rolap aggregate views based on cubetrees,"yannis kotidis , nick roussopoulos",international conference on management of data,1998
Yes,970,1850,1,970,"object-relational database systems : principles , products , and challenges ( tutorial )","michael j. carey , anil nori , nelson mendonça mattos",sigmod conference,1997,1850,"object-relational database systems ( tutorial ) : principles , products and challenges","michael j. carey , nelson m. mattos , anil k. nori",international conference on management of data,1997
No,2229,328,0,2229,"data mining using two-dimensional optimized accociation rules : scheme , algorithms , and visualization","shinichi morishita , yasuhiko morimoto , takeshi tokuyama , takeshi fukuda",sigmod conference,1996,328,data mining with optimized two-dimensional association rules,"takeshi fukuda , yasuhiko morimoto , shimichi morishita , takeshi tokuyama",acm transactions on database systems ( tods ),2001
Yes,577,2087,1,577,d ( k ) - index : an adaptive structural summary for graph-structured data,"chen qun , andrew lim , kian win ong",sigmod conference,2003,2087,d ( k ) - index : an adaptive structural summary for graph-structured data,"qun chen , andrew lim , kian win ong",international conference on management of data,2003
Yes,1301,764,1,1301,xbase : making your gigabyte disk queriable,"jianhua lv , yubin bao , hongjun lu , ge yu , guoren wang , yaxin yu",sigmod conference,2002,764,xbase : making your gigabyte disk queriable,"hongjun lu , guoren wang , ge yu , yubin bao , jianhua lv , yaxin yu",international conference on management of data,2002
Yes,2028,556,1,2028,detection and classification of intrusions and faults using sequences of system calls,"joão b. d. cabrera , raman k. mehra , lundy m. lewis",sigmod record,2001,556,detection and classification of intrusions and faults using sequences of system calls,"jo &#227; o b. d. cabrera , lundy lewis , raman k. mehra",acm sigmod record,2001
Yes,1146,5,1,1146,the cornell jaguar system : adding mobility to predator,"zhiyuan chen , daniel mahashin , victor cheng , kyle buza , tobias mayr , hubert siu , randolph chung , ivan oprencak , philippe bonnet , takako m. hickey , praveen seshadri , ryan kennedy",sigmod conference,1999,5,the cornell jaguar project : adding mobility to predator,"phillippe bonnet , kyle buza , zhiyuan chan , victor cheng , randolph chung , takako hickey , ryan kennedy , daniel mahashin , tobias mayr , ivan oprencak , praveen seshadri , hubert siu",international conference on management of data,1999
Yes,14,2106,1,14,approximate query mapping : accounting for translation closeness,"hector garcia-molina , kevin chen-chuan chang",vldb j.,2001,2106,approximate query mapping : accounting for translation closeness,"kevin chen-chuan chang , h &#233; ctor garc &#237; a-molina",the vldb journal -- the international journal on very large data bases,2001
Yes,1019,629,1,1019,the software information base : a server for reuse,"panos constantopoulos , yannis vassiliou , matthias jarke , john mylopoulos",vldb j.,1995,629,the software information base : a server for reuse,"panos constantopoulos , matthias jarke , john mylopoulos , yannis vassiliou",the vldb journal -- the international journal on very large data bases,1995
Yes,1469,465,1,1469,report on the fourth international conference on flexible query answering systems,"gabriella pasi , amihai motro , patrick bosc",sigmod record,2001,465,report on the fourth international conference on flexible query answering systems ( fqas 2000 ),"patrick bosc , amihai motro , gabriella pasi",acm sigmod record,2001
Yes,1289,2212,1,1289,"review of spatial databases with application to gis by philippe rigaux , michel scholl , and agnes voisard . morgan kaufmann 2002",nancy wiegand,sigmod record,2003,2212,"review of spatial databases with application to gis by philippe rigaux , michel scholl , and agnes voisard . morgan kaufmann 2002 .",nancy wiegand,acm sigmod record,2003
Yes,173,1895,1,173,"in reply to domains , relations and religious wars",hugh darwen,sigmod record,1996,1895,"in reply to domains , relations and religious wars",hugh darwen,acm sigmod record,1996
Yes,2030,2208,1,2030,review of web caching and replication by michael rabinovich and oliver spatscheck . addison wesley 2002,"qiang wang , brian d. davison",sigmod record,2003,2208,review of web caching and replication by michael rabinovich and oliver spatscheck . addison wesley 2002 .,"qiang wang , brian d. davison",acm sigmod record,2003
Yes,957,2101,1,957,guest editorial,"kyu-young whang , gunter schlageter , amr el abbadi",vldb j.,2001,2101,guest editorial,"amr el abbadi , gunter schlageter , kyu-young whang",the vldb journal -- the international journal on very large data bases,2001
Yes,762,2082,1,762,winnowing : local algorithms for document fingerprinting,"alexander aiken , daniel shawcross wilkerson , saul schleimer",sigmod conference,2003,2082,winnowing : local algorithms for document fingerprinting,"saul schleimer , daniel s. wilkerson , alex aiken",international conference on management of data,2003
Yes,23,1149,1,23,supporting periodic authorizations and temporal reasoning in database access control,"elena ferrari , pierangela samarati , claudio bettini , elisa bertino",vldb,1996,1149,supporting periodic authorizations and temporal reasoning in database access control,"elisa bertino , claudio bettini , elena ferrari , pierangela samarati",very large data bases,1996
Yes,329,1251,1,329,the oodb path-method generator ( pmg ) using access weights and precomputed access relevance,"james geller , ashish mehta , erich j. neuhold , yehoshua perl",vldb j.,1998,1251,the oodb path-method generator ( pmg ) using access weights and precomputed access relevance,"ashish mehta , james geller , yehoshua perl , erich neuhold",the vldb journal -- the international journal on very large data bases,1998
Yes,384,140,1,384,multimediaminer : a system prototype for multimedia data mining,"jenny chiang , ze-nian li , osmar r. zaïane , sonny h. chee , jiawei han",sigmod conference,1998,140,multimediaminer : a system prototype for multimedia data mining,"osmar r. za &#239; ane , jiawei han , ze-nian li , sonny h. chee , jenny y. chiang",international conference on management of data,1998
Yes,129,1662,1,129,hodfa : an architectural framework for homogenizing heterogeneous legacy database,"qing li , kamalakar karlapalem , chung-dak shum",sigmod record,1995,1662,hodfa : an architectural framework for homogenizing heterogeneous legacy databases,"kamalakar karlapalem , qing li , chung-dak shum",acm sigmod record,1995
Yes,343,293,1,343,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,293,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",international conference on management of data,2001
Yes,1187,811,1,1187,relational databases for querying xml documents : limitations and opportunities,"jeffrey f. naughton , kristin tufte , chun zhang , gang he , david j. dewitt , jayavel shanmugasundaram",vldb,1999,811,relational databases for querying xml documents : limitations and opportunities,"jayavel shanmugasundaram , kristin tufte , chun zhang , gang he , david j. dewitt , jeffrey f. naughton",very large data bases,1999
Yes,750,411,1,750,"i3 : intelligent , interactive investigaton of olap data cubes","sunita sarawagi , gayatri sathe",sigmod conference,2000,411,"i3 : intelligent , interactive investigation of olap data cubes","sunita sarawagi , gayatri sathe",international conference on management of data,2000
Yes,1608,247,1,1608,sonar : system for optimized numeric associationrules,"takeshi tokuyama , takeshi fukuda , yasuhiko morimoto , shinichi morishita",sigmod conference,1996,247,sonar : system for optimized numeric association rules,"takeshi fukuda , yasuhiko morimoto , shinichi morishita , takeshi tokuyama",international conference on management of data,1996
No,62,2100,0,62,picodmbs : scaling down database techniques for the smartcard,"luc bouganim , patrick valduriez , philippe pucheral , christophe bobineau",vldb,2000,2100,picodbms : scaling down database techniques for the smartcard,"philippe pucheral , luc bouganim , patrick valduriez , christophe bobineau",the vldb journal -- the international journal on very large data bases,2001
No,942,745,0,942,book review column,karl aberer,sigmod record,2002,745,book reviews,karl aberer,acm sigmod record,2002
Yes,513,1717,1,513,the effectiveness of gloss for the text database discovery problem,"luis gravano , anthony tomasic , hector garcia-molina",sigmod conference,1994,1717,the effectiveness of gioss for the text database discovery problem,"luis gravano , h &#233; ctor garc &#237; a-molina , anthony tomasic",international conference on management of data,1994
No,23,217,0,23,supporting periodic authorizations and temporal reasoning in database access control,"elena ferrari , pierangela samarati , claudio bettini , elisa bertino",vldb,1996,217,an access control model supporting periodicity constraints and temporal reasoning,"elisa bertino , claudio bettini , elena ferrari , pierangela samarati",acm transactions on database systems ( tods ),1998
Yes,1714,1270,1,1714,exploiting early sorting and early partitioning for decisionsupport query processing,"jens claußen , christian wiesner , donald kossmann , alfons kemper",vldb j.,2000,1270,exploiting early sorting and early partitioning for decision support query processing,"j. claussen , a. kemper , d. kossmann , c. wiesner",the vldb journal -- the international journal on very large data bases,2000
Yes,188,749,1,188,cluster validity methods : part i,"michalis vazirgiannis , yannis batistakis , maria halkidi",sigmod record,2002,749,cluster validity methods : part i,"maria halkidi , yannis batistakis , michalis vazirgiannis",acm sigmod record,2002
Yes,2318,1512,1,2318,semantic assumptions and query evaluation in temporal databases,"sushil jajodia , xiaoyang sean wang , elisa bertino , claudio bettini",sigmod conference,1995,1512,semantic assumptions and query evaluation in temporal databases,"claudio bettini , x. sean wang , elisa bertino , sushil jajodia",international conference on management of data,1995
No,1160,226,0,1160,reminiscences on influential papers,"z. meral özsoyoglu , philip s. yu , nick roussopoulos , krithi ramamritham , alberto o. mendelzon , richard t. snodgrass , laura m. haas , jennifer widom , jan paredaens",sigmod record,1998,226,reminiscences on influential papers,richard snodgrass,acm sigmod record,1998
No,705,619,0,705,book review column,karl aberer,sigmod record,2002,619,book reviews,karl aberer,acm sigmod record,2002
Yes,2115,190,1,2115,on parallel processing of aggregate and scalar functions in object-relational dbms,"michael jaedicke , bernhard mitschang",sigmod conference,1998,190,on parallel processing of aggregate and scalar functions in object-relational dbms,"michael jaedicke , bernhard mitschang",international conference on management of data,1998
Yes,1435,628,1,1435,hyperfile : a data and query model for documents,"david bloom , chris clifton , hector garcia-molina",vldb j.,1995,628,hyperfile : a data and query model for documents,"chris clifton , hector garcia-molina , david bloom",the vldb journal -- the international journal on very large data bases,1995
Yes,2516,2050,1,2516,contorting high dimensional data for efficient main memory processing,"beng chin ooi , bin cui , kian-lee tan , jianwen su",sigmod conference,2003,2050,contorting high dimensional data for efficient main memory knn processing,"bin cui , beng chin ooi , jianwen su , kian-lee tan",international conference on management of data,2003
Yes,1204,1192,1,1204,semantic and schematic similarities between database objects : a context-based approach,"vipul kashyap , amit p. sheth",vldb j.,1996,1192,semantic and schematic similarities between database objects : a context-based approach,"vipul kashyap , amit sheth",the vldb journal -- the international journal on very large data bases,1996
Yes,236,1714,1,236,combinatorial pattern discovery for scientific data : some preliminary results,"kaizhong zhang , jason tsong-li wang , bruce a. shapiro , thomas g. marr , gung-wei chirn , dennis shasha",sigmod conference,1994,1714,combinatorial pattern discovery for scientific data : some preliminary results,"jason tsong-li wang , gung-wei chirn , thomas g. marr , bruce shapiro , dennis shasha , kaizhong zhang",international conference on management of data,1994
No,899,1852,0,899,devise : integrated querying and visualization of large datasets,"miron livny , raghu ramakrishnan , donko donjerkovic , shilpa lawande , jussi myllymaki , guangshun chen , r. kent wenger , kevin s. beyer",sigmod conference,1997,1852,devise ( demo abstract ) : integrated querying and visual exploration of large datasets,"m. livny , r. ramakrishnan , k. beyer , g. chen , d. donjerkovic , s. lawande , j. myllymaki , k. wenger",international conference on management of data,1997
