label_str,ltable_id,rtable_id,label,id_x,title_x,authors_x,venue_x,year_x,id_y,title_y,authors_y,venue_y,year_y
No,1390,26,0,1390,aqua : a fast decision support systems using approximate query answers,"swarup acharya , phillip b. gibbons , viswanath poosala",vldb,1999,26,the aqua approximate query answering system,"swarup acharya , phillip b. gibbons , viswanath poosala , sridhar ramaswamy",international conference on management of data,1999
No,320,2209,0,320,coloring away communication in parallel query optimization,"rajeev motwani , waqar hasan",vldb,1995,2209,optimization algorithms for exploiting the parallelism-communication tradeoff in pipelined parallelism,"waqar hasan , rajeev motwani",very large data bases,1994
No,387,546,0,387,reminiscences on influential papers,"kenneth a. ross , kyuseok shim , mary f. fernandez",sigmod record,2002,546,influential papers,ken ross,acm sigmod record,2001
No,2043,612,0,2043,sleepers and workaholics : caching strategies in mobile environments,"daniel barbará , tomasz imielinski",sigmod conference,1994,612,sleepers and workaholics : caching strategies in mobile environments ( extended version ),"daniel barbar &#225; , tomasz imieli &#324; ski",the vldb journal -- the international journal on very large data bases,1995
No,1160,226,0,1160,reminiscences on influential papers,"z. meral özsoyoglu , philip s. yu , nick roussopoulos , krithi ramamritham , alberto o. mendelzon , richard t. snodgrass , laura m. haas , jennifer widom , jan paredaens",sigmod record,1998,226,reminiscences on influential papers,richard snodgrass,acm sigmod record,1998
No,2404,1157,0,2404,a database model for object dynamics,"mike p. papazoglou , bernd j. krämer",vldb j.,1997,1157,erratum-a database model for object dynamics,"m. p. papazoglou , b. j. kr &#228; mer",the vldb journal -- the international journal on very large data bases,1997
No,1032,1221,0,1032,"ratio rules : a new paradigm for fast , quantifiable data mining","yannis kotidis , christos faloutsos , flip korn , alexandros labrinidis",vldb,1998,1221,quantifiable data mining using ratio rules,"flip korn , alexandros labrinidis , yannis kotidis , christos faloutsos",the vldb journal -- the international journal on very large data bases,2000
No,924,2111,0,924,user-adaptive exploration of multidimensional data,sunita sarawagi,vldb,2000,2111,user-cognizant multidimensional analysis,sunita sarawagi,the vldb journal -- the international journal on very large data bases,2001
No,304,547,0,304,reminiscences on influential papers,"per-åke larson , luis gravano , stefano ceri , leonid libkin , tova milo , kenneth a. ross",sigmod record,2001,547,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2001
No,2257,520,0,2257,industry perspectives,leonard j. seligman,sigmod record,1997,520,industry perspectives,len seligman,acm sigmod record,2002
No,2308,2104,0,2308,approximate query processing using wavelets,"kyuseok shim , kaushik chakrabarti , minos n. garofalakis , rajeev rastogi",vldb,2000,2104,approximate query processing using wavelets,"kaushik chakrabarti , minos garofalakis , rajeev rastogi , kyuseok shim",the vldb journal -- the international journal on very large data bases,2001
No,304,564,0,304,reminiscences on influential papers,"per-åke larson , luis gravano , stefano ceri , leonid libkin , tova milo , kenneth a. ross",sigmod record,2001,564,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2000
No,907,226,0,907,reminiscences on influential papers,richard t. snodgrass,sigmod record,1999,226,reminiscences on influential papers,richard snodgrass,acm sigmod record,1998
No,1698,979,0,1698,the active multisync controller of the cubetree storage organization,"yannis sismanis , yannis kotidis , nick roussopoulos",sigmod conference,1999,979,the cubetree storage organization,"nick roussopoulos , yannis kotidis",very large data bases,1998
No,263,1269,0,263,online dynamic reordering for interactive data processing,"bhaskaran raman , joseph m. hellerstein , vijayshankar raman",vldb,1999,1269,online dynamic reordering,"vijayshankar raman , bhaskaran raman , joseph m. hellerstein",the vldb journal -- the international journal on very large data bases,2000
No,1866,1900,0,1866,databases and visualization,daniel a. keim,sigmod conference,1996,1900,pixel-oriented database visualizations,daniel a. keim,acm sigmod record,1996
No,688,1862,0,688,strudel : a web-site management system,"alon y. levy , mary f. fernandez , jaewoo kang , daniela florescu , dan suciu",sigmod conference,1997,1862,a query language for a web-site management system,"mary fernandez , daniela florescu , alon levy , dan suciu",acm sigmod record,1997
No,1234,1676,0,1234,xsb as an efficient deductive database engine,"david scott warren , konstantinos f. sagonas , terrance swift",sigmod conference,1994,1676,xsb as a deductive database,"konstantinos sagonas , terrance swift , david s. warren",international conference on management of data,1994
No,2250,901,0,2250,xpath processing in a nutshell,"reinhard pichler , christoph koch , georg gottlob",sigmod record,2003,901,xpath processing in a nutshell,"georg gottlob , christoph koch , reinhard pichler",acm sigmod record,2003
No,653,924,0,653,reminiscences on influential papers,"jun rao , kenneth a. ross , johannes gehrke",sigmod record,2003,924,influential papers,ken ross,acm sigmod record,2003
No,1946,637,0,1946,"title , preface to the special issue on persistent object systems",?,vldb j.,1995,637,orthogonally persistent object systems,"malcolm atkinson , ronald morrison",the vldb journal -- the international journal on very large data bases,1995
No,2285,43,0,2285,mid-tier caching : the timesten approach,times-ten team,sigmod conference,2002,43,in-memory data management for consumer transactions the timesten approach,corporate timesten team,international conference on management of data,1999
No,1400,2264,0,1400,a system for watermarking relational databases,"peter j. haas , rakesh agrawal , jerry kiernan",sigmod conference,2003,2264,"watermarking relational data : framework , algorithms and analysis","rakesh agrawal , peter j. haas , jerry kiernan",the vldb journal -- the international journal on very large data bases,2003
No,1757,1923,0,1757,using formal methods to reason about semantics-based decompositions of transactions,"paul ammann , indrakshi ray , sushil jajodia",vldb,1995,1923,applying formal methods to semantic-based decomposition of transactions,"paul ammann , sushil jajodia , indrakshi ray",acm transactions on database systems ( tods ),1997
No,2219,149,0,2219,integration of heterogeneous databases without common domains using queries based on textual similarity,william w. cohen,sigmod conference,1998,149,providing database-like access to the web using queries based on textual similarity,william w. cohen,international conference on management of data,1998
No,1438,1574,0,1438,implementing deletion in b + - trees,jan jannink,sigmod record,1995,1574,optimizing jan jannink 's implementation of b + - tree deletion,"r. maelbrancke , h. olivi &#233;",acm sigmod record,1995
No,2058,1247,0,2058,caching strategies for data-intensive web sites,"khaled yagoub , patrick valduriez , valérie issarny , daniela florescu",vldb,2000,1247,building and customizing data-intensive web sites using weave,"khaled yagoub , daniela florescu , val &#233; rie issarny , patrick valduriez",very large data bases,2000
No,705,619,0,705,book review column,karl aberer,sigmod record,2002,619,book reviews,karl aberer,acm sigmod record,2002
No,942,598,0,942,book review column,karl aberer,sigmod record,2002,598,book review column,karl aberer,acm sigmod record,2001
No,142,1866,0,142,catching the boat with strudel : experiences with a web-site management system,"jaewoo kang , dan suciu , alon y. levy , daniela florescu , mary f. fernandez",sigmod conference,1998,1866,strudel : a web site management system,"mary fernandez , daniela florescu , jaewoo kang , alon levy , dan suciu",international conference on management of data,1997
No,200,2196,0,200,the tpr * - tree : an optimized spatio-temporal access method for predictive queries,"dimitris papadias , jimeng sun , yufei tao",vldb,2003,2196,analysis of predictive spatio-temporal queries,"yufei tao , jimeng sun , dimitris papadias",acm transactions on database systems ( tods ),2003
No,942,619,0,942,book review column,karl aberer,sigmod record,2002,619,book reviews,karl aberer,acm sigmod record,2002
No,2366,2008,0,2366,phrase matching in xml,"sihem amer-yahia , mary f. fernandez , yu xu , divesh srivastava",vldb,2003,2008,pix : exact and approximate phrase matching in xml,"sihem amer-yahia , mary fern &#225; ndez , divesh srivastava , yu xu",international conference on management of data,2003
No,2119,1182,0,2119,garbage collection in object oriented databases using transactional cyclic reference counting,"s. sudarshan , prasan roy , abraham silberschatz , s. seshadri , srinivas ashwin",vldb,1997,1182,garbage collection in object-oriented databases using transactional cyclic reference counting,"p. roy , s. seshadri , a. silberschatz , s. sudarshan , s. ashwin",the vldb journal -- the international journal on very large data bases,1998
No,1442,2020,0,1442,irisnet : an architecture for internet-scale sensing services,"phillip b. gibbons , suman nath , amol deshpande , srinivasan seshan , brad karp , yan ke",vldb,2003,2020,irisnet : internet-scale resource-intensive sensor services,"amol deshpande , suman nath , phillip b. gibbons , srinivasan seshan",international conference on management of data,2003
No,786,723,0,786,dbcache : database caching for web application servers,"sailesh krishnamurthy , c. mohan , larry brown , hamid pirahesh , mehmet altinel , honguk woo , qiong luo , bruce g. lindsay",sigmod conference,2002,723,middle-tier database caching for e-business,"qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , honguk woo , bruce g. lindsay , jeffrey f. naughton",international conference on management of data,2002
No,2588,241,0,2588,a content-based multimedia server for massively parallel architectures,"c. watson , g. linderman , euthimios panagos , t. walters , ion tim ieong , alexandros biliris , j. wang , s. choo , david schrader , p. colin , william o'connell , grace au",sigmod conference,1996,241,prospector : a content-based multimedia server for massively parallel architectures,"s. choo , w. o'connell , g. linerman , h. chen , k. ganapathy , a. biliris , e. panagos , d. schrader",international conference on management of data,1996
No,2602,246,0,2602,metu interoperable database system,"ebru kilic , pinar koksal , cem evrendilek , ugur halici , sema mancuhan , n. kesim , asuman dogac , cevdet dengi , sena nural , gökhan özhan , fatma ozcan , ismailcem budak arpinar",sigmod record,1995,246,metu interoperable database system,"asuman dogac , ugur halici , ebru kilic , gokhan ozhan , fatma ozcan , sena nural , cevdet dengi , sema mancuhan , budak arpinar , pinar koksal , cem evrendilek",international conference on management of data,1996
No,839,1225,0,839,secure buffering in firm real-time database systems,"binto george , jayant r. haritsa",vldb,1998,1225,secure buffering in firm real-time database systems,"binto george , jayant r. haritsa",the vldb journal -- the international journal on very large data bases,2000
No,2578,1913,0,2578,data warehousing and olap for decision support ( tutorial ),"surajit chaudhuri , umeshwar dayal",sigmod conference,1997,1913,an overview of data warehousing and olap technology,"surajit chaudhuri , umeshwar dayal",acm sigmod record,1997
