label_str,ltable_id,rtable_id,label,id_x,title_x,authors_x,venue_x,year_x,id_y,title_y,authors_y,venue_y,year_y
Yes,994,48069,1,994,a consensus glossary of temporal database concepts sigmod record,"c jensen , j clifford , r elmasri , s gadia , p hayes , s jajodia",,1994.0,48069,"a consensus glossary of temporal database concepts acm sigmod record , 1994.0",c dyreson,,
Yes,690,26049,1,690,"independence is good : dependency-based histogram synopses for high-dimensional data a deshpande , m garofalakis , r rastogi",,sigmod conference,2001.0,26049,rr independence is good : dependency-based histogram synopses for high-dimensional data,"a deshpande , mn garofalakis",proc . 2001 acm sigmod intl. conf . managment of,
Yes,191,40936,1,191,"career-enhancing services at sigmod online a labrinidis , a mendelzon sigmod record",,,2001.0,40936,"career-enhancing services at sigmod online a labrinidis , ao mendelzon sigmod record ,",,,2001.0
Yes,1138,3387,1,1138,"dimensionality reduction for similarity searching in dynamic databases k kanth , d agrawal , a singh 1998",,sigmod conference,,3387,"dimensionality reduction for similarity searching in dynamic databases rk kv , d agrawal , a el abbadi , a singh university of california at santa barbara , santa barbara , ca ,",,,
Yes,1777,37391,1,1777,"managing memory for real-time queries h pang , m carey , m livny sigmod conference 1994",,,,37391,"managing memory for real-time queries hh pang , mj carey , m livny proceedings of the 1994 acm sigmod international conference & hellip ; , 1994.0",,,
Yes,2551,48799,1,2551,characterization of database access pattern for analytic prediction of buffer hit probability 1995,"a dan , p yu , j chung",vldb j.,,48799,"characterization of database access pattern for analytic prediction of buffer hit probability a dan , ps yu , jy chung",,"the vldb journal the international journal on very large & hellip ; ,",1995.0
Yes,935,2308,1,935,"searching in metric spaces with user-defined and approximate distances p ciaccia , m patella acm trans . database syst .",,,2002.0,2308,"searching in metric spaces with user-defined and approximate distances acm transactions on database systems , 2002.0","p ciaccia , m patella",,
Yes,832,35703,1,832,lh * rs : a high-availability scalable distributed data structure using reed solomon codes sigmod conference,"w litwin , t schwarz",,2000.0,35703,"lh * rsâ ?? a highly-available scalable distributed data structure acm transactions on database systems ( tods ) ,","w litwin , r moussa",,2005.0
Yes,1451,17799,1,1451,change detection in hierarchically structured information sigmod conference 1996,"s chawathe , a rajaraman , h garcia-molina , j widom",,,17799,"h. garcia-m olina , and j. widom . change detection in hierarchically structured information technical report , dept. of computer science , stanford university","s chawathe , a rajaraman",,
Yes,101,9845,1,101,"the hbp-tree : a modified hb-tree supporting concurrency , recovery and node consolidation 1995","g evangelidis , d lomet , b salzberg",vldb,,9845,"the hbpi / - tree : a modified hb-tree supporting concurrency , recovery and node consolidation","b salzberg , d lomet , g evangelidis",,
Yes,118,63910,1,118,book review column k aberer sigmod record 2002,,,,63910,"book review column l processing sigmod record , 2002.0",,,
Yes,360,18611,1,360,"stream processing of xpath queries with predicates a gupta , d suciu sigmod conference 2003",,,,18611,stream processing of xpath queries sigmod,"a gupta , d suciu",,
Yes,1774,27401,1,1774,"plan-per-tuple optimization solution - parallel execution of expensive user-defined functions f cariёo , w o'connell 1998",,vldb,,27401,plan-per-tuple optimization solution-parallel execution of expensive user-defined functions,"f carifio , woâ ?? connell",,
Yes,673,38353,1,673,snowball : a prototype system for extracting relations from large text collections 2001,"e agichtein , l gravano , j pavel , v sokolova , a voskoboynik",sigmod conference,,38353,"snowball : a prototype system for extracting relations from large text collections sigmod conference ,","e agichtein , l gravano , j pavel , v sokolova , a",,2001.0
Yes,2435,52850,1,2435,the oodb path-method generator ( pmg ) using access weights and precomputed access relevance vldb j. 1998,"a mehta , j geller , y perl , e neuhold",,,52850,the oodb path-method generator ( pmg ) using access weights and precomputed access relevance,"a mehta , j geller , y perl , e neuhold","the vldb journal the international journal on very large & hellip ; ,",1998.0
Yes,495,39799,1,495,coordinating backup/recovery and data consistency between database and file systems sigmod conference,"s bhattacharya , c mohan , k brannon , i narang , h hsiao , m subramanian",,2002.0,39799,coordinated backup and recovery between database management systems and file systems,"i narang , c mohan , k brannon , m subramanian",,
Yes,386,59342,1,386,"executing sql over encrypted data in the database-service-provider model h hacigќmќs , b iyer , c li , s mehrotra sigmod conference",,,2002.0,59342,"executing sql over encrypted data in the database-service-provider model h hacä ± gumus , b iyer , c li , s mehrotra",,"proc . of acm sigmod ,",2002.0
Yes,1249,8398,1,1249,"ubiquitous , self-tuning , scalable servers 1998",p spiro,sigmod conference,,8398,"ubiquitous , self-tuning , scalable servers",p spiro,,
Yes,936,26901,1,936,automatic discovery of language models for text databases,"j callan , m connell , a du",sigmod conference,1999.0,26901,"automatic discovery of language models for text documents j callan , m connell , a du",,"acm sigmod conference ,",
Yes,307,2509,1,307,"provision of market services for eco compliant electronic market places s arpinar , a dogac sigmod record 2000",,,,2509,"provision of market services for eco compliant electronic market places sigmod record ,","s arpinar , a dogac",,2000.0
Yes,1719,4121,1,1719,"distributing a search tree among a growing number of processors b krіll , p widmayer",,sigmod conference,1994.0,4121,"distributing a search tree among a growing number of processors sigmod conference ,","b kroell , p widmayer",,1994.0
Yes,1555,28296,1,1555,"copy detection mechanisms for digital documents s brin , j davis , h garcia-molina sigmod conference 1995",,,,28296,scam : a copy detection mechanism for digital documents,"n shivakumar , h garcia-molina",,
Yes,1503,22121,1,1503,"high level indexing of user-defined types w chen , j chow , y fuh , j grandbois , m jou , n mattos , b tran , y wang 1999",,vldb,,22121,"high level indexing of user-defined types w chen , jh chow , yc fuh , j grandbois , m jou , nm 1999.0",,"proceedings of the 25th international conference on very & hellip ; ,",
Yes,642,9292,1,642,act-net - the active database management system manifesto : a rulebase of adbms features sigmod record,,,1996.0,9292,"the active database management system manifesto : a rulebase of adbms features sigmod record ,",a consorcium,,
Yes,1115,6428,1,1115,"developing a high traffic , read-only web site sigmod conference 1998","j nauman , r suorsa",,,6428,"developing a high traffic , read-only web site","j nauman , r suorsa",,
Yes,1254,17625,1,1254,"update propagation strategies for improving the quality of data on the web a labrinidis , n roussopoulos 2001",,vldb,,17625,"update propagation strategies for improving the quality of data on the web submitted for publication , 2001.0",aln roussopoulos,,
Yes,2579,49443,1,2579,"schemasql - a language for interoperability in relational multi-database systems l lakshmanan , f sadri , i subramanian",,vldb,1996.0,49443,"schemasql-a language for querying and restructuring database systems proc . intâ ?? l conf . on very large databases ( vldbâ ?? 96 ) ,","lvs lakshmanan , f sadri , in subramanian",,
Yes,2614,24194,1,2614,"sprint : a scalable parallel classifier for data mining j shafer , r agrawal , m mehta 1996",,vldb,,24194,"a scalable parallel classier for data mining proc . 22nd international conference on vldb , mumbai , india . (","j shafer , r agrawal , m mehta",,
Yes,390,38935,1,390,apex : an adaptive path index for xml data sigmod conference 2002,"c chung , j min , k shim",,,38935,apex : an adaptive path index for xml data,"j min , c chung , k shim","proceedings of sigmod ,",
Yes,1510,23877,1,1510,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"m tamura , m kitsuregawa",vldb,1999.0,23877,"dynamic load balancing for parallel association rule mining on heterogeneous pc cluster system proceedings of the 25th international conference on very & hellip ; ,","m kitsuregawa , t tamura",,
Yes,905,39230,1,905,"effective page refresh policies for web crawlers j cho , h garcia-molina acm trans . database syst . 2003",,,,39230,"effective page refresh policies for web crawlers [ j ] cho junghoo , h garcia-molina",,"acm transactions on database systems ,",
Yes,754,31572,1,754,"tcp-d - the challenges , issues and results r bhashyam sigmod record 1996",,,,31572,"tpc-d-the challenges , issues and results sigmod record , 1996.0",r bhashyam,,
Yes,1233,23180,1,1233,a framework for implementing hypothetical queries sigmod conference,"t griffin , r hull",,1997.0,23180,a framework for implementing hypothetical queries,"t griffin , r hull",proc . of the 1997 acm sigmod intl. conference on management,
Yes,2320,261,1,2320,"probabilistic temporal databases , i : algebra acm trans . database syst .","a dekhtyar , r ross , v subrahmanian",,2001.0,261,"tata probabilistic temporal databases , i : algebra","a dekhtyar , r ross , vs subrahmanian","technical report cs-tr-3987 , department of computer science ,",
Yes,1932,50737,1,1932,high-concurrency locking in r-trees vldb 1995,"m kornacker , d banks",,,50737,high-concurrency in r-trees [ c ],"m komacker , d banks","proc 21th international conference on vldb ,",
Yes,1434,55268,1,1434,"bess : storage support for interactive visualization systems a biliris , t funkhouser , w o'connell , e panagos",,sigmod conference,1996.0,55268,bess : storage support for interactive visualization systems - group of 4 & raquo ;,"a biliris , ta funkhouser , wo ` connell , e panagos","proceedings of the 1996 acm sigmod international conference & hellip ; ,",1996.0
Yes,775,25702,1,775,"designing and mining multi-terabyte astronomy archives : the sloan digital sky survey a szalay , p kunszt , a thakar , j gray , d slutz",,sigmod conference,2000.0,25702,designing and mining multi-terabyte astronomy archives : the sloan digital sky survey .,"rj brunner , j gray , p kunszt , d slutz , as szalay ,",,
Yes,2212,18910,1,2212,streaming queries over streaming data 2002,"s chandrasekaran , m franklin",vldb,,18910,"streaming queries over streaming data s chandrasekaran , mj franklin",,"vldb ,",2002.0
Yes,1990,63465,1,1990,"semantic data caching and replacement s dar , m franklin , b jѓnsson , d srivastava , m tan 1996",,vldb,,63465,"ã ? . ; srivastava , d. ; tan , m. : semantic data caching and replacement proceedings of 22th international conference on very large & hellip ; ,","s dar , mj franklin , b jã ³ nsson",,
Yes,1332,2838,1,1332,"devise : integrated querying and visualization of large datasets m livny , r ramakrishnan , k beyer , g chen , d donjerkovic , s lawande , j myllymaki , r wenger",,sigmod conference,1997.0,2838,"de-vise : integrated querying and visualization of large datasets m livny , r ramakrishnan , ks beyer , g chen , d",,proc acm sigmod intl conf on management of,
Yes,1454,7905,1,1454,a query language and optimization techniques for unstructured data sigmod conference 1996,"p buneman , s davidson , g hillebrand , d suciu",,,7905,"a query language and optimization techniques for unstructured data . university of pennsylvania , p buneman , s davidson , g hillebrand , d suciu technical report ms-cis 96-09 ,",,,
Yes,141,14825,1,141,"semantic integration in heterogeneous databases using neural networks w li , c clifton vldb",,,1994.0,14825,"semantic integration in heterogeneous databases using neural networks vldb ,","ws li , c clifton",,1994.0
Yes,1534,12241,1,1534,"implementing data cubes efficiently v harinarayan , a rajaraman , j ullman 1996",,sigmod conference,,12241,"implementing data cubes e-ciently v harinarayan , a rajaraman , jd ullman",,"proceedings of the fifteenth acm sigact-sigmod-sigart & hellip ; ,",
Yes,501,9519,1,501,"a monte carlo algorithm for fast projective clustering c procopiuc , m jones , p agarwal , t murali sigmod conference",,,2002.0,9519,"a monte carlo algorithm for fast projective clustering cm procopiuc sigmod conference ,",,,2002.0
Yes,2490,11180,1,2490,"a survey of approaches to automatic schema matching e rahm , p bernstein 2001",,vldb j.,,11180,"a survey of approaches to automatic schema mapping the vldb journal ,","e rahm , pa bernstein",,
Yes,1912,30105,1,1912,m-tree : an efficient access method for similarity search in metric spaces 1997,"p ciaccia , m patella , p zezula",vldb,,30105,"zezula pm-tree : an efficient access method for similarity search in metric spaces [ c ] proc of vldb ,","p ciaccia , m patella",,
Yes,136,9299,1,136,query optimization by predicate move-around vldb 1994,"a levy , i mumick , y sagiv",,,9299,"query optimizationby predicatemove-around proc . 20th international conference on very large data bases & hellip ; ,","ay levy , is mumick , y sagiv",,
Yes,17,44402,1,17,"managing intra-operator parallelism in parallel database systems m mehta , d dewitt vldb",,,1995.0,44402,"managing intra-operator parallelism in parallel database systems , in `` proc 21st conference on very large databases ( vldb &#39; 95 ) ,","m mehta , dj dewitt",,
Yes,1592,56204,1,1592,"optimal histograms with quality guarantees h jagadish , n koudas , s muthukrishnan , v poosala , k sevcik , t suel",,vldb,1998.0,56204,"optimal histograms with quality guarantees smvpk sevcik , hv jagadish , n koudas , t suel proc . of acm sigmod conf ,",,,
Yes,1807,49477,1,1807,fast nearest neighbor search in medical image databases,"f korn , n sidiropoulos , c faloutsos , e siegel , z protopapas",vldb,1996.0,49477,"siegel . e & and protopapas . z. ( 1996 ) . fast nearest-neighbor search in medical image databases p korn , n sidiropoulos , c faloutsos",,proceedings of 22 thinternational conference on very large,
Yes,1403,18587,1,1403,"lessons from wall street : case studies in configuration , tuning , and distribution ( tutorial ) 1997",,,,18587,"lessons from wall street : case studies in configuration , tuning , and distribution 1997.0",d shasha,"proceedings of the 1997 acm sigmod international conference & hellip ; ,",
Yes,1110,35462,1,1110,a sequential pattern query language for supporting instant data mining for e-services,"r sadri , c zaniolo , a zarkesh , j adibi",vldb,2001.0,35462,"a sequential pattern query language for supporting instant data mining for e-services r sadri , c zaniolo , am zarkesh , j adibi",,"& hellip ; international conference on very large data bases table of & hellip ; ,",2001.0
Yes,1037,24364,1,1037,roadrunner : towards automatic data extraction from large web sites,"v crescenzi , g mecca , p merialdo",vldb,2001.0,24364,"roadrunner : towards automatic data extraction from large web sites g mecca , v crescenzi , p merialdo proceedings of the 27th very large databases conference , & hellip ; ,",,,
Yes,2058,31220,1,2058,from focused crawling to expert information : an application framework for web exploration and portal generation vldb 2003,"s sizov , j graupmann , m theobald",,,31220,"from focused crawling to expert information : an application framework for web exploration and portal s sizov , j graupmann , m theobald proceedings of the international conference on very large & hellip ; , 2003.0",,,
Yes,1190,28866,1,1190,"efficient filtering of xml documents for selective dissemination of information m altinel , m franklin",,vldb,2000.0,28866,"efficient filtering of xml documents forselective dissemination of information m altinel , m franklin proc . the 26th intâ ?? l conf . on very large data bases",,,
Yes,609,26246,1,609,unbundling active functionality 1998,"s gatziu , a koschel , g bќltzingsloewen , h fritschi",sigmod record,,26246,"unbundling active functionality s gatziu , a koschel , h fritschi",,"sigmod record ,",1998.0
Yes,2107,10139,1,2107,"composing mappings among data sources j madhavan , a halevy vldb 2003",,,,10139,"composing mappings among data sources proceedings of the conference on very large databases , & hellip ; ,","a halevy , j madhavan",,
Yes,921,3143,1,921,"tsql2 language specification r snodgrass , i ahn , g ariav , d batory , j clifford , c dyreson , r elmasri , f grandi , c jensen , w kфfer , n kline , k kulkarni , t leung , n lorentzos , j roddick , a segev , m soo , s sripada sigmod record",,,1994.0,3143,"tsql2 language specification acm sigmod record ,",rt snodgrass,,1994.0
Yes,1141,48725,1,1141,cost based query scrambling for initial delays sigmod conference,"t urhan , m franklin , l amsaleg",,1998.0,48725,cost based query scrambling for initial delays 1998.0,", mj franklin","sigmod conference ,",
Yes,589,10611,1,589,"algebraic change propagation for semijoin and outerjoin queries t griffin , b kumar 1998",,sigmod record,,10611,algebraic change propagation for semijoin and outerjoin queries .,acms anthology,"sigmod record ,",1998.0
Yes,1707,28069,1,1707,"energy efficient indexing on air t imielinski , s viswanathan , b badrinath 1994",,sigmod conference,,28069,"energy efficient indexing on air t imiehnski , s viswanathan , br badrinath",,"proc . acm sigmod conference ,",
Yes,1487,47824,1,1487,"metu interoperable database system a dogac , u halici , e kilic , g жzhan , f ozcan , s nural , c dengi , s mancuhan , i arpinar , p koksal , c evrendilek sigmod conference 1996",,,,47824,"metu interoperable database system . demo description a dogac , u halici , e kilic , g ozhan , f ozcan , s proceedings of the acm sigmod international conference on",,,
Yes,1459,45724,1,1459,"aqua : a fast decision support systems using approximate query answers s acharya , p gibbons , v poosala vldb 1999",,,,45724,"aqua : a fast decision support systems using approximate query answers proceedings of the 25th international conference on very & hellip ; , 1999.0","s acharya , pb gibbons , v poosala",,
Yes,1476,7222,1,1476,a general solution of the n-dimensional b-tree problem 1995,m freeston,sigmod conference,,7222,"a general solution of the n-dimensional b-tree problem m freeston sigmod conference ,",,,1995.0
Yes,1370,49137,1,1370,"structural matching and discovery in document databases j wang , d shasha , g chang , l relihan , k zhang , g patel",,sigmod conference,1997.0,49137,structural matching and discovery in document databases .,"acms anthology , p edition",,
Yes,884,23392,1,884,design and user testing of a multi-paradigm query interface to an object-oriented database,"d doan , n paton , a kilgour",sigmod record,1995.0,23392,"design and user testing of a multi-paradigm query interface to an object-oriented database dk doan , nw paton , a kilgour sigmod record ,",,,1995.0
Yes,2514,26672,1,2514,"the hb-pi-tree : a multi-attribute index supporting concurrency , recovery and node consolidation g evangelidis , d lomet , b salzberg vldb j.",,,1997.0,26672,"the hb ^ î - tree : a multi-attribute index supporting concurrency , recovery and node consolidation","g evangelidis , d lomet , b salzberg","the vldb journal the international journal on very large & hellip ; ,",1997.0
Yes,788,28789,1,788,"efficient and extensible algorithms for multi query optimization p roy , s seshadri , s sudarshan , s bhobe",,sigmod conference,2000.0,28789,"efficient and extensible algorithms for multi query optimization . acm sigmod intl p roy , s seshadri , s sundarshan , s bhobe",,conference on management of data,
Yes,1409,16969,1,1409,the dangers of replication and a solution 1996,"j gray , p helland , p o'neil , d shasha",sigmod conference,,16969,"the danger of replication and a solution procs . of acm sigmod international conf . on management of & hellip ; ,","j gary , p helland , po ` neil , d shasha",,
Yes,311,21298,1,311,"a theory of redo recovery d lomet , m tuttle",,sigmod conference,2003.0,21298,"a theory of redo recovery db lomet , mr tuttle",,,
Yes,1240,51297,1,1240,"concurrency and recovery in generalized search trees m kornacker , c mohan , j hellerstein sigmod conference 1997",,,,51297,"concurrency and recovery in generalized search trees sigmod conference , 1997.0",m kornacker,,
Yes,1392,37809,1,1392,on-line warehouse view maintenance sigmod conference 1997,"d quass , j widom",,,37809,on-line warehouse view maintenance for batch updates . the acm sigmod conf,"d quass , j widom",,1997.0
Yes,997,41759,1,997,join synopses for approximate query answering sigmod conference,"s acharya , p gibbons , v poosala , s ramaswamy",,1999.0,41759,"join synopses for approximate query answering , acm sigmod int conference on management of data ,","s acharaya , pb gibbons , v poosala , s ramaswamy",,
Yes,714,31257,1,714,"improving index performance through prefetching s chen , p gibbons , t mowry sigmod conference",,,2001.0,31257,"improving index performance through prefetching s chen , pb gibbons , tc mowry",,,
Yes,134,5114,1,134,"towards automated performance tuning for complex workloads k brown , m mehta , m carey , m livny vldb 1994",,,,5114,"towards automated performance iâ ?? uning for complex workloads kp brownt , m mehta , mj careyt , m livny",,,
Yes,431,742,1,431,"telegraphcq : continuous dataflow processing s chandrasekaran , o cooper , a deshpande , m franklin , j hellerstein , w hong , s krishnamurthy , s madden , f reiss , m shah 2003",,sigmod conference,,742,ad 2003 . telegraphcq : continuous dataflow processing for an uncertain world,"s chandrasekaran , o cooperâ ? ¦",proc . of the conf . on innovative data systems research ( cidr,
Yes,1235,52688,1,1235,dynamic itemset counting and implication rules for market basket data sigmod conference,"s brin , r motwani , j ullman , s tsur",,1997.0,52688,s. tsur dynamic itemset counting and implication rules for market basket data,"sm brin , r ullman","proceedings of the acm sigmod international conference on & hellip ; ,",
Yes,1709,41718,1,1709,"asset : a system for supporting extended transactions a biliris , s dar , n gehani , h jagadish , k ramamritham sigmod conference 1994",,,,41718,"asset : a system for supporting extended transactions a biliris , s dar , n gehani , hv jagadish , k",,"proceedings of the acm sigmod international conference on & hellip ; ,",1994.0
Yes,1979,47720,1,1979,eager aggregation and lazy aggregation vldb 1995,"w yan , p larson",,,47720,"eager aggregation and lazy aggregation vldb ,","wp yan , pa larson",,1995.0
Yes,2056,61069,1,2056,"atlas : a small but complete sql extension for data mining and data streams h wang , c zaniolo , c luo",,vldb,2003.0,61069,"atlas : a small but complete sql extension for data mining and data streams proceedings of the international conference on very large & hellip ; ,","h wang , c zaniolo , cr luo",,2003.0
Yes,1276,50922,1,1276,transactional publish / subscribe : the proactive multicast of database changes sigmod conference,a chan,,1998.0,50922,transactional publish/subscribe : the proactive multicast of database changes a chan 1998.0,,"sigmod conference ,",
Yes,2517,19180,1,2517,"a complete temporal relational algebra d dey , t barron , v storey",,vldb j.,1996.0,19180,a complete temporal relational algebra,"d dey , tm barron , vc storey","the vldb journal the international journal on very large & hellip ; ,",1996.0
Yes,1172,52678,1,1172,wavelet-based histograms for selectivity estimation 1998,"y matias , j vitter , m wang",sigmod conference,,52678,wavelet-based histograms for selectivity estimation y matias,,,
Yes,2293,57380,1,2293,"learning to match ontologies on the semantic web a doan , j madhavan , r dhamankar , p domingos , a halevy vldb j. 2003",,,,57380,"learning to match ontologies on the semantic web ah doan , j madhavan , r dhamankar , p domingos , a 2003.0",,"the vldb journal the international journal on very large & hellip ; ,",
Yes,1071,17301,1,1071,actiview : adaptive data presentation using supersql vldb 2001,"y maeda , m toyama",,,17301,"actiview : adaptive data presentation using supersql y maeda , m toyama",,"proceedings of the international conference on very large & hellip ; ,",2001.0
Yes,837,25574,1,837,mocha : a self-extensible database middleware system for distributed data sources 2000,"m rodriguez-martinez , n roussopoulos",sigmod conference,,25574,mocha : a self-extensible middleware system for distributed data sources proc . acm sigmod,"m rodriguez-martinez , n roussopoulos",,
Yes,95,7781,1,95,fast algorithms for mining association rules in large databases 1994,"r agrawal , r srikant",vldb,,7781,"fast algorithms for mining association rules in large databasesâ '' , bocca jb , jarke m. , zaniolo c. ,","r agrawal , r srikant","& hellip ; conference on very large data bases ( vldbâ ?? 94 ) , santiago de",
Yes,2563,44470,1,2563,the demarcation protocol : a technique for maintaining constraints in distributed database systems vldb j. 1994,"d barbarс , h garcia-molina",,,44470,protocol : a technique for maintaining linear arithmetic constraints in distributed database systems,", h garcia-molina",,
Yes,464,5737,1,464,"database research at the university of oklahoma l gruenwald , l brown , r dirckze , s guinepain , c sсnchez , b summers , s vanichayobon",,sigmod record,1999.0,5737,"database research at the university of oklahoma sigmod record ,","lb le gruenwald , r dirckze , s guinepain , c sanchez",,1999.0
Yes,1212,27781,1,1212,"a scalable algorithm for answering queries using views r pottinger , a levy 2000",,vldb,,27781,a scalable algorithm for answering queries using views proc . of the int,"r pottinger , ay levy","conf . on very large data bases ( vldb ) ,",
Yes,1547,63803,1,1547,architecture of oracle parallel server,"r bamford , d butler , b klots , n macnaughton",vldb,1998.0,63803,"architecture of oracle parallel server vldb , 1998.0","r bamford , d butler , b klots , n macnaughton",,
Yes,1607,58152,1,1607,hyper-programming in java,"e zirintsis , g kirby , r morrison",vldb,1999.0,58152,hyper-programming in java e zirintsis 1999.0,,"proceedings of the international conference on very large & hellip ; ,",
Yes,1659,11170,1,1659,indexing multimedia databases ( tutorial ) 1995,,,,11170,"indexing multimedia databases proceedings of the 1995 acm sigmod international conference & hellip ; , 1995.0",c faloutsos,,
Yes,1494,35507,1,1494,"distributed hypertext resource discovery through examples s chakrabarti , m berg , b dom 1999",,vldb,,35507,"dom.â ?? distributed hypertext resource discovery through examples , â ??",b chakrabarti,proceedings of the 25,
Yes,1913,39706,1,1913,optimizing queries across diverse data sources vldb 1997,"l haas , d kossmann , e wimmers , j yang",,,39706,"optimizing queries across diverse data sources kd haaslm , yj wimmersel",,"proc . ofvery large data bases conference ,",
Yes,218,9658,1,218,information warfare and security - book review 2001,,,,9658,"information warfare and security hv jagadish acm sigmod record ,",,,2001.0
Yes,2152,63933,1,2152,"serviceglobe : distributing e-services across the internet m keidl , s seltzsam , k stocker , a kemper",,vldb,2002.0,63933,"serviceglobe : distributing e-services across the internetâ ?? demonstration proposal m keidl , s seltzman , k stocker , a kemper",,"proceedings of the 28 thinternational conference on very & hellip ; ,",
Yes,2138,42143,1,2138,"a new passenger support system for public transport using mobile database access k goto , y kambayashi vldb",,,2002.0,42143,"a new passenger support system for public transport using mobile database access vldb , 2002.0","k goto , y kambayashi",,
Yes,842,37892,1,842,temporal database system implementations m bіhlen sigmod record,,,1995.0,37892,"temporal database system implementations , 1995 mh boehlen department of mathematics and computer science , aalborg",,,
Yes,1923,18031,1,1923,"efficient incremental garbage collection for client-server object database systems l amsaleg , m franklin , o gruber vldb 1995",,,,18031,"e-cient incremental garbage collection for client server object database systems , in â ?? vldb95â ?? l amsaleg , m franklin , o gruber zurich , switzerland ,",,,
Yes,1159,25870,1,1159,"simultaneous optimization and evaluation of multiple dimensional queries y zhao , p deshpande , j naughton , a shukla sigmod conference 1998",,,,25870,"pm deshpande , jf naughton , a. shukla , â ?? simultaneous optimization and evaluation of multiple y zhao",,proc . acm sigmod,
Yes,692,55447,1,692,lifestreams : a storage model for personal data 1996,"e freeman , d gelernter",sigmod record,,55447,"lifestreams : a storage model for personal data , acm sigmod bulletin e freeman , d gelernter",,,1996.0
Yes,300,19965,1,300,"metadata standards for data warehousing : open information model vs. common warehouse metamodel t vetterli , a vaduva , m staudt",,sigmod record,2000.0,19965,metadata standards for data warehousing : open information model vs. common warehouse metamodel,gc introduction,,
Yes,1492,62913,1,1492,"evaluating top-k selection queries s chaudhuri , l gravano 1999",,vldb,,62913,evaluating top-k selection queries,"l gravano , s chaudhuri","proceedingsof vldb ,",
Yes,1336,14554,1,1336,"a toolkit for negotiation support interfaces to multi-dimensional data m gebhardt , m jarke , s jacobs sigmod conference",,,1997.0,14554,"a toolkit for negotiation support on multidimensional data m gebhardt , m jarke , s jacobs",,"proceedings of acm sigmod international conference on & hellip ; ,",
Yes,1451,26223,1,1451,change detection in hierarchically structured information sigmod conference 1996,"s chawathe , a rajaraman , h garcia-molina , j widom",,,26223,"change detection in hierarchically structured information sigmod conference , 1996.0","ss chawathe , a rajaraman , h garcia-molina , j widom",,
Yes,1765,24185,1,1765,experiences in federated databases : from iro-db to miro-web vldb 1998,"p fankhauser , g gardarin , m lopez , j muёoz , a tomasic",,,24185,experiences in federated databases : from iro-db to miro-web . 24st conf . on very large databases,"p fankhauser , g gardarin , m lopez , j munoz , a","new york , ny ,",
Yes,1747,23495,1,1747,"the effectiveness of gloss for the text database discovery problem l gravano , h garcia-molina , a tomasic",,sigmod conference,1994.0,23495,the efficiency of gloss for the text database discovery problem 1993.0,"l gravano , h garcia-molina , a tomasic",,
Yes,406,17124,1,406,xquery : a query language for xml,,,2003.0,17124,xquery : a query language for xml . dd chamberlinâ ? ¦,,,
Yes,349,20189,1,349,"using quantitative information for efficient association rule generation b pєssas , w jr. , m carvalho , r resende sigmod record 2000",,,,20189,"using quantitative information for ef-f-ficient ficient aasssociation rule generation sociation rule b pã ´ ssas , w meira jr , m carvalho , rrb pã ´ ssas , r",,,
Yes,1419,56536,1,1419,"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,,,56536,"birch : an efficient data clustering method for very large t zhang , r ramakrishnan , m livny proceedings of acm sigmod international conference",,,
Yes,684,55402,1,684,overview of the stanford real-time information processor ( strip ) sigmod record,"b adelberg , b kao , h garcia-molina",,1996.0,55402,"overview of the stanford real-time information processor ( strip ) b adelberg , b kao , h garcia-molina",,"sigmod record ,",1996.0
Yes,198,61696,1,198,adam : a testbed for exploring the use of data mining in intrusion detection sigmod record 2001,"d barbarс , j couto , s jajodia , n wu",,,61696,"adam : a testbed for exploring the use of data mining in intrusion detection dbjc t sushil , jn wu sigmod record ,",,,2001.0
Yes,904,32302,1,904,"image mining in iris : integrated retinal information system w hsu , m lee , k goh",,sigmod conference,2000.0,32302,"image mining in iris : integrated retinal information system ( demo ) proceedings of acm sigmod international conference on the & hellip ; ,","w hsu , ml lee , kg goh",,
Yes,1108,56225,1,1108,"high-dimensional index structures , database support for next decade 's applications ( tutorial ) s berchtold , d keim sigmod conference",,,1998.0,56225,"high dimensional indexing structures database support for next decade 's applications proc . acm sigmod , page ,","s berchtold , d keim",,
Yes,1969,39822,1,1969,"coloring away communication in parallel query optimization w hasan , r motwani 1995",,vldb,,39822,coloring away communication in parallel query optimization 1995.0,"w hasan , r motwani","vldb ,",
Yes,775,52433,1,775,"designing and mining multi-terabyte astronomy archives : the sloan digital sky survey a szalay , p kunszt , a thakar , j gray , d slutz",,sigmod conference,2000.0,52433,"andj . gray . designingand mining multi-terabyte astronomy archives : the sloan digital sky survey as szalay , p kunszt , a thakar",,"technical report ms-tr-99-30 , microsoft research ,",
Yes,1424,39692,1,1424,"relational databases for querying xml documents : limitations and opportunities j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton 1999",,vldb,,39692,"c. , dewitt , d. , & naughton , j. ( 1999 ) relational databases for querying xml documents : limitations jt shanmugasundaram , k he , g zhang proceedings of the 25th vldb conference . http://www . cs .",,,
Yes,791,7208,1,791,"eddies : continuously adaptive query processing r avnur , j hellerstein sigmod conference 2000",,,,7208,"eddies : continuous query optimization r avnur , j hellerstein",,"proceedings of sigmod ,",
