label_str,ltable_id,rtable_id,label,title_x,authors_x,venue_x,year_x,title_y,authors_y,venue_y,year_y
Yes,786,9358,1,"turmoil at nasa , and numerous funding announcements x qian 1995",,sigmod record,,"turmoil at nasa , and numerous funding announcements x qian sigmod record ,",,,1995.0
Yes,788,20318,1,"efficient and extensible algorithms for multi query optimization p roy , s seshadri , s sudarshan , s bhobe",,sigmod conference,2000.0,"efficient and extensible algorithms for multi query optimization ps seshadri , s sudarshan , s bhobe",,"proc . sigmod , dallas , usa ,",
Yes,789,17578,1,"why decision support fails and how to fix it r kimball , k strehlo sigmod record 1995",,,,"strehlo. , â ?? why decision support fails and how to fix itâ ?? , reprinted in r kimball sigmod record ,",,,
Yes,793,54571,1,a chase too far ?,"l popa , a deutsch , a sahuguet , v tannen",sigmod conference,2000.0,a chase too far ? 2000.0,l popa,"sigmod conference ,",
Yes,797,45911,1,"a data model and data structures for moving objects databases l forlizzi , r gќting , e nardelli , m schneider",,sigmod conference,2000.0,"e. , and schneider , m. 1999 . a data model and data structures for moving objects databases l forlizzi , g wing , n rh proceedings of the acm sigmod conference on management of",,,
Yes,798,48928,1,metu interoperable database system sigmod record 1995,"a dogac , c dengi , e kilic , g жzhan , f ozcan , s nural , c evrendilek , u halici , i arpinar , p koksal , n kesim , s mancuhan",,,"mefu interoperable database system dd dengi , e kilic",,"sigmod record ,",
Yes,801,26445,1,"metadata for digital media : introduction to the special issue w klas , a sheth sigmod record 1994",,,,"metadata for digital media w klaus , a sheth",,"sigmod record , special issue on metadata for digital media , & hellip ; ,",
Yes,803,17201,1,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite 2000,"m gillmann , j weiпenfels , g shegalov , w wonner , g weikum",sigmod conference,,"a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite ( acm sigmod conf . on modeling of data ( sigmod ) , dallas , texas ,","m gillmann , j weissenfels , g shegalov , w wonner , g",,
Yes,805,27702,1,"metadata in video databases r jain , a hampapur",,sigmod record,1994.0,"metadata in video databases r jam , a hampapur sigmod record ( acm spectal interest group on management of & hellip ; ,",,,
Yes,807,63951,1,disima : a distributed and interoperable image database system,"v oria , m жzsu , p iglinski , s lin , b yao",sigmod conference,2000.0,"disima : a distributed and interoperable image database system v oria , mt ã?zsu , pj iglinski , s lin , b yao",,"proceedings of the 2000 acm sigmod international conference & hellip ; ,",2000.0
Yes,808,30385,1,data mining on an oltp system ( nearly ) for free 2000,"e riedel , c faloutsos , g ganger , d nagle",sigmod conference,,"data mining on an oltp system ( nearly ) for free e riedel , c faloutsos , gr ganger , df nagle",,"sigmod conference ,",2000.0
Yes,810,31345,1,mining frequent patterns without candidate generation 2000,"j han , j pei , y yin",sigmod conference,,mining frequent pattems without candidate generation,"j han , j pei , y yin","prtoceedings of the 2000 acm sigmod international conference & hellip ; ,",
Yes,813,53493,1,"on-line reorganization in object databases m lakhamraju , r rastogi , s seshadri , s sudarshan",,sigmod conference,2000.0,online reorganization in object databases,"mk lakhamraju , r rastogi , s seshadri , s sudarshan","proc . of acm sigmod international conference on management & hellip ; ,",
Yes,819,37877,1,expressing business rules sigmod conference 2000,r ross,,,expressing business rules rg ross,,,
Yes,825,41560,1,implementing deletion in b + - trees,j jannink,sigmod record,1995.0,"implementing deletion in b + - trees j jannink sigmod record ,",,,1995.0
Yes,826,24888,1,"multigranularity locking in multiple job classes transaction processing system s ng , s hung sigmod record 1995",,,,multigranularity locking in multiple job classes transaction processing system h kong 1995.0,,"sigmod record ,",
Yes,832,3260,1,lh * rs : a high-availability scalable distributed data structure using reed solomon codes sigmod conference,"w litwin , t schwarz",,2000.0,lh * rs : a high-availability scalable distributed data structure using reed solomon codes,"w litwin , t schwarz","acm sigmod record ,",2000.0
Yes,837,21161,1,mocha : a self-extensible database middleware system for distributed data sources 2000,"m rodriguez-martinez , n roussopoulos",sigmod conference,,"mocha : a self-extensible database middleware system for distributed data sources mr martinez , n roussopoulos acm sigmod international conference on management of data ,",,,
Yes,842,29504,1,temporal database system implementations m bіhlen sigmod record,,,1995.0,temporal database system implementations m bã ¶ hlen 1995.0,,"acm sigmod record ,",
Yes,845,10155,1,terraserver : a spatial data warehouse 2000,"t barclay , d slutz , j gray",sigmod conference,,"microsoft terraserver : a spatial data warehouse arxiv preprint cs.db / 9907016 ,",tbjgd slutz,,1999.0
Yes,845,13769,1,terraserver : a spatial data warehouse 2000,"t barclay , d slutz , j gray",sigmod conference,,"microsoft terraserver : a spatial data warehouse : [ technical report , ms-tr-99-29 ] advanced technology division , microsoft","t barclay , j gray , d slutz",,
Yes,846,4233,1,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"bindexing the positions of continuously moving objects , ^ in proceedings of the acm international 2000.0","s saltenis , cs jensen , st leutenegger , ma lopez",,
Yes,847,9663,1,managing video data in a mobile environment sigmod record,"r alonso , y chang , l iftode , v mani",,1995.0,"managing video data in a mobile environment r alonso , yl chang , l iftode 1995.0",,"sigmod record ,",
Yes,849,43943,1,mobile computing and databases : anything new ?,"m dunham , a helal",sigmod record,1995.0,mobile computing and databases : anything new ? mh dunham 1995.0,,"sigmod record ,",
Yes,851,40274,1,"on wrapping query languages and efficient xml integration v christophides , s cluet , j simщon sigmod conference 2000",,,,j. sim eon . onwrappingquerylanguages andecient xml integration,"v christophides , s cluet","proceedings of acm sigmod conf . on management of data , & hellip ; ,",
Yes,852,408,1,"data and knowledge base research at hong kong university of science and technology p drew , b hamidzadeh , k karlapalem , a kean , d lee , q li , f lochovsky , c shum , b wќthrich sigmod record 1995",,,,"data and knowledge base research at hong kong university of science and technology p drew , b hamidzadeh , k karlapalem , acy kean , dl sigmod record , 1995.0",,,
Yes,853,13559,1,lof : identifying density-based local outliers sigmod conference,"m breunig , h kriegel , r ng , j sander",,2000.0,"lof : identifying density-based local outliers mm breunig , hp kriegel , rt ng , j sanderâ ? ¦",,,
Yes,853,26084,1,lof : identifying density-based local outliers sigmod conference,"m breunig , h kriegel , r ng , j sander",,2000.0,"identifying density-based local outliers mm bruenig , hp kriegel , rt ng , j sander proceedings of the acm sigmod conference on management of & hellip ; ,",,,
Yes,856,15940,1,digital library services in mobile computing 1995,"b bhargava , m annamalai , e pitoura",sigmod record,,"digital library services in mobile computing b bhargava , m annamalai , e pitoura sigmod record ,",,,1995.0
Yes,860,47248,1,"xmill : an efficient compressor for xml data h liefke , d suciu sigmod conference 2000",,,,"xmill : an e cient compressor for xml data h liefke , d suciu proc . of the acm sigmod , seiten ,",,,
Yes,867,54843,1,"multi-table joins through bitmapped join indices p o'neil , g graefe sigmod record 1995",,,,multi-table joins through bitmapped join indices . acms anthology 1995.0,,"sigmod record ,",
Yes,872,46120,1,tutorial : data access,,,2000.0,tutorial : data access,"ja blakeley , a deshpande",,
Yes,874,5265,1,"data management research at the mitre corporation a rosenthal , l seligman , c mccollum , b blaustein , b thuraisingham , e lafferty",,sigmod record,1995.0,data management research at the mitre corporation,"a rosenthal , l seligman , c mccollum , b blaustein ,","sigmod record ,",1995.0
Yes,876,59269,1,tutorial : designing an ultra highly available dbms,,,2000.0,designing an ultra highly available dbms ( tutorial session ),"se bratsberg , ã ? torbjã ¸ rnsen","acm sigmod record ,",2000.0
Yes,882,41952,1,"an aspect of query optimization in multidatabase systems ( extended abstract ) c lee , c chen , h lu sigmod record",,,1995.0,"an aspect of query optimization in multidatabase systems sigmod record ,","c lee , cj chen , h lu",,1995.0
Yes,890,25667,1,"indexing images in oracle8i m annamalai , r chopra , s defazio sigmod conference",,,2000.0,indexing images in oracle8i 2000.0,"m annamalai , r chopra , s defazio , s mavris","acm sigmod record ,",
Yes,892,52129,1,"replication : db2 , oracle , or sybase ? d stacey sigmod record 1995",,,,replication : db2 d stacey,,oracle or sybaseâ ?? database programming &,
Yes,893,29502,1,online index rebuild 2000,"n ponnekanti , h kodavalla",sigmod conference,,online index rebuild,"n ponnekanti , h kodavalla",,
Yes,900,53261,1,efficient concurrency control in multidimensional access methods 1999,"k chakrabarti , s mehrotra",sigmod conference,,"efficient concurrency control in multidimensional access methods sigmod conference ,","k chakrabarti , s mehrotra",,1999.0
Yes,901,21155,1,"analysis of predictive spatio-temporal queries y tao , j sun , d papadias 2003",,acm trans . database syst .,,analysis of predictive spatio-temporal queries,"y tao , j sun , d papadias","acm transactions on database systems ,",2003.0
Yes,903,19714,1,"fast algorithms for projected clustering c aggarwal , c procopiuc , j wolf , p yu , j park 1999",,sigmod conference,,"fast algorithms for projective clustering cc aggarwal , cm procopiuc , jl wolf , ps yu , js park proc . of acm-sigmod intl. conf . on management of data ,",,,
Yes,915,13443,1,javax.xxl : a prototype for a library of query processing algorithms,"j bercken , j dittrich , b seeger",sigmod conference,2000.0,xxl : a prototype for a library of query processing algorithms 2000.0,"j van den bercken , jp dittrich , b seeger",,
Yes,920,37967,1,tutorial : ldap directory services - just another database application ?,,,2000.0,"ldap directory services : just another database application ? s shukla , a deshpande sigmod record ,",,,2000.0
Yes,924,3121,1,the database research group at eth zurich,"m norrie , s blott , h schek , g weikum",sigmod record,1994.0,from the kernel to the cosmos : the database research group at eth zurich,"hj schek , mh scholl , g weikum",,
Yes,928,55527,1,computing capabilities of mediators sigmod conference,"r yerneni , c li , h garcia-molina , j ullman",,1999.0,computing capabilities of mediators extended version . http : www-db,"r yerneni , c li , h garcia-molina , j ullman",stanford . edu pubpapersmedtemp .,
Yes,928,63914,1,computing capabilities of mediators sigmod conference,"r yerneni , c li , h garcia-molina , j ullman",,1999.0,"computing capabilities of mediators sigmod conference ,","r yerneni , c li , h garcia-molina , j ullman",,1999.0
Yes,931,43366,1,adaptive algorithms for set containment joins,"s melnik , h garcia-molina",acm trans . database syst .,2003.0,"adaptive algorithms for set containment joins s melnik , h garcia-molina acm transactions on database systems ,",,,2003.0
Yes,936,55483,1,automatic discovery of language models for text databases,"j callan , m connell , a du",sigmod conference,1999.0,"anda . du . automaticdiscoveryoflanguagemodelsfortextdatabases j callan , m connell proceedings of the acm-sigmod international conference on",,,
Yes,939,19697,1,"client-site query extensions t mayr , p seshadri",,sigmod conference,1999.0,"client-site query extensions t mayr , p seshadri",,"sigmod conference ,",1999.0
Yes,940,16731,1,searching for dependencies at multiple abstraction levels 2002,"t calders , r ng , j wijsen",acm trans . database syst .,,"searching for dependencies at multiple abstraction levels t calders , rt ng , j wijsen acm transactions on database systems ,",,,2002.0
Yes,944,16348,1,"dynamat : a dynamic view management system for data warehouses y kotidis , n roussopoulos sigmod conference 1999",,,,"dynamat : a dynamic view management system for data warehouse proceedings of the acm sigmod ,","y kotodis , n roussopoulos",,
Yes,949,14517,1,an adaptive query execution system for data integration 1999,"z ives , d florescu , m friedman , a levy , d weld",sigmod conference,,"an adaptive query execution engine for data integration z ives , d florescu , m friedman , a levy , d weld",,"proc . of acm sigmod conf . on management of data ,",1999.0
Yes,956,6982,1,"efficient concurrency control for broadcast environments j shanmugasundaram , a nithrakashyap , r sivasankaran , k ramamritham",,sigmod conference,1999.0,"efficient concurrency control for broadcast environments j shanmugasundaram , a nithrakashyap , r sigmod conference ,",,,1999.0
Yes,956,12558,1,"efficient concurrency control for broadcast environments j shanmugasundaram , a nithrakashyap , r sivasankaran , k ramamritham",,sigmod conference,1999.0,efficiellt concurrency control for broadcast environmqmts univ j shanmugasundaramâ ? ¦ of massachusetts technical report,,,
Yes,956,20499,1,"efficient concurrency control for broadcast environments j shanmugasundaram , a nithrakashyap , r sivasankaran , k ramamritham",,sigmod conference,1999.0,"efficient concurrency control for bdisks environments , a nithrakashyap , r sivasankaran , k ramamritham proc . acm sigmod intâ ?? l conf . management of data ,",,,
Yes,958,29082,1,"boat-optimistic decision tree construction j gehrke , v ganti , r ramakrishnan , w loh 1999",,sigmod conference,,boat-optimistic decision tree construction,"j gehrke , v ganti , r ramakrishnan , wy loh",,
Yes,963,27232,1,a tsql2 tutorial sigmod record 1994,"nodgrass , i ahn , g ariav , d batory , j clifford , c dyreson , r elmasri , f grandi , c jensen , w kфfer , n kline , k kulkarni , t leung , n lorentzos , j roddick , a segev , m soo , s sripada",,,a tsql2 tutorial rt snodgrassâ ? ¦,,"sigmod record ,",1994.0
Yes,964,28569,1,"integration of spatial join algorithms for processing multiple inputs n mamoulis , d papadias",,sigmod conference,1999.0,"integration of spatial join algorithms for processing multiple inputs , acm sigmod intl","n mamoulis , d papadias","conference on management of data ,",
Yes,971,16714,1,"database patchwork on the internet r braumandl , a kemper , d kossmann sigmod conference 1999",,,,"database patchwork on the internet r braumandl , a kemper , d kossmann sigmod conference , 1999.0",,,
Yes,971,17079,1,"database patchwork on the internet r braumandl , a kemper , d kossmann sigmod conference 1999",,,,"database patchwork on the internet ( project demo description ) proc . of the acm sigmod conf . on management of data ,","r braumandl , a kemper , d kossmann",,
Yes,976,43661,1,"dbis-toolkit : adaptable middleware for large scale data delivery m altinel , d aksoy , t baby , m franklin , w shapiro , s zdonik",,sigmod conference,1999.0,dbis toolkit : adaptable middleware for large scale data delivery ( demo description ),"m altinel , d aksoy , t baby , m franklin , w shapiro ,","proceedings of the acm sigmod intl. conference on management & hellip ; ,",
Yes,987,915,1,bringing object-relational technology to mainstream 1999,"v krishnamurthy , s banerjee , a nori",sigmod conference,,"bringing object-relational technology to mainstream v krishnamurthy , s banerjee , a nori 1999.0",,"sigmod conference ,",
Yes,995,24050,1,"ripple joins for online aggregation p haas , j hellerstein sigmod conference 1999",,,,"ripple joins for online aggregation pj haas , jm hellerstein",,,
Yes,997,31614,1,join synopses for approximate query answering sigmod conference,"s acharya , p gibbons , v poosala , s ramaswamy",,1999.0,"join synopses for approximate query answering sapbg viswanath , ps ramaswamy",,,
Yes,997,47463,1,join synopses for approximate query answering sigmod conference,"s acharya , p gibbons , v poosala , s ramaswamy",,1999.0,join synopsesfor approximate query answering acm,"s acharya , pb gibbons , v poosala , s ramaswamy",,
Yes,999,12070,1,"on random sampling over joins s chaudhuri , r motwani , v narasayya sigmod conference",,,1999.0,"on random sampling over joins s chaudhuri , r motwani , vr narasayya",,,
Yes,1003,19954,1,in memory of bob kooi ( 1951-1993 ),,,1994.0,"in memory of bob kooi ( 1951â ?? 1993 ) acm sigmod record ,",m stonebraker,,1994.0
Yes,1006,8031,1,databases for gis sigmod record 1994,"c medeiros , f pires",,,"databases for gis c bauzer medeiros , f pires",,acm sigmod record 23,
Yes,1012,41841,1,online association rule mining sigmod conference 1999,c hidber,,,"online association rule mining , sigmod 1999",c hidber,"proceedings acm sigmod international conference on & hellip ; ,",
Yes,1014,58830,1,querying network directories sigmod conference,"h jagadish , l lakshmanan , t milo , d srivastava , d vista",,1999.0,"querying network directories hv jagadish , d srivastava , d vista",,,
Yes,1020,41849,1,"optics : ordering points to identify the clustering structure m ankerst , m breunig , h kriegel , j sander",,sigmod conference,1999.0,"optics : ordering points to identify the clustering structure m ankerst , mm breunig , hp kriegel , j sander sigmod conference , 1999.0",,,
Yes,1022,45665,1,"snakes and sandwiches : optimal clustering strategies for a data warehouse h jagadish , l lakshmanan , d srivastava sigmod conference",,,1999.0,"snakes and sandwiches : optimal clustering strategies for a data warehouse hvjlvs lakshmanan , d srivastava",,proceedings of acm sigmod international conference on,
Yes,1026,40832,1,"storage and querying of e-commerce data r agrawal , a somani , y xu vldb 2001",,,,"storing and querying of e-commerce data proceedings of vldb ,","r agrawal , a somani , y xu",,
Yes,1030,33143,1,"weaving relations for cache performance a ailamaki , d dewitt , m hill , m skounakis 2001",,vldb,,"weaving relations for cache performance . submitted for review to the 27th international conference a ailamaki , dj dewitt , md hill , m skounakis italy , september ,",,,
Yes,1033,3849,1,self-similarity in the web 2001,"s dill , r kumar , k mccurley , s rajagopalan , d sivakumar , a tomkins",vldb,,self-similarity in the web,"d stephen , k ravi , m kevin , r sridhar , d sivakumar","proc . vldbâ ?? 01 ,",
Yes,1040,45283,1,phoenix : making applications robust 1999,"r barga , d lomet",sigmod conference,,"phoenix : making applications robust . ( demonstration paper ) proceedings of acm sigmod conference r barga , d lomet",,"philadelphia , pa ( june ,",
Yes,1048,52948,1,"the aqua approximate query answering system s acharya , p gibbons , v poosala , s ramaswamy sigmod conference 1999",,,,"aqua : system and techniques for approximate query answering pb gibbons , v poosala , s acharya , y bartal , y",,,
Yes,1060,37291,1,"query processing techniques for arrays a marathe , k salem sigmod conference 1999",,,,"query processing techniques for arrays ap marathe , k salem 2002.0",,"the vldb journal the international journal on very large & hellip ; ,",
Yes,1061,40718,1,"walrus : a similarity retrieval algorithm for image databases a natsev , r rastogi , k shim 1999",,sigmod conference,,"walrus : a similarity retrieval algorithm for large databases proc . acm sigmod int . conf . on management of data , & hellip ; ,","a natsev , r rastogi , k shim",,
Yes,1062,56561,1,"flexible and scalable digital library search h blok , m windhouwer , r zwol , m petkovic , p apers , m kersten , w jonker vldb 2001",,,,flexible and scalable digital library search 2001.0,ma windhouwer,,
Yes,1065,25396,1,"query rewriting for semistructured data y papakonstantinou , v vassalos sigmod conference",,,1999.0,query rewriting for semistructured data v vassalos,,,1999.0
Yes,1072,14104,1,"record-boundary discovery in web documents d embley , y jiang , y ng",,sigmod conference,1999.0,record-boundary discovery in web documents,"dw embley , ys jiang , yk ng",,
Yes,1073,23667,1,"leo - db2 's learning optimizer m stillger , g lohman , v markl , m kandil vldb 2001",,,,"m. and , kandil , leo-db2 's learning optimizer m stillger , gm lohman , v markl proc of 27th vldb",,,
Yes,1086,51804,1,indexing medium-dimensionality data in oracle sigmod conference,"k kanth , s ravada , j sharma , j banerjee",,1999.0,"indexing medium-dimensionality data in oracle rkv kothuri , s ravada , j sharma , j banerjee",,"proc . acm sigmod int . conf . on management of data ,",
Yes,1089,7819,1,"a multi-similarity algebra s adali , p bonatti , m sapino , v subrahmanian sigmod conference",,,1998.0,"a multi-similarity algebra proc . of sigmod , l. haas and a. tiwary","s adalä ± , p bonatti , ml sapino , vs subrahmanian",,
Yes,1090,6805,1,catching the boat with strudel : experiences with a web-site management system,"m fernandez , d florescu , j kang , a levy , d suciu",sigmod conference,1998.0,"ã cents â ? ¬ å?catching the boat with strudel : experiences with a web-site management systemã cents â ? ¬ â ? mf fernandez , d florescu , j kang , ay levy , d suciu",,proc . of the acm sigmod,
Yes,1090,49946,1,catching the boat with strudel : experiences with a web-site management system,"m fernandez , d florescu , j kang , a levy , d suciu",sigmod conference,1998.0,a. levy d. suciu . catching the boat with strudel : experiences with a web-site management system ( mfdfj kang,,"proc of acm-sigmod international conference on management of & hellip ; ,",
Yes,1092,9774,1,comparing hybrid peer-to-peer systems vldb,"b yang , h garcia-molina",,2001.0,"comparing hybrid peer-to-peer systems ( extended ) 27th international conference on very large data bases , rome & hellip ; ,","b yang , h garcia-molina",,
Yes,1092,16420,1,comparing hybrid peer-to-peer systems vldb,"b yang , h garcia-molina",,2001.0,garcia-molina . comparing hybrid peer-to-peer systems . 7,b yang,proceedings of very large databases,
Yes,1093,61162,1,"bitmap index design and evaluation c chan , y ioannidis sigmod conference",,,1998.0,"bitmap index design and evaluation sigmod conference ,","cy chan , ye ioannidis",,1998.0
Yes,1094,23141,1,data staging for on-demand broadcast,"d aksoy , m franklin , s zdonik",vldb,2001.0,"data staging for on-demand broadcast d aksoy , mj franklin , s zdonik 2001.0",,"proceedings of the international conference on very large & hellip ; ,",
Yes,1096,49774,1,dynamic update cube for range-sum queries,"s chun , c chung , j lee , s lee",vldb,2001.0,"dynamic update cube for range-sum queries sj chun , cw chung , jh lee , sl lee proceedings of the international conference on very large & hellip ; , 2001.0",,,
Yes,1098,60270,1,distinct sampling for highly-accurate answers to distinct values queries and event reports vldb,p gibbons,,2001.0,distinct sampling for highly-accurate answers to distinct values queries and event reports 2001.0,pb gibbons,"vldb ,",
Yes,1100,40507,1,approximate medians and other quantiles in one pass and with limited memory 1998,"g manku , s rajagopalan , b lindsay",sigmod conference,,"approximate medians and other order statistics in one pass and with limited memory : theory and g manku , s rajagopalan , b lindsay proceedings of sigmod 98 , to",,,
Yes,1100,41113,1,approximate medians and other quantiles in one pass and with limited memory 1998,"g manku , s rajagopalan , b lindsay",sigmod conference,,"approximate medians and other quantiles in one pass and with limited memory b lindsay , g manku , s rajagopalan",,"proc . acm sigmod ,",
Yes,1100,58893,1,approximate medians and other quantiles in one pass and with limited memory 1998,"g manku , s rajagopalan , b lindsay",sigmod conference,,"approaxiate medians and other quantiles in one pass and with limited memory proc . acm sigmod conference ,","gs manku , s rajagopalan , bg lindsay",,
Yes,1108,38842,1,"high-dimensional index structures , database support for next decade 's applications ( tutorial ) s berchtold , d keim sigmod conference",,,1998.0,"high-dimensional index structures , proc s berchtold , da keim acm sigmod ,",,,
Yes,1108,40422,1,"high-dimensional index structures , database support for next decade 's applications ( tutorial ) s berchtold , d keim sigmod conference",,,1998.0,"high-dimensional index structures , database support for next decade 's applications sigmod record , 1998.0","s berchtold , da keim",,
Yes,1109,20550,1,architectures for internal web services deployment 2001,o shmueli,vldb,,architectures for internal web services deployment 2001.0,s oded,,
Yes,1120,5095,1,"exploratory mining and pruning optimizations of constrained association rules r ng , l lakshmanan , j han , a pang 1998",,sigmod conference,,"exploratory mining and pruning optimizations of constrained association rules [ a ] ng rt , vs lakshmanan , j han , a pang proc . of the 1998 aacm-sigmod int &#39; l conf . on management of & hellip ; ,",,,1998.0
Yes,1120,8823,1,"exploratory mining and pruning optimizations of constrained association rules r ng , l lakshmanan , j han , a pang 1998",,sigmod conference,,"exploratory mining and pruning optimizations of constrained associations rules rtnlvs lakshmanan , j han , a pang proceedings of the acm sigmod-98 , 1998.0",,,
Yes,1120,61868,1,"exploratory mining and pruning optimizations of constrained association rules r ng , l lakshmanan , j han , a pang 1998",,sigmod conference,,"j. and pang , a. , exploratory mining and pruning optimizations of constrained association rules rt ng , s lakshmanan , h lv",,"acm sigmod , ( seattle , washington ,",
Yes,1122,22890,1,"answering xml queries on heterogeneous data sources i manolescu , d florescu , d kossmann vldb",,,2001.0,"answering xml queries over heterogeneous data sources i manolescu proceedings of the international conference on very large & hellip ; , 2001.0",,,
Yes,1122,24324,1,"answering xml queries on heterogeneous data sources i manolescu , d florescu , d kossmann vldb",,,2001.0,"answering xml queries on heterogeneous data sources [ c ] proceedings of the vldb conference , rome ,","m ioana , f daniela , k donald",,
Yes,1122,32323,1,"answering xml queries on heterogeneous data sources i manolescu , d florescu , d kossmann vldb",,,2001.0,answering xml queries over heterogeneous data sources intâ ?? l. conf . on very large data bases,"d florescu , i manolescu , d kossmann",,
Yes,1127,58264,1,"the wasa2 object-oriented workflow management system g vossen , m weske 1999",,sigmod conference,,"the wasa2 object-oriented workflow management system sigmod conference ,","g vossen , m weske",,1999.0
Yes,1128,56652,1,"feedbackbypass : a new approach to interactive similarity query processing i bartolini , p ciaccia , f waas vldb 2001",,,,"feedbackbypass : a new approach to interactive similarity query processing proceedings of the international conference on very large & hellip ; ,","i bartolini , p ciaccia , f waas",,2001.0
Yes,1129,12119,1,"automatic subspace clustering of high dimensional data for data mining applications r agrawal , j gehrke , d gunopulos , p raghavan sigmod conference",,,1998.0,"automatic subspace clustering of high dimensional data for data mining applications . eds. , haas , lm r agrawal , j gehrke , d gunopulos , p raghavan sigmod 1998 , proceedings acm sigmod international conference & hellip ; ,",,,
Yes,1129,21614,1,"automatic subspace clustering of high dimensional data for data mining applications r agrawal , j gehrke , d gunopulos , p raghavan sigmod conference",,,1998.0,"automatic subspace clustering of high dimensional data for data mining application proc . acm sigmod conf ,","r aggarwal , j gehrke , d gunopulos , p raghavan",,
Yes,1133,9322,1,"cure : an efficient clustering algorithm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,"cure : an efficient clustering algorithm for categorical attributes proc . of 1998 acm-sigmod int . conf . on management of data ,","s guha , r rostogi , k shim",,
Yes,1133,15801,1,"cure : an efficient clustering algorithm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,"cure : an efficient algorithm for clustering large databases proceedings of acm-sigmod 1998 international conference on & hellip ; ,","s guha , r rastogi , k shim",,
Yes,1133,27311,1,"cure : an efficient clustering algorithm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,"an efficient clustering for large database s guha , r rastogi , k shim proceedings of the acm sigmod international conference on",,,
Yes,1142,6050,1,"declarative data cleaning : language , model , and algorithms vldb 2001","h galhardas , d florescu , d shasha , e simon , c saita",,,"declarative data cleaning : language , model","h galhardas , d florescu , d shasha , e simon , c","and algorithms . technical report , inria ,",
Yes,1144,56104,1,"cost-based optimization of decision support queries using transient views s subramanian , s venkataraman sigmod conference 1998",,,,"cost-based optimization of decision support queries using transient views sn subramanian , s venkataraman 1998.0",,"sigmod conference ,",
Yes,1145,52285,1,efficient index structures for string databases vldb,"t kahveci , a singh",,2001.0,"an efficient index structure for string databases t kahveci , ak singh",,"vldb ,",2001.0
Yes,1146,15622,1,a fast index for semistructured data vldb 2001,"b cooper , n sample , m franklin , g hjaltason , m shadmon",,,a fast index for semistructured data 2001.0,"b cooper , n sample , mj franklin , gr hjaltason , m","vldb ,",
Yes,1151,47391,1,efficient progressive skyline computation 2001,"k tan , p eng , b ooi",vldb,,bco efficient progressive skyline computation,"kl tan , pk eng","vldb ( 2001 ) , morgan",
Yes,1152,2065,1,automated selection of materialized views and indexes in sql databases vldb,"s agrawal , s chaudhuri , v narasayya",,2000.0,"automated selection of materialized views and indexes for sql databases , materialized view selection","s agrawal , s chaudhuri , v narasayya","proc . of vldb , roma , italy ,",
Yes,1152,64210,1,automated selection of materialized views and indexes in sql databases vldb,"s agrawal , s chaudhuri , v narasayya",,2000.0,automated selection of materialized views and indexes in sql databases 2000.0,"s agrawal , s chaudhuri , vr narasayya","proceedings of the 26th international conference on very & hellip ; ,",
Yes,1155,9692,1,"approximating aggregate queries about web pages via random walks z bar-yossef , a berg , s chien , j fakcharoenphol , d weitz 2000",,vldb,,"approximating aggregate queries about web pages via random walks z bar-yossef , a berg , s chien , j fakcharoenphol , d vldb , 2000.0",,,
Yes,1159,57016,1,"simultaneous optimization and evaluation of multiple dimensional queries y zhao , p deshpande , j naughton , a shukla sigmod conference 1998",,,,"simultaneous optimization and evaluation of multiple dimension queries proc . acm-sigmod ,","y zhao , pm deshpande , jf naughton , a shukla",,
Yes,1159,57857,1,"simultaneous optimization and evaluation of multiple dimensional queries y zhao , p deshpande , j naughton , a shukla sigmod conference 1998",,,,"simultaneous optimization and evaluation of multiple dimensional queries y zhao , p deshpande , jf naughton , a shukla sigmod conference , 1998.0",,,
Yes,1162,14732,1,your mediators need data conversion ! sigmod conference 1998,"s cluet , c delobel , j simщon , k smaga",,,"ã cents â ? ¬ å?your mediators need data conversion ! ã cents â ? ¬ â ? s cluet , c delobel , j simeon , k smaga proc . of the acm sigmod",,,
Yes,1164,17056,1,"agora : living with xml and relational i manolescu , d florescu , d kossmann , f xhumari , d olteanu vldb 2000",,,,"living with xml and relational proc . vldb conference ,","f manolescu , d florescu , d kossmann , f xhumari , d",,
Yes,1167,25781,1,integration of heterogeneous databases without common domains using queries based on textual similarity sigmod conference 1998,w cohen,,,"integration of heterogeneous databases without common domains using queries based on textual ww cohen sigmod conference ,",,,1998.0
Yes,1168,17435,1,secure and portable database extensibility sigmod conference,"m godfrey , t mayr , p seshadri , t eicken",,1998.0,"secure and portable database extensibility sigmod record , 1998.0","m godfrey , t mayr , p seshadri , t von eicken",,
Yes,1171,48629,1,random sampling for histogram construction : how much is enough ? sigmod conference,"s chaudhuri , r motwani , v narasayya",,1998.0,"random sampling for histogram construction : how much is enough ? s chaudhuri , r motwani , v narasayya sigmod conference ,",,,1998.0
Yes,1176,17922,1,nodose - a tool for semi-automatically extracting semi-structured data from text documents sigmod conference,b adelberg,,1998.0,nodose : a tool for semi-automatically extracting structured and semi-structured data from text b adelberg,,"sigmod record ,",1998.0
