label_str,ltable_id,rtable_id,label,id_x,title_x,authors_x,venue_x,year_x,id_y,title_y,authors_y,venue_y,year_y
No,2232,777,0,2232,query unnesting in object-oriented databases leonidas fegaras 1998,,sigmod conference,,777,"evaluating functional joins along nested reference sets in object-relational and object-oriented databases reinhard braumandl , jens clau &#223; en , alfons kemper",,very large data bases,1998.0
No,682,1883,0,682,"learning response time for websources using query feedback and application in query optimization jean-robert gruser , vladimir zadorozhny , louiqa raschid , tao zhan vldb j. 2000",,,,1883,outerjoin simplification and reordering for query optimization acm transactions on database systems ( tods ),"c &#233; sar galindo-legaria , arnon rosenthal",,1997.0
No,1664,1878,0,1664,query optimization for xml,"jason mchugh , jennifer widom",vldb,1999.0,1878,open issues in parallel query optimization acm sigmod record,"waqar hasan , daniela florescu , patrick valduriez",,1996.0
No,1406,335,0,1406,"supporting multiple view maintenance policies latha s. colby , kenneth a. ross , akira kawaguchi , daniel f. lieuwen , inderpal singh mumick",,sigmod conference,1997.0,335,flexible support for multiple access control policies 2001,"sushil jajodia , pierangela samarati , maria luisa sapino , v. s. subrahmanian",acm transactions on database systems ( tods ),
No,1252,1565,0,1252,"probview : a flexible probabilistic database system nicola leone , robert ross , laks v. s. lakshmanan , v. s. subrahmanian",,acm trans . database syst .,1997.0,1565,metu interoperable database system acm sigmod record 1995,"a. dogac , c. dengi , e. kilic , g. ozhan , f. ozcan , s. nural , c. evrendilek , u. halici , b. arpinar , p. koksal , n. kesim , s. mancuhan",,
No,2550,2290,0,2550,guest editorial malcolm p. atkinson vldb j. 2000,,,,2290,guest editorial,"philip a. bernstein , yannis ioannidis , raghu ramakrishnan",the vldb journal -- the international journal on very large data bases,2003.0
No,1542,87,0,1542,extraction of object-oriented structures from existing relational databases,"julia e. hodges , shekar ramanathan",sigmod record,1997.0,87,cost estimation of user-defined methods in object-relational database systems 1999,"jihad boulos , kinji ono",acm sigmod record,
No,1254,399,0,1254,the oracle warehouse gary hallmark 1995,,vldb,,399,internet traffic warehouse,"chung-min chen , munir cochinwala , claudio petrone , marc pucci , sunil samtani , patrizia santa",international conference on management of data,2000.0
No,371,1217,0,371,quasi-cubes : exploiting approximations in multidimensional databases,"daniel barbará , mark sullivan",sigmod record,1997.0,1217,"optimizing multiple dimensional queries simultaneously in multidimensional databases weifa liang , maria e. orlowska , jeffrey x. yu",,the vldb journal -- the international journal on very large data bases,2000.0
No,2270,417,0,2270,visdb : a system for visualizing large databases,"hans-peter kriegel , daniel a. keim",sigmod conference,1995.0,417,"niagaracq : a scalable continuous query system for internet databases jianjun chen , david j. dewitt , feng tian , yuan wang international conference on management of data",,,2000.0
No,2144,589,0,2144,database principles column - introduction leonid libkin,,sigmod record,1999.0,589,an introduction to spatial database systems,ralf hartmut g &#252; ting,the vldb journal -- the international journal on very large data bases,1994.0
No,78,1898,0,78,"the ores temporal database management system babis theodoulidis , george karvelis , jayant chaudhary , aziz ait-braham , simon sou , george andrianopoulos sigmod conference",,,1994.0,1898,the mariposa distributed database management system acm sigmod record,jeff sidell,,1996.0
No,452,913,0,452,"report on the first international conference on ontologies , databases and applications of semantics karl aberer sigmod record 2003",,,,913,"report on the first international workshop on efficient web-based information systems zo &#233; lacroix , omar boucelma acm sigmod record",,,2003.0
No,101,1415,0,101,an adaptive query execution system for data integration,"daniel s. weld , alon y. levy , marc friedman , zachary g. ives , daniela florescu",sigmod conference,1999.0,1415,lopix : a system for xml data integration and manipulation wolfgang may,,very large data bases,2001.0
No,357,869,0,357,the ins and outs ( and everthing in between ) of data warehousing sigmod conference 1996,"donovan a. schneider , phillip m. fernandez",,,869,the challenge of process data warehousing 2000,"matthias jarke , thomas list , j &#246; rg k &#246; ller",very large data bases,
No,1450,262,0,1450,"acm multimedia '94 conference workshop on multimedia database management systems p. bruce berra , bhavani m. thuraisingham , kingsley c. nwosu 1995",,sigmod record,,262,"on supporting containment queries in relational database management systems chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman 2001",,international conference on management of data,
No,2422,361,0,2422,efficient view maintenance at data warehouses sigmod conference 1997,"tolga yurek , divyakant agrawal , amr el abbadi , ambuj k. singh",,,361,"dyda : data warehouse maintenance in fully concurrent environments jun chen , xin zhang , songting chen , andreas koeller , elke a. rundensteiner international conference on management of data 2001",,,
No,1121,950,0,1121,re-designing distance functions and distance-based applications for high dimensional data charu c. aggarwal,,sigmod record,2001.0,950,parallel algorithms for high-dimensional similarity joins for data mining applications very large data bases 1997,"john c. shafer , rakesh agrawal",,
No,973,1236,0,973,the ccube constraint object-oriented database system sigmod conference,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",,1999.0,1236,"description logics for semantic query optimization in object-oriented database systems domenico beneventano , sonia bergamaschi , claudio sartori acm transactions on database systems ( tods ) 2003",,,
No,2000,997,0,2000,"retrieval of composite multimedia objects surajit chaudhuri , shahram ghandeharizadeh , cyrus shahabi",,vldb,1995.0,997,"resource scheduling for composite multimedia objects minos n. garofalakis , yannis e. ioannidis , banu &#214; zden very large data bases 1998",,,
No,1899,2133,0,1899,book review column karl aberer sigmod record,,,2002.0,2133,book reviews acm sigmod record,,,2003.0
No,1163,1751,0,1163,foreword : management of semistructured data dan suciu sigmod record,,,1997.0,1751,"inferring structure in semistructured data svetlozer nestorov , serge abiteboul , rajeev motwani 1997",,acm sigmod record,
No,1088,949,0,1088,"materialized view and index selection tool for microsoft sql server 2000 vivek r. narasayya , sanjay agrawal , surajit chaudhuri sigmod conference",,,2001.0,949,materialized views selection in a multidimensional database very large data bases 1997,"elena baralis , stefano paraboschi , ernest teniente",,
No,633,2037,0,633,continuously adaptive continuous queries over streams 2002,"samuel madden , mehul a. shah , vijayshankar raman , joseph m. hellerstein",sigmod conference,,2037,"processing set expressions over continuous update streams sumit ganguly , minos garofalakis , rajeev rastogi international conference on management of data 2003",,,
No,289,2010,0,289,"constructing the next 100 database management systems andreas geppert , klaus r. dittrich sigmod record",,,1994.0,2010,"aurora : a data stream management system d. abadi , d. carney , u. &#199; etintemel , m. cherniack , c. convey , c. erwin , e. galvez , m. hatoun , a. maskey , a. rasin , a. singer , m. stonebraker , n. tatbul , y. xing , r. yan , s. zdonik",,international conference on management of data,2003.0
No,507,1320,0,507,"groupwise processing of relational queries kenneth a. ross , damianos chatziantoniou vldb",,,1997.0,1320,querying xml views of relational data,"jayavel shanmugasundaram , jerry kiernan , eugene j. shekita , catalina fan , john funderburk",very large data bases,2001.0
No,992,370,0,992,"optimizing queries on files tova milo , mariano p. consens",,sigmod conference,1994.0,370,"optimizing object queries using an effective calculus leonidas fegaras , david maier acm transactions on database systems ( tods )",,,2000.0
No,441,799,0,441,"hierarchical compact cube for range-max queries hua-gang li , sin yeung lee , tok wang ling 2000",,vldb,,799,hierarchical prefix cubes for range-sum queries,"chee yong chan , yannis e. ioannidis",very large data bases,1999.0
No,2576,857,0,2576,a database interface for file updates 1995,"tova milo , serge abiteboul , sophie cluet",sigmod conference,,857,a database platform for bioinformatics very large data bases,sandeepan banerjee,,2000.0
No,234,1591,0,234,"fast algorithms for mining association rules in large databases ramakrishnan srikant , rakesh agrawal 1994",,vldb,,1591,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","christos faloutsos , king-ip lin",international conference on management of data,1995.0
No,1369,904,0,1369,call for book reviews 2003,karl aberer,sigmod record,,904,book review column 2002,karl aberer,acm sigmod record,
No,1375,1238,0,1375,"1-safe algorithms for symmetric site configurations maitrayi sabaratnam , øystein torbjørnsen , rune humborstad , svein-olaf hvasshovd 1997",,vldb,,1238,adaptive algorithms for set containment joins acm transactions on database systems ( tods ) 2003,"sergey melnik , hector garcia-molina",,
No,2402,2250,0,2402,relational data sharing in peer-based data management systems,"beng chin ooi , yanfeng shu , kian-lee tan",sigmod record,2003.0,2250,data grid management systems 2003,"arun jagatheesan , arcot rajasekar",international conference on management of data,
No,1969,147,0,1969,multi-dimensional database allocation for parallel data warehouses vldb 2000,"holger märtens , erhard rahm , thomas stöhr",,,147,"the multidimensional database system rasdaman p. baumann , a. dehmel , p. furtado , r. ritsch , n. widmann international conference on management of data",,,1998.0
No,397,1035,0,397,"bulk-loading techniques for object databases and an application to relational data claude delobel , sophie cluet , sihem amer-yahia vldb 1998",,,,1035,"optimizing queries with universal quantification in object-oriented and object-relational databases jens clau &#223; en , alfons kemper , guido moerkotte , klaus peithner",,very large data bases,1997.0
No,2606,1883,0,2606,"heuristic and randomized optimization for the join ordering problem guido moerkotte , michael steinbrunn , alfons kemper 1997",,vldb j.,,1883,outerjoin simplification and reordering for query optimization acm transactions on database systems ( tods ),"c &#233; sar galindo-legaria , arnon rosenthal",,1997.0
No,1947,813,0,1947,the pyramid-technique : towards breaking the curse of dimensionality,"christian böhm , hans-peter kriegel , stefan berchtold",sigmod conference,1998.0,813,"optimal grid-clustering : towards breaking the curse of dimensionality in high-dimensional clustering alexander hinneburg , daniel a. keim 1999",,very large data bases,
No,616,685,0,616,"mv3r-tree : a spatio-temporal access method for timestamp and interval queries dimitris papadias , yufei tao vldb 2001",,,,685,"time-parameterized queries in spatio-temporal databases yufei tao , dimitris papadias international conference on management of data",,,2002.0
No,1021,1787,0,1021,"the algres testbed of chimera : an active object-oriented database system giuseppe psaila , stefano ceri , stefano paraboschi , piero fraternali",,sigmod conference,1995.0,1787,query unnesting in object-oriented databases international conference on management of data,leonidas fegaras,,1998.0
No,1673,2238,0,1673,"the denodo data integration platform anastasio molano , alberto pan , paula montoto , juan raposo , lucía ardao , manuel álvarez , vicente orjales , ángel viña , justo hidalgo vldb 2002",,,,2238,the hyperion project : from data integration to data coordination acm sigmod record,"marcelo arenas , vasiliki kantere , anastasios kementsietsidis , iluju kiringa , ren &#233; e j. miller , john mylopoulos",,2003.0
No,182,1055,0,182,"thémis : a database programming language handling integrity constraints anne doucet , véronique benzaken vldb j. 1995",,,,1055,the role of integrity constraints in database interoperation very large data bases,"mark w. w. vermeer , peter m. g. apers",,1996.0
No,153,2201,0,153,"including group-by in query optimization surajit chaudhuri , kyuseok shim vldb",,,1994.0,2201,query optimization by predicate move-around,"alon y. levy , inderpal singh mumick , yehoshua sagiv",very large data bases,1994.0
No,312,1597,0,312,a hypertext query language for images li yang,,sigmod record,1994.0,1597,towards an effective calculus for object query languages international conference on management of data 1995,"leonidas fegaras , david maier",,
No,15,2146,0,15,sprint : a scalable parallel classifier for data mining,"john c. shafer , rakesh agrawal , manish mehta",vldb,1996.0,2146,dms : a parallel data mining server 1998,felicity george,very large data bases,
No,1950,586,0,1950,on the computation of multidimensional aggregates vldb,"sunita sarawagi , ashish gupta , rakesh agrawal , prasad deshpande , jeffrey f. naughton , sameet agarwal , raghu ramakrishnan",,1996.0,586,management of multidimensional discrete data peter baumann the vldb journal -- the international journal on very large data bases 1994,,,
No,856,340,0,856,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. böhlen , christian s. jensen",vldb,1999.0,340,distributed query evaluation on semistructured data acm transactions on database systems ( tods ),dan suciu,,2002.0
No,2390,1636,0,2390,"fast incremental indexing for full-text information retrieval w. bruce croft , james p. callan , eric w. brown vldb 1994",,,,1636,incremental updates of inverted lists for text document retrieval,"anthony tomasic , h &#233; ctor garc &#237; a-molina , kurt shoens",international conference on management of data,1994.0
No,2172,1699,0,2172,ofl : a functional execution model for object query languages sigmod conference 1995,"georges gardarin , fernando machuca , philippe pucheral",,,1699,a hypertext query language for images,li yang,acm sigmod record,1994.0
No,359,527,0,359,reminiscences on influential papers sigmod record,"daniel j. rosenkrantz , nick koudas , dan suciu , peter scheuermann , rajeev rastogi , jiawei han , kenneth a. ross",,2001.0,527,"reminiscences on influential papers kenneth a. ross , theodore johnson , richard thomas snodgrass acm sigmod record 2002",,,
No,927,1377,0,927,"the demarcation protocol : a technique for maintaining constraints in distributed database systems daniel barbará , hector garcia-molina vldb j. 1994",,,,1377,rainbow : distributed database system for classroom education and experimental research 2000,"abdelsalam helal , hua li",very large data bases,
No,314,1,0,314,"view management in multimedia databases v. s. subrahmanian , eric lemar , k. selçuk candan vldb j. 2000",,,,1,a user-centered interface for querying distributed multimedia databases,"isabel f. cruz , kimberly m. james",international conference on management of data,1999.0
No,1395,2040,0,1395,"optimizing disjunctive queries with expensive predicates alfons kemper , guido moerkotte , michael steinbrunn , klaus peithner sigmod conference 1994",,,,2040,stream processing of xpath queries with predicates international conference on management of data,"ashish kumar gupta , dan suciu",,2003.0
No,2232,2024,0,2232,query unnesting in object-oriented databases leonidas fegaras 1998,,sigmod conference,,2024,"panel : querying networked databases nick koudas , divesh srivastava international conference on management of data",,,2003.0
No,1360,1427,0,1360,pesto : an integrated query/browser for object databases vldb 1996,"laura m. haas , michael j. carey , vivekananda maganty , john h. williams",,,1427,"the hcc-tree : an efficient index structure for object oriented databases b. sreenath , s. seshadri 1994",,very large data bases,
No,2494,1021,0,2494,exact : an extensible approach to active object-oriented databases vldb j. 1997,"arturo jaime , oscar díaz",,,1021,selectivity estimation in extensible databases - a neural network approach,"m. seetha lakshmi , shaoyu zhou",very large data bases,1998.0
No,2232,225,0,2232,query unnesting in object-oriented databases leonidas fegaras 1998,,sigmod conference,,225,the trigs active object-oriented database system - an overview,"g. kappel , w. retschitzegger",acm sigmod record,1998.0
No,1914,551,0,1914,reminiscences on influential papers sigmod record,"jan van den bussche , surajit chaudhuri , moshe y. vardi , kenneth a. ross , gösta grahne , h. v. jagadish",,1999.0,551,reminiscences on influential papers 2001,kenneth a. ross,acm sigmod record,
No,321,672,0,321,sensor data mining : similarity search and pattern analysis 2002,christos faloutsos,vldb,,672,clustering by pattern similarity in large data sets 2002,"haixun wang , wei wang , jiong yang , philip s. yu",international conference on management of data,
No,2013,476,0,2013,"incremental maintenance for materialized views over semistructured data vasilis vassalos , janet l. wiener , michael rys , serge abiteboul , jason mchugh vldb 1998",,,,476,"constraints for semistructured data and xml peter buneman , wenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein acm sigmod record",,,2001.0
No,2386,1848,0,2386,data extraction and transformation for the data warehouse cass squire sigmod conference,,,1995.0,1848,"data warehousing and olap for decision support surajit chaudhuri , umeshwar dayal 1997",,international conference on management of data,
No,1044,1812,0,1044,communication efficient distributed mining of association rules,"ran wolff , assaf schuster",sigmod conference,2001.0,1812,"scalable parallel data mining for association rules eui-hong han , george karypis , vipin kumar international conference on management of data",,,1997.0
No,466,1455,0,466,a cost model for query processing in high dimensional data spaces,christian böhm,acm trans . database syst .,2000.0,1455,query processing in tertiary memory databases,sunita sarawagi,very large data bases,1995.0
No,2452,488,0,2452,"temporal conditions and integrity constraints in active database systems ouri wolfson , a. prasad sistla sigmod conference 1995",,,,488,"the mlpq/gis constraint database system peter revesz , rui chen , pradip kanjamala , yiming li , yuguo liu , yonghui wang international conference on management of data 2000",,,
No,359,334,0,359,reminiscences on influential papers sigmod record,"daniel j. rosenkrantz , nick koudas , dan suciu , peter scheuermann , rajeev rastogi , jiawei han , kenneth a. ross",,2001.0,334,reminiscences in influential papers 1998,richard snodgrass,acm sigmod record,
No,2375,658,0,2375,"database de-centralization - a practical approach césar a. galindo-legaria , eirik dahle , tor didriksen 1995",,vldb,,658,"databases and transaction processing : an application-oriented approach philip m. lewis , arthur bernstein , michael kifer",,acm sigmod record,2002.0
No,968,927,0,968,reminiscences on influential papers sigmod record,"james r. hamilton , limsoon wong , kenneth a. ross , laks v. s. lakshmanan",,2001.0,927,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2003.0
No,2571,1225,0,2571,"analysis of locking behavior in three real database systems alan jay smith , vigyan singhal",,vldb j.,1997.0,1225,secure buffering in firm real-time database systems 2000,"binto george , jayant r. haritsa",the vldb journal -- the international journal on very large data bases,
No,2395,1873,0,2395,"webdb ' 98 : international workshop on the web and databases alberto o. mendelzon , paolo atzeni 1998",,sigmod record,,1873,"report on first international workshop on real-time database systems azer bestavros , kwei-jay lin , sang son",,acm sigmod record,1996.0
No,963,185,0,963,efficient testing of high performance transaction processing systems 1997,"d. wildfogel , ramana yerneni",vldb,,185,"efficient transparent application recovery in client-server information systems david lomet , gerhard weikum international conference on management of data",,,1998.0
No,2244,1272,0,2244,guest editor 's introduction sigmod record,karl aberer,,2003.0,1272,guest editorial malcolm p. atkinson the vldb journal -- the international journal on very large data bases 2000,,,
No,2108,2019,0,2108,"olap , relational , and multidimensional database systems george colliat sigmod record 1996",,,,2019,a system for watermarking relational databases,"rakesh agrawal , peter j. haas , jerry kiernan",international conference on management of data,2003.0
No,2421,1511,0,2421,"integrating temporal , real-time , and active databases john a. stankovic , krithi ramamritham , ming xiong , rajendran m. sivasankaran , donald f. towsley sigmod record 1996",,,,1511,temporal conditions and integrity constraints in active database systems international conference on management of data,"a. prasad sistla , ouri wolfson",,1995.0
No,1514,1044,0,1514,the sr-tree : an index structure for high-dimensional nearest neighbor queries,"norio katayama , shin ` ichi satoh",sigmod conference,1997.0,1044,the x-tree : an index structure for high-dimensional data,"stefan berchtold , daniel a. keim , hans-peter kriegel",very large data bases,1996.0
No,2540,1787,0,2540,"join index hierarchies for supporting efficient navigations in object-oriented databases jiawei han , zhaohui xie 1994",,vldb,,1787,query unnesting in object-oriented databases international conference on management of data,leonidas fegaras,,1998.0
No,349,1728,0,349,"data compression support in databases david wilhite , balakrishna r. iyer vldb",,,1994.0,1728,metadata in video databases 1994,"ramesh jain , arun hampapur",acm sigmod record,
No,817,1855,0,817,"query optimization in the presence of limited access patterns dan suciu , ioana manolescu , daniela florescu , alon y. levy sigmod conference",,,1999.0,1855,query optimization at the crossroads surajit chaudhuri,,international conference on management of data,1997.0
No,1721,2049,0,1721,"trex : dtd-conforming xml to xml transformations xueqing gong , kun yue , aoying zhou , zhimao guo , jianchang xiao , wenfei fan , hongwei wu , qing wang , shihui zheng sigmod conference 2003",,,,2049,composing xsl transformations with xml publishing views international conference on management of data 2003,"chengkai li , philip bohannon , p. p. s. narayan",,
No,1834,809,0,1834,dynamic maintenance of data distribution for selectivity estimation vldb j. 1994,"kyu-young whang , gio wiederhold , sang-wook kim",,,809,multi-dimensional substring selectivity estimation very large data bases 1999,"h. v. jagadish , olga kapitskaia , raymond t. ng , divesh srivastava",,
No,1491,706,0,1491,declarative updates of relational databases,weidong chen,acm trans . database syst .,1995.0,706,dbxplorer : enabling keyword search over relational databases 2002,"sanjay agrawal , surajit chaudhuri , gautam das",international conference on management of data,
No,1470,1542,0,1470,"a user-centered interface for querying distributed multimedia databases kimberly m. james , isabel f. cruz sigmod conference 1999",,,,1542,indexing multimedia databases,christos faloutsos,international conference on management of data,1995.0
No,2296,488,0,2296,the mariposa distributed database management system sigmod record 1996,jeff sidell,,,488,"the mlpq/gis constraint database system peter revesz , rui chen , pradip kanjamala , yiming li , yuguo liu , yonghui wang international conference on management of data 2000",,,
No,743,1961,0,743,"cure : an efficient clustering algorithm for large databases sudipto guha , rajeev rastogi , kyuseok shim 1998",,sigmod conference,,1961,"birch : an efficient data clustering method for very large databases tian zhang , raghu ramakrishnan , miron livny 1996",,international conference on management of data,
No,1733,1506,0,1733,"incremental maintenance of recursive views using relational calculus/sql jianwen su , guozhu dong sigmod record 2000",,,,1506,incremental maintenance of views with duplicates international conference on management of data,"timothy griffin , leonid libkin",,1995.0
No,1705,344,0,1705,guest editor 's introduction 1998,asuman dogac,sigmod record,,344,data management issues in electronic commerce : guest editor 's introduction acm sigmod record 2002,asuman dogac,,
No,635,1489,0,635,"applying database visualization to the world wide web alberto o. mendelzon , dimitra vista , masum z. hasan 1996",,sigmod record,,1489,"carnot and infosleuth : database technology and the world wide web d. woelk , b. bohrer , n. jacobs , k. ong , c. tomlinson , c. unnikrishnan 1995",,international conference on management of data,
No,2341,1413,0,2341,querying multiple features of groups in relational databases 1996,"damianos chatziantoniou , kenneth a. ross",vldb,,1413,"storage and retrieval of xml data using relational databases surajit chaudhuri , kyuseok shim",,very large data bases,2001.0
No,392,1072,0,392,materialized views and data warehouses nick roussopoulos sigmod record,,,1998.0,1072,"algorithms for materialized view design in data warehousing environment jian yang , kamalakar karlapalem , qing li 1997",,very large data bases,
No,2143,1356,0,2143,data warehouse configuration vldb,"timos k. sellis , dimitri theodoratos",,1997.0,1356,concurrency in the data warehouse 2000,richard taylor,very large data bases,
No,890,17,0,890,"a case-based approach to information integration maurizio panti , alberto giretti , luca spalazzi 2000",,vldb,,17,"an xjml-based wrapper generator for web information extraction ling liu , wei han , david buttler , calton pu , wei tang 1999",,international conference on management of data,
No,287,777,0,287,converting relational to object-oriented databases sigmod record 1997,joseph fong,,,777,"evaluating functional joins along nested reference sets in object-relational and object-oriented databases reinhard braumandl , jens clau &#223; en , alfons kemper",,very large data bases,1998.0
No,639,1915,0,639,an efficient method for checking object-oriented database schema correctness,"michele missikoff , anna formica , hans dietmar gröger",acm trans . database syst .,1998.0,1915,converting relational to object-oriented databases 1997,joseph fong,acm sigmod record,
No,320,782,0,320,"coloring away communication in parallel query optimization rajeev motwani , waqar hasan vldb 1995",,,,782,query optimization for xml very large data bases 1999,"jason mchugh , jennifer widom",,
No,1848,745,0,1848,what will be - book review sigmod record,paul w. p. j. grefen,,2002.0,745,book reviews acm sigmod record 2002,karl aberer,,
No,403,27,0,403,the aggregate data problem : a system for their definition and management sigmod record,"leonardo tininini , antonia bezenchek , maurizio rafanelli",,1996.0,27,tam : a system for dynamic transactional activity management international conference on management of data 1999,"tong zhou , ling liu , calton pu",,
No,353,2062,0,353,dec data distributor : for data replication and data warehousing daniel j. dietterich sigmod conference,,,1994.0,2062,dynamic xml documents with distribution and replication international conference on management of data 2003,"serge abiteboul , angela bonifati , gr &#233; gory cob &#233; na , ioana manolescu , tova milo",,
No,2511,1406,0,2511,"re-tree : an efficient index structure for regular expressions chee yong chan , minos n. garofalakis , rajeev rastogi vldb j. 2003",,,,1406,"indexing and querying xml data for regular path expressions quanzhong li , bongki moon 2001",,very large data bases,
No,2317,2266,0,2317,adaptive filters for continuous queries over distributed data streams 2003,"jennifer widom , chris olston , jing jiang",sigmod conference,,2266,"psoup : a system for streaming queries over streaming data sirish chandrasekaran , michael j. franklin 2003",,the vldb journal -- the international journal on very large data bases,
No,1624,246,0,1624,the mlpq/gis constraint database system sigmod conference,"yuguo liu , yiming li , pradip kanjamala , rui chen , yonghui wang , peter z. revesz",,2000.0,246,"metu interoperable database system asuman dogac , ugur halici , ebru kilic , gokhan ozhan , fatma ozcan , sena nural , cevdet dengi , sema mancuhan , budak arpinar , pinar koksal , cem evrendilek",,international conference on management of data,1996.0
No,2476,1309,0,2476,extracting large-scale knowledge bases from the web,"andrew tomkins , prabhakar raghavan , ravi kumar , sridhar rajagopalan",vldb,1999.0,1309,amalgamating knowledge bases v. s. subrahmanian acm transactions on database systems ( tods ),,,1994.0
No,2296,1123,0,2296,the mariposa distributed database management system sigmod record 1996,jeff sidell,,,1123,the structured information manager : a database system for sgml documents ron sacks-davis very large data bases 1996,,,
No,2266,1385,0,2266,"top-k selection queries over relational databases : mapping strategies and performance evaluation surajit chaudhuri , nicolas bruno , luis gravano acm trans . database syst .",,,2002.0,1385,offering a precision-performance tradeoff for aggregation queries over replicated data very large data bases,"chris olston , jennifer widom",,2000.0
No,1295,1949,0,1295,a complete temporal relational algebra 1996,"debabrata dey , veda c. storey , terence m. barron",vldb j.,,1949,"a probabilistic relational model and algebra debabrata dey , sumit sarkar",,acm transactions on database systems ( tods ),1996.0
No,738,1017,0,738,toward learning based web query processing vldb 2000,"yanlei diao , hongjun lu , zengping tian , songting chen",,,1017,"low-cost compensation-based query processing &#216; ystein gr &#248; vlen , svein-olaf hvasshovd , &#216; ystein torbj &#248; rnsen",,very large data bases,1998.0
No,2074,576,0,2074,"the coral deductive system raghu ramakrishnan , s. sudarshan , divesh srivastava , praveen seshadri 1994",,vldb j.,,576,"the aditi deductive database system jayen vaghani , kotagiri ramamohanarao , david b. kemp , zoltan somogyi , peter j. stuckey , tim s. leask , james harland",,the vldb journal -- the international journal on very large data bases,1994.0
No,12,631,0,12,priority assignment in real-time active databases,"rajendran m. sivasankaran , bhaskar purimetla , john a. stankovic , krithi ramamritham , donald f. towsley",vldb j.,1996.0,631,"ordered shared locks for real-time databases divyakant agrawal , amr el abbadi , richard jeffers , lijing lin the vldb journal -- the international journal on very large data bases 1995",,,
No,899,371,0,899,devise : integrated querying and visualization of large datasets sigmod conference,"miron livny , raghu ramakrishnan , donko donjerkovic , shilpa lawande , jussi myllymaki , guangshun chen , r. kent wenger , kevin s. beyer",,1997.0,371,"cache investment : integrating query optimization and distributed data placement donald kossmann , michael j. franklin , gerhard drasch , wig ag acm transactions on database systems ( tods )",,,2000.0
No,703,1983,0,703,automated resolution of semantic heterogeneity in multidatabases,"a. r. hurson , simin h. pakzad , m. w. bright",acm trans . database syst .,1994.0,1983,static detection of security flaws in object-oriented databases international conference on management of data 1996,keishi tajima,,
No,713,1455,0,713,approximate query processing : taming the terabytes 2001,"minos n. garofalakis , phillip b. gibbons",vldb,,1455,query processing in tertiary memory databases,sunita sarawagi,very large data bases,1995.0
No,1879,1088,0,1879,"locally adaptive dimensionality reduction for indexing large time series databases kaushik chakrabarti , sharad mehrotra , eamonn j. keogh , michael j. pazzani sigmod conference 2001",,,,1088,sampling large databases for association rules very large data bases 1996,hannu toivonen,,
No,1078,231,0,1078,"joining ranked inputs in practice walid g. aref , ihab f. ilyas , ahmed k. elmagarmid",,vldb,2002.0,231,"standards in practice andrew eisenberg , jim melton 1998",,acm sigmod record,
No,2545,565,0,2545,"research in databases and data-intensive applications - computer science department and fzi , university of karlsruhe sigmod record","birgitta könig-ries , peter c. lockemann",,1997.0,565,"research activities in database management and information retrieval at university of illinois at chicago isabel cruz , ashfaq khokhar , bing liu , prasad sistla , ouri wolfson , clement yu",,acm sigmod record,2002.0
No,1540,1427,0,1540,"efficient index structures for string databases tamer kahveci , ambuj k. singh vldb 2001",,,,1427,"the hcc-tree : an efficient index structure for object oriented databases b. sreenath , s. seshadri 1994",,very large data bases,
No,33,289,0,33,"data bubbles for non-vector data : speeding-up hierarchical clustering in arbitrary metric spaces jörg sander , jianjun zhou",,vldb,2003.0,289,"data bubbles : quality preserving performance boosting for hierarchical clustering markus m. breunig , hans-peter kriegel , peer kr &#246; ger , j &#246; rg sander",,international conference on management of data,2001.0
No,1751,1254,0,1751,"context-based prefetch - an optimization for implementing objects on relations david shutt , philip a. bernstein , shankar pal vldb j.",,,2000.0,1254,opt + + : an object-oriented implementation for extensible database query optimization the vldb journal -- the international journal on very large data bases,"navin kabra , david j. dewitt",,1999.0
No,1690,1965,0,1690,"partial results for online query processing joseph m. hellerstein , vijayshankar raman sigmod conference",,,2002.0,1965,performance tradeoffs for client-server query processing international conference on management of data,"michael j. franklin , bj &#246; rn th &#243; r j &#243; nsson , donald kossmann",,1996.0
No,1409,306,0,1409,"congressional samples for approximate answering of group-by queries viswanath poosala , swarup acharya , phillip b. gibbons sigmod conference",,,2000.0,306,"a robust , optimization-based approach for approximate answering of aggregate queries 2001","surajit chaudhuri , gautam das , vivek narasayya",international conference on management of data,
No,797,1171,0,797,mpeg-7 and multimedia database systems harald kosch 2002,,sigmod record,,1171,integrating symbolic images into a multimedia database system using classification and abstraction approaches,"aya soffer , hanan samet",the vldb journal -- the international journal on very large data bases,1998.0
No,1284,455,0,1284,answering complex sql queries using automatic summary tables,"roberta cochrane , hamid pirahesh , monica urata , markos zaharioudakis , george lapis",sigmod conference,2000.0,455,theory of answering queries using views alon y. halevy acm sigmod record 2000,,,
No,2556,1575,0,2556,a close look at the ifo data model magdy s. hanna,,sigmod record,1995.0,1575,response to a close look at the ifo data model acm sigmod record,"serge abiteboul , richard hull",,1995.0
