label_str,ltable_id,rtable_id,label,title_x,authors_x,venue_x,year_x,title_y,authors_y,venue_y,year_y
No,683,886,0,"virtual database technology venky harinarayan , ashish gupta , anand rajaraman sigmod record 1997",,,,integration of data mining with database technology very large data bases 2000,"amir netz , surajit chaudhuri , jeff bernhardt , usama m. fayyad",,
No,688,1675,0,"strudel : a web-site management system alon y. levy , mary f. fernandez , jaewoo kang , daniela florescu , dan suciu 1997",,sigmod conference,,open object database management systems international conference on management of data,jos &#233; a. blakeley,,1994.0
No,690,2250,0,on supporting containment queries in relational database management systems sigmod conference 2001,"guy m. lohman , david j. dewitt , qiong luo , jeffrey f. naughton , chun zhang",,,data grid management systems 2003,"arun jagatheesan , arcot rajasekar",international conference on management of data,
No,692,1159,0,repositories and object oriented databases philip a. bernstein,,sigmod record,1998.0,exact : an extensible approach to active object-oriented databases,"oscar d &#237; az , arturo jaime",the vldb journal -- the international journal on very large data bases,1997.0
No,692,1630,0,repositories and object oriented databases philip a. bernstein,,sigmod record,1998.0,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,
No,695,1142,0,a data model and data structures for moving objects databases sigmod conference,"markus schneider , enrico nardelli , luca forlizzi , ralf hartmut güting",,2000.0,"of objects and databases : a decade of turmoil michael j. carey , david j. dewitt",,very large data bases,1996.0
No,695,1427,0,a data model and data structures for moving objects databases sigmod conference,"markus schneider , enrico nardelli , luca forlizzi , ralf hartmut güting",,2000.0,"the hcc-tree : an efficient index structure for object oriented databases b. sreenath , s. seshadri 1994",,very large data bases,
No,695,2283,0,a data model and data structures for moving objects databases sigmod conference,"markus schneider , enrico nardelli , luca forlizzi , ralf hartmut güting",,2000.0,"a low-cost storage server for movie on demand databases banu &#214; zden , alexandros biliris , rajeev rastogi , abraham silberschatz 1994",,very large data bases,
No,698,1691,0,"research issues in federated database systems : report of efdbs '97 workshop fèlix saltor , mark roantree , mark w. w. vermeer , wilhelm hasselbring , martin schönhoff , markus strässler , barry eaglestone , stefan conrad 1997",,sigmod record,,research issues in active database systems : report from the closing panel at ride-ads '94 jennifer widom acm sigmod record,,,1994.0
No,699,1392,0,"dynamic multidimensional histograms piotr indyk , sudipto guha , nitin thaper , nick koudas 2002",,sigmod conference,,"dynamic maintenance of wavelet-based histograms yossi matias , jeffrey scott vitter , min wang",,very large data bases,2000.0
No,701,2207,0,"aggregation algorithms for very large compressed data warehouses jaideep srivastava , jianzhong li , doron rotem",,vldb,1999.0,fast algorithms for mining association rules in large databases very large data bases,"rakesh agrawal , ramakrishnan srikant",,1994.0
No,703,1521,0,automated resolution of semantic heterogeneity in multidatabases,"a. r. hurson , simin h. pakzad , m. w. bright",acm trans . database syst .,1994.0,semint : a system prototype for semantic integration in heterogeneous databases international conference on management of data 1995,"wen-syan li , chris clifton",,
No,704,542,0,chair 's message,m. tamer özsu,sigmod record,2001.0,treasurer 's message joachim hammer,,acm sigmod record,2002.0
No,713,1640,0,approximate query processing : taming the terabytes 2001,"minos n. garofalakis , phillip b. gibbons",vldb,,"sequence query processing praveen seshadri , miron livny , raghu ramakrishnan",,international conference on management of data,1994.0
No,713,2078,0,approximate query processing : taming the terabytes 2001,"minos n. garofalakis , phillip b. gibbons",vldb,,"approximate join processing over data streams abhinandan das , johannes gehrke , mirek riedewald",,international conference on management of data,2003.0
No,713,2106,0,approximate query processing : taming the terabytes 2001,"minos n. garofalakis , phillip b. gibbons",vldb,,approximate query mapping : accounting for translation closeness the vldb journal -- the international journal on very large data bases,"kevin chen-chuan chang , h &#233; ctor garc &#237; a-molina",,2001.0
No,718,1023,0,approximate query processing using wavelets vldb j.,"rajeev rastogi , minos n. garofalakis , kyuseok shim , kaushik chakrabarti",,2001.0,"improving adaptable similarity query processing by using approximations mihael ankerst , bernhard braunm &#252; ller , hans-peter kriegel , thomas seidl very large data bases",,,1998.0
No,727,304,0,rate-based query optimization for streaming information sources sigmod conference 2002,"jeffrey f. naughton , stratis viglas",,,query optimization in compressed database systems,"zhiyuan chen , johannes gehrke , flip korn",international conference on management of data,2001.0
No,727,306,0,rate-based query optimization for streaming information sources sigmod conference 2002,"jeffrey f. naughton , stratis viglas",,,"a robust , optimization-based approach for approximate answering of aggregate queries 2001","surajit chaudhuri , gautam das , vivek narasayya",international conference on management of data,
No,729,2227,0,"selectivity estimation in extensible databases - a neural network approach shaoyu zhou , m. seetha lakshmi",,vldb,1998.0,semantic integration in heterogeneous databases using neural networks 1994,"wen-syan li , chris clifton",very large data bases,
No,731,205,0,selectivity estimation using probabilistic models sigmod conference,"daphne koller , lise getoor , benjamin taskar",,2001.0,multi-dimensional selectivity estimation using compressed histogram information,"ju-hong lee , deok-hwan kim , chin-wan chung",international conference on management of data,1999.0
No,731,601,0,selectivity estimation using probabilistic models sigmod conference,"daphne koller , lise getoor , benjamin taskar",,2001.0,dynamic maintenance of data distribution for selectivity estimation the vldb journal -- the international journal on very large data bases,"kyu young whang , sang wook kim , gio wiederhold",,1994.0
No,731,1271,0,selectivity estimation using probabilistic models sigmod conference,"daphne koller , lise getoor , benjamin taskar",,2001.0,one-dimensional and multi-dimensional substring selectivity estimation the vldb journal -- the international journal on very large data bases 2000,"h. v. jagadish , olga kapitskaia , raymond t. ng , divesh srivastava",,
No,734,742,0,"report on the 4th international conference on mobile data management panos k. chrysanthis , arkady b. zaslavsky , morris sloman sigmod record 2003",,,,report on the acm fourth international workshop on data warehousing and olap ( dolap 2001 ) acm sigmod record 2002,joachim hammer,,
No,734,1773,0,"report on the 4th international conference on mobile data management panos k. chrysanthis , arkady b. zaslavsky , morris sloman sigmod record 2003",,,,workshop report on experiences using object data management in the real-world akmal b. chaudhri,,acm sigmod record,1998.0
No,734,2154,0,"report on the 4th international conference on mobile data management panos k. chrysanthis , arkady b. zaslavsky , morris sloman sigmod record 2003",,,,report on fqas 2002 : fifth international conference on flexible query answering systems acm sigmod record 2003,"amihai motro , troels andreasen",,
No,742,1872,0,the araneus web-base management system sigmod conference,"giansalvatore mecca , paolo merialdo , alessandro masci , paolo atzeni , giuseppe sindoni",,1998.0,the active database management system manifesto : a rulebase of adbms features acm sigmod record 1996,corporate act-net consortium,,
No,744,1031,0,"algorithms for materialized view design in data warehousing environment kamalakar karlapalem , jian yang , qing li vldb 1997",,,,multiple-view self-maintenance in data warehousing environments nam huyn,,very large data bases,1997.0
No,746,48,0,lore : a lightweight object repository for semistructured data 1996,"janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas",sigmod conference,,"storing semistructured data with stored alin deutsch , mary fernandez , dan suciu international conference on management of data 1999",,,
No,746,287,0,lore : a lightweight object repository for semistructured data 1996,"janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas",sigmod conference,,"vqbd : exploring semistructured data sudarshan s. chawathe , thomas baby , jihwang yoo international conference on management of data",,,2001.0
No,746,1313,0,lore : a lightweight object repository for semistructured data 1996,"janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas",sigmod conference,,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001.0
No,746,1752,0,lore : a lightweight object repository for semistructured data 1996,"janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas",sigmod conference,,management of semistructured data dan suciu acm sigmod record,,,1997.0
No,747,243,0,"vqbd : exploring semistructured data jihwang yeo , sudarshan s. chawathe , thomas baby sigmod conference",,,2001.0,lore : a lightweight object repository for semistructured data international conference on management of data,"dallan quass , jennifer widom , roy goldman , kevin haas , qingshan luo , jason mchugh , svetlozar nestorov , anand rajaraman , hugo rivero , serge abiteboul , jeff ullman , janet wiener",,1996.0
No,747,1751,0,"vqbd : exploring semistructured data jihwang yeo , sudarshan s. chawathe , thomas baby sigmod conference",,,2001.0,"inferring structure in semistructured data svetlozer nestorov , serge abiteboul , rajeev motwani 1997",,acm sigmod record,
No,747,1752,0,"vqbd : exploring semistructured data jihwang yeo , sudarshan s. chawathe , thomas baby sigmod conference",,,2001.0,management of semistructured data dan suciu acm sigmod record,,,1997.0
No,747,1758,0,"vqbd : exploring semistructured data jihwang yeo , sudarshan s. chawathe , thomas baby sigmod conference",,,2001.0,"lore : a database management system for semistructured data jason mchugh , serge abiteboul , roy goldman , dallas quass , jennifer widom acm sigmod record",,,1997.0
No,755,1787,0,"design and user testing of a multi-paradigm query interface to an object-oriented database dac khoa doan , alistair c. kilgour , norman w. paton sigmod record 1995",,,,query unnesting in object-oriented databases international conference on management of data,leonidas fegaras,,1998.0
No,766,118,0,schemasql - a language for interoperability in relational multi-database systems vldb,"fereidoon sadri , laks v. s. lakshmanan , iyer n. subramanian",,1996.0,semantic interoperability in global information systems acm sigmod record 1999,"a. m. ouksel , a. sheth",,
No,766,961,0,schemasql - a language for interoperability in relational multi-database systems vldb,"fereidoon sadri , laks v. s. lakshmanan , iyer n. subramanian",,1996.0,nd-sql : a multi-dimensional language for interoperability and olap very large data bases 1998,"fr &#233; d &#233; ric gingras , laks v. s. lakshmanan",,
No,766,1665,0,schemasql - a language for interoperability in relational multi-database systems vldb,"fereidoon sadri , laks v. s. lakshmanan , iyer n. subramanian",,1996.0,a language based multidatabase system 1994,"eva k &#252; hn , thomas tschernko , konrad schwarz",international conference on management of data,
No,766,1847,0,schemasql - a language for interoperability in relational multi-database systems vldb,"fereidoon sadri , laks v. s. lakshmanan , iyer n. subramanian",,1996.0,"languages for multi-database interoperability fr &#233; d &#233; ric gingras , laks v. s. lakshmanan , iyer n. subramanian , despina papoulis , nematollaah shiri international conference on management of data",,,1997.0
No,768,1637,0,optimal clip ordering for multi-clip queries vldb j.,"raymond t. ng , paul shum",,1998.0,"optimizing queries on files mariano p. consens , tova milo international conference on management of data",,,1994.0
No,778,62,0,"infering structure in semistructured data rajeev motwani , serge abiteboul , svetlozar nestorov sigmod record",,,1997.0,"query rewriting for semistructured data yannis papakonstantinou , vasilis vassalos",,international conference on management of data,1999.0
No,778,1313,0,"infering structure in semistructured data rajeev motwani , serge abiteboul , svetlozar nestorov sigmod record",,,1997.0,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001.0
No,778,1758,0,"infering structure in semistructured data rajeev motwani , serge abiteboul , svetlozar nestorov sigmod record",,,1997.0,"lore : a database management system for semistructured data jason mchugh , serge abiteboul , roy goldman , dallas quass , jennifer widom acm sigmod record",,,1997.0
No,780,792,0,"high-performance sorting on networks of workstations david e. culler , joseph m. hellerstein , david a. patterson , andrea c. arpaci-dusseau , remzi h. arpaci-dusseau sigmod conference 1997",,,,high-performance extensible indexing marcel kornacker very large data bases,,,1999.0
No,781,2245,0,transactional information systems - book review marc h. scholl 2001,,sigmod record,,"challenges for global information systems alon y. levy , abraham silberschatz , divesh srivastava , maria zemankova 1994",,very large data bases,
No,783,1463,0,an effective deductive object-oriented database through language integration 1994,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,,"accessing a relational database through an object-oriented database interface jack a. orenstein , d. n. kamber 1995",,very large data bases,
No,786,1418,0,dbcache : database caching for web application servers 2002,"sailesh krishnamurthy , c. mohan , larry brown , hamid pirahesh , mehmet altinel , honguk woo , qiong luo , bruce g. lindsay",sigmod conference,,form-based proxy caching for database-backed web sites very large data bases,"qiong luo , jeffrey f. naughton",,2001.0
No,788,1155,0,high-concurrency locking in r-trees 1995,"douglas banks , marcel kornacker",vldb,,"concurrency and recovery for index trees david lomet , betty salzberg the vldb journal -- the international journal on very large data bases",,,1997.0
No,789,14,0,electronic commerce : tutorial sigmod conference 1998,"nabil r. adam , yelena yesha",,,xml and electronic commerce : enabling the network economy acm sigmod record 1998,"bart meltzer , robert glushko",,
No,790,1149,0,"spatial and temporal content-based access to hypervideo databases ahmed k. elmagarmid , haitao jiang vldb j. 1998",,,,supporting periodic authorizations and temporal reasoning in database access control 1996,"elisa bertino , claudio bettini , elena ferrari , pierangela samarati",very large data bases,
No,797,147,0,mpeg-7 and multimedia database systems harald kosch 2002,,sigmod record,,"the multidimensional database system rasdaman p. baumann , a. dehmel , p. furtado , r. ritsch , n. widmann international conference on management of data",,,1998.0
No,797,171,0,mpeg-7 and multimedia database systems harald kosch 2002,,sigmod record,,database systems management and oracle8 c. gregory doherty international conference on management of data,,,1998.0
No,797,998,0,mpeg-7 and multimedia database systems harald kosch 2002,,sigmod record,,"secure buffering in firm real-time database systems binto george , jayant r. haritsa very large data bases 1998",,,
No,797,1167,0,mpeg-7 and multimedia database systems harald kosch 2002,,sigmod record,,"concurrency control in hierarchical multidatabase systems sharad mehrotra , henry f. korth , avi silberschatz 1997",,the vldb journal -- the international journal on very large data bases,
No,797,1225,0,mpeg-7 and multimedia database systems harald kosch 2002,,sigmod record,,secure buffering in firm real-time database systems 2000,"binto george , jayant r. haritsa",the vldb journal -- the international journal on very large data bases,
No,797,1265,0,mpeg-7 and multimedia database systems harald kosch 2002,,sigmod record,,supporting efficient multimedia database exploration 2001,"wen-syan li , k.sel &#231; uk candan , kyoji hirata , yoshinori hara",the vldb journal -- the international journal on very large data bases,
No,797,1431,0,mpeg-7 and multimedia database systems harald kosch 2002,,sigmod record,,pc database systems - present and future very large data bases 1994,philip a. bernstein,,
No,797,1665,0,mpeg-7 and multimedia database systems harald kosch 2002,,sigmod record,,a language based multidatabase system 1994,"eva k &#252; hn , thomas tschernko , konrad schwarz",international conference on management of data,
No,797,1939,0,mpeg-7 and multimedia database systems harald kosch 2002,,sigmod record,,"the ecrc multi database system willem jonker , heribert sch &#252; tz international conference on management of data",,,1995.0
No,804,384,0,metu object-oriented dbms,"cetin ozkan , cem evrendilek , yuksel saygin , ilker altintas , ismailcem budak arpinar , mehmet altinel , tansel okay , ilker durusoy , asuman dogac",sigmod conference,1994.0,lambda-db : an odmg-based object-oriented dbms international conference on management of data,"leonidas fegaras , chandrasekhar srinivasan , arvind rajendran , david maier",,2000.0
No,804,1447,0,metu object-oriented dbms,"cetin ozkan , cem evrendilek , yuksel saygin , ilker altintas , ismailcem budak arpinar , mehmet altinel , tansel okay , ilker durusoy , asuman dogac",sigmod conference,1994.0,"procedures in object-oriented query languages kazimierz subieta , yahiko kambayashi , jacek leszczylowski 1995",,very large data bases,
No,804,1479,0,metu object-oriented dbms,"cetin ozkan , cem evrendilek , yuksel saygin , ilker altintas , ismailcem budak arpinar , mehmet altinel , tansel okay , ilker durusoy , asuman dogac",sigmod conference,1994.0,a cost model for clustered object-oriented databases very large data bases 1995,"georges gardarin , jean-robert gruser , zhao-hui tang",,
No,804,1631,0,metu object-oriented dbms,"cetin ozkan , cem evrendilek , yuksel saygin , ilker altintas , ismailcem budak arpinar , mehmet altinel , tansel okay , ilker durusoy , asuman dogac",sigmod conference,1994.0,odmg-93 : a standard for object-oriented dbmss r. g. g. cattell,,international conference on management of data,1994.0
No,804,1787,0,metu object-oriented dbms,"cetin ozkan , cem evrendilek , yuksel saygin , ilker altintas , ismailcem budak arpinar , mehmet altinel , tansel okay , ilker durusoy , asuman dogac",sigmod conference,1994.0,query unnesting in object-oriented databases international conference on management of data,leonidas fegaras,,1998.0
No,804,1868,0,metu object-oriented dbms,"cetin ozkan , cem evrendilek , yuksel saygin , ilker altintas , ismailcem budak arpinar , mehmet altinel , tansel okay , ilker durusoy , asuman dogac",sigmod conference,1994.0,sentinel : an object-oriented dbms with event-based rules s. chakravarthy international conference on management of data 1997,,,
No,815,1505,0,"incremental maintenance of externally materialized views martin staudt , matthias jarke vldb",,,1996.0,efficient maintenance of materialized mediated views,"james j. lu , guido moerkotte , joachim schue , v. s. subrahmanian",international conference on management of data,1995.0
No,817,782,0,"query optimization in the presence of limited access patterns dan suciu , ioana manolescu , daniela florescu , alon y. levy sigmod conference",,,1999.0,query optimization for xml very large data bases 1999,"jason mchugh , jennifer widom",,
No,818,258,0,"an effective hash based algorithm for mining association rules ming-syan chen , philip s. yu , jong soo park 1995",,sigmod conference,,"communication-efficient distributed mining of association rules assaf schuster , ran wolff",,international conference on management of data,2001.0
No,818,328,0,"an effective hash based algorithm for mining association rules ming-syan chen , philip s. yu , jong soo park 1995",,sigmod conference,,data mining with optimized two-dimensional association rules 2001,"takeshi fukuda , yasuhiko morimoto , shimichi morishita , takeshi tokuyama",acm transactions on database systems ( tods ),
No,818,1108,0,"an effective hash based algorithm for mining association rules ming-syan chen , philip s. yu , jong soo park 1995",,sigmod conference,,mining generalized association rules very large data bases,"ramakrishnan srikant , rakesh agrawal",,1995.0
No,818,1771,0,"an effective hash based algorithm for mining association rules ming-syan chen , philip s. yu , jong soo park 1995",,sigmod conference,,mining fuzzy association rules in databases acm sigmod record 1998,"chan man kuok , ada fu , man hon wong",,
No,826,1689,0,database research at the university of illinois at urbana-champaign 2002,"chengxiang zhai , marianne winslett , yuanyuan zhou , kevin chen-chuan chang , jiawei han , anhai doan",sigmod record,,database research at nthu and itri arbee l. p. chen 1994,,acm sigmod record,
No,829,147,0,materialized view selection for multidimensional datasets 1998,"jeffrey f. naughton , amit shukla , prasad deshpande",vldb,,"the multidimensional database system rasdaman p. baumann , a. dehmel , p. furtado , r. ritsch , n. widmann international conference on management of data",,,1998.0
No,829,280,0,materialized view selection for multidimensional datasets 1998,"jeffrey f. naughton , amit shukla , prasad deshpande",vldb,,"materialized view and index selection tool for microsoft sql server 2000 sanjay agrawal , surajit chaudhuri , vivek narasayya 2001",,international conference on management of data,
No,833,479,0,combi-operator : database support for data mining applications vldb 2003,"wolfgang lehner , alexander hinneburg , dirk habich",,,"infosphere project : system support for information flow applications calton pu , karsten schwan , jonathan walpole 2001",,acm sigmod record,
No,834,620,0,the semantic web : semantics for data on the web,"vipul kashyap , stefan decker",vldb,2003.0,"agents , trust , and information access on the semantic web 2002","tim finin , anupam joshi",acm sigmod record,
No,838,576,0,parallel database systems 101 jim gray 1995,,sigmod conference,,"the aditi deductive database system jayen vaghani , kotagiri ramamohanarao , david b. kemp , zoltan somogyi , peter j. stuckey , tim s. leask , james harland",,the vldb journal -- the international journal on very large data bases,1994.0
No,838,589,0,parallel database systems 101 jim gray 1995,,sigmod conference,,an introduction to spatial database systems,ralf hartmut g &#252; ting,the vldb journal -- the international journal on very large data bases,1994.0
No,838,755,0,parallel database systems 101 jim gray 1995,,sigmod conference,,mpeg-7 and multimedia database systems harald kosch acm sigmod record 2002,,,
No,838,1100,0,parallel database systems 101 jim gray 1995,,sigmod conference,,"dynamic load balancing in hierarchical parallel database systems luc bouganim , daniela florescu , patrick valduriez very large data bases",,,1996.0
No,839,379,0,"secure buffering in firm real-time database systems binto george , jayant r. haritsa 1998",,vldb,,deeds towards a distributed and active real-time database system 1996,"s. f. andler , j. hansson , j. eriksson , j. mellin , m. berndtsson , b. eftring",acm sigmod record,
No,840,1869,0,workflow history management 1998,"pinar koksal , sena nural arpinar , asuman dogac",sigmod record,,"the mentor workbench for enterprise-wide workflow management dirk wodtke , jeanine weissenfels , gerhard weikum , angelika kotz dittrich , peter muth",,international conference on management of data,1997.0
No,843,585,0,the a-tree : an index structure for high-dimensional spaces using relative approximation,"masatoshi yoshikawa , shunsuke uemura , yasushi sakurai , haruhiko kojima",vldb,2000.0,the tv-tree : an index structure for high-dimensional data,"king ip lin , h. v. jagadish , christos faloutsos",the vldb journal -- the international journal on very large data bases,1994.0
No,856,1799,0,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. böhlen , christian s. jensen",vldb,1999.0,"extracting schema from semistructured data svetlozar nestorov , serge abiteboul , rajeev motwani 1998",,international conference on management of data,
No,863,448,0,"an efficient algorithm for mining association rules in large databases edward omiecinski , shamkant b. navathe , ashok savasere",,vldb,1995.0,using quantitative information for efficient association rule generation,"b. p &#244; ssas , m. carvalho , r. resende , w. meita , jr.",acm sigmod record,2000.0
No,863,1789,0,"an efficient algorithm for mining association rules in large databases edward omiecinski , shamkant b. navathe , ashok savasere",,vldb,1995.0,parallel mining algorithms for generalized association rules with classification hierarchy international conference on management of data 1998,"takahiko shintani , masaru kitsuregawa",,
No,865,1416,0,"the sift information dissemination system tak w. yan , hector garcia-molina acm trans . database syst .",,,1999.0,"sit-in : a real-life spatio-temporal information system giuseppe sindoni , leonardo tininini , amedea ambrosetti , cristina bedeschi , stefano de francisci , orietta gargano , rossella molinaro , mario paolucci , paola patteri , pina ticca very large data bases",,,2001.0
No,867,383,0,extracting and exploiting structure in text search prabhakar raghavan 2003,,sigmod conference,,"integrating contents and structure in text retrieval ricardo baeza-yates , gonzalo navarro 1996",,acm sigmod record,
No,867,1799,0,extracting and exploiting structure in text search prabhakar raghavan 2003,,sigmod conference,,"extracting schema from semistructured data svetlozar nestorov , serge abiteboul , rajeev motwani 1998",,international conference on management of data,
No,870,1674,0,"generating efficient plans for queries using views chen li , jeffrey d. ullman , foto n. afrati sigmod conference",,,2001.0,genesys : a system for efficient spatial query processing,"thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger",international conference on management of data,1994.0
No,870,2105,0,"generating efficient plans for queries using views chen li , jeffrey d. ullman , foto n. afrati sigmod conference",,,2001.0,minicon : a scalable algorithm for answering queries using views the vldb journal -- the international journal on very large data bases,"rachel pottinger , alon halevy",,2001.0
No,870,2109,0,"generating efficient plans for queries using views chen li , jeffrey d. ullman , foto n. afrati sigmod conference",,,2001.0,answering queries using views : a survey,alon y. halevy,the vldb journal -- the international journal on very large data bases,2001.0
No,873,1235,0,efficient filtering of xml documents for selective dissemination of information vldb,"michael j. franklin , mehmet altinel",,2000.0,"efficient schemes for managing multiversionxml documents s.-y . chien , v. j. tsotras , c. zaniolo 2002",,the vldb journal -- the international journal on very large data bases,
No,890,1075,0,"a case-based approach to information integration maurizio panti , alberto giretti , luca spalazzi 2000",,vldb,,using probabilistic information in data integration 1997,"daniela florescu , daphne koller , alon y. levy",very large data bases,
No,890,2272,0,"a case-based approach to information integration maurizio panti , alberto giretti , luca spalazzi 2000",,vldb,,instance-based attribute identification in database integration,"cecil eng h. chua , roger h. l. chiang , ee-peng lim",the vldb journal -- the international journal on very large data bases,2003.0
No,891,779,0,"distributed transactions in practice lyman do , pamela drew , prabhu ram sigmod record",,,1999.0,atomicity versus anonymity : distributed transactions for electronic commerce very large data bases 1998,j. d. tygar,,
No,892,1254,0,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system 1996","zhao-hui tang , fei sha , georges gardarin",vldb,,opt + + : an object-oriented implementation for extensible database query optimization the vldb journal -- the international journal on very large data bases,"navin kabra , david j. dewitt",,1999.0
No,899,249,0,devise : integrated querying and visualization of large datasets sigmod conference,"miron livny , raghu ramakrishnan , donko donjerkovic , shilpa lawande , jussi myllymaki , guangshun chen , r. kent wenger , kevin s. beyer",,1997.0,databases and visualization daniel a. keim 1996,,international conference on management of data,
No,903,2054,0,processing complex aggregate queries over data streams,"alin dobra , johannes gehrke , rajeev rastogi , minos n. garofalakis",sigmod conference,2002.0,"xpath queries on streaming data feng peng , sudarshan s. chawathe",,international conference on management of data,2003.0
No,915,1051,0,design and management of data warehouses : report on the dmdw '99 workshop sigmod record 1999,"martin staudt , yannis vassiliou , manfred a. jeusfeld , stella gatziu",,,dwms : data warehouse management system narendra mohan very large data bases 1996,,,
No,919,1462,0,view maintenance in a warehousing environment 1995,"jennifer widom , hector garcia-molina , yue zhuge , joachim hammer",sigmod conference,,"aggregate-query processing in data warehousing environments ashish gupta , venky harinarayan , dallan quass very large data bases",,,1995.0
No,924,1351,0,user-adaptive exploration of multidimensional data 2000,sunita sarawagi,vldb,,intelligent rollups in multidimensional olap data,"gayatri sathe , sunita sarawagi",very large data bases,2001.0
No,925,1513,0,improving timeliness in real-time secure database systems,"sang hyuk son , rasikan david , bhavani m. thuraisingham",sigmod record,1996.0,"applying update streams in a soft real-time database system b. adelberg , h. garcia-molina , b. kao",,international conference on management of data,1995.0
No,925,1614,0,improving timeliness in real-time secure database systems,"sang hyuk son , rasikan david , bhavani m. thuraisingham",sigmod record,1996.0,an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995,,,
No,927,569,0,"the demarcation protocol : a technique for maintaining constraints in distributed database systems daniel barbará , hector garcia-molina vldb j. 1994",,,,"a general technique for querying xml documents using a relational database system jayavel shanmugasundaram , eugene shekita , jerry kiernan , rajasekar krishnamurthy , efstratios viglas , jeffrey naughton , igor tatarinov 2001",,acm sigmod record,
No,927,1988,0,"the demarcation protocol : a technique for maintaining constraints in distributed database systems daniel barbará , hector garcia-molina vldb j. 1994",,,,"maintaining database consistency in presence of value dependencies in multidatabase systems claire morpain , mich &#233; le cart , jean ferri &#233; , jean-fran &#231; ois pons",,international conference on management of data,1996.0
No,932,986,0,query rewriting for semistructured data sigmod conference 1999,"vasilis vassalos , yannis papakonstantinou",,,"incremental maintenance for materialized views over semistructured data serge abiteboul , jason mchugh , michael rys , vasilis vassalos , janet l. wiener",,very large data bases,1998.0
No,933,1164,0,"outerjoin simplification and reordering for query optimization césar a. galindo-legaria , arnon rosenthal 1997",,acm trans . database syst .,,"parametric query optimization yannis e. ioannidis , raymond t. ng , kyuseok shim , timos k. sellis the vldb journal -- the international journal on very large data bases",,,1997.0
No,935,556,0,"integrating symbolic images into a multimedia database system using classification and abstraction approaches hanan samet , aya soffer vldb j.",,,1998.0,"detection and classification of intrusions and faults using sequences of system calls jo &#227; o b. d. cabrera , lundy lewis , raman k. mehra",,acm sigmod record,2001.0
No,943,1867,0,dna-miner : a system prototype for mining dna sequences,"jiawei han , liangyou chen , jian pei , ying lu , yaqin liao , hasan m. jamil",sigmod conference,2001.0,"geominer : a system prototype for spatial data mining jaiwei han , krzysztof koperski , nebojsa stefanovic international conference on management of data",,,1997.0
No,945,1375,0,research directions in biodiversity informatics vldb,john l. schnase,,2000.0,work and information practices in the sciences of biodiversity very large data bases 2000,geoffrey c. bowker,,
No,946,1846,0,information integration and xml in ibm 's db2 vldb 2002,patricia g. selinger,,,"infomaster : an information integration system michael r. genesereth , arthur m. keller , oliver m. duschka international conference on management of data",,,1997.0
No,948,506,0,text databases : a survey of text models and systems sigmod record 1994,arjan loeffen,,,"a survey of logical models for olap databases panos vassiliadis , timos sellis 1999",,acm sigmod record,
No,953,1489,0,accessing relational databases from the world wide web sigmod conference,"tam nguyen , v. srinivasan",,1996.0,"carnot and infosleuth : database technology and the world wide web d. woelk , b. bohrer , n. jacobs , k. ong , c. tomlinson , c. unnikrishnan 1995",,international conference on management of data,
No,957,1178,0,guest editorial 2001,"kyu-young whang , gunter schlageter , amr el abbadi",vldb j.,,guest editorial matthias jarke the vldb journal -- the international journal on very large data bases 1998,,,
No,959,715,0,the dedale system for complex spatial queries sigmod conference 1998,"luc segoufin , philippe rigaux , stéphane grumbach",,,"xcache : a semantic caching system for xml queries li chen , elke a. rundensteiner , song wang international conference on management of data 2002",,,
No,963,1829,0,efficient testing of high performance transaction processing systems 1997,"d. wildfogel , ramana yerneni",vldb,,secure transaction processing in firm real-time database systems international conference on management of data 1997,"binto george , jayant haritsa",,
No,964,506,0,"generic database cost models for hierarchical memory systems peter a. boncz , martin l. kersten , stefan manegold vldb 2002",,,,"a survey of logical models for olap databases panos vassiliadis , timos sellis 1999",,acm sigmod record,
