label_str,ltable_id,rtable_id,label,id_x,title_x,authors_x,venue_x,year_x,id_y,title_y,authors_y,venue_y,year_y
Yes,1779,1258,1,1779,"efficient support for interactive service in multi-resolution vod systems leana golubchik , kelvin kwok-wai law , john c. s. lui",,vldb j.,1999.0,1258,"efficient support for interactive service in multi-resolution vod systems kelvin k. w. law , john c. s. lui , leana golubchik",,the vldb journal -- the international journal on very large data bases,1999.0
No,1452,512,0,1452,book review column,karl aberer,sigmod record,2003.0,512,book reviews acm sigmod record 2002,karl aberer,,
Yes,2428,683,1,2428,"holistic twig joins : optimal xml pattern matching divesh srivastava , nick koudas , nicolas bruno 2002",,sigmod conference,,683,"holistic twig joins : optimal xml pattern matching nicolas bruno , nick koudas , divesh srivastava 2002",,international conference on management of data,
No,2052,995,0,2052,"the heterogeneity problem and middleware technology : experiences with and performance of database gateways klaudia hergula , fernando de ferreira rezende vldb",,,1998.0,995,bridging heterogeneity : research and practice of database middleware technology 1998,"fernando de ferreira rezende , g &#252; nter sauter",very large data bases,
No,1312,997,0,1312,"on periodic resource scheduling for continuous-media databases minos n. garofalakis , banu özden , abraham silberschatz",,vldb j.,1998.0,997,"resource scheduling for composite multimedia objects minos n. garofalakis , yannis e. ioannidis , banu &#214; zden very large data bases 1998",,,
Yes,1663,1321,1,1663,hyperqueries : dynamic distributed query processing on the internet,"alfons kemper , christian wiesner",vldb,2001.0,1321,hyperqueries : dynamic distributed query processing on the internet 2001,"alfons kemper , christian wiesner",very large data bases,
Yes,1088,280,1,1088,"materialized view and index selection tool for microsoft sql server 2000 vivek r. narasayya , sanjay agrawal , surajit chaudhuri sigmod conference",,,2001.0,280,"materialized view and index selection tool for microsoft sql server 2000 sanjay agrawal , surajit chaudhuri , vivek narasayya 2001",,international conference on management of data,
Yes,1704,99,1,1704,design principles for data-intensive web sites,"piero fraternali , stefano paraboschi , stefano ceri",sigmod record,1999.0,99,"design principles for data-intensive web sites stefano ceri , piero fraternali , stefano paraboschi 1999",,acm sigmod record,
Yes,2115,190,1,2115,"on parallel processing of aggregate and scalar functions in object-relational dbms michael jaedicke , bernhard mitschang sigmod conference 1998",,,,190,on parallel processing of aggregate and scalar functions in object-relational dbms 1998,"michael jaedicke , bernhard mitschang",international conference on management of data,
Yes,318,2086,1,318,"xpress : a queriable compression for xml data myung-jae park , jun-ki min , chin-wan chung sigmod conference",,,2003.0,2086,"xpress : a queriable compression for xml data jun-ki min , myung-jae park , chin-wan chung",,international conference on management of data,2003.0
Yes,584,396,1,584,sqlem : fast clustering in sql using the em algorithm sigmod conference,"paul cereghini , carlos ordonez",,2000.0,396,"sqlem : fast clustering in sql using the em algorithm carlos ordonez , paul cereghini 2000",,international conference on management of data,
Yes,671,2290,1,671,"guest editorial yannis e. ioannidis , raghu ramakrishnan , philip a. bernstein vldb j. 2003",,,,2290,guest editorial,"philip a. bernstein , yannis ioannidis , raghu ramakrishnan",the vldb journal -- the international journal on very large data bases,2003.0
Yes,1222,392,1,1222,application architecture : 2tier or 3tier ? what is dbms 's role ? ( panel abstract ) sigmod conference 2000,anil nori,,,392,application architecture ( panel session ) : 2tier or 3tier ? what is dbms 's role ? international conference on management of data 2000,anil k. nori,,
Yes,278,164,1,278,"50,000 users on an oracle8 universal server database","ashok josji , tirthankar lahiri , amit jasuja , sumanta chatterjee",sigmod conference,1998.0,164,"50,000 users on an oracle8 universal server database international conference on management of data","tirthankar lahiri , ashok joshi , amit jasuja , sumanta chatterjee",,1998.0
Yes,2290,1555,1,2290,"florida international university high performance database research center leonard loureiro , yi deng , carlos ordonez 0002 , mario sanchez , cyril u. orji , wei sun , artyom shaposhnikov , naphtali rishe , michael alexopoulos , david barton sigmod record",,,1995.0,1555,"florida international university high performance database research center naphtali rishe , wei sun , david barton , yi deng , cyril orji , michael alexopoulos , leonardo loureiro , carlos ordonez , mario sanchez , artyom shaposhnikov",,acm sigmod record,1995.0
Yes,328,955,1,328,m-tree : an efficient access method for similarity search in metric spaces 1997,"paolo ciaccia , pavel zezula , marco patella",vldb,,955,"m-tree : an efficient access method for similarity search in metric spaces paolo ciaccia , marco patella , pavel zezula",,very large data bases,1997.0
Yes,2224,1758,1,2224,lore : a database management system for semistructured data sigmod record,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",,1997.0,1758,"lore : a database management system for semistructured data jason mchugh , serge abiteboul , roy goldman , dallas quass , jennifer widom acm sigmod record",,,1997.0
Yes,1070,1039,1,1070,"adaptive data broadcast in hybrid networks konstantinos stathatos , john s. baras , nick roussopoulos vldb",,,1997.0,1039,adaptive data broadcast in hybrid networks,"konstantinos stathatos , nick roussopoulos , john s. baras",very large data bases,1997.0
Yes,1668,260,1,1668,using the golden rule of sampling for query estimation 2001,"amr el abbadi , yi-leh wu , divyakant agrawal",sigmod conference,,260,"applying the golden rule of sampling for query estimation yi-leh wu , divyakant agrawal , amr el abbadi",,international conference on management of data,2001.0
Yes,2277,2063,1,2277,"dynamic sample selection for approximate query processing gautam das , surajit chaudhuri , brian babcock",,sigmod conference,2003.0,2063,"dynamic sample selection for approximate query processing brian babcock , surajit chaudhuri , gautam das international conference on management of data",,,2003.0
Yes,2527,286,1,2527,monitoring business processes through event correlation based on dependency model,"tali yatzkar-haham , asaf adi , david botzer , opher etzion",sigmod conference,2001.0,286,monitoring business processes through event correlation based on dependency model,"asaf adii , david botzer , opher etzion , tali yatzkar-haham",international conference on management of data,2001.0
Yes,40,1558,1,40,why decision support fails and how to fix it sigmod record 1995,"kevin strehlo , ralph kimball",,,1558,"why decision support fails and how to fix it ralph kimball , kevin strehlo",,acm sigmod record,1995.0
Yes,394,98,1,394,"efficient materialization and use of views in data warehouses márcio farias de souza , marcus costa sampaio sigmod record 1999",,,,98,efficient materialization and use of views in data warehouses 1999,"m &#225; rcio farias de souza , marcus costa sampaio",acm sigmod record,
Yes,1353,84,1,1353,chorochronos : a research network for spatiotemporal database systems sigmod record,"enrico nardelli , timos k. sellis , andrew u. frank , stéphane grumbach , hans-jörg schek , manolis koubarakis , michel scholl , ralf hartmut güting , barbara pernici , christian s. jensen , nikos a. lorentzos , babis theodoulidis , yannis manolopoulos , peter widmayer",,1999.0,84,chorochronos : a research network for spatiotemporal database systems acm sigmod record,"andrew frank , stephane grumbach , ralf hartmut g &#252; ting , christian s. jensen , manolis koubarakis , nikos lorentzos , yannis manolopoulos , enrico nardelli , barbara pernici , hans-j &#246; rg schek , michel scholl , timos sellis , babis theodoulidis , peter widmayer",,1999.0
Yes,2262,1424,1,2262,improving performance in replicated databases through relaxed coherency vldb,"rainer gallersdörfer , matthias nicola",,1995.0,1424,"improving performance in replicated databases through relaxed coherency rainer gallersd &#246; rfer , matthias nicola very large data bases 1995",,,
Yes,126,1319,1,126,"a modified random perturbation method for database security norman s. matloff , patrick tendick 1994",,acm trans . database syst .,,1319,"a modified random perturbation method for database security patrick tendick , norman matloff",,acm transactions on database systems ( tods ),1994.0
Yes,1738,1318,1,1738,"vxmlr : a visual xml-relational database system aoying zhou , wenyun ji , shihui zheng , hongjun lu , yuqi liang , zengping tian , long zhang vldb 2001",,,,1318,vxmlr : a visual xml-relational database system 2001,"aoying zhou , hongjun lu , shihui zheng , yuqi liang , long zhang , wenyun ji , zengping tian",very large data bases,
No,2462,879,0,2462,"efficiently publishing relational data as xml documents bruce g. lindsay , hamid pirahesh , berthold reinwald , michael j. carey , rimon barr , jayavel shanmugasundaram , eugene j. shekita 2001",,vldb j.,,879,efficiently publishing relational data as xml documents,"jayavel shanmugasundaram , eugene j. shekita , rimon barr , michael j. carey , bruce g. lindsay , hamid pirahesh , berthold reinwald",very large data bases,2000.0
Yes,2209,1827,1,2209,temporal aggregation in active database rules sigmod conference 1997,"iakovos motakis , carlo zaniolo",,,1827,temporal aggregation in active database rules,"iakovos motakis , carlo zaniolo",international conference on management of data,1997.0
No,45,860,0,45,"fact : a learning based web query processing system zengping tian , hongjun lu , yanlei diao , songting chen 2000",,sigmod conference,,860,toward learning based web query processing 2000,"yanlei diao , hongjun lu , songting chen , zengping tian",very large data bases,
Yes,175,1234,1,175,tree pattern query minimization,"divesh srivastava , sungran cho , laks v. s. lakshmanan , sihem amer-yahia",vldb j.,2002.0,1234,"tree pattern query minimization s. amer-yahia , s. cho , l. v. s. lakshmanan , d. srivastava the vldb journal -- the international journal on very large data bases",,,2002.0
Yes,2429,436,1,2429,maintenance of automatic summary tables,"richard sidle , wolfgang lehner , hamid pirahesh , roberta cochrane",sigmod conference,2000.0,436,maintenance of cube automatic summary tables,"wolfgang lehner , richard sidle , hamid pirahesh , roberta wolfgang cochrane",international conference on management of data,2000.0
Yes,331,1701,1,331,"comprehension syntax limsoon wong , dan suciu , val tannen , peter buneman , leonid libkin sigmod record",,,1994.0,1701,comprehension syntax,"peter buneman , leonid libkin , dan suciu , val tannen , limsoon wong",acm sigmod record,1994.0
Yes,2574,1896,1,2574,"report from the nsf workshop on workflow and process automation in information systems dimitrios georgakopoulos , stef joosten , marek rusinkiewicz , alexander l. wolf , walt scacchi , amit p. sheth , jack c. wileden sigmod record 1996",,,,1896,"report from the nsf workshop on workflow and process automation in information systems amit sheth , dimitrios georgakopoulos , stef m. m. joosten , marek rusinkiewicz , walt scacchi , jack wileden , alexander l. wolf acm sigmod record",,,1996.0
Yes,1214,1536,1,1214,an overview of the emerging third-generation sql standard ( tutorial ) 1995,"nelson mendonça mattos , jim melton",sigmod conference,,1536,an overview of the emerging third-generation sql standard,"jim melton , nelson mendoca mattos",international conference on management of data,1995.0
Yes,1493,2251,1,1493,"providing dynamic security control in a federated database r. f. churchhouse , w. a. gray , n. b. idris vldb",,,1994.0,2251,"providing dynamic security control in a federated database n. b. idris , w. a. gray , r. f. churchhouse very large data bases",,,1994.0
Yes,2519,1741,1,2519,asset : a system for supporting extended transactions sigmod conference 1994,"narain h. gehani , krithi ramamritham , alexandros biliris , h. v. jagadish , shaul dar",,,1741,"asset : a system for supporting extended transactions a. biliris , s. dar , n. gehani , h. v. jagadish , k. ramamritham",,international conference on management of data,1994.0
Yes,2362,107,1,2362,temporal fds on complex objects,jef wijsen,acm trans . database syst .,1999.0,107,temporal fds on complex objects jef wijsen acm transactions on database systems ( tods ),,,1999.0
Yes,77,1651,1,77,static analysis techniques for predicting the behavior of active database rules,"alexander aiken , jennifer widom , joseph m. hellerstein",acm trans . database syst .,1995.0,1651,"static analysis techniques for predicting the behavior of active database rules alexander aiken , joseph m. hellerstein , jennifer widom 1995",,acm transactions on database systems ( tods ),
Yes,2403,1296,1,2403,views in a large scale xml repository,"dan vodislav , sophie cluet , pierangelo veltri",vldb,2001.0,1296,"views in a large scale xml repository sophie cluet , pierangelo veltri , dan vodislav 2001",,very large data bases,
Yes,2411,921,1,2411,"a database approach to quality of service specification in video databases mohand-said hacid , elisa bertino , ahmed k. elmagarmid sigmod record",,,2003.0,921,"a database approach to quality of service specification in video databases elisa bertino , ahmed k. elmagarmid , mohand-sa &#239; d hacid acm sigmod record",,,2003.0
No,1400,2264,0,1400,"a system for watermarking relational databases peter j. haas , rakesh agrawal , jerry kiernan sigmod conference",,,2003.0,2264,"watermarking relational data : framework , algorithms and analysis","rakesh agrawal , peter j. haas , jerry kiernan",the vldb journal -- the international journal on very large data bases,2003.0
Yes,129,1662,1,129,hodfa : an architectural framework for homogenizing heterogeneous legacy database 1995,"qing li , kamalakar karlapalem , chung-dak shum",sigmod record,,1662,"hodfa : an architectural framework for homogenizing heterogeneous legacy databases kamalakar karlapalem , qing li , chung-dak shum acm sigmod record",,,1995.0
Yes,2072,1484,1,2072,"a transaction replication scheme for a replicated database with node autonomy david wai-lok cheung , ada wai-chee fu",,vldb,1994.0,1484,"a transaction replication scheme for a replicated database with node autonomy ada wai-chee fu , david wai-lok cheung 1994",,very large data bases,
Yes,2075,1765,1,2075,t2 : a customizable parallel database for multi-dimensional data,"alan sussman , anurag acharya , joel h. saltz , chialin chang",sigmod record,1998.0,1765,"t2 : a customizable parallel database for multi-dimensional data chialin chang , anurag acharya , alan sussman , joel saltz",,acm sigmod record,1998.0
Yes,374,383,1,374,integrating contents and structure in text retrieval sigmod record 1996,"gonzalo navarro , ricardo a. baeza-yates",,,383,"integrating contents and structure in text retrieval ricardo baeza-yates , gonzalo navarro 1996",,acm sigmod record,
Yes,1258,11,1,1258,discovering internet marketing intelligence through online analytical web usage mining 1998,"alex g. büchner , maurice d. mulvenna",sigmod record,,11,"discovering internet marketing intelligence through online analytical web usage mining alex g. b &#252; chner , maurice d. mulvenna",,acm sigmod record,1998.0
Yes,2332,975,1,2332,an asynchronous avoidance-based cache consistency algorithm for client caching dbmss vldb,"ronald c. unrau , kaladhar voruganti , m. tamer özsu",,1998.0,975,"an asynchronous avoidance-based cache consistency algorithm for client caching dbmss m. tamer &#214; zsu , kaladhar voruganti , ronald c. unrau 1998",,very large data bases,
Yes,1969,881,1,1969,multi-dimensional database allocation for parallel data warehouses vldb 2000,"holger märtens , erhard rahm , thomas stöhr",,,881,"multi-dimensional database allocation for parallel data warehouses thomas st &#246; hr , holger m &#228; rtens , erhard rahm",,very large data bases,2000.0
Yes,213,1860,1,213,"ogdi : toward interoperability among geospatial databases denis gouin , henry kucera , christian larouche , gilles clement , paul morin",,sigmod record,1997.0,1860,"ogdi : toward interoperability among geospatial databases gilles cl &#233; ment , christian larouche , denis gouin , paul morin , henry kucera acm sigmod record 1997",,,
Yes,1617,1488,1,1617,versant replication : supporting fault-tolerant object databases 1995,"h. stephen au-yeung , c. p. chou , yuh-ming shyy",sigmod conference,,1488,"versant replication : supporting fault-tolerant object databases yuh-ming shyy , h. stephen au-yeung , c. p. chou international conference on management of data 1995",,,
Yes,992,1637,1,992,"optimizing queries on files tova milo , mariano p. consens",,sigmod conference,1994.0,1637,"optimizing queries on files mariano p. consens , tova milo international conference on management of data",,,1994.0
Yes,1945,611,1,1945,"a conceptual architecture for semantic web enabled web services dieter fensel , alexander maedche , christoph bussler sigmod record",,,2002.0,611,a conceptual architecture for semantic web enabled web services,"christoph bussler , dieter fensel , alexander maedche",acm sigmod record,2002.0
No,942,513,0,942,book review column,karl aberer,sigmod record,2002.0,513,book review column karl aberer acm sigmod record 2002,,,
Yes,2353,1428,1,2353,"2q : a low overhead high performance buffer management replacement algorithm dennis shasha , theodore johnson vldb",,,1994.0,1428,2q : a low overhead high performance buffer management replacement algorithm very large data bases 1994,"theodore johnson , dennis shasha",,
Yes,114,1920,1,114,"similarity-based queries for time series data alberto o. mendelzon , davood rafiei sigmod conference",,,1997.0,1920,similarity-based queries for time series data international conference on management of data,"davood rafiei , alberto mendelzon",,1997.0
Yes,1869,302,1,1869,"main-memory index structures with fixed-size partial keys philip bohannon , rajeev rastogi , peter mcilroy",,sigmod conference,2001.0,302,"main-memory index structures with fixed-size partial keys philip bohannon , peter mcllroy , rajeev rastogi",,international conference on management of data,2001.0
Yes,463,3,1,463,"xml-based information mediation with mix yannis papakonstantinou , richard marciano , chaitanya k. baru , pavel velikhov , vincent chu , amarnath gupta , bertram ludäscher 1999",,sigmod conference,,3,xml-based information mediation with mix international conference on management of data 1999,"chaitan baru , amarnath gupta , bertram lud &#228; scher , richard marciano , yannis papakonstantinou , pavel velikhov , vincent chu",,
No,950,272,0,950,walking through a very large virtual environment in real-time vldb 2001,"yixin ruan , kian-lee tan , jason chionh , lidan shou , zhiyong huang",,,272,review : a real-time virtual walkthrough system 2001,"l. shou , c. h. chionh , z. huang , y. ruan , kian-lee tan",international conference on management of data,
No,1747,866,0,1747,minicon : a scalable algorithm for answering queries using views vldb j.,"rachel pottinger , alon y. halevy",,2001.0,866,a scalable algorithm for answering queries using views,"rachel pottinger , alon y. levy",very large data bases,2000.0
Yes,551,168,1,551,the pointcast network sigmod conference 1998,"vibha dayal , satish ramakrishnan",,,168,"the pointcast network ( abstract ) satish ramakrishnan , vibha dayal",,international conference on management of data,1998.0
No,2224,243,0,2224,lore : a database management system for semistructured data sigmod record,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",,1997.0,243,lore : a lightweight object repository for semistructured data international conference on management of data,"dallan quass , jennifer widom , roy goldman , kevin haas , qingshan luo , jason mchugh , svetlozar nestorov , anand rajaraman , hugo rivero , serge abiteboul , jeff ullman , janet wiener",,1996.0
Yes,921,400,1,921,disima : a distributed and interoperable image database system sigmod conference,"vincent oria , benjamin bin yao , shu lin , paul iglinski , m. tamer özsu",,2000.0,400,"disima : a distributed and interoperable image database system vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao international conference on management of data",,,2000.0
Yes,1250,554,1,1250,data mining-based intrusion detectors : an overview of the columbia ids project,"wenke lee , eleazar eskin , wei fan , salvatore j. stolfo , philip k. chan",sigmod record,2001.0,554,"data mining-based intrusion detectors : an overview of the columbia ids project salvatore j. stolfo , wenke lee , philip k. chan , wei fan , eleazar eskin acm sigmod record",,,2001.0
No,479,2263,0,479,the gmap : a versatile tool for physical data independence,"yannis e. ioannidis , marvin h. solomon , odysseas g. tsatalos",vldb j.,1996.0,2263,the gmap : a versatile tool for physical data independence 1994,"odysseas g. tsatalos , marvin h. solomon , yannis e. ioannidis",very large data bases,
No,386,904,0,386,book review column karl aberer 2002,,sigmod record,,904,book review column 2002,karl aberer,acm sigmod record,
Yes,1001,1498,1,1001,"join queries with external text sources : execution and optimization techniques umeshwar dayal , surajit chaudhuri , tak w. yan",,sigmod conference,1995.0,1498,"join queries with external text sources : execution and optimization techniques surajit chaudhuri , umeshwar dayal , tak w. yan",,international conference on management of data,1995.0
Yes,1107,1939,1,1107,the ecrc multi database system sigmod conference,"heribert schütz , willem jonker",,1995.0,1939,"the ecrc multi database system willem jonker , heribert sch &#252; tz international conference on management of data",,,1995.0
Yes,898,495,1,898,"sql standardization : the next steps andrew eisenberg , jim melton",,sigmod record,2000.0,495,"sql standardization : the next steps andrew eisenberg , jim melton 2000",,acm sigmod record,
Yes,169,1987,1,169,"semi-automatic , self-adaptive control of garbage collection rates in object databases sigmod conference","artur klauser , alexander l. wolf , benjamin g. zorn , jonathan e. cook",,1996.0,1987,"semi-automatic , self-adaptive control of garbage collection rates in object databases jonathan e. cook , artur w. klauser , alexander l. wolf , benjamin g. zorn",,international conference on management of data,1996.0
Yes,2248,2126,1,2248,"research issues for data communication in mobile ad-hoc network database systems leslie d. fife , le gruenwald sigmod record 2003",,,,2126,research issues for data communication in mobile ad-hoc network database systems,"leslie d. fife , le gruenwald",acm sigmod record,2003.0
Yes,2204,1249,1,2204,"maintenance of implication integrity constraints under updates to constraints naci ishakbeyoglu , z. meral özsoyoglu 1998",,vldb j.,,1249,maintenance of implication integrity constraints under updates to constraints the vldb journal -- the international journal on very large data bases 1998,"naci s. ishakbeyoglu , z. meral ozsoyoglu",,
Yes,97,309,1,97,improving index performance through prefetching,"shimin chen , todd c. mowry , phillip b. gibbons",sigmod conference,2001.0,309,improving index performance through prefetching,"shimin chen , phillip b. gibbons , todd c. mowry",international conference on management of data,2001.0
Yes,89,310,1,89,efficient and tunable similar set retrieval,"dimitrios gunopulos , aristides gionis , nick koudas",sigmod conference,2001.0,310,efficient and tumble similar set retrieval 2001,"aristides gionis , dimitrios gunopulos , nick koudas",international conference on management of data,
Yes,1109,65,1,1109,"efficient resumption of interrupted warehouse loads hector garcia-molina , vlad gorelik , wilburt labio , janet l. wiener sigmod conference",,,2000.0,65,"efficient resumption of interrupted warehouse loads wilburt juan labio , janet l. wiener , hector garcia-molina , vlad gorelik",,international conference on management of data,2000.0
Yes,290,470,1,290,efficient computation of iceberg cubes with complex measures 2001,"guozhu dong , jian pei , jiawei han , ke wang",sigmod conference,,470,"efficient computation of iceberg cubes with complex measures jiawei han , jian pei , guozhu dong , ke wang international conference on management of data 2001",,,
Yes,2105,697,1,2105,accelerating xpath location steps torsten grust sigmod conference,,,2002.0,697,accelerating xpath location steps 2002,torsten grust,international conference on management of data,
No,1160,334,0,1160,"reminiscences on influential papers z. meral özsoyoglu , philip s. yu , nick roussopoulos , krithi ramamritham , alberto o. mendelzon , richard t. snodgrass , laura m. haas , jennifer widom , jan paredaens sigmod record",,,1998.0,334,reminiscences in influential papers 1998,richard snodgrass,acm sigmod record,
Yes,2021,1955,1,2021,rapid bushy join-order optimization with cartesian products,"bennet vance , david maier",sigmod conference,1996.0,1955,"rapid bushy join-order optimization with cartesian products bennet vance , david maier 1996",,international conference on management of data,
Yes,1400,2019,1,1400,"a system for watermarking relational databases peter j. haas , rakesh agrawal , jerry kiernan sigmod conference",,,2003.0,2019,a system for watermarking relational databases,"rakesh agrawal , peter j. haas , jerry kiernan",international conference on management of data,2003.0
No,839,1225,0,839,"secure buffering in firm real-time database systems binto george , jayant r. haritsa 1998",,vldb,,1225,secure buffering in firm real-time database systems 2000,"binto george , jayant r. haritsa",the vldb journal -- the international journal on very large data bases,
Yes,1309,2263,1,1309,"the gmap : a versatile tool for physical data independence marvin h. solomon , yannis e. ioannidis , odysseas g. tsatalos vldb",,,1994.0,2263,the gmap : a versatile tool for physical data independence 1994,"odysseas g. tsatalos , marvin h. solomon , yannis e. ioannidis",very large data bases,
Yes,1768,1732,1,1768,metadata for integrating speech documents in a text retrieval system sigmod record 1994,"martin wechsler , ulrike glavitsch , peter schäuble",,,1732,"metadata for integrating speech documents in a text retrieval system ulrike glavitsch , peter sch &#228; uble , martin wechsler 1994",,acm sigmod record,
Yes,1111,1645,1,1111,quickstore : a high performance mapped object store 1994,"david j. dewitt , seth j. white",sigmod conference,,1645,"quickstore : a high performance mapped object store seth j. white , david j. dewitt",,international conference on management of data,1994.0
No,339,390,0,339,"an ultra highly available dbms svein-olaf hvasshovd , svein erik bratsberg , øystein torbjørnsen vldb",,,2000.0,390,"designing an ultra highly available dbms ( tutorial session ) svein erik bratsberg , &#216; ystein torbj &#248; rnsen international conference on management of data",,,2000.0
Yes,388,1460,1,388,"w3qs : a query system for the world-wide web david konopnicki , oded shmueli vldb",,,1995.0,1460,"w3qs : a query system for the world-wide web david konopnicki , oded shmueli 1995",,very large data bases,
Yes,1163,1752,1,1163,foreword : management of semistructured data dan suciu sigmod record,,,1997.0,1752,management of semistructured data dan suciu acm sigmod record,,,1997.0
Yes,1426,1727,1,1426,"quickly generating billion-record synthetic databases susanne englert , jim gray , kenneth baclawski , peter j. weinberger , prakash sundaresan 1994",,sigmod conference,,1727,quickly generating billion-record synthetic databases international conference on management of data 1994,"jim gray , prakash sundaresan , susanne englert , ken baclawski , peter j. weinberger",,
No,1899,745,0,1899,book review column karl aberer sigmod record,,,2002.0,745,book reviews acm sigmod record 2002,karl aberer,,
Yes,119,1478,1,119,"estimating the selectivity of spatial queries using the ` correlation ' fractal dimension christos faloutsos , alberto belussi 1995",,vldb,,1478,"estimating the selectivity of spatial queries using the ` correlation ' fractal dimension alberto belussi , christos faloutsos very large data bases",,,1995.0
No,726,526,0,726,"reminiscences on influential papers kenneth a. ross , anastassia ailamaki , alfred v. aho 2002",,sigmod record,,526,influential papers,ken ross,acm sigmod record,2002.0
Yes,1336,1063,1,1336,"cache conscious algorithms for relational query processing jeffrey f. naughton , ambuj shatdal , chander kant vldb 1994",,,,1063,"cache conscious algorithms for relational query processing ambuj shatdal , chander kant , jeffrey f. naughton",,very large data bases,1994.0
Yes,512,1869,1,512,the mentor workbench for enterprise-wide workflow management sigmod conference,"jeanine weißenfels , dirk wodtke , angelika kotz dittrich , gerhard weikum , peter muth",,1997.0,1869,"the mentor workbench for enterprise-wide workflow management dirk wodtke , jeanine weissenfels , gerhard weikum , angelika kotz dittrich , peter muth",,international conference on management of data,1997.0
No,726,546,0,726,"reminiscences on influential papers kenneth a. ross , anastassia ailamaki , alfred v. aho 2002",,sigmod record,,546,influential papers ken ross 2001,,acm sigmod record,
Yes,1379,1792,1,1379,"bitmap index design and evaluation yannis e. ioannidis , chee yong chan",,sigmod conference,1998.0,1792,"bitmap index design and evaluation chee-yong chan , yannis e. ioannidis international conference on management of data 1998",,,
No,705,745,0,705,book review column karl aberer sigmod record,,,2002.0,745,book reviews acm sigmod record 2002,karl aberer,,
Yes,41,2283,1,41,a low-cost storage server for movie on demand databases 1994,"alexandros biliris , banu özden , abraham silberschatz , rajeev rastogi",vldb,,2283,"a low-cost storage server for movie on demand databases banu &#214; zden , alexandros biliris , rajeev rastogi , abraham silberschatz 1994",,very large data bases,
Yes,1912,415,1,1912,serfing the web : web site management made easy sigmod conference 2000,"kajal t. claypool , elke a. rundensteiner , hong su , keiji oenoki , li chen",,,415,"serfing the web : web site management made easy elke a. rundensteiner , kajal t. claypool , li chen , hong su , keiji oenoki international conference on management of data",,,2000.0
Yes,617,35,1,617,"o-o , what 's happening to db2 ? sigmod conference","richard swagerman , nelson mendonça mattos , michael j. carey , srinivasa narayanan , bennet vance , doug doole , serge rielau , donald d. chamberlin",,1999.0,35,"o-o , what 's happening to db2 ? 1999","m. carey , d. chamberlin , d. doole , s. rielau , n. mattos , s. narayanan , b. vance , r. swagerman",international conference on management of data,
Yes,1067,673,1,1067,"general match : a subsequence matching method in time-series databases based on generalized windows kyu-young whang , yang-sae moon , wook-shin han sigmod conference 2002",,,,673,general match : a subsequence matching method in time-series databases based on generalized windows 2002,"yang-sae moon , kyu-young whang , wook-shin han",international conference on management of data,
Yes,2110,1347,1,2110,update propagation strategies for improving the quality of data on the web vldb 2001,"nick roussopoulos , alexandros labrinidis",,,1347,update propagation strategies for improving the quality of data on the web,"alexandros labrinidis , nick roussopoulos",very large data bases,2001.0
Yes,2219,1807,1,2219,integration of heterogeneous databases without common domains using queries based on textual similarity william w. cohen,,sigmod conference,1998.0,1807,integration of heterogeneous databases without common domains using queries based on textual similarity,william w. cohen,international conference on management of data,1998.0
Yes,1292,1843,1,1292,semcog : an object-based image retrieval system and its visual query interface sigmod conference,"k. selçuk candan , wen-syan li , kyoji hirata , yoshinori hara",,1997.0,1843,"semcog : an object-based image retrieval system and its visual query interface wen-syan li , k. sel &#231; uk candan , kyoji hirata , yoshinori hara",,international conference on management of data,1997.0
Yes,1124,29,1,1124,"evolvable view environment ( eve ) : non-equivalent view maintenance under schema changes andreas koeller , amy j. lee , xin zhang , anisoara nica , elke a. rundensteiner , amber van wyk , yong li 1999",,sigmod conference,,29,"evolvable view environment ( eve ) : non-equivalent view maintenance under schema changes e. a. rundensteiner , a. koeller , x. zhang , a. j. lee , a. nica , a. van wyk , y. lee 1999",,international conference on management of data,
Yes,2140,781,1,2140,"active storage for large-scale data mining and multimedia garth a. gibson , erik riedel , christos faloutsos",,vldb,1998.0,781,"active storage for large-scale data mining and multimedia erik riedel , garth a. gibson , christos faloutsos",,very large data bases,1998.0
Yes,1630,2180,1,1630,sensor : the atomic computing particle vijay kumar sigmod record 2003,,,,2180,sensor : the atomic computing particle,vijay kumar,acm sigmod record,2003.0
Yes,2433,667,1,2433,"semantic b2b integration : issues in ontology-based applications zhan cui , paul o'brien , dean m. jones sigmod record",,,2002.0,667,semantic b2b integration : issues in ontology-based approaches 2002,"zhan cui , dean jones , paul o'brien",acm sigmod record,
Yes,2135,2113,1,2135,complex relationships and knowledge discovery support in the infoquilt system vldb j. 2003,"amit p. sheth , sanjeev thacker , shuchi patel",,,2113,"complex relationships and knowledge discovery support in the infoquilt system a. sheth , s. thacker , s. patel 2003",,the vldb journal -- the international journal on very large data bases,
Yes,846,435,1,846,"online index rebuild hanuma kodavalla , nagavamsi ponnekanti sigmod conference 2000",,,,435,online index rebuild,"nagavamsi ponnekanti , hanuma kodavalla",international conference on management of data,2000.0
