label_str,ltable_id,rtable_id,label,id_x,title_x,authors_x,venue_x,year_x,id_y,title_y,authors_y,venue_y,year_y
No,2224,243,0,2224,lore : a database management system for semistructured data sigmod record,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",,1997.0,243,lore : a lightweight object repository for semistructured data international conference on management of data,"dallan quass , jennifer widom , roy goldman , kevin haas , qingshan luo , jason mchugh , svetlozar nestorov , anand rajaraman , hugo rivero , serge abiteboul , jeff ullman , janet wiener",,1996.0
No,387,547,0,387,reminiscences on influential papers sigmod record,"kenneth a. ross , kyuseok shim , mary f. fernandez",,2002.0,547,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2001.0
No,2403,938,0,2403,views in a large scale xml repository,"dan vodislav , sophie cluet , pierangelo veltri",vldb,2001.0,938,"views in a large-scale xml repository vincent aguilera , sophie cluet , tova milo , pierangelo veltri , dan vodislav",,the vldb journal -- the international journal on very large data bases,2002.0
No,388,135,0,388,"w3qs : a query system for the world-wide web david konopnicki , oded shmueli vldb",,,1995.0,135,"information gathering in the world-wide web : the w3ql query language and the w3qs system david konopnicki , oded shmueli",,acm transactions on database systems ( tods ),1998.0
No,1218,1019,0,1218,"clustering categorical data : an approach based on dynamical systems david gibson , jon m. kleinberg , prabhakar raghavan vldb j.",,,2000.0,1019,"clustering categorical data : an approach based on dynamical systems david gibson , jon m. kleinberg , prabhakar raghavan very large data bases",,,1998.0
No,1792,1296,0,1792,"views in a large-scale xml repository vincent aguilera , dan vodislav , pierangelo veltri , sophie cluet , tova milo 2002",,vldb j.,,1296,"views in a large scale xml repository sophie cluet , pierangelo veltri , dan vodislav 2001",,very large data bases,
No,1639,650,0,1639,reminiscences on influential papers sigmod record,"mitch cherniack , kenneth a. ross , gottfried vossen",,2003.0,650,influential papers ken ross acm sigmod record,,,2002.0
No,1380,744,0,1380,book review column karl aberer,,sigmod record,2003.0,744,book review column,karl aberer,acm sigmod record,2002.0
No,387,649,0,387,reminiscences on influential papers sigmod record,"kenneth a. ross , kyuseok shim , mary f. fernandez",,2002.0,649,reminiscences on influential papers 2002,kenneth a. ross,acm sigmod record,
No,1747,866,0,1747,minicon : a scalable algorithm for answering queries using views vldb j.,"rachel pottinger , alon y. halevy",,2001.0,866,a scalable algorithm for answering queries using views,"rachel pottinger , alon y. levy",very large data bases,2000.0
No,1639,551,0,1639,reminiscences on influential papers sigmod record,"mitch cherniack , kenneth a. ross , gottfried vossen",,2003.0,551,reminiscences on influential papers 2001,kenneth a. ross,acm sigmod record,
No,2114,2107,0,2114,efficiently publishing relational data as xml documents 2000,"berthold reinwald , jayavel shanmugasundaram , michael j. carey , eugene j. shekita , hamid pirahesh , bruce g. lindsay , rimon barr",vldb,,2107,efficiently publishing relational data as xml documents the vldb journal -- the international journal on very large data bases 2001,"jayavel shanmugasundaram , eugene shekita , rimon barr , michael carey , bruce lindsay , hamid pirahesh , berthold reinwald",,
No,942,2124,0,942,book review column,karl aberer,sigmod record,2002.0,2124,book reviews karl aberer acm sigmod record,,,2003.0
No,942,745,0,942,book review column,karl aberer,sigmod record,2002.0,745,book reviews acm sigmod record 2002,karl aberer,,
No,2052,995,0,2052,"the heterogeneity problem and middleware technology : experiences with and performance of database gateways klaudia hergula , fernando de ferreira rezende vldb",,,1998.0,995,bridging heterogeneity : research and practice of database middleware technology 1998,"fernando de ferreira rezende , g &#252; nter sauter",very large data bases,
No,2601,527,0,2601,reminiscences on influential papers sigmod record,"kaladhar voruganti , renée j. miller , kenneth a. ross , flip korn",,2002.0,527,"reminiscences on influential papers kenneth a. ross , theodore johnson , richard thomas snodgrass acm sigmod record 2002",,,
No,1463,370,0,1463,towards an effective calculus for object query languages sigmod conference 1995,"david maier , leonidas fegaras",,,370,"optimizing object queries using an effective calculus leonidas fegaras , david maier acm transactions on database systems ( tods )",,,2000.0
No,1645,547,0,1645,"reminiscences on influential papers christos h. papadimitriou , anant jhingran , yannis e. ioannidis , kenneth a. ross sigmod record 2000",,,,547,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2001.0
No,23,217,0,23,supporting periodic authorizations and temporal reasoning in database access control 1996,"elena ferrari , pierangela samarati , claudio bettini , elisa bertino",vldb,,217,"an access control model supporting periodicity constraints and temporal reasoning elisa bertino , claudio bettini , elena ferrari , pierangela samarati",,acm transactions on database systems ( tods ),1998.0
No,1105,249,0,1105,pixel-oriented database visualizations 1996,daniel a. keim,sigmod record,,249,databases and visualization daniel a. keim 1996,,international conference on management of data,
No,386,512,0,386,book review column karl aberer 2002,,sigmod record,,512,book reviews acm sigmod record 2002,karl aberer,,
No,2373,2102,0,2373,"demonstration : enabling scalable online personalization on the web debra e. vandermeer , krithi ramamritham , anindya datta , kaushik dutta , helen m. thomas",,vldb,2000.0,2102,an architecture to support scalable online personalization on the web the vldb journal -- the international journal on very large data bases 2001,"anindya datta , kaushik dutta , debra vandermeer , krithi ramamritham , shamkant b. navathe",,
No,1899,619,0,1899,book review column karl aberer sigmod record,,,2002.0,619,book reviews karl aberer acm sigmod record 2002,,,
No,131,551,0,131,"reminiscences an influential papers jeffrey f. naughton , minos n. garofalakis , kenneth a. ross",,sigmod record,2003.0,551,reminiscences on influential papers 2001,kenneth a. ross,acm sigmod record,
No,2613,303,0,2613,"locally adaptive dimensionality reduction for indexing large time series databases kaushik chakrabarti , eamonn j. keogh , michael j. pazzani , sharad mehrotra 2002",,acm trans . database syst .,,303,locally adaptive dimensionality reduction for indexing large time series databases 2001,"eamonn keogh , kaushik chakrabarti , michael pazzani , sharad mehrotra",international conference on management of data,
No,439,1659,0,439,"optimizing jan jannink 's implementation of b + - tree deletion h. olivie , r. maelbrancke 1995",,sigmod record,,1659,implementing deletion in b + - trees jan jannink,,acm sigmod record,1995.0
No,1190,1439,0,1190,"reasoning about spatial relationships in picture retrieval systems clement t. yu , a. prasad sistla , r. haddad vldb",,,1994.0,1439,"similarity based retrieval of pictures using indices on spatial relationships a. prasad sistla , clement t. yu , chengwen liu , king liu very large data bases 1995",,,
No,459,374,0,459,index concurrency control in firm real-time database systems vldb 1995,"brajesh goyal , s. seshadri , v. srinivasan , jayant r. haritsa",,,374,real-time index concurrency control 1996,"jayant r. haritsa , s. seshadri",acm sigmod record,
No,1658,2286,0,1658,"re-tree : an efficient index structure for regular expressions rajeev rastogi , minos n. garofalakis , chee yong chan vldb",,,2002.0,2286,"re-tree : an efficient index structure for regular expressions chee-yong chan , minos garofalakis , rajeev rastogi 2003",,the vldb journal -- the international journal on very large data bases,
No,1528,1930,0,1528,"the cubetree storage organization yannis kotidis , nick roussopoulos",,vldb,1998.0,1930,"cubetree : organization of and bulk incremental updates on the data cube nick roussopoulos , yannis kotidis , mema roussopoulos international conference on management of data",,,1997.0
No,1452,669,0,1452,book review column,karl aberer,sigmod record,2003.0,669,book review column acm sigmod record,karl aberer,,2002.0
No,1380,619,0,1380,book review column karl aberer,,sigmod record,2003.0,619,book reviews karl aberer acm sigmod record 2002,,,
No,2601,650,0,2601,reminiscences on influential papers sigmod record,"kaladhar voruganti , renée j. miller , kenneth a. ross , flip korn",,2002.0,650,influential papers ken ross acm sigmod record,,,2002.0
No,726,650,0,726,"reminiscences on influential papers kenneth a. ross , anastassia ailamaki , alfred v. aho 2002",,sigmod record,,650,influential papers ken ross acm sigmod record,,,2002.0
No,1752,1030,0,1752,"integrating reliable memory in databases peter m. chen , wee teck ng",,vldb j.,1998.0,1030,integrating reliable memory in databases 1997,"wee teck ng , peter m. chen",very large data bases,
No,1645,546,0,1645,"reminiscences on influential papers christos h. papadimitriou , anant jhingran , yannis e. ioannidis , kenneth a. ross sigmod record 2000",,,,546,influential papers ken ross 2001,,acm sigmod record,
No,1498,1898,0,1498,mariposa : a wide-area distributed database system,"carl staelin , paul m. aoki , witold litwin , michael stonebraker , adam sah , jeff sidell , andrew yu , avi pfeffer",vldb j.,1996.0,1898,the mariposa distributed database management system acm sigmod record,jeff sidell,,1996.0
No,1697,1361,0,1697,"tutorial : designing an ultra highly available dbms øystein torbjørnsen , svein erik bratsberg sigmod conference",,,2000.0,1361,"an ultra highly available dbms svein-olaf hvasshovd , svein erik bratsberg , &#216; ystein torbj &#248; rnsen",,very large data bases,2000.0
No,1899,598,0,1899,book review column karl aberer sigmod record,,,2002.0,598,book review column acm sigmod record 2001,karl aberer,,
No,968,547,0,968,reminiscences on influential papers sigmod record,"james r. hamilton , limsoon wong , kenneth a. ross , laks v. s. lakshmanan",,2001.0,547,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2001.0
No,1390,26,0,1390,aqua : a fast decision support systems using approximate query answers vldb,"swarup acharya , phillip b. gibbons , viswanath poosala",,1999.0,26,"the aqua approximate query answering system swarup acharya , phillip b. gibbons , viswanath poosala , sridhar ramaswamy 1999",,international conference on management of data,
No,320,2209,0,320,"coloring away communication in parallel query optimization rajeev motwani , waqar hasan vldb 1995",,,,2209,optimization algorithms for exploiting the parallelism-communication tradeoff in pipelined parallelism very large data bases 1994,"waqar hasan , rajeev motwani",,
No,387,546,0,387,reminiscences on influential papers sigmod record,"kenneth a. ross , kyuseok shim , mary f. fernandez",,2002.0,546,influential papers ken ross 2001,,acm sigmod record,
No,2043,612,0,2043,"sleepers and workaholics : caching strategies in mobile environments daniel barbará , tomasz imielinski sigmod conference",,,1994.0,612,sleepers and workaholics : caching strategies in mobile environments ( extended version ) 1995,"daniel barbar &#225; , tomasz imieli &#324; ski",the vldb journal -- the international journal on very large data bases,
No,1160,226,0,1160,"reminiscences on influential papers z. meral özsoyoglu , philip s. yu , nick roussopoulos , krithi ramamritham , alberto o. mendelzon , richard t. snodgrass , laura m. haas , jennifer widom , jan paredaens sigmod record",,,1998.0,226,reminiscences on influential papers richard snodgrass acm sigmod record 1998,,,
No,2404,1157,0,2404,a database model for object dynamics vldb j. 1997,"mike p. papazoglou , bernd j. krämer",,,1157,"erratum-a database model for object dynamics m. p. papazoglou , b. j. kr &#228; mer",,the vldb journal -- the international journal on very large data bases,1997.0
No,2512,739,0,2512,"phoenix : making applications robust david b. lomet , roger s. barga sigmod conference 1999",,,,739,phoenix project : fault-tolerant applications,"roger barga , david lomet",acm sigmod record,2002.0
No,1032,1221,0,1032,"ratio rules : a new paradigm for fast , quantifiable data mining yannis kotidis , christos faloutsos , flip korn , alexandros labrinidis vldb",,,1998.0,1221,quantifiable data mining using ratio rules the vldb journal -- the international journal on very large data bases,"flip korn , alexandros labrinidis , yannis kotidis , christos faloutsos",,2000.0
No,304,547,0,304,reminiscences on influential papers,"per-åke larson , luis gravano , stefano ceri , leonid libkin , tova milo , kenneth a. ross",sigmod record,2001.0,547,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2001.0
No,54,696,0,54,"dynamic content acceleration : a caching solution to enable scalable dynamic web page generation debra e. vandermeer , krithi ramamritham , helen m. thomas , anindya datta , kaushik dutta 2001",,sigmod conference,,696,proxy-based acceleration of dynamically generated content on the world wide web : an approach and implementation international conference on management of data 2002,"anindya datta , kaushik dutta , helen thomas , debra vandermeer , suresha , krithi ramamritham",,
No,2308,2104,0,2308,"approximate query processing using wavelets kyuseok shim , kaushik chakrabarti , minos n. garofalakis , rajeev rastogi vldb 2000",,,,2104,approximate query processing using wavelets 2001,"kaushik chakrabarti , minos garofalakis , rajeev rastogi , kyuseok shim",the vldb journal -- the international journal on very large data bases,
No,968,564,0,968,reminiscences on influential papers sigmod record,"james r. hamilton , limsoon wong , kenneth a. ross , laks v. s. lakshmanan",,2001.0,564,reminiscences on influential papers acm sigmod record,kenneth a. ross,,2000.0
No,304,564,0,304,reminiscences on influential papers,"per-åke larson , luis gravano , stefano ceri , leonid libkin , tova milo , kenneth a. ross",sigmod record,2001.0,564,reminiscences on influential papers acm sigmod record,kenneth a. ross,,2000.0
No,907,226,0,907,reminiscences on influential papers richard t. snodgrass,,sigmod record,1999.0,226,reminiscences on influential papers richard snodgrass acm sigmod record 1998,,,
No,1899,2125,0,1899,book review column karl aberer sigmod record,,,2002.0,2125,book review column karl aberer acm sigmod record,,,2003.0
No,263,1269,0,263,"online dynamic reordering for interactive data processing bhaskaran raman , joseph m. hellerstein , vijayshankar raman 1999",,vldb,,1269,"online dynamic reordering vijayshankar raman , bhaskaran raman , joseph m. hellerstein 2000",,the vldb journal -- the international journal on very large data bases,
No,1452,668,0,1452,book review column,karl aberer,sigmod record,2003.0,668,book reviews karl aberer 2002,,acm sigmod record,
No,1866,1900,0,1866,databases and visualization,daniel a. keim,sigmod conference,1996.0,1900,pixel-oriented database visualizations,daniel a. keim,acm sigmod record,1996.0
No,688,1862,0,688,"strudel : a web-site management system alon y. levy , mary f. fernandez , jaewoo kang , daniela florescu , dan suciu 1997",,sigmod conference,,1862,a query language for a web-site management system 1997,"mary fernandez , daniela florescu , alon levy , dan suciu",acm sigmod record,
No,1234,1676,0,1234,xsb as an efficient deductive database engine 1994,"david scott warren , konstantinos f. sagonas , terrance swift",sigmod conference,,1676,"xsb as a deductive database konstantinos sagonas , terrance swift , david s. warren international conference on management of data 1994",,,
No,2250,901,0,2250,"xpath processing in a nutshell reinhard pichler , christoph koch , georg gottlob",,sigmod record,2003.0,901,xpath processing in a nutshell 2003,"georg gottlob , christoph koch , reinhard pichler",acm sigmod record,
No,653,924,0,653,reminiscences on influential papers sigmod record,"jun rao , kenneth a. ross , johannes gehrke",,2003.0,924,influential papers ken ross 2003,,acm sigmod record,
No,1946,637,0,1946,"title , preface to the special issue on persistent object systems vldb j. 1995",?,,,637,"orthogonally persistent object systems malcolm atkinson , ronald morrison the vldb journal -- the international journal on very large data bases",,,1995.0
No,1400,2264,0,1400,"a system for watermarking relational databases peter j. haas , rakesh agrawal , jerry kiernan sigmod conference",,,2003.0,2264,"watermarking relational data : framework , algorithms and analysis","rakesh agrawal , peter j. haas , jerry kiernan",the vldb journal -- the international journal on very large data bases,2003.0
No,1757,1923,0,1757,"using formal methods to reason about semantics-based decompositions of transactions paul ammann , indrakshi ray , sushil jajodia 1995",,vldb,,1923,applying formal methods to semantic-based decomposition of transactions acm transactions on database systems ( tods ),"paul ammann , sushil jajodia , indrakshi ray",,1997.0
No,1438,1574,0,1438,implementing deletion in b + - trees 1995,jan jannink,sigmod record,,1574,optimizing jan jannink 's implementation of b + - tree deletion acm sigmod record 1995,"r. maelbrancke , h. olivi &#233;",,
No,2058,1247,0,2058,"caching strategies for data-intensive web sites khaled yagoub , patrick valduriez , valérie issarny , daniela florescu vldb 2000",,,,1247,building and customizing data-intensive web sites using weave,"khaled yagoub , daniela florescu , val &#233; rie issarny , patrick valduriez",very large data bases,2000.0
No,705,619,0,705,book review column karl aberer sigmod record,,,2002.0,619,book reviews karl aberer acm sigmod record 2002,,,
No,942,598,0,942,book review column,karl aberer,sigmod record,2002.0,598,book review column acm sigmod record 2001,karl aberer,,
No,142,1866,0,142,"catching the boat with strudel : experiences with a web-site management system jaewoo kang , dan suciu , alon y. levy , daniela florescu , mary f. fernandez",,sigmod conference,1998.0,1866,strudel : a web site management system 1997,"mary fernandez , daniela florescu , jaewoo kang , alon levy , dan suciu",international conference on management of data,
No,200,2196,0,200,"the tpr * - tree : an optimized spatio-temporal access method for predictive queries dimitris papadias , jimeng sun , yufei tao",,vldb,2003.0,2196,analysis of predictive spatio-temporal queries 2003,"yufei tao , jimeng sun , dimitris papadias",acm transactions on database systems ( tods ),
No,942,619,0,942,book review column,karl aberer,sigmod record,2002.0,619,book reviews karl aberer acm sigmod record 2002,,,
No,2366,2008,0,2366,"phrase matching in xml sihem amer-yahia , mary f. fernandez , yu xu , divesh srivastava vldb",,,2003.0,2008,pix : exact and approximate phrase matching in xml 2003,"sihem amer-yahia , mary fern &#225; ndez , divesh srivastava , yu xu",international conference on management of data,
No,2119,1182,0,2119,"garbage collection in object oriented databases using transactional cyclic reference counting s. sudarshan , prasan roy , abraham silberschatz , s. seshadri , srinivas ashwin",,vldb,1997.0,1182,garbage collection in object-oriented databases using transactional cyclic reference counting the vldb journal -- the international journal on very large data bases,"p. roy , s. seshadri , a. silberschatz , s. sudarshan , s. ashwin",,1998.0
No,1442,2020,0,1442,"irisnet : an architecture for internet-scale sensing services phillip b. gibbons , suman nath , amol deshpande , srinivasan seshan , brad karp , yan ke vldb",,,2003.0,2020,"irisnet : internet-scale resource-intensive sensor services amol deshpande , suman nath , phillip b. gibbons , srinivasan seshan 2003",,international conference on management of data,
No,1253,356,0,1253,"proxy-based acceleration of dynamically generated content on the world wide web : an approach and implementation suresha , kaushik dutta , krithi ramamritham , anindya datta , helen m. thomas , debra e. vandermeer",,sigmod conference,2002.0,356,dynamic content acceleration : a caching solution to enable scalable dynamic web page generation international conference on management of data 2001,"anindya datta , kaushik dutta , krithi ramamritham , helen thomas , debra vandermeer",,
No,2588,241,0,2588,a content-based multimedia server for massively parallel architectures,"c. watson , g. linderman , euthimios panagos , t. walters , ion tim ieong , alexandros biliris , j. wang , s. choo , david schrader , p. colin , william o'connell , grace au",sigmod conference,1996.0,241,prospector : a content-based multimedia server for massively parallel architectures international conference on management of data 1996,"s. choo , w. o'connell , g. linerman , h. chen , k. ganapathy , a. biliris , e. panagos , d. schrader",,
No,2602,246,0,2602,"metu interoperable database system ebru kilic , pinar koksal , cem evrendilek , ugur halici , sema mancuhan , n. kesim , asuman dogac , cevdet dengi , sena nural , gökhan özhan , fatma ozcan , ismailcem budak arpinar sigmod record",,,1995.0,246,"metu interoperable database system asuman dogac , ugur halici , ebru kilic , gokhan ozhan , fatma ozcan , sena nural , cevdet dengi , sema mancuhan , budak arpinar , pinar koksal , cem evrendilek",,international conference on management of data,1996.0
No,839,1225,0,839,"secure buffering in firm real-time database systems binto george , jayant r. haritsa 1998",,vldb,,1225,secure buffering in firm real-time database systems 2000,"binto george , jayant r. haritsa",the vldb journal -- the international journal on very large data bases,
No,2578,1913,0,2578,data warehousing and olap for decision support ( tutorial ) sigmod conference 1997,"surajit chaudhuri , umeshwar dayal",,,1913,an overview of data warehousing and olap technology,"surajit chaudhuri , umeshwar dayal",acm sigmod record,1997.0
