label_str,ltable_id,rtable_id,label,id_x,title_x,authors_x,venue_x,year_x,id_y,title_y,authors_y,venue_y,year_y
Yes,531,1089,1,531,information retrieval from an incomplete data cube 1996,curtis e. dyreson,vldb,,1089,information retrieval from an incomplete data cube very large data bases,curtis e. dyreson,,1996.0
Yes,961,982,1,961,inferring function semantics to optimize queries,"mitch cherniack , stanley b. zdonik",vldb,1998.0,982,"inferring function semantics to optimize queries mitch cherniack , stanley b. zdonik very large data bases 1998",,,
Yes,524,1224,1,524,the lham log-structured history data access method,"gerhard weikum , patrick e. o'neil , peter muth , achim pick",vldb j.,2000.0,1224,the lham log-structured history data access method the vldb journal -- the international journal on very large data bases,"peter muth , patrick o'neil , achim pick , gerhard weikum",,2000.0
Yes,1456,1172,1,1456,"approximate similarity retrieval with m-trees fausto rabitti , giuseppe amato , pavel zezula , pasquale savino",,vldb j.,1998.0,1172,"approximate similarity retrieval with m-trees pavel zezula , pasquale savino , giuseppe amato , fausto rabitti the vldb journal -- the international journal on very large data bases 1998",,,
Yes,272,585,1,272,"the tv-tree : an index structure for high-dimensional data king-ip lin , h. v. jagadish , christos faloutsos 1994",,vldb j.,,585,the tv-tree : an index structure for high-dimensional data,"king ip lin , h. v. jagadish , christos faloutsos",the vldb journal -- the international journal on very large data bases,1994.0
Yes,25,806,1,25,high level indexing of user-defined types 1999,"brian t. tran , jyh-herng chow , michelle jou , jean grandbois , yun wang , you-chin fuh , weidong chen , nelson mendonça mattos",vldb,,806,"high level indexing of user-defined types weidong chen , jyh-herng chow , you-chin fuh , jean grandbois , michelle jou , nelson mendon &#231; a mattos , brian t. tran , yun wang 1999",,very large data bases,
Yes,2582,1305,1,2582,in memory of bob kooi ( 1951-1993 ) michael stonebraker 1994,,sigmod record,,1305,in memory of bob kooi ( 1951-1993 ) acm sigmod record 1994,michael stonebraker,,
Yes,2446,1581,1,2446,incremental computation of nested relational query expressions acm trans . database syst . 1995,"leo mark , lars bækgaard",,,1581,incremental computation of nested relational query expressions acm transactions on database systems ( tods ),"lars baekgaard , leo mark",,1995.0
Yes,2427,2260,1,2427,journal relevance sigmod record,richard t. snodgrass,,2003.0,2260,journal relevance richard snodgrass 2003,,acm sigmod record,
Yes,2296,1898,1,2296,the mariposa distributed database management system sigmod record 1996,jeff sidell,,,1898,the mariposa distributed database management system acm sigmod record,jeff sidell,,1996.0
Yes,593,1740,1,593,database issues in telecommunications network management ilsoo ahn,,sigmod conference,1994.0,1740,sigmod challenges paper : database issues in telecommunications network management 1994,ilsoo ahn,international conference on management of data,
Yes,501,1571,1,501,fast algorithms for universal quantification in large databases,"goetz graefe , richard l. cole",acm trans . database syst .,1995.0,1571,"fast algorithms for universal quantification in large databases goetz graefe , richard l. cole",,acm transactions on database systems ( tods ),1995.0
Yes,1524,1686,1,1524,"a tsql2 tutorial james clifford , ramez elmasri , michael d. soo , wolfgang käfer , nick kline , arie segev , suryanarayana m. sripada , fabio grandi , john f. roddick , richard t. snodgrass , christian s. jensen , nikos a. lorentzos , ilsoo ahn , gad ariav , don s. batory , t. y. cliff leung , curtis e. dyreson , krishna g. kulkarni",,sigmod record,1994.0,1686,a tsql2 tutorial acm sigmod record,"richard thomas snodgrass , ilsoo ahn , gad ariav , don batory , james clifford , curtis e. dyreson , ramez elmasri , fabio grandi , christian s. jensen , wolfgang k &#228; fer , nick kline , krishna kulkarni , t. y. cliff leung , nikos lorentzos , john f. roddick , arie segev , michael d. soo , suryanarayana m. sripada",,1994.0
Yes,756,1580,1,756,efficient checking of temporal integrity constraints using bounded history encoding jan chomicki,,acm trans . database syst .,1995.0,1580,efficient checking of temporal integrity constraints using bounded history encoding jan chomicki,,acm transactions on database systems ( tods ),1995.0
Yes,2109,2203,1,2109,new concurrency control algorithms for accessing and compacting b-trees vldb 1994,"andrea zisman , v. w. setzer",,,2203,new concurrency control algorithms for accessing and compacting b-trees very large data bases 1994,"v. w. setzer , andrea zisman",,
Yes,1725,624,1,1725,updating knowledge bases while maintaining their consistency,"antoni olivé , ernest teniente",vldb j.,1995.0,624,updating knowledge bases while maintaining their consistency,"ernest teniente , antoni oliv &#233;",the vldb journal -- the international journal on very large data bases,1995.0
Yes,2120,769,1,2120,"information , communication , and money : for what can we charge and how can we meter it ?","henry f. korth , stephen blott , abraham silberschatz",vldb,1998.0,769,"information , communication , and money : for what can we charge and how can we meter it ?","stephen blott , henry f. korth , abraham silberschatz",very large data bases,1998.0
Yes,1607,1607,1,1607,"opportunities at arpa , nsf , and elsewhere 1995",xiaolei qian,sigmod record,,1607,"opportunities at arpa , nsf , and elsewhere acm sigmod record 1995",xiaolei qian,,
Yes,344,916,1,344,"energy-performance trade-offs for spatial access methods on memory-resident data mahmut t. kandemir , ning an , mary jane irwin , anand sivasubramaniam , sudhanva gurumurthi , narayanan vijaykrishnan vldb j. 2002",,,,916,"energy-performance trade-offs for spatial access methods on memory-resident data ning an , sudhanva gurumurthi , anand sivasubramaniam , narayanan vijaykrishnan , mahmut kandemir , mary jane irwin the vldb journal -- the international journal on very large data bases 2002",,,
Yes,985,877,1,985,"mining frequent itemsets using support constraints jiawei han , ke wang , yu he vldb 2000",,,,877,"mining frequent itemsets using support constraints ke wang , yu he , jiawei han 2000",,very large data bases,
Yes,2418,2100,1,2418,picodbms : scaling down database techniques for the smartcard 2001,"patrick valduriez , philippe pucheral , christophe bobineau , luc bouganim",vldb j.,,2100,picodbms : scaling down database techniques for the smartcard 2001,"philippe pucheral , luc bouganim , patrick valduriez , christophe bobineau",the vldb journal -- the international journal on very large data bases,
Yes,2563,2056,1,2563,"qcluster : relevance feedback using adaptive clustering for content-based image retrieval deok-hwan kim , chin-wan chung 2003",,sigmod conference,,2056,qcluster : relevance feedback using adaptive clustering for content-based image retrieval international conference on management of data 2003,"deok-hwan kim , chin-wan chung",,
Yes,2083,1337,1,2083,"storage service providers : a solution for storage management ? ( panel ) elizabeth a. m. shriver , bruce hillyer , wee teck ng , banu özden , eran gabber , david j. dewitt , john wilkes , jim gray , bruce gordon vldb 2001",,,,1337,storage service providers : a solution for storage management ? ( panel ),"banu &#214; zden , eran gabber , bruce hillyer , wee teck ng , elizabeth a. m. shriver , david j. dewitt , bruce gordon , jim gray , john wilkes",very large data bases,2001.0
Yes,1604,1639,1,1604,predictive dynamic load balancing of parallel and distributed rule and query processing 1994,"jae-jun hwang , mauricio a. hernández , salvatore j. stolfo , hasanat m. dewan",sigmod conference,,1639,predictive dynamic load balancing of parallel and distributed rule and query processing international conference on management of data,"hasanat m. dewan , salvatore j. stolfo , mauricio hern &#225; ndez , jae-jun hwang",,1994.0
Yes,1388,763,1,1388,"database tuning : principles , experiments , and troubleshooting techniques ( part i ) 2002","dennis shasha , philippe bonnet",sigmod conference,,763,"database tuning : principles , experiments , and troubleshooting techniques ( part i ) international conference on management of data","dennis shasha , philippe bonnet",,2002.0
Yes,1012,2167,1,1012,"ambient intelligence with the ubiquitous network , the embedded computer devices and the hidden databases ( abstract ) egbert-jan sol vldb",,,2001.0,2167,"ambient intelligence with the ubiquitous network , the embedded computer devices and the hidden databases ( abstract ) egbert-jan sol very large data bases 2001",,,
Yes,839,998,1,839,"secure buffering in firm real-time database systems binto george , jayant r. haritsa 1998",,vldb,,998,"secure buffering in firm real-time database systems binto george , jayant r. haritsa very large data bases 1998",,,
Yes,605,893,1,605,falcon : feedback adaptive loop for content-based retrieval,"christos faloutsos , leejay wu , katia p. sycara , terry r. payne",vldb,2000.0,893,falcon : feedback adaptive loop for content-based retrieval 2000,"leejay wu , christos faloutsos , katia p. sycara , terry r. payne",very large data bases,
Yes,934,334,1,934,reminiscences on influential papers richard t. snodgrass 1998,,sigmod record,,334,reminiscences in influential papers 1998,richard snodgrass,acm sigmod record,
Yes,291,1313,1,291,a fast index for semistructured data,"brian cooper , gísli r. hjaltason , michael j. franklin , neal sample , moshe shadmon",vldb,2001.0,1313,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001.0
Yes,103,950,1,103,"parallel algorithms for high-dimensional similarity joins for data mining applications rakesh agrawal , john c. shafer vldb 1997",,,,950,parallel algorithms for high-dimensional similarity joins for data mining applications very large data bases 1997,"john c. shafer , rakesh agrawal",,
Yes,266,118,1,266,"semantic interoperability in global information systems : a brief introduction to the research area and the special section amit p. sheth , aris m. ouksel sigmod record 1999",,,,118,semantic interoperability in global information systems acm sigmod record 1999,"a. m. ouksel , a. sheth",,
Yes,1999,83,1,1999,an ontological analysis of the relationship construct in conceptual modeling acm trans . database syst . 1999,"veda c. storey , yair wand , ron weber",,,83,an ontological analysis of the relationship construct in conceptual modeling acm transactions on database systems ( tods ) 1999,"yair wand , veda c. storey , ron weber",,
Yes,1495,2271,1,1495,persistent threads vldb,"joachim w. schmidt , florian matthes",,1994.0,2271,persistent threads very large data bases 1994,"florian matthes , joachim w. schmidt",,
Yes,2568,1611,1,2568,a research status report on adaptation for mobile data access 1995,"brian noble , mahadev satyanarayanan",sigmod record,,1611,"a research status report on adaptation for mobile data access brian d. noble , m. satyanarayanan 1995",,acm sigmod record,
Yes,193,536,1,193,searching in metric spaces with user-defined and approximate distances,"marco patella , paolo ciaccia",acm trans . database syst .,2002.0,536,"searching in metric spaces with user-defined and approximate distances paolo ciaccia , marco patella",,acm transactions on database systems ( tods ),2002.0
Yes,1631,1097,1,1631,"optimization of queries with user-defined predicates surajit chaudhuri , kyuseok shim 1996",,vldb,,1097,optimization of queries with user-defined predicates very large data bases 1996,"surajit chaudhuri , kyuseok shim",,
Yes,1642,2155,1,1642,large databases for remote sensing and gis a. r. dasgupta vldb 1996,,,,2155,large databases for remote sensing and gis a. r. dasgupta,,very large data bases,1996.0
Yes,2499,814,1,2499,"exploiting versions for handling updates in broadcast disks evaggelia pitoura , panos k. chrysanthis vldb 1999",,,,814,exploiting versions for handling updates in broadcast disks very large data bases 1999,"evaggelia pitoura , panos k. chrysanthis",,
Yes,386,669,1,386,book review column karl aberer 2002,,sigmod record,,669,book review column acm sigmod record,karl aberer,,2002.0
Yes,2180,852,1,2180,comparing hierarchical data in external memory sudarshan s. chawathe,,vldb,1999.0,852,comparing hierarchical data in external memory,sudarshan s. chawathe,very large data bases,1999.0
Yes,2274,41,1,2274,e-commerce database issues and experience anand rajaraman 1999,,sigmod conference,,41,e-commerce database issues and experience : ( talk-slides available at at the conference ) anand rajaraman 1999,,international conference on management of data,
Yes,2392,1427,1,2392,"the hcc-tree : an efficient index structure for object oriented databases b. sreenath , s. seshadri 1994",,vldb,,1427,"the hcc-tree : an efficient index structure for object oriented databases b. sreenath , s. seshadri 1994",,very large data bases,
Yes,1016,1663,1,1016,implementation aspects of an object-oriented dbms 1995,"ilker durusoy , cetin ozkan , mehmet altinel , asuman dogac",sigmod record,,1663,implementation aspects of an object-oriented dbms 1995,"asuman dogac , mehmet altinel , cetin ozkan , ilker durusoy",acm sigmod record,
Yes,1104,1561,1,1104,an introduction to remy 's fast polymorphic record projection limsoon wong 1995,,sigmod record,,1561,an introduction to remy 's fast polymorphic record projection 1995,limsoon wong,acm sigmod record,
Yes,2066,1613,1,2066,view maintenance in mobile computing 1995,"ouri wolfson , kailash narayanan , son dao , ramya raj , a. prasad sistla",sigmod record,,1613,"view maintenance in mobile computing ouri wolfson , prasad sistla , son dao , kailash narayanan , ramya raj acm sigmod record 1995",,,
Yes,170,983,1,170,a single pass computing engine for interactive analysis of vldbs 1998,ted mihalisin,vldb,,983,a single pass computing engine for interactive analysis of vldbs ted mihalisin very large data bases 1998,,,
Yes,1899,904,1,1899,book review column karl aberer sigmod record,,,2002.0,904,book review column 2002,karl aberer,acm sigmod record,
Yes,1457,835,1,1457,finding intensional knowledge of distance-based outliers vldb 1999,"raymond t. ng , edwin m. knorr",,,835,"finding intensional knowledge of distance-based outliers edwin m. knorr , raymond t. ng 1999",,very large data bases,
Yes,798,1281,1,798,storage and querying of e-commerce data vldb 2001,"yirong xu , rakesh agrawal , amit somani",,,1281,storage and querying of e-commerce data very large data bases,"rakesh agrawal , amit somani , yirong xu",,2001.0
Yes,87,866,1,87,a scalable algorithm for answering queries using views,"rachel pottinger , alon y. levy",vldb,2000.0,866,a scalable algorithm for answering queries using views,"rachel pottinger , alon y. levy",very large data bases,2000.0
Yes,1142,1839,1,1142,"on-line warehouse view maintenance jennifer widom , dallan quass 1997",,sigmod conference,,1839,"on-line warehouse view maintenance dallan quass , jennifer widom international conference on management of data 1997",,,
Yes,1125,1948,1,1125,declustering of key-based partitioned signature files acm trans . database syst . 1996,"pavel zezula , paolo ciaccia , paolo tiberio",,,1948,declustering of key-based partitioned signature files acm transactions on database systems ( tods ) 1996,"paolo ciaccia , paolo tiberio , pavel zezula",,
Yes,1060,1221,1,1060,quantifiable data mining using ratio rules vldb j. 2000,"christos faloutsos , yannis kotidis , flip korn , alexandros labrinidis",,,1221,quantifiable data mining using ratio rules the vldb journal -- the international journal on very large data bases,"flip korn , alexandros labrinidis , yannis kotidis , christos faloutsos",,2000.0
Yes,1818,194,1,1818,"ripple joins for online aggregation peter j. haas , joseph m. hellerstein 1999",,sigmod conference,,194,"ripple joins for online aggregation peter j. haas , joseph m. hellerstein 1999",,international conference on management of data,
Yes,54,356,1,54,"dynamic content acceleration : a caching solution to enable scalable dynamic web page generation debra e. vandermeer , krithi ramamritham , helen m. thomas , anindya datta , kaushik dutta 2001",,sigmod conference,,356,dynamic content acceleration : a caching solution to enable scalable dynamic web page generation international conference on management of data 2001,"anindya datta , kaushik dutta , krithi ramamritham , helen thomas , debra vandermeer",,
Yes,715,455,1,715,theory of answering queries using views alon y. halevy 2000,,sigmod record,,455,theory of answering queries using views alon y. halevy acm sigmod record 2000,,,
Yes,805,637,1,805,orthogonally persistent object systems,"malcolm p. atkinson , ronald morrison",vldb j.,1995.0,637,"orthogonally persistent object systems malcolm atkinson , ronald morrison the vldb journal -- the international journal on very large data bases",,,1995.0
Yes,2333,2007,1,2333,"multi-dimensional clustering : a new data layout scheme in db2 bishwaranjan bhattacharjee , sriram padmanabhan , matthew huras , leslie cranston , timothy malkemus 2003",,sigmod conference,,2007,multi-dimensional clustering : a new data layout scheme in db2 international conference on management of data,"sriram padmanabhan , bishwaranjan bhattacharjee , tim malkemus , leslie cranston , matthew huras",,2003.0
Yes,799,53,1,799,dynamat : a dynamic view management system for data warehouses 1999,"nick roussopoulos , yannis kotidis",sigmod conference,,53,"dynamat : a dynamic view management system for data warehouses yannis kotidis , nick roussopoulos international conference on management of data 1999",,,
Yes,2583,598,1,2583,book review column 2001,karl aberer,sigmod record,,598,book review column acm sigmod record 2001,karl aberer,,
Yes,1795,1024,1,1795,querying a multilevel database : a logical analysis,frédéric cuppens,vldb,1996.0,1024,querying a multilevel database : a logical analysis,fr &#233; d &#233; ric cuppens,very large data bases,1996.0
Yes,977,544,1,977,the ecobase project : database and web technologies for environmental information systems 2001,"asterio k. tanaka , patrick valduriez",sigmod record,,544,the ecobase project : database and web technologies for environmental information systems acm sigmod record,"luc bouganim , maria claudia cavalcanti , fran &#231; oise fabret , maria luiza campos , fran &#231; ois llirbat , marta mattoso , rubens melo , ana maria moura , esther pacitti , fabio porto , margareth simoes , eric simon , asterio tanaka , patrick valduriez",,2001.0
Yes,1529,1656,1,1529,multigranularity locking in multiple job classes transaction processing system,"sheung-lun hung , shan-hoi ng",sigmod record,1995.0,1656,multigranularity locking in multiple job classes transaction processing system acm sigmod record,"shan-hoi ng , sheung-lun hung",,1995.0
Yes,1447,2205,1,1447,qualified answers that reflect user needs and preferences vldb 1994,"terry gaasterland , jorge lobo",,,2205,qualified answers that reflect user needs and preferences very large data bases 1994,"terry gaasterland , jorge lobo",,
Yes,2610,1689,1,2610,database research at nthu and itri arbee l. p. chen 1994,,sigmod record,,1689,database research at nthu and itri arbee l. p. chen 1994,,acm sigmod record,
Yes,107,799,1,107,hierarchical prefix cubes for range-sum queries vldb 1999,"chee yong chan , yannis e. ioannidis",,,799,hierarchical prefix cubes for range-sum queries,"chee yong chan , yannis e. ioannidis",very large data bases,1999.0
Yes,2102,967,1,2102,querying continuous time sequences,"tore risch , ling lin",vldb,1998.0,967,"querying continuous time sequences ling lin , tore risch very large data bases 1998",,,
Yes,466,510,1,466,a cost model for query processing in high dimensional data spaces,christian böhm,acm trans . database syst .,2000.0,510,a cost model for query processing in high dimensional data spaces christian b &#246; hm acm transactions on database systems ( tods ),,,2000.0
Yes,1452,2125,1,1452,book review column,karl aberer,sigmod record,2003.0,2125,book review column karl aberer acm sigmod record,,,2003.0
Yes,1017,1977,1,1017,safe and efficient sharing of persistent objects in thor 1996,"atul adya , liuba shrira , miguel castro , robert gruber , andrew c. myers , barbara liskov , umesh maheshwari , sanjay ghemawat , mark day",sigmod conference,,1977,safe and efficient sharing of persistent objects in thor,"b. liskov , a. adya , m. castro , s. ghemawat , r. gruber , u. maheshwari , a. c. myers , m. day , l. shrira",international conference on management of data,1996.0
Yes,1231,330,1,1231,i/o reference behavior of production database workloads and the tpc benchmarks - an analysis at the logical level,"windsor w. hsu , alan jay smith , honesty c. young",acm trans . database syst .,2001.0,330,i/o reference behavior of production database workloads and the tpc benchmarks-an analysis at the logical level acm transactions on database systems ( tods ),"windsor w. hsu , alan jay smith , honesty c. young",,2001.0
Yes,2474,1924,1,2474,"on the semantics of `` now '' in databases christian s. jensen , tomás isakowitz , richard t. snodgrass , curtis e. dyreson , james clifford 1997",,acm trans . database syst .,,1924,on the semantics of now in databases acm transactions on database systems ( tods ),"james clifford , curtis dyreson , tom &#225; s isakowitz , christian s. jensen , richard thomas snodgrass",,1997.0
Yes,34,1147,1,34,efficient snapshot differential algorithms for data warehousing,"hector garcia-molina , wilburt labio",vldb,1996.0,1147,efficient snapshot differential algorithms for data warehousing,"wilburt labio , hector garcia-molina",very large data bases,1996.0
Yes,2586,2166,1,2586,italian electronic identity card - principle and architecture mario gentili 2001,,vldb,,2166,italian electronic identity card - principle and architecture,mario gentili,very large data bases,2001.0
Yes,578,2248,1,578,"are quorums an alternative for data replication ? bettina kemme , ricardo jiménez-peris , marta patiño-martínez , gustavo alonso acm trans . database syst .",,,2003.0,2248,are quorums an alternative for data replication ? acm transactions on database systems ( tods ),"ricardo jim &#233; nez-peris , m. pati &#241; o-mart &#237; nez , gustavo alonso , bettina kemme",,2003.0
Yes,1537,492,1,1537,an optimisation scheme for coalesce/valid time selection operator sequences costas vassilakis sigmod record 2000,,,,492,an optimisation scheme for coalesce/valid time selection operator sequences acm sigmod record 2000,costas vassilakis,,
Yes,616,1348,1,616,"mv3r-tree : a spatio-temporal access method for timestamp and interval queries dimitris papadias , yufei tao vldb 2001",,,,1348,"mv3r-tree : a spatio-temporal access method for timestamp and interval queries yufei tao , dimitris papadias very large data bases 2001",,,
Yes,1121,473,1,1121,re-designing distance functions and distance-based applications for high dimensional data charu c. aggarwal,,sigmod record,2001.0,473,re-designing distance functions and distance-based applications for high dimensional data,charu c. aggarwal,acm sigmod record,2001.0
Yes,2143,1073,1,2143,data warehouse configuration vldb,"timos k. sellis , dimitri theodoratos",,1997.0,1073,data warehouse configuration very large data bases 1997,"dimitri theodoratos , timos k. sellis",,
Yes,1497,1118,1,1497,flexible relations - operational support of variant relational structures vldb,"peter dadam , christian kalus",,1995.0,1118,flexible relations - operational support of variant relational structures very large data bases 1995,"christian kalus , peter dadam",,
Yes,913,1004,1,913,"checkpointing in oracle juan loaiza , ashok joshi , tirthankar lahiri , william bridge vldb 1998",,,,1004,"checkpointing in oracle ashok joshi , william bridge , juan loaiza , tirthankar lahiri very large data bases 1998",,,
Yes,1168,1990,1,1168,cost-based optimization for magic : algebra and implementation sigmod conference 1996,"hamid pirahesh , t. y. cliff leung , s. sudarshan , praveen seshadri , divesh srivastava , raghu ramakrishnan , joseph m. hellerstein , peter j. stuckey",,,1990,"cost-based optimization for magic : algebra and implementation praveen seshadri , joseph m. hellerstein , hamid pirahesh , t. y. cliff leung , raghu ramakrishnan , divesh srivastava , peter j. stuckey , s. sudarshan",,international conference on management of data,1996.0
Yes,372,93,1,372,database research at the university of oklahoma sigmod record 1999,"sirirut vanichayobon , leonard brown , ravi a. dirckze , sylvain guinepain , carlos sánchez , le gruenwald , brian summers",,,93,database research at the university of oklahoma acm sigmod record,"le gruenwald , leonard brown , ravi dirckze , sylvain guinepain , carlos sanchez , brian summers , sirirut vanichayobon",,1999.0
