label_str,ltable_id,rtable_id,label,id_x,title_x,category_x,brand_x,modelno_x,price_x,id_y,title_y,category_y,brand_y,modelno_y,price_y
No,889,2790,0,889,logitech wireless mouse m310 bundle,computers,,,29.88,2790,logitech wireless mouse m310 soft violet,mice,logitech,910-001918,23.13
No,1702,16823,0,1702,pendaflex interior file folders top tab 100 box,stationery & office machinery,,421013bla,20.94,16823,new-pendaflex 421013 - interior file folders 1 3 cut top tab letter manila 100 box - ess421013,laminating supplies,pendaflex,,42.0
No,2082,11014,0,2082,da-lite cherry veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,73179,167.99,11014,heritage walnut veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,
No,1532,6753,0,1532,da-lite high power model b manual screen with csr - 60 x 80 video format,electronics - general,da-lite,85319,369.99,6753,da-lite advantage manual with csr - projection screen - 1 1 - high power,projection screens,da-lite,,
No,2201,11698,0,2201,pny 4gb micro swivel attache flash drive,printers,pny,,9.84,11698,pny micro swivel attach 4 gb usb 2.0 flash drive p-fdu4gbsv-ef blu blue,usb flash drives,pny,p-fdu4gbsv-ef / blu,7.99
No,1548,20194,0,1548,whistler laser radar detector with enhanced high performance improved ka band sensitivity ka max mode,automotive - general,whistler,xtr690 se,178.88,20194,whistler pro-78se high performance radar detector,radar detectors,whistler radar,pro-78se,149.99
No,2390,6745,0,2390,da-lite video spectra 1.5 model b manual screen - 84 x 84 av format,electronics - general,da-lite,83225,139.99,6745,da-lite deluxe model b video spectra 1.5 - projection screen,projection screens,da-lite,model b video spectra 1.5,125.95
No,887,2816,0,887,da-lite dual vision tensioned advantage deluxe electrol - hdtv format 92 diagonal,electronics - general,da-lite,88285,4242.99,2816,da-lite tensioned advantage deluxe electrol - projection screen motorized - 92 in - 16 9 - high contrast da-mat,projection screens,da-lite,,4000.0
No,1624,7991,0,1624,hp q3675a image transfer kit,printers,hp,q3675a,194.84,7991,color laserjet 4700 image transfer kit,printer transfer units,hp,4700/4730/cp4005,195.98
No,1760,16579,0,1760,tops docket gold spiral steno book gregg rule 6 white 100 sheets,stationery & office machinery,tops business forms,99708,5.77,16579,new-ampad 20806 - gold fibre spiral steno book gregg rule 6 x 9 white gn 100 sheets pad - amp20806,storage presentation materials,ampad,,3.28
No,1269,21544,0,1269,comprehensive 1 4 standard stereo phone jack cable end set of 25,tv accessories,comprehensive,spj-s,35.75,21544,comprehensive spp 1 4 standard phone plug cable end set of 25,,comprehensive,,
No,1688,17244,0,1688,universal pressboard classification folder legal box of 10 red,stationery & office machinery,,82007,47.84,17244,smead 19075 - pressboard classification folders wself tab legal six-section red 10 box,office electronics,smead,,
No,1423,7699,0,1423,pny 4gb mini flash drive,usb drives,pny,p-fd4gb / mini-efm1,12.88,7699,pny p-fd4gb mini-fs 4gb mini attache usb 2.0 flash drive,usb flash drives,pny,p-fd4gb / mini-rf,
No,721,10189,0,721,peerless paramount articulating flat panel wall arm 37 to 60 screens,tv accessories,peerless,,209.99,10189,peerless universal articulating wall arm for 37-inch - 63-inch flat panel screens black,tv mounts,peerless,sa763pu,
No,702,11013,0,702,da-lite mahogany veneer model b manual screen with high power fabric - 60 x 60 av format,electronics - general,da-lite,99735,310.99,11013,heritage walnut veneer model b manual screen with high power fabric - av format size 60 x 60,projection screens,da-lite,,
No,2404,17704,0,2404,quartet premium dry-erase board in white with aluminum frame 48 w x 36 h,stationery & office machinery,quartet,,275.79,17704,new-quartet 2544 - magnetic dry-erase board porcelain 48 x 36 white aluminum frame - qrt2544,radios,quartet,,371.0
No,889,8763,0,889,logitech wireless mouse m310 bundle,computers,,,29.88,8763,logitech wireless mouse m310 silver,mice,logitech,910-001675,21.49
No,2546,5349,0,2546,da-lite da-tex rear tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,85375,2549.38,5349,da-tex rear tensioned advantage electrol - wide format size wide 94 diagonal,projection screens,da-lite,,
No,1531,17433,0,1531,hon 10700 series right pedestal credenza 72w x 24d x 29-1 2h mahogany,furniture,hon,10707rnn,799.0,17433,new-hon 10707rnn - 10700 series right pedestal credenza 72w x 24d x 29-1 2h mahogany - hon10707rnn,laminating supplies,hon,,486.0
No,634,928,0,634,jvc marshmallow headphones blue,electronics - general,jvc,hafx35an,15.54,928,jvc hafx35g soft marshmallow headphone green,headphones,jvc,hafx35g,13.06
No,993,14690,0,993,da-lite matte white model c with csr manual screen - 50 x 67 video format,electronics - general,da-lite,91841,397.99,14690,da-lite model c with csr - projection screen - matte white,projection screens,da-lite,with csr,398.5
No,1171,16356,0,1171,wilson jones wallet file legal recycled kraft,stationery & office machinery,wilson jones,,5.09,16356,wilson jones wcc7234rg - wallet file legal recycled green,,wilson jones,,
No,2391,21694,0,2391,da-lite high power model b manual screen with csr - 96 x 96 av format,electronics - general,da-lite,85311,555.99,21694,da-lite model b manual wall ceiling projection screen 52 x 92 106 diagonal hdtv format high power surface with controlled screen return csr,projection screens,da-lite,,374.95
No,1269,10497,0,1269,comprehensive 1 4 standard stereo phone jack cable end set of 25,tv accessories,comprehensive,spj-s,35.75,10497,comprehensive mp 3.5 mm mini plug cable end set of 25,,comprehensive,,
No,37,5601,0,37,roocase multi-angle folio leather case stylus for acer iconia tab a500,electronics - general,roocase,222043,47.99,5601,roocase multi-angle black leather folio case cover for acer iconia tab a500 a501 10.1-inch android tablet wi-fi,,roocase,,29.89
No,1258,21936,0,1258,da-lite video spectra 1.5 model c manual screen - 78 x 139 hdtv format,electronics - general,da-lite,82973,787.99,21936,da-lite model c hdtv format manual wall and ceiling screen 78 x 139 159 diagonal silver matte surface,projection screens,da-lite,,539.95
No,547,21282,0,547,verbatim 96438 2gb store n go usb 2.0 flash drive,usb drives,verbatim,96438,14.84,21282,verbatim 95183 - store n go usb flash drive 2gb,uninterrupted power supply ups,verbatim,,
No,2517,14169,0,2517,logitech wireless mouse m315 victorian,mice,logitech,910002534,19.88,14169,logitech wireless mouse m315 nano steel blue,mice,logitech,m315,
No,244,2829,0,244,da-lite video spectra 1.5 model c manual screen - 7 x 9 av format,electronics - general,da-lite,82965,503.99,2829,da-lite advantage manual with csr - projection screen - 1 1 - video spectra 1.5,projection screens,da-lite,,594.95
No,786,12785,0,786,da-lite video spectra 1.5 model c with csr manual screen - 58 x 104 hdtv format,electronics - general,da-lite,82980,736.99,12785,da-lite model c with csr - projection screen - 1 1 - video spectra 1.5,projection screens,da-lite,with csr,401.95
No,1571,11014,0,1571,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,11014,heritage walnut veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,
No,2297,6998,0,2297,da-lite medium oak veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,73171,167.99,6998,honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,
No,1571,4739,0,1571,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,4739,light oak veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,
No,853,768,0,853,da-lite matte white concord designer manual screen - 70 x 70 av format,electronics - general,da-lite,76454,923.99,768,matte white lexington designer manual screen - diagonal av format size 70 x 70,projection screens,da-lite,,
No,65,8836,0,65,epson t020201 color ink cartridge,printers,epson,t020201,27.0,8836,epson stylus color 880 880i color ink cartridge double pack,inkjet printer ink,epson,t020201-d1,38.31
No,1134,6753,0,1134,da-lite high power advantage manual with csr - hdtv format 133 diagonal,electronics - general,da-lite,85742,1267.99,6753,da-lite advantage manual with csr - projection screen - 1 1 - high power,projection screens,da-lite,,
No,948,1204,0,948,edge 512mb 1x512mb pc2100 nonecc unbuffered 200 pin ddr sodimm,memory,edge,pe187378,22.88,1204,edge - memory - 512 mb - so dimm 200-pin - ddr - 266 mhz pc2100 - unbuffered - non-ecc,computers accessories,edge,,13.99
No,2434,4727,0,2434,da-lite high power model b manual screen - 72 x 72 av format,electronics - general,da-lite,33424,229.99,4727,da-lite model b high power - projection screen - 72 in 183 mm,projection screens,da-lite,high power,174.95
No,512,3723,0,512,hp 29 black inkjet cartridge 51629a,printers,hp,51629a,34.97,3723,performance plus remanufactured hp29 black inkjet cartridge 51629a 29,inkjet printer ink,performance plus,51629a # 29,9.84
No,765,5410,0,765,startech 2 port pci express superspeed usb 3.0 card adapter,electronics - general,startech,pexusb3s2,39.98,5410,startech.com 2 port pci superspeed usb 3.0 card adapter pciusb3s2,hubs,startech,pciusb3s2,51.0
No,305,5266,0,305,v7 10 cat5e snagless network patch cable blue,electronics - general,v7,v7n3c5e-10f-blus,4.88,5266,v7 cat5e snagless molded network patch cable rj45 male to male blue 3-feet v7n3c5e-03f-blus,ethernet cables,v7,v7n3c5e-03f-blus,1.43
No,2025,12664,0,2025,msi n570gtx graphics card,electronics - general,msi,n570gtxm2d12d5o,393.99,12664,msi n570gtx twin frozr iii power edition oc graphics card,graphics cards,msi,n570gtx twin frozr iii power edition/oc,369.99
No,1153,9238,0,1153,filemate imagine series m2810 usb standard mouse,computers,,,8.98,9238,wintec filemate imagine series m2220 standard mouse - blue lilac with white 3fmnm2220wpu-r,mice,wintec,3fmnm2220wpu-r,15.99
No,2236,11638,0,2236,roocase executive portfolio leather case w 2 screen protector for blackberry playbook,electronics - general,roocase,220761,35.99,11638,roocase executive portfolio black leather case cover with landscape portrait view for blackberry playbook tablet wi-fi 4g,cases sleeves,roocase,,20.0
No,1688,16652,0,1688,universal pressboard classification folder legal box of 10 red,stationery & office machinery,,82007,47.84,16652,pendaflex 2157r - pressboard classification folders legal four-section red 10 box,storage presentation materials,pendaflex,,
No,1531,9028,0,1531,hon 10700 series right pedestal credenza 72w x 24d x 29-1 2h mahogany,furniture,hon,10707rnn,799.0,9028,hon 10741nn - 10700 kneespace credenza full-height pedestals 72w x 24d x 29-1 2h mahogany,,hon,,
No,1228,13482,0,1228,sony cyber-shot dsc-t110 16mp digital camera violet w 4x optical zoom hd movie capture 3.0 touchscreen lcd w 50 bonus prints,digital cameras,sony,dsc-t110 / v,219.99,13482,sony cyber-shot dsc-t110 16.1 mp digital camera with 4x optical zoom and 3-inch touchscreen in silver 8gb accessory kit,point shoot digital cameras,sony,dsc-t110,209.95
No,2363,2826,0,2363,da-lite high power designer contour manual screen with csr - 50 x 67 video format,electronics - general,da-lite,92290,512.99,2826,da-lite designer contour manual with csr - projection screen - 4 3 - matte white - white,projection screens,da-lite,,369.95
No,2082,6998,0,2082,da-lite cherry veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,73179,167.99,6998,honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,
No,1338,18485,0,1338,smead 5 expansion end tab file pockets w tyvek straight letter manila 10 box,stationery & office machinery,,75174,37.94,18485,smead 75164 - 3 1 2 inch expansion end tab file pockets with tyvek letter manila 10 box,,smead,,
No,2361,2818,0,2361,da-lite da-glas standard rear projection screen - 50 x 50 av format,electronics - general,da-lite,27628,1631.99,2818,da-lite 27636 da-glas standard rear projection screen 50 1 2 x 67 1 4 video format,projection screens,da-lite,,
No,234,16574,0,234,bankers box stor file dividerbox legal 15 x 24 x 10 white blue 12 per carton,storage,bankers box,,129.99,16574,new-bankers box 00709 - stor file max lock storage box letter legal white blue 12 carton - fel00709,storage presentation materials,bankers box,,166.0
No,2115,809,0,2115,da-lite high power model b manual screen with csr - 84 x 84 av format,electronics - general,da-lite,85303,372.99,809,da-lite model b with csr high power - projection screen,projection screens,da-lite,high power,289.95
No,1136,16963,0,1136,elite screens cinegray prime vision series fixed frame screen - 135 diagonal,electronics - general,elite screens,pvr135h1,1069.0,16963,powergain prime vision series fixed frame screen - 135 diagonal,projection screens,elite,,1069.0
No,1226,11499,0,1226,sony cyber-shot dsc-t110 16mp digital camera red w 4x optical zoom hd movie capture 3.0 touchscreen lcd w 50 bonus prints,digital cameras,sony,dsc-t110 / r,219.99,11499,sony cyber-shot dsc-t110 16.1 mp digital still camera with carl zeiss vario-tessar 4x optical zoom lens and 3.0-inch touchscreen silver,point shoot digital cameras,sony,dsct110,189.95
No,814,802,0,814,da-lite dual vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal,electronics - general,da-lite,84986,2346.99,802,da-lite tensioned cosmopolitan electrol - projection screen motorized - 1 1 - dual vision,projection screens,da-lite,cosmopolitan electrol,
No,2210,19538,0,2210,crown tire-track scraper needlepunch polypropylene vinyl mat 48 x 72 anthracite,rugs,crown,te0046ac,124.97,19538,new-crown te0046gy - tire-track scraper mat needlepunch polypropylene vinyl 48 x 72 gray - cwnte0046gy,laminating supplies,crown,,
No,1740,7975,0,1740,comprehensive f plug to bnc plug set of 25,tv accessories,comprehensive,fp-bp,59.75,7975,comprehensive fp f plug - crimp set of 25,,comprehensive,,
No,701,10754,0,701,da-lite high contrast matte white advantage manual with csr - av format 6 x 8 diagonal,electronics - general,da-lite,92695,765.45,10754,da-lite advantage manual with csr - projection screen - 1 1 - matte white,projection screens,da-lite,,542.95
No,751,3527,0,751,solidtek super mini keyboard with trackball,electronics - general,solidtek,kb4251b,59.82,3527,solidtek mini keyboard with built - in trackball ps 2 black color,keyboards,solidtek,kb-5010bp,40.99
No,701,6753,0,701,da-lite high contrast matte white advantage manual with csr - av format 6 x 8 diagonal,electronics - general,da-lite,92695,765.45,6753,da-lite advantage manual with csr - projection screen - 1 1 - high power,projection screens,da-lite,,
No,1241,17234,0,1241,sharpie retractable permanent markers fine point set of 12 black,stationery & office machinery,sharpie,32701,13.64,17234,sharpie 32701 - retractable permanent marker fine point black,accessory kits,sharpie,,20.92
No,2201,14110,0,2201,pny 4gb micro swivel attache flash drive,printers,pny,,9.84,14110,pny micro swivel attach 4 gb usb 2.0 flash drive p-fdu4gbsv-ef gry grey,usb flash drives,pny,p-fdu4gbsv-ef / gry,15.51
No,315,1727,0,315,pny 8gb micro slide attache usb flash drive - silver,usb drives,pny,p-fdu8gbsl-ef / sil,14.84,1727,pny micro slide attache 8 gb usb 2.0 flash drive p-fdu8 gbsl-ef grn green,usb flash drives,pny,p-fdu8gbsl-ef / grns2,14.84
No,665,2821,0,665,da-lite video spectra 1.5 model b manual screen with csr - 69 x 92 video format,electronics - general,da-lite,85322,429.99,2821,da-lite model b with csr - projection screen - 1 1 - video spectra 1.5,projection screens,da-lite,,284.5
No,887,19567,0,887,da-lite dual vision tensioned advantage deluxe electrol - hdtv format 92 diagonal,electronics - general,da-lite,88285,4242.99,19567,da-lite tensioned advantage deluxe electrol - projection screen motorized - 92 in - 16 9 - cinema vision,projection screens,da-lite,,3950.0
No,2126,2139,0,2126,pny 4gb sdhc memory card class 4,usb drives,pny,p-sdhc4g4-ef,8.98,2139,pny 4gb class 4 navy sd card,car audio video,pny,p-sdhc4g4-ef / navy,11.18
No,974,10336,0,974,antec 650w earthwatts ea-650 green psu,electronics - general,antec,ea650green,90.92,10336,antec earthwatts ea650 650w power supply,power supplies,antec,ea650,108.54
No,2472,18444,0,2472,da-lite da-glas self trimming rear projection screen - 96 x 120 av format,electronics - general,da-lite,27915,7443.99,18444,da-lite 27912 da-glas unframed rear projection screen - 96 x 120 av format,projection screens,da-lite,,
No,1937,14776,0,1937,kingston kth-mlg4 2g 2gb ddr2 240-pin sdram server memory module,memory,kingston,kth-mlg4 / 2g,55.92,14776,kingston 2gb ddr2 400mhz 240-pin single rank ram memory for dell server,,kingston,,
No,467,18785,0,467,universal quick set-up lift-off lid box ltr lgl fiberboard 12 x 10 x 15 blk we 12 ctn,storage,universal products,,30.59,18785,universal 952244 - quick set-up lift-off lid storage box letter legal fiberboard white 4 carton,,universal,,
No,2149,10785,0,2149,kodak easyshare m552 dark pink 14mp digital camera w 5x optical zoom 2.7 lcd display w 50 bonus prints,digital cameras,kodak,m552pink,94.54,10785,kodak easyshare m552 14mp digital camera with 5x optical zoom and 2.7-inch lcd in dark pink 4gb accessory kit,point shoot digital cameras,kodak,m552,119.95
No,2294,10419,0,2294,3m laptop lcd privacy computer filter pf14 .1,electronics - general,3m,pf14 .1,43.99,10419,3m privacy filter - 3m pf14 .1 w widescreen laptop privacy screen 16 10,screen filters,3m,pf14 .1 w,38.99
No,935,8891,0,935,jvc gumy headphones red,electronics - general,jvc,haf150r,9.0,8891,jvc haf140rn gumy headphone red,headphones,jvc,haf140rn,8.49
No,2222,12785,0,2222,da-lite video spectra 1.5 model c manual screen - 69 x 92 video format,electronics - general,da-lite,82969,472.99,12785,da-lite model c with csr - projection screen - 1 1 - video spectra 1.5,projection screens,da-lite,with csr,401.95
No,1342,9327,0,1342,v7 3 cat6 snagless molded network patch cable black,electronics - general,v7,v7n2c6-03f-blks,4.88,9327,v7 cat6 snagless molded network patch cable rj45 male to male black 1-foot v7n2c6-01f-blks,ethernet cables,v7,v7n2c6-01f-blks,1.79
No,912,16460,0,912,panasonic kx-tg4022n dect 6.0 plus expandable cordless answering system w 2 handsets,electronics - general,panasonic,kx-tg4022n,44.98,16460,panasonic dect 6.0 expandable digital cordless phone with talking caller id answering system - 2 handset pack,,panasonic,,91.41
No,1418,4752,0,1418,lexmark t650h11a black high-yield toner print cartridge,printers,lexmark,t650h11a,565.2,4752,lexmark t650 series print cartridge 7000 yield - genuine oem toner,laser printer toner,lexmark,,231.99
No,62,8692,0,62,blackberry leather sleeve for playbook tablet black,electronics - general,blackberry,acc-39311-301,29.88,8692,mivizu blackberry playbook case - genuine leather cover for blackberry playbook tablet pc - black,cases sleeves,mivizu,,22.95
No,634,19840,0,634,jvc marshmallow headphones blue,electronics - general,jvc,hafx35an,15.54,19840,jvc ha-fx35-b soft marshmallow stereo headphones black,headphones,jvc,hafx35b,11.28
