label_str,ltable_id,rtable_id,label,id_x,name_x,description_x,price_x,id_y,name_y,description_y,price_y
Yes,877,988,1,877,samsung 46 ' series 9 lcd black flat panel hdtv ln46a950,"samsung 46 ' series 9 lcd black flat panel hdtv ln46a950 full 1080p high definition resolution 1,000,000:1 dynamic contrast ratio auto motion plus 120hz built-in digital tuner ( ntsc/atsc/clear qam ) 4ms response time srs trusurround xt down firing speakers picture-in-picture ( pip ) integrated woofer wide color gamut led backlight black finish",,988,samsung 9 series ln46a950 46 ' lcd tv,"46 ' atsc , ntsc 181 channels 16:9 1920 x 1080 surround hdtv 1080p",2699.98
Yes,738,835,1,738,samsung black blu-ray player bdp1500,"samsung black blu-ray player bdp1500 1080p with 24hz video output x.v.color connectivity ( hdmi v1 .3 option ) selectable dvd upconversion ( 720p/1080i/1080p ) anynet + ( hdmi-cec ) dolby digital , dolby digital plus , dolby truehd and dts-hd master audio ethernet port black finish",,835,samsung bdp-1500 blu-ray dvd player bdp1500,,218.2
Yes,1036,1055,1,1036,flip video f460 black mino hd camcorder f460b,"flip video f460 black mino hd camcorder f460b 60 minutes recording time 4gb internal memory 1.5 ' transflective tft lcd screen internal lithium-ion rechargeable battery smooth multi-step 2x digital zoom touch-sensitive capacitive buttons built-in flip-out usb arm built-in speaker built-in , wide-range , omni-directional microphone",,1055,flip video minohd 60 min black f460b,,232.5
Yes,314,417,1,314,denon 7.1 channel home theater multimedia a/v receiver with networking and wifi avr4308ci,denon 7.1 channel home theater multimedia av receiver with networking and wifi in black avr4308ci 140 watts x 7 channels wi-fi and network capable worlds first vista certified receiver hd radio and xm ready tuning dolby truehd and dts-hd master audio ddsc-hd digital dynamic discrete surround circuitry expanded hdmi v1 .3 a ports dual remotes black finish,2699.0,417,denon avr-4308ci a/v receiver avr4308ci,"dolby pro logic iix , dolby digital surround , dts-es , dts neo :6 , dts 96/24 , neural surroundfm , am , xm",1849.77
Yes,816,703,1,816,sony ex ear bud headphones in black mdrex32lpblk,"sony ex ear bud headphones in black mdrex32lpblk 9mm drivers deep bass sound neodymium ( 400kj/m3 ) magnets offer powerful bass sound reproduction 3.9 ft. cord length frequency response of 6-23 ,000 hz black finish",24.0,703,ex series earbuds black mdr ex32lp/blk,,15.65
Yes,685,732,1,685,sony black 9 megapixel cyber-shot digital camera dsch50b,sony black 9 megapixel cyber-shot digital camera dsch50b 9 megapixels 3.0 ' tilt-up clear photo lcd plus display carl zeiss 15x optical zoom lens 15 mb internal memory versatile long distance flash smart zoom in-camera red-eye correction smile shutter technology face detection in-camera retouching super steadyshot optical image stabilization double anti-blur solution hdtv compatibility nightshot infrared system black finish,,732,sony cyber-shot dsc-h50 digital camera black dsch50b,9.1 megapixel 16:9 2x digital zoom 3 ' active matrix tft color lcd,329.0
Yes,554,502,1,554,logitech harmony one advanced universal remote control harmony1,"logitech harmony one advanced universal remote control harmony1 one-touch access to your entertainment replaces up to 15 remotes full-color touch screen sculpted , backlighted buttons in logical zones ergonomic design rechargeable guided online setup world?s largest av control database/915 -000035",249.0,502,logitech harmony one advanced universal remote control 915-000035,logitech harmony one advanced universal remote,179.99
Yes,243,312,1,243,sony infolithium h series standard rechargeable battery pack npfh70,sony infolithium h series standard rechargeable battery pack npfh70 compatible with most handycam camcorders black finish,,312,sony infolithium h-series np-fh70 camcorder battery npfh70,lithium ion ( li-ion ) 8.4 v dc photo battery,57.0
Yes,379,1038,1,379,twenty20 vholdr wearable camcorder bundle 1102,twenty20 vholdr wearable camcorder bundle 1102 cmos sensor shoots action video and shares directly to vholdr.com captures your experiences in real time processes your video with a fineline compression algorithm stores the video in a high quality format to its own memory card two hour capacity lithium battery included usb cable and 1gb micro sd card,,1038,vholdr wearable camcorder ( black ) 1102,,
Yes,450,506,1,450,canon vixia high definition camcorder hf100,canon vixia high definition camcorder hf100 2.7 ' color widescreen lcd 12x hd video zoom lens 3.3 megapixel digic dv ii image processor 200x digital zoom rgb primary color filter built-in electronic lens cover,,506,canon vixia hf100 high definition digital camcorder 2708b001,canon vixia hf100 high definition camcorder,529.0
Yes,116,25,1,116,netgear rangemax wireless access point white finish wpn802na,"netgear rangemax wireless access point wpn802na improves performance of existing legacy 802.11 b and 802.11 g wireless devices up to 50 percent wired equivalent privacy ( wep ) 64-bit ,128 - bit encryption wi-fi protected access ( wpa , pre-shared key )",130.0,25,netgear rangemax wpn802 wireless access point wpn802na,108mbps,
Yes,308,346,1,308,panasonic nnsd797s stainless steel countertop microwave oven nnsd797ss,panasonic nnsd797s stainless steel countertop microwave oven nnsd797ss 1.6 cu . ft. capacity 1250w output power 10 power levels 5 cooking stages one-touch sensor cooking or heating timer stainless steel finish,199.0,346,panasonic nnsd797s 1.6 cu . ft. genius prestige inverter stainless steel microwave oven,,
Yes,590,656,1,590,samsung 5 disc black home theater system htz410t,"samsung 5 disc black home theater system htz410t 1000 watts total power usb host play dolby digital , dolby pro logic ii and dts decoders 1080p upconversion divx playback hdmi-cec black finish",,656,samsung dvd hm theater sys 5 disc nic ht-z410 / xaa,,235.14
Yes,125,129,1,125,tivo series2 dual tuner digital video recorder tcd649080,tivo series2 dual tuner digital video recorder tcd649080 up to 80-hours of digital recording time pause and create instant replays of live tv supports recording from cable and satellite sources only usb connectivity remote control tivo service required and sold separately,,129,tivo tcd649080 series2 digital video recorder up to 80 hours capacity,,
Yes,829,920,1,829,samsung 63 ' black flat panel series 6 plasma hdtv pn63a650,"samsung 63 ' black flat panel series 6 plasma hdtv pn63a650 1920 x 1080 full hd resolution 1,000,000:1 dynamic contrast ratio dnie pro picture-in-picture srs trusurroundxt ultra filterbright anti glare filter 100,000 hour panel life touch of color atsc/ntsc/clear qam built-in tuner black with red finish",,920,"samsung pn63a650 63 ' widescreen 1080p plasma hdtv 1,000,000:1 dynamic contrast ratio touch of color design pn63a650t",,3448.0
Yes,760,469,1,760,griffin itrip fm transmitter 4052trpseb,griffin itrip fm transmitter 4052trpseb one-touch tuning new smartsound ? technology back-lit display included usb-to-mini-usb cable 10-30 foot operation range no batteries required black finish,,469,griffin itrip fm transmitter 4052-trpseb,30ft,
Yes,1079,22,1,1079,logitech 2.1 multimedia silver speaker system z2300,logitech 2.1 multimedia silver speaker system z2300 thx-certified 200 watts of rms power ( 400 watts of peak power ) distortion-free bass phase plug design soundtouch wired remote control multiple source?ready 2.5 ' polished aluminum phase plug speaker driver 8 ' long-throw ported subwoofer driver silver finish,,22,logitech z-2300 multimedia speaker system 970118-0403,2.1-channel,
Yes,976,975,1,976,sony vaio rt series black all-in-one desktop computer vgcrt150y,sony vaio rt series black all-in-one desktop computer vgcrt150y 2.66 ghz intel core 2 quad q9400 processor 8gb memory built-in compactflash media slot 1tb serial ata hard drive 25.5 ' xbrite-full hd lcd integrated stereo a2dp bluetooth technology 6mb l2 cache microsoft windows vista ultimate 64-bit black finish,3999.0,975,sony vaio rt all-in-one desktop vgcrt150y,"sony vaio rt150y all in one desktop computer 2.66 ghz intel core 2 quad 9400 processor , 8gb ram , 1tb hard drive , bd-re drive , nvidia geforce 9600m gt , 25.5 ' wuxga hd display , windows vista ultimate",
Yes,618,719,1,618,samsung 32 ' series 6 lcd black flat panel hdtv ln32a650,"samsung 32 ' series 6 lcd black flat panel hdtv ln32a650 full 1080p high definition resolution 16:9 widescreen aspect ratio 50,000:1 dynamic contrast ratio srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture auto volume leveler 4 hdmi slots swivel stand piano black with hint amber finish",,719,samsung 6 series ln32a650 32 ' lcd tv,"samsung ln32a650 32 ' 1080p lcd hdtv 50,000:1 dynamic contrast ratio 4ms response time",916.13
Yes,672,909,1,672,sony picture station digital photo printer dppfp95,"sony picture station digital photo printer dppfp95 hdmi output lab-quality prints in 45 seconds one-button auto touch-up compatible with memory stick , sd , compact flash , and xd card white finish",,909,sony picture station digital photo printer dppfp95,,
Yes,6,213,1,6,kitchenaid pasta roller and cutter kpra,kitchenaid pasta roller and cutter kpra one pasta roller two pasta cutters cleaning brush chrome finish,,213,kitchenaid pasta roller and cutter kpra,,
Yes,289,345,1,289,panasonic nnsd767s stainless steel countertop microwave oven nnsd767ss,panasonic nnsd767s stainless steel countertop microwave oven nnsd767ss 1.6 cu . ft. capacity 1250w output power 10 power levels 5 cooking stages one-touch sensor cooking or heating timer stainless steel finish,,345,panasonic nnsd767s 1.6 cu . ft. stainless steel countertop microwave oven,,
Yes,101,135,1,101,ge platinum hdtv millennium tv antenna tv24734,ge platinum hdtv millennium tv antenna tv24734 vhf/uhf 34 ' dipoles for vhf reception 130 degree swivel uhf loop low-profile storage,,135,ge millennium tv antenna 24734,,
Yes,478,437,1,478,transcend 2gb 133x ultra speed compact flash card ts2gcf133,transcend 2gb 133x ultra speed compact flash card ts2gcf133 dual-channel support compactflash 4.0 compliant ecc technology low power consumption multi-platform compatibility,,437,transcend 2gb compactflash card ( 133x ) ts2gcf133,,
